,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,temporal,cubrow.1.0,color_fulness,tone,blur,cubrow.0.5,cubrow.0.3,fft,cubrow.0,cubcol.0.3,contrast,staticness,cubrow.0.6,saturation,cubcol.0.5,cubcol.1.0,movement,cubcol.0.6,uhdhdsim,cubcol.0,noise
10,310,41.1965,7.70703,40,9.00253,0,113,118,12,138,11,1.00356,48.65301,0.0,0.0,3.07143,8.328,6.80756,0.0,0.0,128.0,44.3068,0.0,1.44,2.335,-1.0,0.000264,2.1862817216020964,4.953225709242163,0.1452654735447476,75.6762358281558,0.6867964509803921,15401.081814513129,0.19487129496932426,0.13381374976666696,64525.92694213164,0.14230683738336827,0.08374595597149506,85.05729387159028,656.9913075684108,0.19892467772268918,52.25319831753954,0.10331038555036659,0.15539306349302734,2.5737847222222223,0.15500087901480902,97.8647200562126,0.09902835451166746,0.44454298110872364
11,311,41.2156,7.99488,40,8.46035,0,113,118,12,138,11,1.00334,48.62436,0.0,0.0,2.5,8.341,6.66268,0.0,0.0,128.0,44.31398,0.0,1.44,2.166,-1.0,0.000384,1.8717091023973207,4.855078697503329,0.14523957581134353,75.67781827452245,0.6864968823529396,15417.998467686908,0.19479723853489894,0.1334753322148832,64651.73522905652,0.14231451716866103,0.08387033169718458,88.33591083418615,656.6205001114112,0.1980702817614744,52.317685350959685,0.1030740287309116,0.15624348335492697,2.7532793209876543,0.15575376274189956,97.85639647160806,0.1000549200695681,0.4445429811087234
12,312,41.0976,7.90061,39,8.92399,0,113,118,12,138,11,1.00057,48.51395,0.0,0.0,2.17857,8.335,6.91619,0.0,0.0,127.0,44.34366,0.0,1.44,1.87,-1.0,0.000301,2.752662756590517,4.931904875358859,0.1456067883885424,75.4683410259663,0.6871223529411764,15328.530686476888,0.19486247647777194,0.13359367487674237,64691.90786742158,0.1428308274261618,0.08412346284135323,86.6532290354025,656.2594424775807,0.19727447793057232,52.51874740035446,0.10314312660624714,0.156876128076246,2.5362654320987654,0.15640552791928836,97.88525932902212,0.09931517721810021,0.44676060715194404
13,313,41.1919,7.38333,40,8.55251,0,113,118,12,138,11,0.99734,48.65737,0.0,0.0,2.21429,8.307,6.83757,0.0,0.0,127.0,44.37626,0.0,1.46,2.306,-1.0,0.000228,2.2603120181449503,4.940236632212376,0.14583571412363017,75.5359305996176,0.6888208235294117,15441.831753369066,0.1949314090007101,0.13431454939761123,64696.891143368375,0.14362357823765867,0.08430538056109539,85.40815790696114,655.9742055824172,0.19660910330542483,52.575645164207174,0.1032122803866387,0.1577606742521243,2.4154128086419755,0.15739811994388098,97.87267012880095,0.09638008066664269,0.4445429811087247
14,314,41.1141,7.89557,40,8.4637,0,113,118,12,138,11,0.99552,48.59367,0.0,0.0,1.21429,8.281,6.3797,0.0,0.0,127.0,44.35401,0.0,1.45,2.414,-1.0,0.000224,2.398710128750598,4.884207005600773,0.14623157003213555,75.47293092467363,0.6888207843137256,15352.58725835335,0.19491840197607221,0.13473189181498849,64615.86057805302,0.14389673222531663,0.08430671956708043,85.62218298010063,655.7089661936469,0.19594221755146393,52.62325974452643,0.10315482761331309,0.15898305939150809,2.2391493055555554,0.15812798591557778,97.88217274583366,0.09420514450929353,0.4445429811087251
15,315,41.2598,7.69627,40,8.90741,0,113,118,12,138,11,0.99244,48.73091,0.0,0.0,2.03571,8.287,6.8235,0.0,0.0,126.0,44.28609,0.0,1.44,2.104,-1.0,0.000379,2.13200778172338,5.037271114054888,0.14672334526430078,75.45338763058696,0.6878738235294098,15482.666974898691,0.1947260312188787,0.13501170810301433,64670.04387284319,0.14388881688219357,0.08432329993940561,86.38585263874121,655.4320922830595,0.1954754320106955,52.49669581283758,0.10322751152182202,0.1609822588549436,3.8507908950617282,0.15832548654598058,97.85964798469351,0.09273517734425096,0.44454298110872403
16,316,41.0952,7.76396,40,9.25991,0,113,118,12,138,11,0.9913,48.60701,0.0,0.0,1.71429,8.329,6.64345,0.0,0.0,125.0,44.24202,0.0,1.44,2.244,0.125,0.000226,2.0302945941980357,5.061879963173176,0.14735761190182972,75.3600426271461,0.6873835294117647,15330.88960879535,0.19466632325946193,0.1353038036759863,64486.531349217454,0.14380709177014905,0.08433234153448177,86.31182268786203,655.0701889877778,0.19495911120278356,52.60886166419512,0.10332643645164256,0.16309443951514635,4.204041280864198,0.15886308243379302,97.8702267107022,0.09113347003939755,0.44454298110872287
17,317,40.9386,7.52494,39,9.17179,0,113,118,12,138,11,0.99333,48.35991,0.0,0.0,1.82143,8.294,6.71089,0.0,0.0,126.0,44.04416,0.0,1.44,2.119,-1.0,0.000311,1.9859800969822248,5.117778665433295,0.14778818843273334,74.3540482074081,0.6842252745098039,15170.857062667172,0.19438400386659485,0.13546278375560147,64533.68799193354,0.14411207284769365,0.08447538907212691,82.18273545719016,654.8000633587875,0.19468504984588814,52.97517037097319,0.10338899998224987,0.16509671712148777,4.401668595679013,0.15890705206330535,97.91864407086445,0.0896671976653462,0.4445429811087222
18,318,40.9357,7.42455,39,9.18469,0,113,118,12,138,11,0.99361,48.26194,0.0,0.0,1.21429,8.275,6.52097,0.0,0.0,125.0,43.82804,0.0,1.44,2.537,-1.0,0.000232,1.902406273141881,5.1334559149675805,0.14824382617417178,73.92097647324499,0.680512156862745,15112.070974835782,0.19430538413742926,0.13564162268549315,64645.481883777684,0.1440855146259836,0.08444802952544322,85.52350707890093,654.7648188146367,0.19444107238477681,53.48242451232157,0.10339245947414456,0.16640780968537805,5.323688271604938,0.15906467431404148,97.92772728618068,0.08842977910940455,0.44454298110872487
19,319,40.9374,7.76042,39,8.64156,0,113,118,12,138,11,0.99642,48.25029,0.0,0.0,1.28571,8.314,6.40284,0.0,0.0,125.0,43.87252,0.0,1.46,2.286,-1.0,0.000298,1.726485178520933,5.020007632145634,0.14867073475508796,74.04921165961608,0.6808050980392156,15117.731344226177,0.1941291735618849,0.1359729086491094,64610.47249245789,0.1439658122805816,0.08441235956262727,87.5160284383831,654.7363988609992,0.19421006615446545,53.4860886938778,0.10316587067644638,0.16651946967675885,5.134886188271605,0.15892805109990576,97.93694223867737,0.08772914628185402,0.4445429811087227
20,320,41.3022,7.43871,40,9.56005,0,113,120,13,138,11,0.99954,48.65511,0.0,0.0,1.85714,8.298,6.72293,0.0,0.0,127.0,44.4195,0.0,1.44,2.42,-1.0,0.000198,1.7460154533245646,5.680562913152891,0.14919956449649166,75.60718216792571,0.6873149019607843,15531.657723712557,0.19405490396050817,0.13623594500853814,64538.23276790981,0.14417187592860553,0.08421402459184896,87.32567693291021,655.163534270768,0.19400561937019425,52.27077041437597,0.10323116608959321,0.16573913913667676,7.031684027777778,0.15907942887424123,97.8835599273512,0.08638875036139554,0.44676060715194854
21,321,41.2661,7.19884,40,9.07979,0,113,120,13,138,11,0.99837,48.63794,0.0,0.0,1.85714,8.342,6.42726,0.0,0.0,128.0,44.49042,0.0,1.45,2.367,-1.0,0.000287,1.457263114839408,5.089684765366365,0.14990968288714152,75.78460638092959,0.6883431372549019,15476.394826336616,0.19398791658716905,0.1364465616934231,64476.403322567116,0.1441372253232094,0.08403516368721621,85.6310418690012,655.5911110573531,0.1936267685285762,52.35153443136333,0.10283960769095224,0.16509460150299307,6.8920717592592595,0.1594921020429197,97.88783155364743,0.0854983529280732,0.446760607151949
22,322,41.3118,7.14951,40,9.25354,0,113,120,13,138,11,0.99607,48.6658,0.0,0.0,1.92857,8.368,6.2217,0.0,0.0,128.0,44.49234,0.0,1.43,2.28,-1.0,0.000298,2.067823872521562,5.0726803155578155,0.150529681241666,75.93218169482036,0.6878219607843136,15509.757159051438,0.19399362149874183,0.13652191119409812,64483.274490225696,0.14357139329786228,0.08392693170591388,87.48443290072021,655.9885627096734,0.19347088191204534,52.342522138430745,0.10284587539744175,0.1647433135786826,6.61766975308642,0.1595665706514125,97.8899761594582,0.08453686776618458,0.44454298110872137
23,323,41.1741,7.58692,40,8.92386,0,113,120,13,138,11,0.99677,48.57692,0.0,0.0,1.42857,8.403,6.18337,0.0,0.0,128.0,44.52286,0.0,1.43,2.199,-1.0,0.000111,2.162007102235942,5.013438313344229,0.15097047408710454,76.05839329012915,0.6877011764705881,15357.454224003497,0.1939673129856007,0.13655193963513315,64515.45603619004,0.1435903698425052,0.0839143478631719,89.46796760353168,656.4299913044342,0.19357629119915476,52.20593939887153,0.10275900002733263,0.16470537200511756,6.421923225308642,0.1597696353624153,97.90090993192541,0.0833605893074642,0.4467606071519421
24,324,41.3761,7.663,40,9.28039,0,113,120,13,138,11,0.99687,48.80961,0.0,0.0,1.82143,8.362,6.5611,0.0,0.0,129.0,44.55985,1e-05,1.45,2.288,0.12526,0.000275,2.0721028804078903,5.062292059312236,0.15131759176010315,76.1021638701763,0.687782882352941,15594.847596159125,0.19386714760020948,0.13660053955479046,64636.845740804085,0.1437322339696193,0.08408295890438074,85.09703822278834,656.8249017192727,0.19356386184390462,52.24000586992429,0.10289819879573515,0.1646579331501931,4.95288387345679,0.15983999430550874,97.87193318998936,0.08323331861767845,0.44676060715194804
25,325,41.3334,7.41079,40,9.73772,0,113,120,13,138,11,0.99992,48.82167,0.0,0.0,1.46429,8.319,6.6246,0.0,0.0,129.0,44.58839,0.0,1.45,2.462,-1.0,0.000245,1.8303501231179953,5.053483705624705,0.15158792016673986,76.06753481871999,0.6887666666666665,15584.857921663513,0.19374560349190315,0.13668539993077017,64518.52999244273,0.14399345829857854,0.08422718465482383,85.69761405752756,657.2021788921954,0.193549119128312,52.38855865855275,0.10270056141748055,0.16445394742745179,6.128134645061729,0.1596730049312649,97.8677782868367,0.08169882784826334,0.44676060715195104
26,326,41.4886,7.41457,40,9.36509,0,113,120,13,138,11,1.00047,48.99163,0.0,0.0,1.71429,8.237,6.39489,0.0,0.0,130.0,44.59745,0.0,1.44,2.242,-1.0,0.000356,1.966977388079043,5.016903621972471,0.15192406221130692,75.91583078997242,0.688437431372547,15739.31483643525,0.1936343160831394,0.13693786071034492,64472.77725116711,0.14436288889782675,0.08427552559544693,85.78023138441719,657.5187679076172,0.19363746476706162,52.54570855034723,0.10265609774648028,0.1639348202539585,5.98485725308642,0.15997441003048044,97.86168005451565,0.08147360527768784,0.4467606071519494
27,327,41.4549,7.53673,40,9.04804,0,113,120,13,138,11,0.99919,49.03324,0.0,0.0,1.21429,8.275,6.41005,0.0,0.0,130.0,44.6215,0.0,1.44,2.052,-1.0,0.000115,1.511116217195007,5.026188521330526,0.1520829320041095,75.73031438720716,0.687324098039215,15757.579224905627,0.19364182648959047,0.13716844213048096,64469.93880315159,0.1447217966250364,0.08443665409930413,85.60882592523264,657.8412419943643,0.19364524108193162,52.341030356324744,0.10254980063418098,0.16279718249881614,5.805603780864198,0.15968563195981234,97.85356408584393,0.08287709967405314,0.4467606071519499
28,328,41.4026,7.54685,40,9.05379,0,113,120,13,138,11,0.99543,48.9724,0.0,0.0,1.28571,8.252,6.51886,0.0,0.0,130.0,44.66651,0.0,1.45,2.277,-1.0,0.000193,1.446860138094938,5.138926410648803,0.15224210612164907,75.62057079051438,0.6882137254901961,15704.611221439167,0.19375410192409762,0.13745356802763287,64445.26520102788,0.14488752010036166,0.08450454899476097,86.84591596233332,658.1264102378565,0.19363772755943878,52.517224723910104,0.10249906272046953,0.16148798637997305,5.742814429012346,0.15942740315652842,97.85658012354762,0.0849184833865527,0.4445429811087253
29,329,41.2666,7.55975,40,9.29766,0,113,120,13,138,11,0.99222,48.80875,0.0,0.0,0.96429,8.204,6.52404,0.0,0.0,129.0,44.70962,0.0,1.44,2.497,-1.0,0.000124,1.7916209869370925,5.15064194965734,0.15234095304007345,75.75650176299989,0.6885665686274499,15544.183871133406,0.19386491384548762,0.1378745121549414,64446.53101652559,0.145210100364626,0.08457162097353306,87.19822708735776,658.4052470460189,0.1935172677435615,52.64236657413436,0.10232227618125668,0.16025082266302365,5.953944830246914,0.15910454274006977,97.87485749606267,0.08745137873231355,0.44676060715195093
30,330,41.0813,7.4227,40,9.71574,0,113,120,13,138,11,0.98914,48.5975,0.0,0.0,1.5,8.199,6.52746,0.0,0.0,129.0,44.69543,0.0,1.44,2.45,-1.0,0.000213,1.6697235520685547,5.177731658240199,0.15241299806946915,75.73989540943279,0.6878592745098038,15388.070219663567,0.19391862387318273,0.13816556130816204,64506.77822702354,0.14530109043649608,0.08475794942537397,85.25665598227604,658.6511563455482,0.19349772125546194,52.57583806544175,0.1021274995116514,0.15929897862435827,7.086950231481482,0.15916434509869096,97.89106421601048,0.08999783982647673,0.44676060715195115
31,331,40.915,7.21978,40,9.56117,0,113,120,13,138,11,0.99321,48.41469,0.0,0.0,1.0,8.198,6.40775,0.0,0.0,128.0,44.70687,0.0,1.43,2.712,-1.0,0.000204,1.2525094867114306,5.152431479827848,0.15250247609300616,75.69336288720866,0.6877223921568627,15250.953105222567,0.19392896560962367,0.13850276575204581,64486.60519776163,0.14558883171328577,0.08495614939279557,87.16122813616195,658.8845941959632,0.19329977381487837,52.54393834243586,0.10193739379188059,0.15860218130915638,7.14819637345679,0.15881159815139478,97.91014908435045,0.09177748011227363,0.4445429811087221
32,332,40.9226,7.51312,40,9.06087,0,113,120,13,138,11,0.99698,48.39576,0.0,0.0,1.17857,8.232,6.225,0.0,0.0,129.0,44.73185,0.0,1.44,2.448,0.125,0.000108,1.7482409779531938,5.1411756830076705,0.15258743090291574,75.8152141863989,0.6872862745098038,15235.186078957557,0.19399327203989433,0.1385777841261674,64480.24184646309,0.14582766103858907,0.08504509320209268,83.79351397368204,659.0961602678759,0.19311017707793532,52.691863071771316,0.10165513514622496,0.15789136188125083,7.207224151234568,0.1586558504662914,97.92194111043074,0.09302555564272165,0.4467606071519496
33,333,40.8321,7.86956,40,8.85575,0,113,120,13,138,11,0.99946,48.31037,0.0,0.0,1.82143,8.228,6.48386,0.0,0.0,129.0,44.69092,0.0,1.43,2.284,-1.0,0.00016,1.4877624296385703,5.201369402994702,0.15263459139990415,75.89390866185855,0.6859074509803921,15154.782055992262,0.19413840084843348,0.13866599736808702,64439.772916793576,0.146071023580547,0.08510669849932978,86.23400939995446,659.2814647758813,0.19280912090282973,52.616672280394006,0.1012592843886165,0.15712459304725904,7.219907407407407,0.15856705424952383,97.9330092599122,0.09449580398724214,0.44454298110872265
34,334,40.8831,7.92201,40,9.22162,0,113,120,13,138,11,1.00193,48.36373,0.0,0.0,1.67857,8.252,6.79632,0.0,0.0,129.0,44.70427,0.0,1.45,2.336,-1.0,0.000141,1.785789880209399,5.281610891801583,0.1527692112113603,76.00646810046848,0.6870192156862744,15174.773882260235,0.19417873188025117,0.13890455444009267,64482.334534162095,0.14624540898991842,0.08511207828417897,84.09315223784778,659.4656890613586,0.19237749913749377,52.65235147358459,0.1010832070439003,0.1563752565173425,7.348717206790123,0.1586486095595894,97.91928564779688,0.0960297190642502,0.44676060715194765
35,335,40.9291,8.16033,40,9.51179,0,113,120,13,138,11,0.99862,48.41285,0.0,0.0,1.5,8.21,6.84062,0.0,0.0,129.0,44.62603,0.0,1.44,2.072,-1.0,0.000162,1.910570104402726,5.253377716341702,0.15290996568234846,75.96318086995734,0.6850291176470589,15238.494946141926,0.19414746805998956,0.13914396591829872,64419.36843796005,0.1464178169318848,0.08533484288895085,87.09055546715054,659.5780647125772,0.19220471368301822,52.69729708447869,0.10083090740290869,0.15545742980408453,7.973958333333333,0.1582459356419837,97.90326951060396,0.09718982936647057,0.4445429811087232
36,336,40.9629,8.20677,40,9.75948,0,113,120,14,138,11,0.99521,48.42188,0.0,0.0,2.07143,8.219,7.0446,0.0,0.0,129.0,44.57212,0.0,1.44,2.456,-1.0,8.8e-05,2.0244500652455297,5.240905448882427,0.153034898488915,76.11875975015343,0.6845903529411759,15241.905047735536,0.19401664002389035,0.13920724475238147,64424.74557661117,0.14653799283086497,0.08550489675971765,86.93723621537006,659.675522382035,0.19215053658153416,52.78193042896412,0.10057119484993962,0.1546860894886467,8.15451388888889,0.1581296155063935,97.90801085498143,0.09807350006872363,0.4467606071519498
37,337,40.8833,8.28553,40,9.52505,0,113,120,13,138,11,0.99256,48.25811,0.0,0.0,1.10714,8.246,7.07822,0.0,0.0,129.0,44.53421,0.0,1.44,1.996,-1.0,0.000731,1.8049171207667365,5.219059449069517,0.1531478713182123,76.25683765972735,0.6847772549019606,15137.397629607187,0.19385483642148377,0.1392898937656399,64426.85301673263,0.1466594338018922,0.08557925173187035,85.73127366384914,659.7525920711558,0.19213280333191732,52.74187799147617,0.1003032461255772,0.15388173742837993,8.087432484567902,0.15814063258001324,97.92711366023752,0.0986137241898154,0.4445429811087223
38,338,40.9567,7.57025,40,9.26855,0,113,120,13,138,11,0.99102,48.3054,0.0,0.0,1.21429,8.286,7.16015,0.0,0.0,130.0,44.566,0.0,1.44,2.155,-1.0,0.000117,1.4369153639047811,5.272199811888912,0.15309027151920143,76.26575438195177,0.6856914313725488,15176.549458058422,0.19369090621879878,0.13923672319324348,64431.93903974735,0.14677365175950294,0.08557226714054167,85.8185190183425,659.8131976860699,0.19204515044243525,52.805266015323596,0.09994752726798997,0.15335976224043754,8.210358796296296,0.1581105487123354,97.92932512876263,0.09922847486863233,0.4445429811087251
39,339,40.9464,7.32546,40,9.02339,0,113,120,13,138,11,0.99319,48.30688,0.0,0.0,1.03571,8.288,6.53105,0.0,0.0,129.0,44.5489,0.0,1.43,2.206,-1.0,0.000318,2.201262915030906,5.2112007384646075,0.1529942093881987,76.17005908618408,0.6853196078431373,15117.226596950952,0.19359445180720536,0.13936894193805266,64467.259906714666,0.1468138097456513,0.08550840773230846,86.35336662394246,659.8485593996955,0.19197074606001222,52.78340676390094,0.09971551323128737,0.1532389108833705,8.332368827160494,0.15782939078027194,97.93596444256491,0.10010319554200722,0.44454298110872165
40,340,41.055,7.41395,40,8.79112,0,113,120,13,138,11,0.99246,48.40176,0.0,0.0,1.71429,8.289,6.32696,0.0,0.0,129.0,44.53561,0.0,1.44,2.16,0.125,0.000242,1.814564523225937,5.126935359255424,0.1529607218475151,76.43227453700302,0.6858758431372542,15209.033115886423,0.19361564159298936,0.1395130075001359,64503.23777937835,0.14690992959109533,0.0854354007859589,86.37070648336939,659.8787823430829,0.19193925451032906,52.896102716893324,0.09947283161445865,0.15322914974355675,8.632860725308642,0.1576911250182206,97.92155576994071,0.10135148677236362,0.4445429811087227
41,341,40.9409,7.34688,40,9.05231,0,114,120,13,138,11,0.99413,48.34383,0.0,0.0,2.07143,8.322,6.40651,0.0,0.0,129.0,44.48798,0.0,1.43,2.239,-1.0,0.000561,2.2052374473636505,5.077325400010579,0.15287290047596758,76.4544530211638,0.6852005098039211,15132.785374885842,0.19385303888958594,0.13954855470672395,64546.95725305681,0.14701703382508421,0.08530762371087064,85.69845290116261,659.9058120387388,0.19202315892643504,52.92911086847752,0.09930591664130604,0.1531443679214545,8.655237268518519,0.1575523894324515,97.93919998372243,0.1026599670764323,0.4445429811087243
42,342,40.8082,7.63099,39,9.0726,0,114,120,13,138,11,0.99429,48.22123,0.0,0.0,2.03571,8.338,6.33477,0.0,0.0,129.0,44.44653,0.0,1.44,2.119,-1.0,0.000667,1.8240622503802826,5.091889808409806,0.152642782739746,76.57654472985266,0.685069960784313,15038.738764935179,0.19419858954382768,0.1395851034546168,64504.26421731651,0.1470198490257652,0.08519995183497456,85.61732162820185,659.9237335960505,0.1922960448861227,52.92763867790317,0.09908727418556873,0.15297300003668138,8.450424382716049,0.15747291809748518,97.94489041171984,0.10396016880369317,0.44454298110872537
43,343,40.7556,7.67107,39,9.5683,0,114,120,13,138,11,0.99177,48.13113,0.0,0.0,3.03571,8.359,6.5869,0.0,0.0,129.0,44.43,0.0,1.45,2.163,-1.0,0.000207,1.315647358002677,5.17937806224121,0.15244254033350343,76.68558742643458,0.6848733333333333,14990.662822871005,0.19433714178371705,0.13959590409283307,64479.112523358075,0.1472026772057202,0.08511071979732514,83.01794534701042,659.9189773110693,0.19271729686438266,52.940113397292144,0.09883697871328231,0.15255179146413114,8.399980709876543,0.15733710781344343,97.95690276670115,0.10510419186589061,0.4445429811087207
44,344,40.6542,7.42007,39,9.54592,0,114,119,13,138,11,0.99199,48.02093,0.0,0.0,3.03571,8.335,6.63079,0.0,0.0,129.0,44.41616,0.0,1.45,2.118,-1.0,0.000185,1.4505124389771984,5.171482845867603,0.15221926267711816,76.58355905353685,0.6847035294117647,14852.26513569743,0.194408677690947,0.13976318704188878,64529.63268762015,0.14728616754082893,0.0850587247681157,85.69358348365081,659.9011171525203,0.19320343950267319,53.07899606963734,0.09845230387627764,0.15213266947251092,8.36376350308642,0.15732231576682618,97.96241248636414,0.10620556095545032,0.4445429811087216
