,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,tone,cubrow.0.6,fft,cubcol.0,uhdhdsim,color_fulness,cubcol.0.3,blur,temporal,saturation,noise,cubcol.1.0,cubrow.0,cubcol.0.5,cubcol.0.6,cubrow.1.0,cubrow.0.3,blockiness,staticness,cubrow.0.5,movement,contrast
10,310,78.9831,13.8169,84,17.0269,0,122,118,24,137,19,0.99889,90.57007,0.0,0.0,0.17857,4.312,11.86074,0.0,0.0,130.0,42.04735,0.00015,2.67,3.726,-1.0,0.0,0.6372850588235283,0.27508892437656307,69701.02959543103,0.1953046200581269,89.06633984980567,86.47398851281687,0.2366594318092055,54067.47161658138,6.101307306007082,49.15195945457176,0.7473597762750921,0.33890395914575927,0.3703906548972994,0.19341343512969336,0.2504783515839316,0.271063439509261,0.21607161337692526,4.404186989540199,626.2095301459467,0.30992959865657627,4.48509837962963,88.70538701094995
11,311,79.0325,13.415,84,18.2074,0,122,118,24,137,19,1.00353,90.61197,0.0,0.0,0.25,4.306,11.92507,0.0,0.0,130.0,42.1289,0.00023,3.19,3.531,-1.0,0.0,0.6373443137254902,0.27447309714975815,69657.5740043125,0.1964033228892125,89.03948247607089,86.7696880477832,0.2378426231467973,53907.85769394598,6.0992802541001145,49.218138329776714,0.7473597762750925,0.33967743517498955,0.3704159020276135,0.19309989172126704,0.25025481545586137,0.27211869897603663,0.21461666027576892,5.463740432870101,625.45854165873,0.3093219895720665,5.00390625,88.68511380129644
12,312,78.8651,13.0656,83,16.3013,0,122,118,24,137,19,1.0047,90.37131,0.0,0.0,1.07143,4.304,11.57686,0.0,0.0,130.0,42.22719,0.00023,3.2,3.883,-1.0,0.0,0.6378882352941176,0.2742540167808624,69668.14918270367,0.19853337045816336,89.0557086059013,87.04637997500046,0.23899470847277793,53513.72907110007,5.982298441550348,49.18297510971258,0.7473597762750912,0.33958202452044783,0.3710238286105594,0.19309310447501193,0.2500910364216242,0.2734897864400356,0.21335831753467782,5.071478016317213,624.6614468457453,0.30988006223514186,4.388406635802469,85.89284160513802
13,313,78.7483,12.8126,83,16.2591,0,122,118,24,137,19,1.0192,90.22955,0.0,0.0,0.39286,4.295,11.27878,0.0,0.0,130.0,42.31904,0.0002,2.69,3.745,-1.0,0.0,0.6373531176470568,0.2741084632182607,69653.34168106408,0.20072703273531584,89.07367842622251,87.44177882722022,0.24004705479831356,53230.63251483082,6.011073417699476,49.263159857855904,0.7473597762750829,0.33727776005194265,0.37158472714809804,0.193063945307527,0.24982990919899192,0.2755136080536048,0.21216127651457287,6.798785650035076,623.9861204732706,0.31040967441473705,3.7486979166666665,85.3842078507637
14,314,78.84,13.1118,83,16.5872,0,122,118,24,137,19,1.00903,90.23629,0.0,0.0,0.28571,4.285,11.06133,0.0,0.0,130.0,42.38606,0.00013,2.69,3.724,-1.0,0.0,0.6375129411764705,0.27397282065628453,69602.05436915273,0.2010440714244675,89.09426130393734,88.09027920567935,0.23943165121755927,53276.186644018126,6.053761600351379,49.2334127543885,0.7451421502318579,0.335584983102704,0.370650867199258,0.19371416867991917,0.24960901927583345,0.27612818904699027,0.2115549596726175,3.8663404573906615,623.3455545193386,0.31053001511269573,3.7023533950617282,85.52873455143973
15,315,78.7865,13.0369,83,17.6658,0,122,118,24,137,19,0.99463,90.0918,0.0,0.0,0.17857,4.314,11.34222,0.0,0.0,130.0,42.47562,0.00014,2.68,3.623,-1.0,0.0,0.6377726470588219,0.2737863929437157,69617.77008276398,0.19988008801652732,89.07611045868643,88.72006945751276,0.23832715453347805,53275.79855640756,6.104058522511465,49.455094514069735,0.7457363613392638,0.3349998987279018,0.3695772327987621,0.19386683061406745,0.24962445433292546,0.2757622252834778,0.21019554553488473,6.142167432297914,622.8288096675435,0.3104689151061765,5.4791184413580245,85.42909941796891
16,316,78.9042,12.7759,83,16.4308,0,122,118,24,137,18,1.00394,90.23506,0.0,0.0,0.14286,4.286,11.25662,0.0,0.0,130.0,42.59789,0.00019,2.68,3.617,0.125,0.0,0.6386631372549021,0.273882735615938,69727.5222643429,0.19909229872793263,89.0456458045047,89.06519309053337,0.23766756752838852,53690.231946403816,6.039749097031481,49.579513926564914,0.7473597762750819,0.3331832211503778,0.36883340203004805,0.1940558226252256,0.24969545209785673,0.2752141091235134,0.21017390105609746,5.439787597017489,622.4288101454944,0.31038601832865126,5.510320216049383,85.35772320990232
17,317,78.9701,12.3458,83,16.6456,0,122,118,24,137,18,1.0077,90.27453,0.0,0.0,0.25,4.318,11.03404,0.0,0.0,130.0,42.69242,0.00029,2.67,3.972,-1.0,0.0,0.6389494117647059,0.27370198435914417,69660.47369875213,0.19780188502775278,89.07698523036757,89.83336131468484,0.23646491206907472,53691.031326177195,6.061716160455551,49.62386670524692,0.7473597762750851,0.33077312789284474,0.36738264057229486,0.1942957482080666,0.24980748182895163,0.27433667243189586,0.21142969130589137,4.301212496887995,622.0887467581699,0.31010161369808875,5.346836419753086,88.23697880075049
18,318,78.9626,12.3771,83,15.602,0,122,118,24,137,18,0.99023,90.24862,0.0,0.0,0.57143,4.286,10.66953,0.0,0.0,130.0,42.76036,0.00025,3.17,3.826,-1.0,0.0,0.6396435294117647,0.27357629014625645,69606.59487279922,0.19655713940364136,89.06944343151667,90.05910109409692,0.23658108208047077,53465.251628280756,6.100395144853644,49.7317148844401,0.7457363613392561,0.32823013325920325,0.3671899195955434,0.19449171915295838,0.24990868971716537,0.27392125182009125,0.2120262083375094,6.103023171230869,621.7923877331559,0.30996494355754617,5.186535493827161,86.3461926755951
19,319,78.9198,12.5145,83,15.535,0,122,118,24,137,18,1.00735,90.11637,0.0,0.0,0.28571,4.278,10.68967,0.0,0.0,130.0,42.79117,0.00012,2.69,4.108,-1.0,0.0,0.6402458823529412,0.273500649927625,69621.55304194953,0.19605054923864437,89.0415854317018,90.21201675924095,0.23650544369520668,53223.729331109025,6.0429103791179495,49.77351812668789,0.7413011092528153,0.32668547279554144,0.3670927144775873,0.19452620344690907,0.24990457133741462,0.274549758453287,0.21362674598262849,2.8563740697767286,621.5267561375744,0.30989329964507556,4.9596836419753085,88.21045874165524
20,320,78.9596,11.9231,83,16.0014,0,122,118,24,137,18,1.00714,90.09348,0.0,0.0,0.39286,4.294,10.81057,0.0,0.0,130.0,42.83341,0.00024,3.2,3.852,-1.0,0.0,0.6401360784313727,0.27349482014632387,69638.99764523067,0.19450887242066692,89.06217253991983,90.80629539090612,0.23760486964181896,53083.98457231984,6.065814833973375,49.995870896327645,0.7413011092528051,0.32755720101991626,0.36635574813961364,0.1947304539370159,0.2499786957209764,0.27584758193859776,0.21560889563746388,5.400741048142678,621.2763907189816,0.310048009982468,6.601610725308642,85.84627718565255
21,321,79.0953,11.4966,83,15.8789,0,122,118,24,137,18,0.99414,90.20157,0.0,0.0,0.75,4.255,10.302,0.0,0.0,130.0,42.89999,0.00019,2.68,3.514,-1.0,0.0,0.641116862745098,0.2733278912772334,69695.20799076746,0.19456750405695133,89.00380178349087,91.09548769776289,0.23889650052572772,53121.41062282921,6.008238032411435,50.11395414375964,0.7441129464034231,0.32817835588981353,0.3655545916752212,0.19517172105958835,0.24984233488180246,0.27716099642171493,0.2170552997107536,5.963010401189731,621.0898181388741,0.3103144779615149,6.48900462962963,88.74097645421622
22,322,78.9716,11.5255,83,15.1724,0,122,118,24,137,18,0.99211,90.00168,0.0,0.0,0.21429,4.277,9.9326,0.0,0.0,130.0,42.90705,0.00015,2.69,2.969,-1.0,0.0,0.6411866666666667,0.27294877696404785,69552.81264041974,0.1938879391092268,89.02728929039063,91.08673917104201,0.24041877034870907,52818.456120700335,5.940181777404721,50.1276109483507,0.7418953203602049,0.3264440075572483,0.3644678112296734,0.19566950756081977,0.2497022199978711,0.27874366716432003,0.2180908552134818,4.268164668586671,620.9371528969461,0.3103242815352094,6.1706211419753085,84.42920120856571
23,323,79.0372,11.3098,82,15.7064,0,122,118,24,137,18,0.98587,90.03308,0.0,0.0,0.28571,4.264,9.95896,0.0,0.0,130.0,42.91882,0.0001,2.69,3.147,-1.0,0.0,0.6411107843137237,0.27279944860974115,69509.36459015524,0.19205388585508568,89.02588125624455,91.6066866039499,0.2418346022680967,52800.57935752222,6.027132088539769,50.21845650378569,0.7390834832095722,0.3239473661184018,0.36351975736639747,0.19583611949299395,0.24998738498333511,0.2796224373211309,0.21948076849475004,4.580281953078822,620.8187816783073,0.31013950030664456,6.062934027777778,88.64259270231155
24,324,78.9634,11.0651,82,15.6586,0,122,118,24,137,18,0.9787,89.9504,0.0,0.0,0.21429,4.273,9.77188,0.0,0.0,130.0,42.84592,0.00015,2.7,3.148,0.125,0.0,0.6401087647058823,0.27274704320754833,69430.96152690567,0.19107817324030976,89.02285316893096,91.45425222940574,0.24285875416432753,52528.672007100155,6.0201717458718935,50.22226649154852,0.7451421502318573,0.3225387313207077,0.3627204048099589,0.19603608450657897,0.25064102424413803,0.28046559412617933,0.22038096015981198,3.8540457123489573,620.6753924385213,0.3098656138143639,6.1264467592592595,88.5755682807089
25,325,78.8563,10.8407,82,15.1296,0,122,118,24,137,18,0.98924,89.83634,0.0,0.0,0.25,4.284,9.55679,0.0,0.0,130.0,42.82078,0.00012,2.68,3.17,-1.0,0.0,0.6391847254901961,0.27227878314787607,69497.27404677971,0.1902854316744806,89.00751114872698,91.1979805904764,0.24386330896407427,52255.18305147606,6.000972491704442,50.28129784854842,0.7451421502318625,0.3202770470205588,0.3624094499156891,0.1960845718256276,0.25059204490366355,0.2810640532092509,0.22046370414618569,4.587281470146346,620.4873427471996,0.3093632061527634,7.402054398148148,88.77544470390863
26,326,79.1397,11.213,83,15.2327,0,122,118,23,137,18,0.993,90.21292,0.0,0.0,0.21429,4.272,9.36384,0.0,0.0,130.0,42.97845,0.00014,3.18,2.95,-1.0,0.0,0.641147843137255,0.27205984181183385,69559.46710760404,0.18927003071348994,88.99383389362208,89.58746339145256,0.24469039501503548,52908.36608550363,6.022475786802588,50.42912895296827,0.7473597762750944,0.3186261369701649,0.3621817394212795,0.19607763145205942,0.2509303149798566,0.2818320579149482,0.221343377006782,7.123889818350458,620.1801465107543,0.3090279640203305,7.293161651234568,89.26139343953524
27,327,78.6864,11.697,82,15.1213,0,122,118,23,137,18,0.99405,89.68654,0.0,0.0,0.17857,4.297,9.69003,0.0,0.0,130.0,42.90974,0.00013,2.66,3.051,-1.0,0.0,0.6397344117647057,0.271837094375434,69465.9855757197,0.1882544071975211,89.08734992379408,89.66132788666293,0.24552315711771602,52338.78100887084,6.0090670891061455,50.48624222366899,0.7390834832095821,0.31713115063327996,0.36126063790741536,0.19600615179584255,0.2510806914589859,0.28234092103960173,0.2219437092654139,4.8257326010070445,619.8379873311161,0.30830583032127934,7.219955632716049,87.96187127955696
28,328,78.7582,11.7482,82,15.5367,0,122,117,23,137,18,0.99291,89.71519,0.0,0.0,0.46429,4.281,10.11343,0.0,0.0,130.0,42.89603,0.00023,2.65,3.19,-1.0,0.0,0.6387960784313725,0.2719307749615514,69402.10723660524,0.18736825760340384,89.04294241874291,89.61209567971741,0.2463344822567368,52405.383240865754,6.124904335987624,50.484577508620276,0.7429245241886347,0.3167077561394575,0.36045289170502043,0.19587675094034684,0.25103331869426626,0.28290008695158975,0.22229802094785756,4.120232968267422,619.4591710087673,0.30736383577232146,7.3423996913580245,88.15266398762856
29,329,78.9054,11.4105,82,14.9772,0,122,117,23,137,18,0.98184,89.92972,0.0,0.0,0.21429,4.272,10.1566,0.0,0.0,130.0,42.90912,0.00028,2.71,3.181,-1.0,0.0,0.6390043137254902,0.2715518316322897,69499.33770238385,0.18656707915063803,88.9836054551931,89.43089130416101,0.24704067184328082,52528.48978168785,6.150150986490966,50.47487480257764,0.7473597762750913,0.3157931683296994,0.3592889736527017,0.19588486686581938,0.2506821024325462,0.2838776807742248,0.2221767485770303,3.386139058275591,619.0547927454845,0.30641422927994305,7.637538580246914,87.43252973270688
30,330,78.6563,11.0219,82,15.2423,0,122,118,23,137,18,0.99028,89.63473,0.0,0.0,0.10714,4.273,9.86751,0.0,0.0,130.0,42.71592,0.00034,2.69,3.58,-1.0,0.0,0.6363478431372549,0.27159806183068924,69453.78721012345,0.18559924940302924,89.03027664373376,88.81363632281658,0.24757863927009974,52111.20088719262,6.122755648792879,50.54345627772955,0.7445479391244619,0.315014443723296,0.35795848417539117,0.19570171183160498,0.250547482256636,0.2849187783321238,0.22285462382449586,5.8015517872680125,618.6692389053636,0.3052957686452812,8.66160300925926,88.8957530778061
31,331,78.5237,11.0404,82,15.0958,0,121,118,24,137,17,1.01292,89.45963,0.0,0.0,0.03571,4.261,9.53421,0.0,0.0,129.0,42.36702,0.00046,2.67,3.379,-1.0,0.0,0.6300380392156864,0.27111671467257875,69414.23632814016,0.18473647055121228,89.03472384952164,87.82576352436368,0.24740028788180415,51580.35646335114,6.108254040674104,50.64937789351852,0.7413011092527954,0.3148295947717924,0.3568335411349142,0.19562802161461798,0.2504770329943809,0.2854043283393859,0.22313566582407512,7.74582459308446,618.3420997528525,0.3043423983313271,8.776668595679013,89.57670967603364
32,332,78.5534,11.1843,82,14.3306,0,121,118,24,137,17,1.01301,89.54076,0.0,0.0,0.39286,4.286,9.55294,0.0,0.0,129.0,42.35236,0.00034,2.7,3.608,0.12526,0.0,0.630178431372549,0.2711619086839557,69358.61855562209,0.18423261854842224,89.03528982283623,87.70159991597467,0.24686380612954742,51617.247047037075,6.0449263237246535,50.68219389738859,0.7413011092528037,0.3139297573128695,0.35567079732252105,0.19588076875730775,0.25065997655165,0.28604846359958236,0.2235485345065305,6.448827987240929,618.0005730144208,0.30370805954819097,8.655719521604938,89.49121861402413
33,333,78.4591,11.6093,82,14.9955,0,121,118,24,137,17,0.99752,89.36848,0.0,0.0,0.28571,4.265,9.68262,0.0,0.0,129.0,42.34929,0.00029,2.68,3.415,-1.0,0.0,0.6297620980392156,0.27059859376179546,69272.9180125317,0.1834811501367074,89.03774289007016,87.73107120761254,0.24628266124687045,51431.151196315324,6.057556305456493,50.719888004255886,0.7390834832095722,0.31186533050470333,0.35433225218867426,0.19626418170950413,0.2510880109920168,0.28616912819814194,0.2242167216818428,5.6146152616254446,617.6339843373635,0.3035862960290085,8.613329475308642,88.42148768646064
34,334,78.5629,11.4024,82,15.0605,0,121,118,24,137,17,1.00655,89.44375,0.0,0.0,0.17857,4.27,10.05475,0.0,0.0,129.0,42.34728,0.00026,3.19,3.415,-1.0,0.0,0.6300521568627451,0.2705537482546199,69282.56121903205,0.18381713003694822,89.02132887095398,87.55902910793645,0.2466717027183128,51436.5430639525,6.13158870502436,50.68459593219522,0.736865857166345,0.3104565188050555,0.35268843222613844,0.1967739907243597,0.2514195292848484,0.28648128187554844,0.22532405898651514,7.87580627549296,617.2386158975967,0.3035377457614292,8.715663580246913,88.62692159255995
35,335,78.5602,11.3756,82,14.5624,0,121,118,24,137,17,1.0091,89.44493,0.0,0.0,0.03571,4.271,9.86696,0.0,0.0,128.0,42.32443,0.00022,2.65,3.387,-1.0,0.0,0.6293100784313717,0.27000994755569774,69349.78745838972,0.183239916329397,89.05182618766094,87.47749013760316,0.2471038600656019,51427.266089555975,6.117710609521494,50.66425653151524,0.7390834832095737,0.31012290682814053,0.35106775530742473,0.19746339563862103,0.25192663527985726,0.28699519569202087,0.22622804246415035,5.422328859511346,616.8213731551874,0.3035538849147576,9.313512731481481,88.45123836022896
36,336,78.4041,11.6413,81,14.5295,0,121,118,23,137,17,1.00172,89.27815,0.0,0.0,0.0,4.266,9.83816,0.0,0.0,129.0,42.29219,0.00015,2.68,3.377,-1.0,0.0,0.6289800196078432,0.2697948451030596,69404.52948101607,0.18241303590206093,89.0731560939131,87.62658358322486,0.24710620877812597,51380.479384570666,6.152487151923049,50.771931401005496,0.736865857166341,0.31011312624738924,0.3498011562797582,0.1981745160256597,0.252462299255144,0.28763028529265583,0.22688524098453255,4.868862534363078,616.3780643783621,0.3036906854879844,9.487172067901234,88.67839949603771
37,337,78.4258,11.993,81,14.9632,0,122,118,23,137,17,1.01263,89.2434,0.0,0.0,0.14286,4.276,10.06836,0.0,0.0,129.0,42.28848,0.00042,2.7,3.294,-1.0,0.0,0.6293117647058823,0.2695230026566773,69345.88927294113,0.18179898915222967,89.11459458779484,87.38569542783723,0.2475613770947152,51141.928979756776,6.21572973217104,50.695573406454955,0.7368658571663399,0.3094396685961692,0.34833114642012536,0.19875365139837362,0.25287379869221144,0.2881813806620356,0.22705323406855513,6.25274935142371,615.9093763709872,0.30370828336058325,9.556230709876543,88.69666276895227
38,338,78.3682,11.8162,81,15.6501,0,122,118,23,137,17,1.01792,89.18282,0.0,0.0,0.0,4.272,10.38359,0.0,0.0,129.0,42.28514,0.00021,2.7,3.456,-1.0,0.0,0.6295517647058824,0.2691728651628862,69160.288914403,0.18122154230502807,89.10698779363882,87.35411387795327,0.2481510297452682,51104.19803219032,6.284775143014349,50.666986159336425,0.7368658571663391,0.30859920078016095,0.34656551948899583,0.19927261455459563,0.2528619320260229,0.28872959962049344,0.2273418877076312,4.840897763155129,615.4040648041243,0.30357120928124864,9.652295524691358,87.38905047241502
39,339,78.2289,11.4512,81,15.0895,0,122,118,23,137,17,1.00696,89.06231,0.0,0.0,0.21429,4.311,10.23221,0.0,0.0,129.0,42.27779,0.00011,2.65,3.453,-1.0,0.0,0.6299047058823529,0.2689186369873617,69196.01093260101,0.18061968349916113,89.11983257741514,87.40459626880292,0.24797142753048962,50774.70314354707,6.231917476045454,50.678032392337,0.7368658571663375,0.30803003598518525,0.34469021178167614,0.19966827137698206,0.25289500083381844,0.2890869972404336,0.22720773904689795,5.860456396660222,614.866289676707,0.30328072478822343,9.950279706790123,87.45044237185975
40,340,78.2251,11.7437,81,14.1089,0,122,118,23,137,17,0.99886,89.04157,0.0,0.0,0.25,4.272,9.90891,0.0,0.0,129.0,42.25956,9e-05,2.68,3.296,0.125,0.0,0.6295906274509802,0.2688649145139822,69344.50622147114,0.1798865437113861,89.10208016083331,87.33886636476612,0.24779200378774563,50713.11101875848,6.162237119181182,50.628452442310476,0.7368658571663436,0.30838554465017853,0.3432857695812847,0.2000869255781111,0.25306050670149116,0.28976921261121136,0.22709840958806532,6.292117704985429,614.3055274658052,0.3029009915748776,10.447675540123457,89.40499049372708
41,341,78.0104,12.3009,81,14.9761,0,122,118,23,137,17,0.9931,88.84114,0.0,0.0,0.57143,4.314,10.16211,0.0,0.0,129.0,42.26013,0.00015,2.67,3.491,-1.0,0.0,0.6299329411764707,0.26863626819543285,69391.15249931105,0.17919565912906843,89.14600109427106,87.33158056033297,0.24760584639496488,50451.31762470458,6.247231755773073,50.72421283486449,0.7368658571663381,0.3097960669430682,0.34236761926750364,0.20024113181684614,0.25314813492428007,0.2902050865677741,0.22694172048764547,5.945627956954897,613.7316089776057,0.30223111268257985,10.602623456790123,89.39916308125474
42,342,77.7399,12.3733,81,16.0892,0,122,118,23,137,17,1.00021,88.59723,0.0,0.0,0.03571,4.305,10.65389,0.0,0.0,128.0,42.25011,9e-05,2.71,3.585,-1.0,0.0,0.6294815686274511,0.26827501671360254,69307.07437033462,0.17873036581217167,89.16227522010968,87.00521525841141,0.2470661190588413,50010.508522375734,6.337605099229181,50.6971816074701,0.7330248161872824,0.31104438253133165,0.3414554850594937,0.20021273726707686,0.25324434322189165,0.29050787913095166,0.22663876101446762,6.969183743996449,613.1391139760617,0.30166479008755887,10.730613425925926,89.17055717632519
43,343,77.7143,12.0361,81,16.0177,0,122,118,23,137,17,1.01411,88.57359,0.0,0.0,0.03571,4.318,10.71792,0.0,0.0,128.0,42.23498,0.00019,2.69,3.329,-1.0,0.0,0.6292865098039215,0.2679757676215858,69111.28439700918,0.17828684262067135,89.15607870777593,86.99960647163628,0.2467535433221755,49990.29967179903,6.34935081112523,50.72229437180508,0.7330248161872771,0.3107865782054946,0.34039801652193036,0.19986911721560707,0.25301215757523726,0.29052987086739446,0.22648489594907928,6.831111370374602,612.529552227282,0.3011470858045009,10.990547839506172,88.58221757088903
44,344,77.9,12.2445,81,15.2373,0,122,118,23,137,17,1.01494,88.72029,0.0,0.0,0.39286,4.284,10.42309,0.0,0.0,129.0,42.21801,0.00013,2.68,3.331,-1.0,0.0,0.6287278431372549,0.26776902323262874,69101.78508551931,0.17785314256792029,89.07942356757972,86.80585515747667,0.24658427710952027,50022.96847993146,6.289053231947521,50.64900998716001,0.7330248161872842,0.30985097820501895,0.33931989115100125,0.19952139149122877,0.2530035893869179,0.29076229167669954,0.2261743457666559,5.8665472008553285,611.8999893645589,0.30085569389767564,11.09326774691358,88.2050293485513
