,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.5,movement,tone,cubcol.0.5,staticness,fft,uhdhdsim,cubcol.0.6,cubrow.0.6,cubrow.0.3,temporal,cubrow.0,cubcol.0.3,color_fulness,noise,cubrow.1.0,cubcol.1.0,saturation,blur,cubcol.0,contrast,blockiness
10,410,64.6306,9.57307,53,14.9221,0,120,115,11,137,10,0.99511,65.21724,0.0,0.0,0.78571,4.25,8.26514,0.0,0.0,125.0,38.98468,0.00042,0.43,3.6,-1.0,0.686774,0.2727326963032229,3.7925347222222223,0.5763941372549004,0.14813020506144378,603.1234365302334,66984.0856075978,91.41068297546987,0.148536935497034,0.22965010157002563,0.14650342275030515,4.629620162027357,0.16578363096669702,0.20700366630245784,80.49921427963456,0.44676060715195565,0.21616333671290192,0.3356761667629433,54.80408430688175,25377.781693165463,0.26704123853284245,87.6761188872625,5.985453147375783
11,411,64.4372,9.5697,53,14.3192,0,120,115,11,138,10,1.00328,64.95325,0.0,0.0,0.92857,4.255,8.23637,0.0,0.0,125.0,39.02259,0.00049,0.43,3.221,-1.0,0.69885,0.27302689137449415,3.8737943672839505,0.5779474509803921,0.14729818386636456,602.675821949666,66965.44498972924,91.49043572164985,0.149943604907611,0.22926837639499884,0.14373938128286792,4.593818236664609,0.16378680893178194,0.20849550240445394,80.62029085169537,0.4467606071519554,0.21658425836415013,0.33483518750511393,54.80367024739583,25348.98709164896,0.27468916467190124,89.09282294687225,6.8147642852370724
12,412,64.43,9.49238,53,14.4847,0,120,115,11,138,10,1.00851,64.95056,0.0,0.0,0.5,4.275,8.23482,0.0,0.0,126.0,39.13905,0.00041,0.43,3.062,-1.0,0.673932,0.27228114344450677,3.460117669753086,0.5794845686274471,0.14661681108027969,602.2913871764583,67029.10424705209,91.46331005171507,0.15173513438333905,0.22871696804519415,0.14175924463565343,4.633164749852938,0.16232173510929135,0.20928572157632977,80.72920785289071,0.4467606071519552,0.21627000057258872,0.33602319122709906,54.790722317165795,25200.431179693365,0.2832619944830971,88.31116140888722,6.563056327484698
13,413,64.5681,9.21603,53,13.8129,0,120,115,11,137,10,1.01299,64.98992,0.0,0.0,0.57143,4.237,8.17159,0.0,0.0,126.0,39.18668,0.00037,0.43,3.686,-1.0,0.687338,0.27190708862600965,3.029272762345679,0.5801686274509803,0.14653521542712128,601.6220542379554,66920.61663845993,91.44069289994897,0.1528279324590396,0.2277109806975184,0.14003999990159918,4.690178949841139,0.16065456639704648,0.20952123814653945,81.59499506349223,0.4445429811087254,0.21598577924118267,0.34032959341196295,54.582714504665795,25464.742355473583,0.29079985548900383,86.04138421065669,5.121991230377653
14,414,64.3132,9.27519,53,14.4124,0,120,115,11,137,10,1.01059,64.74038,0.0,0.0,0.78571,4.232,7.94015,0.0,0.0,125.0,39.29134,0.00039,0.42,3.089,-1.0,0.709466,0.27025739641026886,2.8131269290123457,0.5819878431372548,0.14783011887710762,600.9771703068692,66898.89722362689,91.44721024856463,0.1534945115811412,0.22700616676780153,0.13872862160850497,4.600194714299061,0.15942656066059638,0.2089250495998267,82.03985932382,0.4445429811087233,0.2141358203958922,0.3435857459468099,54.59110740379051,25258.752238268684,0.2899549639833942,88.43252992048602,4.135679129438656
15,415,64.3027,9.18922,53,14.6219,0,120,115,11,137,10,1.01202,64.71495,0.0,0.0,1.03571,4.239,7.99635,0.0,0.0,126.0,39.40067,0.00038,0.42,2.981,-1.0,0.738918,0.270105526687658,4.408227237654321,0.5843541176470589,0.14761007796849598,600.3506866062835,67095.62759373097,91.40729123010095,0.15456865886518154,0.22639202331520347,0.13805677240557604,4.616834216106568,0.15874780274788172,0.20811143428220777,82.20410995600747,0.4445429811087251,0.21240173684747415,0.3436655071393572,54.645833333333336,25500.072541580557,0.2840914912828233,87.70923765186019,5.346841226141874
16,416,64.1799,8.78849,52,13.8177,0,120,115,11,137,10,1.01834,64.5859,0.0,0.0,0.32143,4.254,7.91673,0.0,0.0,126.0,39.48211,0.0004,0.42,3.086,0.27816,0.699413,0.26945218617726935,4.396315586419753,0.585798431372549,0.14750723520260045,599.7453779127461,67140.34428164987,91.49875795339669,0.15586676136803052,0.22536033150996512,0.13765489620341312,4.6099585797484,0.15814139363435537,0.2079582579600825,82.34626354633666,0.4445429811087238,0.21086443854662518,0.34352817484265,54.721109084141105,25306.522654267308,0.27893378011500364,89.74652700349118,5.25896251435672
17,417,63.8491,8.80401,52,13.7602,0,120,115,11,137,10,1.03375,64.23352,0.0,0.0,0.53571,4.272,7.57014,0.0,0.0,125.0,39.49769,0.00036,0.42,3.063,-1.0,0.716723,0.2682488761885349,4.336709104938271,0.5863639215686275,0.14640502721560827,599.1770823231205,67247.94632362279,91.54096999548274,0.15676812930842393,0.22505793276634775,0.1368294249747632,4.565065921883492,0.15760760308618066,0.20742458133562428,82.36142166099557,0.4445429811087223,0.20927664991259962,0.34512971133681997,54.753688294210555,25049.972885786265,0.2742766297240247,88.07671826800869,5.488873311880808
18,418,64.0263,8.52325,53,13.6353,0,120,115,11,137,10,1.01711,64.39122,0.0,0.0,0.60714,4.234,7.57734,0.0,0.0,125.0,39.64307,0.00049,0.42,3.128,-1.0,0.730258,0.26747528035699175,4.289978780864198,0.5885160784313725,0.1455392552892513,598.5976819848981,67273.69386421503,91.45482285470779,0.15759052412673652,0.224219496272214,0.13654376761936673,4.596048877482464,0.156032772438243,0.20663257278287728,82.82287076510623,0.44454298110872187,0.20835335718518205,0.345539913455989,54.708350287543404,25117.169389873885,0.2700070802540033,87.30775330628147,6.441737219005029
19,419,64.0073,8.65343,53,13.8858,0,121,115,11,137,10,1.00074,64.37731,0.0,0.0,0.57143,4.242,7.35257,0.0,0.0,126.0,39.94861,0.00049,0.43,2.952,-1.0,0.731544,0.26662432937756936,4.445023148148148,0.5922882352941177,0.14462709169997146,597.9840790720568,67347.04558418642,91.47568271307009,0.15897398556981338,0.22356399712512545,0.13612071313587096,4.627143435443814,0.1549875167854603,0.20562305286777716,83.95603136072607,0.44454298110872253,0.20766742972234845,0.3458837502911946,54.630408958152486,25215.33115801401,0.26665245199476745,88.31937532695383,8.442789934265146
20,420,63.8064,8.82524,53,13.2135,0,121,115,11,137,10,0.99386,64.16477,0.0,0.0,0.92857,4.211,7.467,0.0,0.0,126.0,39.93968,0.00052,0.44,2.856,-1.0,0.701569,0.26594442791347706,6.054398148148148,0.5930482352941177,0.1437515869009988,597.398810610437,67592.0659435975,91.52542590274547,0.16010241097144554,0.22283021555461172,0.13558785437468243,4.544296865529101,0.1540240258714167,0.20503559420069886,84.02080735830515,0.44454298110872137,0.20697761449304786,0.34802212311055597,54.67328653217833,25154.43164340277,0.2676311933496408,85.28127326057253,5.943689384633387
21,421,63.3375,8.66511,52,13.6649,0,121,115,11,137,10,0.99938,63.69247,0.0,0.0,1.39286,4.266,7.6269,0.0,0.0,126.0,39.92214,0.00032,0.43,2.918,-1.0,0.718558,0.26531259237374943,6.026765046296297,0.5940266666666667,0.1426434856275841,596.8285685797875,67492.03176800808,91.62328518898346,0.1607012170797729,0.2216200212250083,0.13515336240092468,4.592079985346617,0.15277255837356235,0.20497257085173273,84.28509331084504,0.44454298110872115,0.2062914765386331,0.35185558406191325,54.67252114378376,24721.624518307533,0.2715473022757887,89.12877264108393,6.633606016146466
22,422,63.3695,8.87743,52,14.2334,0,121,115,11,137,10,0.99691,63.67493,0.0,0.0,2.21429,4.253,7.4862,0.0,0.0,126.0,39.94374,0.00028,0.42,3.529,-1.0,0.756729,0.26503454246875063,5.843942901234568,0.5959709803921568,0.1419194913995895,596.2548931860803,67437.67994331504,91.5565821714609,0.16146254172560795,0.22053792378279774,0.1349850213874294,4.549445322146155,0.15172014249507712,0.20433597099281273,84.38925032843271,0.4407019401296583,0.20574322309257262,0.35337317741942403,54.72816957073447,24801.417780090596,0.27500292108741564,89.00044847983405,7.455315742966858
23,423,63.0724,9.07284,52,14.3934,0,121,115,11,137,10,0.97157,63.36747,0.0,0.0,1.46429,4.264,7.67009,0.0,0.0,126.0,39.93479,0.00029,0.43,3.251,-1.0,0.743245,0.2650666855733539,5.652729552469136,0.5974949019607844,0.14104701569475903,595.7110388727282,67107.4205198142,91.6287205335382,0.16195465866823452,0.2196768746533417,0.13511389037504726,4.591866512897959,0.1514167395898862,0.20382622388906155,84.36143655056169,0.4407019401296563,0.2052754046968736,0.35432330569770026,54.78252495659722,24199.80224330619,0.2695024072678551,86.85599270429326,5.571899047089191
24,424,62.6278,9.4301,51,13.9145,0,121,115,11,137,10,0.98209,62.90124,0.0,0.0,1.64286,4.283,7.80766,0.0,0.0,126.0,39.92332,0.00022,0.42,2.933,0.28871,0.789064,0.2650757031555862,5.861496913580247,0.5975062745098039,0.1406919141089397,595.1405765744021,67126.33333816528,91.72061361141326,0.1618262511118108,0.21827367610311676,0.13523864885037726,4.603021686020533,0.15129874365748344,0.20418407980353062,84.50753486002489,0.4407019401296582,0.20467659313338724,0.35474214048623975,54.838741537965376,23991.113772661374,0.26456758237076766,86.34993146836274,5.850273928879056
25,425,62.5597,9.6057,51,14.8864,0,121,115,11,137,10,0.99201,62.82901,0.0,0.0,3.46429,4.292,8.11524,0.0,0.0,126.0,39.94991,0.00042,0.42,3.479,-1.0,0.830362,0.2651335093875928,7.419656635802469,0.5991185490196074,0.14022832755711112,594.5316759163176,67069.485772501,91.7692907158329,0.16133842284474156,0.2170015048609963,0.1355259143797253,4.684208240627629,0.15162755205178138,0.20535312356311303,84.48706073550036,0.4407019401296542,0.2037335838358854,0.3552104998270253,54.84964799292293,23856.39871918576,0.2607078341349507,85.99521983530501,4.969084330658448
26,426,62.4017,9.89158,51,14.7114,0,121,115,11,137,10,0.99458,62.63789,0.0,0.0,2.85714,4.27,8.26699,0.0,0.0,126.0,39.97953,0.00059,0.42,3.311,-1.0,0.827763,0.2650521787277893,7.564236111111111,0.601329019607843,0.13958761932971103,593.8908137551397,66913.46880911157,91.76102764371039,0.161205858681211,0.21593815606567032,0.13589580873803772,4.6803772530331225,0.15145009574388518,0.20563467123199933,84.27685176127098,0.4362666880431949,0.20244998798579292,0.35536071066594654,54.8597523253641,23627.877660282153,0.2569484365139257,87.39774366089276,6.655755791577401
27,427,62.3708,9.82104,51,15.8071,0,121,115,11,137,10,1.00773,62.5973,0.0,0.0,1.14286,4.274,8.51536,0.0,0.0,126.0,40.01373,0.00078,0.42,3.63,-1.0,0.757533,0.26499930172183456,7.768711419753086,0.6023713725490196,0.13879961358360995,593.1923533008011,67029.04337508704,91.7726864525943,0.16123628773034213,0.21456003903782842,0.13658920718880252,4.711674170498245,0.15099928889286968,0.20643661942635133,84.28578547005529,0.43242564706413383,0.20113983296993282,0.355894451888615,55.01599252959828,23480.943918132718,0.25273562072606076,86.13134613447977,7.2117707781033555
28,428,62.1495,10.1839,51,16.0904,0,121,115,11,137,10,1.00974,62.34777,0.0,0.0,0.82143,4.285,8.45129,0.0,0.0,126.0,40.0398,0.00056,0.42,3.587,-1.0,0.811481,0.26485920547518216,7.860484182098766,0.6036741176470588,0.1374148783439102,592.4581668170182,66987.1882000771,91.80699125880606,0.1608523715566831,0.21369665960597292,0.13699370719497098,4.717965895663515,0.15082362252091108,0.20641911667479765,83.99748316152672,0.432425647064131,0.2001806137191612,0.3569931689374636,54.951457082489384,23346.84432112871,0.2487481611095802,85.82783403983049,6.1183654302893915
29,429,61.6761,10.6248,50,15.9435,0,121,115,11,137,10,1.02047,61.86732,0.0,0.0,1.39286,4.323,8.75815,0.0,0.0,125.0,40.09019,0.00046,0.42,3.347,-1.0,0.830328,0.2642543832928287,8.229648919753087,0.6039733333333333,0.13552304471460624,591.6968139567736,66960.59554992004,91.91967490642514,0.16042998412241713,0.21324875349411335,0.1376002520954635,4.813574014354268,0.15091698535851988,0.205914813704149,83.94544113061242,0.43242564706412745,0.19892745738411988,0.3577011790610217,55.09970337667583,22836.73827841221,0.24504997581063634,86.18622399461525,6.549527285165166
30,430,61.3195,10.8551,50,16.3397,0,121,115,11,137,10,1.0205,61.4562,0.0,0.0,0.89286,4.35,9.13433,0.0,0.0,125.0,40.11389,0.00091,0.42,3.769,-1.0,0.825975,0.2632376345137744,9.500868055555555,0.6053000000000001,0.13406448698664622,590.9118454376735,66774.2612829179,91.99274648975361,0.1599658170151152,0.21279251381081085,0.1378360185800324,4.910811177628916,0.15081394794640587,0.20698892864332613,83.67304166546427,0.4279903949776811,0.19775443032722553,0.3576610790258646,55.12151948905285,22593.402033222093,0.2415232360254556,86.70348804676239,6.112761462260062
31,431,61.2073,11.1842,49,16.5734,0,121,115,11,137,10,1.00894,61.32836,0.0,0.0,0.89286,4.331,9.34327,0.0,0.0,126.0,40.12578,0.00044,0.42,3.692,-1.0,0.801577,0.2624011372922596,9.696421682098766,0.6071957843137252,0.13259758494917517,590.0949274838425,66773.17580774087,91.95983891196039,0.15929887202066714,0.21236079154486753,0.13785268887483962,4.918785001522602,0.15180202308271223,0.20668726940418253,83.56663593998526,0.43020802102090444,0.1966674664061228,0.3564596045011179,55.12317629213687,22370.450802129668,0.23835098214050984,86.42773211975747,5.980820554701317
32,432,60.8553,10.9789,49,16.5631,0,120,115,11,137,10,0.99735,60.98328,0.0,0.0,1.35714,4.356,9.62246,0.0,0.0,126.0,40.10315,0.00027,0.41,3.285,0.29192,0.818215,0.2615403279665107,9.946469907407407,0.6073423529411764,0.13135606812604442,589.2269845710509,66788.0637465109,92.05105896373408,0.15838857951690236,0.2121732959795082,0.13794930016208917,4.984456662869348,0.1516474254087374,0.2057920476684164,83.26851934283421,0.4279903949776829,0.19540760457771206,0.35531927169950456,55.26262504671827,21949.142234782983,0.23507236154385952,87.26855718256895,5.814970681851478
33,433,60.6886,10.982,49,16.456,0,120,115,11,138,10,0.9971,60.77911,0.0,0.0,0.53571,4.343,9.43895,0.0,0.0,126.0,40.10873,0.00039,0.41,3.337,-1.0,0.779385,0.26092899104540646,10.131751543209877,0.606003137254902,0.1300486921401102,588.3173784792958,66844.00646260126,92.05494082099854,0.15761548544589454,0.2122542739086564,0.13814828180863623,4.8778374768292645,0.15168236399099436,0.20453372437664058,82.87450230342141,0.4279903949776722,0.19405500470140896,0.35472535989549425,55.26383444703655,21727.547124959812,0.232126641758346,87.77220813521802,5.23371593984706
34,434,60.5554,11.2462,49,15.8834,0,120,115,11,138,10,1.00065,60.60761,0.0,0.0,0.96429,4.346,9.44289,0.0,0.0,126.0,40.09656,0.00045,0.42,3.195,-1.0,0.777288,0.26016112844860084,10.464554398148149,0.6045937254901961,0.12893273976335945,587.3706817601557,66780.46251023407,92.09798043649721,0.15721873513513507,0.21222353042976083,0.13868170211326658,4.866969799534223,0.1518939322122087,0.2034932082323563,82.27603464186639,0.42414935399861403,0.192877871058319,0.3533788851932708,55.38943858205536,21624.20847898427,0.2291733802570637,86.61631275901222,5.292512408359418
35,435,60.2012,11.3705,48,16.3164,0,120,115,11,138,10,1.00055,60.25403,0.0,0.0,1.14286,4.377,9.67096,0.0,0.0,126.0,40.04879,0.00041,0.42,3.285,-1.0,0.799241,0.25940833179815825,11.273389274691358,0.6020917647058823,0.1279325930878601,586.3755856072169,66875.57498082405,92.18131449916459,0.15639970557429284,0.21248781158931998,0.1387222666356955,4.940500550090283,0.15275465206170874,0.20284857517852617,81.69567642981096,0.4241493539986127,0.1919005649540532,0.3519806970001023,55.40929459936825,21408.884103451965,0.22625924913511516,86.3938297950085,5.408148687607746
36,436,60.1193,11.6248,48,17.0244,0,120,115,11,138,10,1.00373,60.16406,0.0,0.0,1.10714,4.365,9.77691,0.0,0.0,126.0,39.95627,0.00051,0.42,3.657,-1.0,0.794891,0.25855409721892775,11.451822916666666,0.600130980392157,0.12696443658392179,585.3532943128685,66799.28917557746,92.13685928353698,0.15564465719496093,0.21274589244155534,0.1389520596110789,4.952624936623011,0.1539746391031859,0.20256860445310282,81.42661687484173,0.424149353998609,0.19100053724661922,0.35094187392927434,55.5550030366874,21220.076136074113,0.2235388104841963,88.53136970752226,4.998961564918826
37,437,60.0642,11.6545,48,17.8767,0,120,115,11,138,10,0.99476,60.07012,0.0,0.0,1.28571,4.35,9.99144,0.0,0.0,126.0,39.86249,0.00057,0.41,3.912,-1.0,0.792729,0.25775384438385246,11.445119598765432,0.5982490196078433,0.12598432431625112,584.3016102861563,66661.91517620733,92.19605156826404,0.1547688583769043,0.21246025476065422,0.13932682307259678,5.000501791307173,0.15507113396411729,0.2020821201185688,80.76105299889812,0.42414935399861076,0.19022451647417213,0.3496891257003996,55.588182425793306,21284.666208020866,0.22088654708720706,87.74686870866164,4.358776268372201
38,438,60.357,11.5149,48,17.2392,0,120,115,11,138,10,0.98609,60.35984,0.0,0.0,1.82143,4.337,10.0215,0.0,0.0,126.0,39.78073,0.00078,0.41,4.267,-1.0,0.757243,0.25722855803199374,11.549430941358025,0.5968423529411766,0.12523406055866854,583.2254578900929,66694.6962891259,92.0946374414453,0.15428153016417592,0.2126322425975596,0.13954041320134244,4.956206586896463,0.15649736802652806,0.20159486561364498,80.26241673367093,0.42414935399861114,0.18962759959387482,0.34863463651855015,55.73567124354987,21439.67073344618,0.21830557639863177,85.63255360422642,4.170616362144422
39,439,60.5357,12.0164,48,16.4041,0,120,115,11,138,10,0.99162,60.51868,0.0,0.0,1.07143,4.349,9.90849,0.0,0.0,126.0,39.74173,0.00049,0.4,3.953,-1.0,0.732286,0.25698595300740457,11.696903935185185,0.595001568627451,0.1244986447922292,582.1298047489896,66748.00492870765,92.04413756522453,0.15333203679744634,0.21275624840799748,0.13986315622168416,4.853256667073334,0.15725013068566857,0.2011405641868652,79.71106126836489,0.4241493539986146,0.1892935758386632,0.3480121121690249,55.77263142150125,21759.666279019108,0.21606614777963895,86.38480128844577,6.3998831367494775
40,440,60.454,12.4565,48,16.8215,0,120,115,11,138,10,0.98785,60.41511,0.0,0.0,1.35714,4.365,10.34254,0.0,0.0,126.0,39.66455,0.00053,0.41,4.235,0.28459,0.73806,0.25649039495516085,12.24951774691358,0.5928945098039216,0.12387105369090107,580.9992618142485,66723.91064003858,92.14029467253246,0.15258163399327013,0.21245922730943156,0.13973969275743864,4.943542397169581,0.15712611438517407,0.20027478421914502,79.34847576343901,0.4241493539986101,0.1891616872177637,0.3477935792095523,55.821235185788,22000.795021952166,0.21333034357442252,86.11390739030212,5.167381489093109
41,441,60.5928,12.3884,48,18.8694,0,120,115,11,138,10,0.98427,60.50292,0.0,0.0,1.25,4.347,10.71597,0.0,0.0,126.0,39.67215,0.00046,0.41,4.384,-1.0,0.713143,0.2558020063136308,12.407455632716049,0.5924513725490197,0.1233941569426714,579.8491369594225,66637.59418993059,92.0319608586824,0.1519395977948052,0.2122834954442282,0.13968129980565575,5.02941879041123,0.15735846162548103,0.1991585996247915,78.95537790089682,0.424149353998611,0.18888428843492042,0.3486561986563158,55.97237895447531,22235.256415560172,0.21097717289702939,88.70036387992599,4.795126351244412
42,442,60.0809,12.7818,48,18.2272,0,120,115,11,138,10,1.00526,59.99328,0.0,0.0,1.67857,4.346,10.6558,0.0,0.0,128.0,39.63694,0.00038,0.41,4.3,-1.0,0.692147,0.25530716898798633,12.414014274691358,0.5916654901960785,0.12289333876378863,578.643001828046,66585.63771098603,92.2061613748808,0.15124328561251302,0.21232263164715662,0.13947461166897898,5.040785589015255,0.15768220958514179,0.19794698903629093,78.76747826341717,0.4241493539986103,0.18889942460580172,0.34828415262085427,55.89653297706887,21934.619981162,0.20869053438750662,84.41823799256358,3.8502521064249384
43,443,60.1169,13.5973,48,19.0106,0,120,115,11,138,10,1.02159,60.04095,0.0,0.0,2.85714,4.346,11.00708,0.0,0.0,128.0,39.77057,0.00032,0.42,4.458,-1.0,0.657971,0.2548781596536561,12.776041666666666,0.5914858823529412,0.12234490573759643,577.224791727964,66677.43783335683,92.22026160887914,0.15060543281632066,0.21284174159570235,0.13973820532616768,5.190180138998762,0.15728929241073206,0.19685547277511836,77.81084824547371,0.42414935399861237,0.18856655290800026,0.3472115606340203,55.07841755431375,22243.253655123735,0.20631574580026488,86.73462851267146,4.701586313448564
44,444,60.0705,13.5402,47,18.7963,0,120,116,11,138,10,1.01739,59.94477,0.0,0.0,1.89286,4.339,11.69296,0.0,0.0,129.0,39.80129,0.00035,0.42,3.798,-1.0,0.644647,0.25450436878572597,13.516541280864198,0.5913572549019609,0.12211863725287199,575.5309823729085,66551.93795994496,92.21328678838847,0.1501190655081085,0.21324143136083606,0.14010432237938525,5.279303933826898,0.15719253325455987,0.19587532114029405,77.56308123719312,0.4241493539986126,0.18847387102057403,0.3457326266139356,53.96359384795766,22353.85512877095,0.20409265600372425,87.99483211017407,4.565741383116828
