,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.6,cubcol.0.6,cubrow.1.0,color_fulness,staticness,cubcol.1.0,contrast,uhdhdsim,cubcol.0.5,blur,cubrow.0,noise,movement,temporal,cubrow.0.5,saturation,cubcol.0,cubcol.0.3,fft,blockiness,tone,cubrow.0.3
10,110,84.2091,14.6866,81,23.4892,0,119,117,16,136,15,0.97846,89.05912,0.0,0.0,0.57143,4.222,12.67636,0.0,0.0,129.0,42.62767,8e-05,0.52,3.159,-1.0,0.450614,0.2721238865072309,0.20586393395388514,0.2163493983232825,91.62969970720937,559.6286606196209,0.260347097167934,86.16564653232521,89.50452549409478,0.21191280904226434,55496.98634101685,0.4033107483131138,0.564252125005125,4.311824845679013,5.357592202336131,0.28047752736345144,51.01547881703318,0.23375013114394466,0.21034167497268766,69359.97182127411,12.49486604889193,0.6289992156862746,0.2936921791815131
11,111,83.9114,14.6979,80,23.8166,0,119,117,16,136,15,0.98052,88.72986,0.0,0.0,0.46429,4.221,12.65614,0.0,0.0,129.0,42.54435,8e-05,0.51,3.198,-1.0,0.458885,0.2731806259270177,0.2063691055270442,0.21804575156295808,91.42356396210326,559.6275942876371,0.26493044253009373,87.92608641746759,89.51370830130968,0.212449175228994,55006.186743925005,0.402826889217732,0.5620344989618957,4.390046296296297,5.330497971361136,0.2801961606550031,51.07521452727142,0.2352926285420414,0.20948787143051645,69395.27217238343,10.38853786391372,0.6276713725490197,0.2935248884820324
12,112,84.0184,14.0621,81,24.0754,0,119,117,16,136,15,0.99545,88.79516,0.0,0.0,0.39286,4.236,12.67171,0.0,0.0,129.0,42.55678,9e-05,0.51,2.794,-1.0,0.48743,0.2735359136417109,0.20667547196162353,0.21875132754552581,92.44257934243515,559.5816171673999,0.26991911493828574,87.95225586580514,89.5417415230896,0.2127757077417871,55138.791961317285,0.4018657176454397,0.5620344989618927,4.112991898148148,5.348395358925951,0.2797726336394937,51.102656988450036,0.23562926402328538,0.20840849610518405,69286.46564995318,7.878826614165649,0.627678431372549,0.294229490853826
13,113,84.3575,13.4131,81,21.8995,0,119,117,16,136,15,0.99908,89.1371,0.0,0.0,0.39286,4.262,12.13651,0.0,0.0,129.0,42.57649,9e-05,0.51,2.637,-1.0,0.506107,0.27326151337739785,0.20661282236331188,0.21951661868597303,92.12240415928018,559.5275096076359,0.2738973341276887,87.20802047391992,89.5464056221445,0.21230613670923718,55681.091412180685,0.39993215382671515,0.5620344989618933,3.6865837191358026,5.339128599924609,0.2800150440649937,51.11430679132909,0.23900678047438292,0.20870170447718095,69322.99521514664,7.5750359919379315,0.6282800000000001,0.29596300071266934
14,114,84.2906,13.5591,81,21.5673,0,119,117,16,136,15,0.99126,89.14041,0.0,0.0,0.35714,4.254,11.57251,0.0,0.0,129.0,42.61972,6e-05,0.51,3.087,-1.0,0.467748,0.2736170410016283,0.2065791480626932,0.22028807779564794,91.59721754986177,559.5090487365682,0.2802244998126927,86.32203709025436,89.5449018713004,0.21222967229913947,55263.88665039036,0.3956878936337353,0.5620344989618985,3.40258487654321,5.259902737393683,0.2800141529167161,51.204459861472806,0.23639079761897452,0.20927058499393875,69332.8050849323,7.453290204922678,0.6292478431372549,0.2970684569699572
15,115,84.3941,13.8493,81,22.1972,0,119,117,16,136,15,0.98284,89.25263,0.0,0.0,0.39286,4.241,11.70292,0.0,0.0,129.0,42.59405,0.00011,0.5,2.525,-1.0,0.474702,0.274130804347266,0.2065107637943956,0.21963501166754537,91.74963891559888,559.5262759125911,0.2857944047325811,88.55342832702527,89.47996109636613,0.21211422015976755,55430.966933763935,0.39222962235184156,0.5620344989618972,4.713686342592593,5.195165561329046,0.2802246188235398,51.19521887508439,0.2367878628725659,0.20995749043368486,69290.71814648811,8.261746088187502,0.6295187254901946,0.2991240771301696
16,116,84.303,13.7566,81,21.5395,0,119,117,16,136,15,1.00203,89.10834,0.0,0.0,0.42857,4.254,11.94934,0.0,0.0,129.0,42.54601,6e-05,0.5,2.362,0.21451,0.463987,0.274003081209667,0.20626307832487628,0.21950298828470394,91.09247222696487,559.5315842280072,0.2901692782895382,87.1422069235882,89.48568133518927,0.21227576397363446,55100.39242553125,0.3889887636948422,0.5620344989618947,4.888454861111111,5.168667878314186,0.2809214424484824,51.04342500663098,0.2357253090021843,0.2098239728184285,69327.05375093511,9.092087723612966,0.6308313725490197,0.3003771917862624
17,117,84.2536,13.3758,80,21.8478,0,119,117,16,136,15,1.02258,88.96101,0.0,0.0,0.10714,4.244,11.85549,0.0,0.0,129.0,42.54496,8e-05,0.5,2.867,-1.0,0.481531,0.2739208261556571,0.20617410221253288,0.2217364038056314,91.50524333562399,559.6122662009321,0.29223496100166696,89.7635906350183,89.50549281112063,0.21226831280052486,55049.96292769487,0.3861996470514186,0.5598168729186668,4.734760802469136,5.166596117225422,0.2813134086192743,51.25274601689092,0.23928550107664345,0.21107817638744936,69323.81697460856,9.666752109172489,0.6314145098039216,0.3014123108248639
18,118,84.342,13.0865,80,21.2378,0,119,117,16,136,15,1.01074,89.10675,0.0,0.0,0.28571,4.237,11.53641,0.0,0.0,129.0,42.50293,8e-05,0.5,2.707,-1.0,0.507958,0.27383249613668154,0.2061217673387296,0.22210757850753912,91.44362750747831,559.7178532845634,0.29192385941367627,86.11999279742481,89.48452177066872,0.2127530194765747,55294.311379243816,0.3818832567740411,0.5598168729186667,4.552565586419753,5.13917882690588,0.2820641281784867,51.203469923984855,0.24491644759837317,0.21277315492325097,69318.7537856303,8.348231184362573,0.6317250980392158,0.3029086157120616
19,119,84.166,12.9167,80,21.2562,0,119,117,16,136,15,0.99697,89.01321,0.0,0.0,0.28571,4.247,11.27664,0.0,0.0,128.0,42.44115,0.00014,0.5,2.422,-1.0,0.468158,0.27405755372104496,0.20605579978256566,0.22235089736964414,90.35723995951084,559.7924049499902,0.29019382642033786,86.6750646380123,89.54892753805787,0.21390560349286628,55269.584591602405,0.38053416296811465,0.5620344989618943,4.4311342592592595,5.148438808449786,0.2825090803340999,51.17440890088494,0.24621079199020154,0.2144719573061061,69233.93460876503,8.757334961791353,0.6320752941176471,0.3031924255013192
20,120,84.3218,13.2344,80,20.4521,0,119,117,16,136,15,0.99953,89.18978,0.0,0.0,0.46429,4.253,11.13776,0.0,0.0,128.0,42.46458,0.00014,0.49,2.782,-1.0,0.454495,0.27408491873707613,0.20597359263292647,0.22247096800192728,90.42737867209073,559.8535167685244,0.28904268487058227,87.28922636061188,89.52258512690983,0.2151861231236743,55550.3084872761,0.3796502411284399,0.559816872918666,5.556712962962963,4.970427189305487,0.28356737701121304,51.26025145730855,0.24484836166526897,0.21577769996768578,69388.81339712374,9.728392734072703,0.633366274509804,0.3035046204393007
21,121,84.5175,12.9901,80,20.6216,0,119,117,16,136,15,1.00406,89.42033,0.0,0.0,0.39286,4.229,11.40716,0.0,0.0,129.0,42.50279,0.00023,0.49,2.36,-1.0,0.5088,0.27439455660897205,0.20580590585829303,0.22374488791547906,90.67514340237024,559.9165234595417,0.2886886565017604,89.08979655416606,89.44264049722412,0.21682950909479481,55642.79788340328,0.3789081151724029,0.5620344989618994,5.341917438271605,4.974833753193526,0.284501244706847,51.266369666582264,0.24628363256596478,0.2164990697843512,69385.52340285713,7.102156706112285,0.6334950392156846,0.30377558600499666
22,122,84.2954,12.5215,80,22.1354,0,119,117,16,136,15,1.00512,89.09065,0.0,0.0,0.39286,4.21,11.19966,0.0,0.0,128.0,42.29779,0.00018,0.5,2.5,-1.0,0.49325,0.27464458887151394,0.2057127674413522,0.22333922710786341,87.75625778765475,559.9464526395473,0.28828804644106387,88.80068107461663,89.51986140728596,0.21847079071101375,55179.82047514519,0.37732175067480367,0.5598168729186671,5.044077932098766,4.9864678474210775,0.2849186554819791,51.08417991355614,0.2492041485446383,0.2165095760769776,69233.25173261782,8.714422035539322,0.6297345098039215,0.3050136491262455
23,123,84.2118,12.0378,80,20.8184,0,119,117,16,136,14,0.99967,88.95487,0.0,0.0,0.42857,4.221,10.79192,0.0,0.0,128.0,42.17602,0.00011,0.5,2.254,-1.0,0.500047,0.27446373244130085,0.2055182362334918,0.2235016205312913,85.83727146373592,559.9796499914469,0.28779016817784947,89.90911422556944,89.50169013283436,0.21966818760088117,54900.18207727167,0.3761513668619538,0.5598168729186659,4.976996527777778,4.9782161459071235,0.2854080364142017,51.1172541865596,0.25308885871273756,0.21648349413622975,69267.6270179134,7.18159126368846,0.6273431372549019,0.3061567887459446
24,124,84.2207,12.2792,79,19.0609,0,119,117,16,136,14,0.99466,88.95573,0.0,0.0,0.35714,4.24,10.38147,0.0,0.0,128.0,42.28144,6e-05,0.49,2.359,0.21644,0.496363,0.2742689065041268,0.2053920196844085,0.2236744730745313,86.21541681574296,560.00301303109,0.2875244453361259,87.88325885284749,89.49289203010217,0.22064547413532223,55050.29913845663,0.37611764103988565,0.5598168729186662,5.0299961419753085,4.9177662115351595,0.28606474868446086,51.13209345311295,0.2572439818256317,0.2175930952758718,69279.11920169502,4.821755549110512,0.6279996470588236,0.30705202505470697
25,125,84.4147,11.7647,80,19.955,0,119,118,17,136,15,1.00385,89.15406,0.0,0.0,0.35714,4.231,10.59597,0.0,0.0,129.0,42.56669,0.00011,0.5,2.191,-1.0,0.476291,0.2738498076697324,0.20513484396153536,0.2234359356195126,87.01468880356529,560.0040198409832,0.2871421645245951,87.3747444885057,89.50803821959575,0.22111663790724229,55796.577396334214,0.3765156711749981,0.5620344989618958,6.258921682098766,5.210259242689255,0.28657092537701145,50.14309937276958,0.2590447709035806,0.2181419224530769,69423.87195192782,8.41236142413083,0.6305513725490195,0.30773408099990457
26,126,84.3267,11.4872,79,19.1444,0,119,118,17,136,15,1.01239,88.99263,0.0,0.0,0.32143,4.224,10.14741,0.0,0.0,129.0,42.62899,8e-05,0.5,2.159,-1.0,0.468425,0.27364237141968567,0.20490961929026502,0.22253648264697198,87.54737074747496,560.0093264156892,0.2864765138333418,87.22485401245581,89.5168780603914,0.2213355004113521,55721.085768560486,0.37623732128648696,0.5620344989618978,6.233555169753086,4.868276943901258,0.28715643918810185,50.19730104046103,0.2590981928199708,0.2183243484448877,69318.88057554813,7.188931923995171,0.6307134313725486,0.3084935318178342
27,127,84.129,11.9748,79,18.4616,0,119,118,17,136,15,1.0171,88.77592,0.0,0.0,0.28571,4.241,9.91563,0.0,0.0,129.0,42.67685,0.00011,0.5,2.232,-1.0,0.470402,0.27354699862801857,0.20454255545368863,0.22210590212285283,87.06308594949368,560.0075522251445,0.2855873697125675,86.9507654417094,89.57307342068695,0.2212735394347656,55635.71605818795,0.3747745429058646,0.5598168729186644,6.062934027777778,4.796120916820741,0.2877073068208209,50.24332211341387,0.2587264210185933,0.2180441019440661,69305.16231756331,8.710859235791132,0.6307603921568627,0.3090778781621174
28,128,84.0831,11.8923,79,18.0941,0,119,118,17,136,15,1.01418,88.64149,0.0,0.0,0.17857,4.236,10.32999,0.0,0.0,129.0,42.6574,5e-05,0.49,2.148,-1.0,0.428631,0.2732282421939989,0.20421326675726026,0.22161277045674196,87.24518092804043,559.9818303649271,0.2843348213640005,87.42934199445884,89.55576165196453,0.22138987366979046,55257.167481049466,0.37305918940336613,0.559816872918665,5.977671682098766,4.871318845998762,0.28825342279778315,50.173544801311735,0.2587742856121596,0.21773982127790995,69376.11418906495,7.239904478379851,0.6308192156862744,0.3096004126677996
29,129,83.8758,12.1739,79,19.6412,0,119,118,17,136,15,0.99972,88.38448,0.0,0.0,0.28571,4.237,10.26151,0.0,0.0,129.0,42.61591,4e-05,0.49,2.216,-1.0,0.446129,0.27326145685526315,0.2039827403208682,0.22125806634113465,86.97137930897732,559.9039057870664,0.2832014488786927,85.1068747031302,89.57573576110035,0.22200630173521846,54953.0649172608,0.37092326487107846,0.5598168729186636,6.231433256172839,4.91331685817924,0.2893632468800322,50.228174656997496,0.26126992423540774,0.21785626689797705,69317.85870250782,9.244170097052054,0.6303882352941176,0.3104087006303924
30,130,83.655,12.2886,78,20.6847,0,119,118,17,136,15,1.0022,88.17885,0.0,0.0,0.17857,4.241,10.50329,0.0,0.0,129.0,42.63377,1e-05,0.49,2.509,-1.0,0.454856,0.2731995505312714,0.2037906189446761,0.22095526611553704,86.83046683744048,559.7826493574227,0.28233736566305523,87.34747511919369,89.62448290793492,0.2227366854552119,54703.982880662574,0.36900660964882676,0.5598168729186641,7.242139274691358,5.081503936780573,0.2907217423670062,50.194786919487846,0.26530224412625797,0.21804248874044715,69215.45298458004,9.536966217385862,0.6303650980392157,0.310779375360404
31,131,83.8244,12.4767,78,20.7534,0,119,118,17,136,15,1.01792,88.29639,0.0,0.0,0.96429,4.223,10.59923,0.0,0.0,129.0,42.66849,7e-05,0.49,2.778,-1.0,0.444232,0.2729642181101119,0.20385259691044966,0.22087492951798549,86.58042497218614,559.637581409282,0.282363636988471,86.3361731286852,89.62961921506738,0.2234087842884471,54904.68140269725,0.3674713079449894,0.5598168729186632,7.176890432098766,5.0887826394223215,0.29164701030096685,50.28266172055845,0.26799841274958275,0.21792676722172047,69359.3312985096,9.502620991128895,0.6303937254901961,0.31124536010922194
32,132,83.786,12.7492,78,20.5716,0,119,118,17,136,15,1.02547,88.24751,0.0,0.0,0.53571,4.239,10.76018,0.0,0.0,129.0,42.68664,0.00012,0.5,2.97,0.21811,0.432702,0.27264766577192084,0.20389070635357676,0.22092249600493616,86.89531751323058,559.4704938026505,0.2821817031712552,88.17476194758714,89.64667502044307,0.2236098556400058,54918.06146354713,0.36595284578240006,0.5598168729186634,7.218557098765432,5.031745336401797,0.29231485698956666,50.3740012086468,0.26856580216454035,0.2177024569513465,69372.00469570629,5.959088768330525,0.6302062745098039,0.3119741526444377
33,133,83.711,12.9472,78,22.1038,0,119,118,17,136,15,1.0321,88.08657,0.0,0.0,0.60714,4.235,10.98494,0.0,0.0,129.0,42.69547,8e-05,0.5,2.819,-1.0,0.452445,0.2727907789590618,0.20383882614045434,0.2211957113273831,86.64709505083013,559.2662756056686,0.2816810937094402,88.2060865997267,89.63318397662775,0.22336839848703732,54982.479380935125,0.36452654610055957,0.559816872918664,7.289110725308642,5.091109385229956,0.29347258829820255,50.40424431694879,0.27040922126195793,0.21743709977339226,69341.15431735355,6.484479248252383,0.6292360784313724,0.3128020266426523
34,134,83.6743,13.0321,78,22.5527,0,119,118,17,136,15,1.0318,88.0336,0.0,0.0,0.82143,4.22,11.15521,0.0,0.0,129.0,42.70806,5e-05,0.49,3.336,-1.0,0.441482,0.2724685166532588,0.20369714432095037,0.22144122737075345,86.22321497441233,559.008489430842,0.2806130686382974,87.26737972837901,89.60802745852625,0.2224961099652475,54711.00698284301,0.3633524295659222,0.5598168729186578,7.4751157407407405,5.195682490731692,0.29504659192555577,50.457823953510804,0.2691706679562692,0.21696468361485602,69064.73187062105,5.315112646585577,0.6279198431372544,0.3134098084995717
35,135,83.5593,12.962,78,21.6338,0,119,118,17,136,15,1.02388,87.9597,0.0,0.0,0.57143,4.235,11.22768,0.0,0.0,129.0,42.7573,2e-05,0.49,2.736,-1.0,0.446748,0.2720482023520401,0.20352368609795327,0.22157005485999048,86.01337887572221,558.7074198084543,0.2795049661253948,87.2663535809888,89.64369744886355,0.2217583042749385,54347.404812642686,0.3624487214333028,0.5598168729186637,8.137104552469136,5.246877225046526,0.29651781572052743,50.60258295506607,0.2658707138663199,0.21668786927673872,68961.0684822341,6.276161440621305,0.6278498039215685,0.31410342991793505
36,136,83.3733,13.1152,78,22.3302,0,119,118,17,136,15,1.02084,87.74563,0.0,0.0,0.42857,4.225,11.16726,0.0,0.0,129.0,42.83008,6e-05,0.49,2.649,-1.0,0.406174,0.27134781010668535,0.20351425071157583,0.22172725548127004,85.94494919249001,558.3516988475752,0.2785912613523264,85.16694058573655,89.63039441708437,0.22075542246479113,53704.78319746942,0.36228067205804015,0.5598168729186638,8.426118827160494,5.298945838536453,0.29791917251990047,50.75683009771653,0.2632499624293953,0.21650153090563198,68885.66951570388,6.169391071567798,0.6273977450980389,0.3158844477007381
37,137,83.078,13.4454,78,22.8414,0,119,118,17,136,15,1.02006,87.35229,0.0,0.0,0.75,4.241,11.29672,0.0,0.0,128.0,42.82862,8e-05,0.5,2.606,-1.0,0.427211,0.27076725497934073,0.2038353296032187,0.22191971697680576,85.65067501347067,557.9567359222203,0.2773678678003428,87.62847779428203,89.63100043229343,0.2194807186295678,52929.73720985805,0.36282268103579635,0.55819345798283,8.640673225308642,5.411884522452612,0.29912600018519553,50.77717552656009,0.2615516389802692,0.21616885826804763,68946.05638566423,8.457351315353863,0.6267572549019609,0.3164648229589436
38,138,82.9138,13.7104,77,24.3082,0,119,118,17,136,16,1.01345,87.23926,0.0,0.0,0.82143,4.248,11.57508,0.0,0.0,128.0,42.74296,6e-05,0.5,2.18,-1.0,0.420267,0.27048820938529566,0.20400311068947868,0.2220160788172287,85.19640412990509,557.4588511911962,0.2762771595329664,85.91640193655392,89.71141819161633,0.2179250423748852,52881.94904825506,0.3632547185739682,0.5598168729186624,8.93701774691358,5.387602402280789,0.3002649606132684,50.80718862274547,0.2594515319753764,0.21576374483511432,68876.76353745641,8.978220507804313,0.626124705882353,0.31749438807707764
39,139,82.8135,14.3257,77,22.9513,0,119,118,17,136,16,1.0176,87.16694,0.0,0.0,0.53571,4.219,11.80255,0.0,0.0,128.0,42.69138,7e-05,0.49,2.271,-1.0,0.369762,0.2699618770075979,0.20363222659090166,0.22201337786256578,84.51962207213742,556.808592920431,0.2757365061184525,86.03964398704113,89.73129546668662,0.2164466708946206,52778.966264614064,0.3631338793807214,0.5598168729186641,9.55492862654321,5.492608099137411,0.30150577018574304,50.83234038176359,0.25728083419447234,0.21540016046910584,68869.60845379731,9.559822341701286,0.6274603921568627,0.3180196453457149
40,140,82.322,14.8626,77,23.9895,0,119,118,17,137,15,1.02436,86.6293,0.0,0.0,0.64286,4.244,12.33708,0.0,0.0,128.0,42.6194,8e-05,0.5,2.269,0.19547,0.326757,0.2693335360853431,0.20420758851688342,0.22227850597180382,83.34132832382559,556.0294011226463,0.27517100778936987,87.20516836746748,89.74292703840084,0.21502931207035467,51913.44104166933,0.36293653537206716,0.5598168729186644,10.467881944444445,5.583562636368376,0.30266745405639073,50.94026410138166,0.25541667028586607,0.21518488120283896,68875.52590091544,7.502441870342314,0.6270845294117643,0.3180705523243538
41,141,80.8897,14.892,76,26.2257,0,119,118,17,137,16,1.00741,85.04477,0.0,0.0,0.85714,4.253,12.79567,0.0,0.0,129.0,42.43066,7e-05,0.49,2.467,-1.0,0.303008,0.2685954316889013,0.20485117832358385,0.22292482164978486,82.6554450895479,555.0590092314636,0.27436246847624296,88.61321408610154,89.87847721393322,0.21394575260478546,49351.74607753726,0.36211471049670324,0.555975831939601,11.13575424382716,5.6818419715177235,0.3035964079647819,50.942383000880106,0.2538753238602609,0.2148774494371008,68844.34720253396,5.499913205298163,0.6253517647058824,0.318156000533802
42,142,80.1497,14.8838,75,26.9864,0,119,118,17,137,16,0.98762,84.17109,0.0,0.0,0.82143,4.249,12.82558,0.0,0.0,129.0,42.30598,7e-05,0.49,2.775,-1.0,0.274302,0.2679880815384451,0.20556419857530767,0.2236551583937486,82.01283888067151,553.9351414878381,0.27401742551697666,86.09356138955465,89.95329894091057,0.21273802770171463,48224.104337094854,0.361906459731924,0.5559758319395941,11.630304783950617,5.707828205437517,0.3047287090039383,50.96541190441744,0.25253419781314324,0.21470215396168718,68800.43355273313,9.546757564493966,0.6246650980392155,0.3177815214038823
43,143,79.4361,14.7227,74,25.8224,0,119,118,17,137,16,1.00069,83.40735,0.0,0.0,0.75,4.242,12.82362,0.0,0.0,128.0,42.24745,6e-05,0.49,2.855,-1.0,0.242676,0.26720294366151676,0.20589342895600446,0.22453140303657945,81.70944598465177,552.8115924847151,0.27415776575362083,86.9727010198685,90.03184776089813,0.21197208542827226,47187.21944145148,0.36167802333841537,0.5537582058963704,12.207224151234568,5.740867190774321,0.3054097773555678,51.02870517306858,0.2513938811828989,0.21466520522929955,68871.10334933862,7.76453819689119,0.6250407843137255,0.31745332397572273
44,144,78.9239,14.7345,74,23.5535,0,119,118,17,137,16,0.99704,82.81941,0.0,0.0,0.5,4.256,12.68743,0.0,0.0,128.0,42.21104,8e-05,0.49,3.098,-1.0,0.275399,0.266446419479983,0.20579552016096594,0.2254675375194298,82.04304065357702,551.7713428958375,0.274699408200032,87.38138560729627,90.06887042267785,0.21097252399522462,46174.36465589437,0.36054540559381987,0.5454819128308473,12.495900848765432,5.65666898159468,0.30608879260982824,51.50407240125868,0.2507567918045692,0.2149183061922991,68705.24142358985,8.837298402280949,0.6268227450980391,0.31693728309958974
