,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,fft,saturation,cubrow.0.5,contrast,cubrow.0.3,cubcol.0,blockiness,cubrow.0,cubrow.1.0,cubrow.0.6,temporal,color_fulness,uhdhdsim,cubcol.0.5,movement,cubcol.1.0,noise,cubcol.0.3,blur,tone,staticness,cubcol.0.6
10,210,36.8501,6.57749,28,8.86525,0,109,118,7,139,7,0.98606,38.76737,0.0,0.0,3.0,8.29,5.98337,0.0,0.0,121.0,42.95452,0.0,0.4,2.909,-1.0,0.788881,63692.75886141411,57.31095829716435,0.10019184879575743,92.97275149906157,0.08703650618701224,0.09494031589677648,1.5356804413650136,0.11825214979229687,0.11865190266128535,0.14272870905898033,4.078841677207677,66.78894277435536,99.68760291224615,0.10631641981004551,2.7140721450617282,0.09381797829442001,0.3601566355176436,0.08984742123516444,9413.547457861734,0.6373443137254903,595.5573521477914,0.12299746307917304
11,211,36.6092,6.37528,28,8.73314,0,109,118,7,139,7,0.98998,38.5193,0.0,0.0,2.42857,8.294,5.65106,0.0,0.0,121.0,43.03975,0.0,0.4,3.052,-1.0,0.757978,63675.64559768201,57.558291588300534,0.1014427347998737,91.1376031285408,0.08689571239944147,0.09570902853342567,1.726471471476095,0.11943516198843124,0.11783577987355102,0.14287891001492609,4.041867517600669,67.16739046908138,99.71722434273806,0.10444177238687384,2.8019868827160495,0.09345033571217802,0.36015663551764465,0.08973885302913666,9263.186696716852,0.6393699803921569,596.3675012463087,0.12361454879002898
12,212,36.7282,6.16742,28,7.97258,0,109,118,7,139,7,0.99554,38.6577,0.0,0.0,2.78571,8.253,5.48871,0.0,0.0,121.0,43.08784,0.0,0.4,3.041,-1.0,0.786329,63742.58393894598,57.50091100622107,0.10298303980330355,91.3824960877567,0.0868379896993813,0.0979355872180676,1.4220678895457495,0.12085362273646821,0.11747073362058047,0.1430157198321205,3.987966543749306,67.40322555116614,99.70575527047637,0.10311635177315898,2.670428240740741,0.09272293011181779,0.3601566355176453,0.08975266860748869,9356.603380829829,0.6421462745098039,597.0627416094483,0.12364920276486856
13,213,36.7114,6.12721,28,8.05999,0,109,118,7,139,7,1.00151,38.68096,0.0,0.0,2.89286,8.27,5.30121,0.0,0.0,119.0,43.12939,0.0,0.4,2.626,-1.0,0.749951,63781.249337028275,57.770586743766884,0.10411250905336798,88.83214828916786,0.08661235707474003,0.10023863185675168,1.567592236914783,0.12192788561853377,0.11759292746447275,0.14294238364774883,4.027797453655645,67.71324357982138,99.69234299464759,0.10211767679986977,2.353443287037037,0.09186063761873908,0.3601566355176454,0.08961578530232463,9340.01109258797,0.6439686274509804,597.6673353334618,0.12346782705830296
14,214,36.6386,6.20476,28,8.09395,0,109,118,7,139,7,1.00452,38.6486,0.0,0.0,4.17857,8.255,5.26999,0.0,0.0,118.0,43.15133,0.0,0.4,2.751,-1.0,0.83669,63712.95143727574,57.54525078667535,0.10488031907487187,89.43643654591745,0.08658757630531866,0.10081833492953776,1.0936049351716606,0.1228337259924887,0.11781472719677817,0.1425095250258323,4.03537991866478,67.84964931128529,99.69050339907409,0.10115471776758878,2.3697916666666665,0.09125813059103699,0.3601566355176447,0.0896023594926406,9285.920333566552,0.6445779803921556,598.1943947928814,0.12340705616266653
15,215,36.7306,6.01047,28,7.85003,0,109,118,7,139,7,0.99904,38.71078,0.0,0.0,3.07143,8.231,5.34357,0.0,0.0,118.0,43.15596,0.0,0.4,2.902,-1.0,0.805489,63705.64233861708,57.652675487377024,0.10570365788143407,90.84581006581102,0.08649108126944238,0.10045917169561762,1.2278751171555002,0.12320755936476444,0.11870648173450644,0.14195783425908698,3.9977660621469986,68.00376023777213,99.7052919312459,0.1004633788981398,3.7454185956790123,0.09132347925789983,0.36015663551764315,0.0897740372177177,9348.31419631249,0.6443619607843137,598.6104344170986,0.12297426598269094
16,216,36.7215,5.88661,28,7.9979,0,109,118,7,139,7,0.99639,38.70631,0.0,0.0,4.39286,8.187,5.17017,0.0,0.0,118.0,43.13946,0.0,0.4,2.57,0.25347,0.830792,63723.9394345947,57.6729244656033,0.1065906688454071,92.69595725027176,0.08642856028819317,0.09994912099070621,1.6888056478067297,0.12343215571631043,0.11959627986125818,0.14151344276337818,4.01567512398462,67.96035987764104,99.70113956874565,0.09977769664853521,3.681230709876543,0.0914418147568923,0.3601566355176447,0.08978099976097784,9355.056976376758,0.6434175882352928,598.9240005253805,0.1225228407310205
17,217,36.8619,6.10341,28,8.00986,0,109,118,7,139,7,0.99925,38.84135,0.0,0.0,4.57143,8.189,5.06474,0.0,0.0,118.0,43.14857,0.0,0.4,2.417,-1.0,0.77637,63708.629695640855,57.77677521882234,0.10768661447488542,88.30776669313796,0.08639974387477475,0.10056522635817834,1.4961550852559973,0.12385456536577542,0.12005341033704481,0.14155949605919146,3.9753396655547464,67.99343706986085,99.68200779823215,0.09918986105705677,3.498601466049383,0.09134939777339009,0.3601566355176418,0.08988810832055358,9452.19600225144,0.6437290196078431,599.171394303963,0.12169411425014443
18,218,36.8223,6.0223,28,7.87372,0,109,118,7,139,7,0.99907,38.81377,0.0,0.0,4.39286,8.262,5.25751,0.0,0.0,119.0,43.12352,0.0,0.4,2.521,-1.0,0.803792,63731.09604927438,57.70543529369213,0.10879624161897637,91.04526496028906,0.08640535730188025,0.10188781015630792,1.363818625309095,0.1241579761820191,0.12015299459563249,0.14153909365533052,3.9824163415815117,68.14199892353926,99.68358790775306,0.09906609625797777,3.4150270061728394,0.09098014153197073,0.3601566355176435,0.09018635921270295,9426.942700520141,0.6451498431372548,599.3886479518507,0.12109043049460191
19,219,36.6149,5.86927,28,8.16607,0,109,118,7,139,7,0.99436,38.65309,0.0,0.0,3.03571,8.275,5.1952,0.0,0.0,119.0,43.11279,0.0,0.41,2.275,-1.0,0.820548,63686.373065323794,57.82443670578945,0.10986996920849305,90.337294734147,0.0864593503836216,0.10247018340200144,1.4331798981165813,0.12439258528787435,0.12010327832181834,0.14183848367796256,3.9505284082282093,68.25021902385642,99.71064697039631,0.09876002650619323,3.2259355709876543,0.09054606667931997,0.3601566355176454,0.09119474758284614,9288.138885107777,0.6454050980392156,599.5539964050763,0.12032375752299153
20,220,36.6633,5.88266,28,8.2076,0,109,118,7,139,7,0.99098,38.67863,0.0,0.0,2.96429,8.253,5.04764,0.0,0.0,120.0,43.10059,0.0,0.4,2.684,-1.0,0.800184,63613.80568720176,57.79095402470341,0.11087443831405508,88.22155739649718,0.08649507509074508,0.10202750960867003,1.3327358642906784,0.12440925513354224,0.1204106604311953,0.14169727432206894,4.030343990127287,68.30455878528574,99.7068653120641,0.09865406023106163,4.606095679012346,0.08996178498327106,0.3601566355176448,0.09134716574674827,9363.315010789338,0.6463050980392157,599.6658432417627,0.1195954556195245
21,221,36.7002,5.65736,28,8.43578,0,109,118,7,139,7,0.99722,38.73615,0.0,0.0,2.17857,8.256,5.06051,0.0,0.0,120.0,43.09685,0.0,0.4,2.566,-1.0,0.818917,63603.753614653215,57.61171053662713,0.11203745227348523,89.63575221303148,0.08637893199160594,0.10155276752789073,1.4403621364048576,0.12452576182831045,0.12049996214174317,0.14180536783791556,4.04083173570184,68.29505222198179,99.70864449034408,0.0986700458702483,4.8293788580246915,0.08955510100316783,0.3601566355176466,0.09194219482527478,9413.930082902425,0.647436862745098,599.733890397338,0.11903178493063522
22,222,36.6121,6.03435,28,7.84891,0,109,118,7,139,7,0.99829,38.65144,0.0,0.0,3.42857,8.287,4.87176,0.0,0.0,120.0,43.06477,0.0,0.41,2.591,-1.0,0.844701,63611.65980900591,57.78331747172791,0.11290414848748308,87.71704693615764,0.08620751744340127,0.10105495460108316,1.5434884854888924,0.12428629552618298,0.12001843833325597,0.14206489184293183,3.8710575200198805,68.41370153478408,99.70701352814423,0.09881294488654399,4.843557098765432,0.08924954500530413,0.3601566355176454,0.091852868139614,9366.939461879841,0.6478988235294116,599.7642432422534,0.11883841240572496
23,223,36.6076,6.0364,28,8.46283,0,109,118,7,139,7,0.99495,38.61204,0.0,0.0,3.39286,8.293,5.19216,0.0,0.0,121.0,43.06979,0.0,0.41,2.703,-1.0,0.859354,63596.801819330794,57.75677151150174,0.11403129326781757,89.35171007214522,0.08608204030910943,0.10071494553240087,1.8280215282742083,0.12430093111635886,0.1197750372471456,0.14229209114050748,4.013209825776603,68.52066834029975,99.7075347710117,0.09867635697061841,4.845968364197531,0.08909037260610031,0.360156635517646,0.09180942750884977,9356.76770448092,0.6493266666666666,599.7619153496437,0.11876153361900509
24,224,36.6558,5.79242,28,8.16373,0,109,118,7,139,7,0.99656,38.65924,0.0,0.0,3.28571,8.301,5.19437,0.0,0.0,121.0,42.99955,0.0,0.41,2.857,0.27032,0.812071,63512.2960035028,57.806207162362554,0.11504471705349922,88.09748648310892,0.08613504713008296,0.09978825157964748,1.4103025328423797,0.12445854306476055,0.11963567686496498,0.1427216991435137,3.9653565050237485,68.5271099404826,99.6936904359344,0.09854341610255385,4.659625771604938,0.08923087627107326,0.36015663551764737,0.09170109511709439,9423.001281332976,0.6491980392156862,599.7148903489478,0.1184854521332187
25,225,36.7884,6.29287,28,7.94382,0,109,118,7,139,7,0.99744,38.77439,0.0,0.0,3.46429,8.283,4.98377,0.0,0.0,122.0,43.05589,0.0,0.4,3.28,-1.0,0.838445,63541.89587181634,57.907934306580344,0.1154496695160582,87.69267754649526,0.08617694110131932,0.09915188742546466,1.422266676382272,0.12483172046181767,0.11959341339329853,0.1433501353875989,3.8940820154175433,68.5363317072027,99.67481055203172,0.09894027264417925,5.681568287037037,0.08950510218229145,0.36015663551764643,0.09170111331417188,9514.545227767841,0.65016,599.678073376361,0.11820472262123423
26,226,36.8672,6.40791,28,8.48856,0,109,118,7,139,7,0.99499,38.87664,0.0,0.0,1.89286,8.254,5.41551,0.0,0.0,123.0,43.10898,0.0,0.4,3.319,-1.0,0.810691,63546.4959530852,57.903837792667346,0.11591323746454438,90.37848817182739,0.08619670585049888,0.09880009273381289,1.0549324116735925,0.12477155103330863,0.11962135769861978,0.14398805684253424,3.9639550316965955,68.49468976732395,99.64458131199018,0.09942733650927509,5.292390046296297,0.08939122695751646,0.3601566355176462,0.09175696119801645,9587.75223822357,0.6509933333333333,599.6382027551192,0.1179049719187905
27,227,36.9156,6.55657,28,8.49251,0,109,118,7,139,7,0.99439,38.92232,0.0,0.0,3.5,8.269,5.50934,0.0,0.0,123.0,43.16307,0.0,0.4,3.17,-1.0,0.865703,63541.98286926772,57.91578109176071,0.11637935402468676,86.86548364971664,0.08620501426825318,0.09849124770094342,1.2821464445764252,0.12499551566362747,0.11972843021399895,0.14479071615833988,4.024378394668842,68.39119627787309,99.64542804511495,0.09991894564308292,5.23779899691358,0.08916131433490294,0.3601566355176478,0.09174742671481637,9610.417420331381,0.6512611764705882,599.5884641063278,0.11746814762025123
28,228,36.8898,6.79245,28,9.12407,0,109,118,7,139,7,0.99563,38.89061,0.0,0.0,3.82143,8.247,5.63756,0.0,0.0,122.0,43.15904,0.0,0.4,3.355,-1.0,0.88398,63543.644854755774,57.88631222571856,0.1168966494161096,92.44831224375697,0.08624110709967275,0.09820884556241676,1.2622740296749713,0.1252478037359968,0.11975102795354906,0.14529854396535483,4.10056980319874,68.44050281910167,99.64482362656624,0.10004281662661536,5.141493055555555,0.08899874024472518,0.36015663551764826,0.09161407948240959,9598.11765860523,0.6515596078431372,599.5695472815619,0.11697838099265717
29,229,37.2219,7.11372,29,9.61468,0,110,118,7,138,7,0.99351,39.29014,0.0,0.0,3.53571,8.248,5.87825,0.0,0.0,122.0,43.40447,0.0,0.41,3.669,-1.0,0.799331,63542.40506865082,57.59002478328752,0.11741261457244001,92.67124481118756,0.08639143945214135,0.09819108646157497,1.251750309868074,0.1254137769581634,0.11982326889019305,0.14560464740578935,4.310490693860983,68.14954881053345,99.56067607083399,0.09990372423847252,5.358748070987654,0.08887304499403782,0.3623742615608691,0.0918978505105367,9923.63792219364,0.6571847058823529,599.154347407393,0.11661271065344622
30,230,37.6044,7.38933,29,9.65218,0,110,118,7,138,7,0.99272,39.74019,0.0,0.0,4.67857,8.192,6.14962,0.0,0.0,122.0,43.65219,0.0,0.41,3.757,-1.0,0.782345,63580.82407203716,57.0400311505353,0.11792605496105048,90.3683436995423,0.08653327653430455,0.09776363588538903,1.467510307488637,0.1260530070399378,0.12012545744465247,0.14572130763494692,4.297441428247523,68.06968860307093,99.47450368635926,0.09978282418089626,6.98389274691358,0.08893836864574753,0.36237426156086877,0.09378572384593824,10253.280034799376,0.6621172745098024,598.4444569135728,0.11630004315029814
31,231,37.7593,7.3836,29,9.67312,0,110,118,7,138,7,0.99284,39.89573,0.0,0.0,5.67857,8.161,6.35357,0.0,0.0,121.0,43.71883,0.0,0.41,3.759,-1.0,0.779711,63625.90630465021,57.018939736448694,0.11826876847066659,94.45467366909749,0.08658987848980886,0.09740466983894068,1.642427315793486,0.12642635883685238,0.12064905553257439,0.14575016509294653,4.178625546556347,68.17927213652774,99.46028170204065,0.09966941583507273,7.27319637345679,0.08898396918904788,0.36237426156087266,0.09394878016616579,10323.091812627647,0.663471039215686,597.789240272037,0.115999970188783
32,232,37.592,7.27387,29,9.51337,0,110,118,7,138,7,0.9959,39.76454,0.0,0.0,6.46429,8.2,6.34486,0.0,0.0,121.0,43.66588,0.0,0.41,4.008,0.25514,0.764543,63667.2305582451,57.925377739800346,0.11864972278915005,93.01619206862637,0.08662314937104296,0.0972868450796281,1.5194051348519138,0.12685853098274413,0.12108640404878192,0.14573731770922468,4.486203075682758,68.01738033706812,99.47281064378996,0.0996829855593425,7.128858024691358,0.08879752494777396,0.3623742615608723,0.0945365502622173,10154.962912762825,0.6626101960784313,596.9552330089567,0.11581028572659205
33,233,37.4003,7.14266,29,10.2036,0,110,116,7,138,7,0.99887,39.51096,0.0,0.0,5.35714,8.169,6.27115,0.0,0.0,122.0,43.25972,0.0,0.41,3.77,-1.0,0.790294,63561.32654391242,61.30453660753038,0.1188908748175201,91.26097597758977,0.0867429486906994,0.09717582243288946,1.3995940992067764,0.12737963884706033,0.12159918676822254,0.1456487460211653,4.997831914842939,69.01739886438882,99.50410260158462,0.09971624638577223,7.6734182098765435,0.08856138977289174,0.36237426156087144,0.09413970305924536,9895.774248076616,0.6569325490196078,595.407066582584,0.11562181991236599
34,234,37.3255,7.09556,29,8.86272,0,110,116,6,139,7,0.9974,39.45395,0.0,0.0,4.75,8.142,6.14443,0.0,0.0,122.0,43.22937,0.0,0.41,4.009,-1.0,0.82913,63558.48139632072,61.38722850658276,0.11913956650200087,92.69727299619404,0.0881409638816772,0.09718886192763607,1.372404172921433,0.1281924437546199,0.12193709720606125,0.14559538133844505,3.913638711676766,69.02162683877442,99.5241765723406,0.09963782260904637,7.582706404320987,0.0884399774591396,0.3601566355176498,0.09393276306850908,9807.116872529421,0.6567031372549019,593.9951155287728,0.11557097884035666
35,235,37.3422,7.34121,29,9.14518,0,110,116,7,139,7,0.99643,39.46629,0.0,0.0,4.21429,8.171,6.09906,0.0,0.0,122.0,43.17815,0.0,0.41,3.091,-1.0,0.794982,63619.00931351682,61.38591455530237,0.11944485969802555,88.32699213904706,0.08822916743794712,0.09672618121573602,1.6568257174244272,0.12900257577982388,0.12211631771871603,0.1455455241729866,3.8975997843824484,69.0818556226356,99.51221970182851,0.09960866827495544,7.886525848765432,0.08853468532850059,0.36237426156087144,0.09372004729706557,9832.458045121404,0.6569694117647058,592.7202046303263,0.11545612471663019
36,236,37.4903,7.59778,29,9.29687,0,110,116,6,139,7,0.9927,39.61364,0.0,0.0,4.25,8.105,6.31134,0.0,0.0,123.0,43.06026,0.0,0.4,3.581,-1.0,0.79331,63604.91282246968,61.49653682002315,0.11981141326698642,90.75638568085212,0.08887451291929474,0.09640813805667796,1.4923330647125639,0.12979487496270928,0.12232579604954447,0.14546727663808484,3.935190672654126,69.15247040363776,99.51304176721983,0.09964795877770738,7.530864197530864,0.08880809366875489,0.36015663551764865,0.09346584767651893,9898.401787742507,0.653598431372549,591.5574874868261,0.11547573628299902
37,237,37.5131,7.61542,29,9.03723,0,110,116,6,139,7,0.99394,39.6749,0.0,0.0,5.60714,8.061,6.53088,0.0,0.0,123.0,42.93479,0.0,0.41,3.441,-1.0,0.760255,63644.21274620233,61.44360370400511,0.12015600501512912,89.51216481681999,0.08867875519602175,0.09605338207272146,1.6893250402843576,0.13036690812341062,0.1226441663969619,0.1454844732129864,4.00108998459355,69.20788834780487,99.50515456361191,0.09973707530158585,7.263647762345679,0.08906842420856216,0.36237426156087077,0.0931370688386881,9912.499531646443,0.6519616862745093,590.5120442853599,0.11539017448654333
38,238,37.483,7.69062,29,9.45877,0,110,116,6,139,7,0.99749,39.65486,0.0,0.0,3.92857,8.116,6.54266,0.0,0.0,123.0,42.80994,0.0,0.41,3.517,-1.0,0.761546,63653.31373656092,61.42518785264757,0.12049234097950197,89.52247379463475,0.0887024397128436,0.095693431452148,1.6742437527589908,0.13068804370030196,0.12305347518442376,0.1454378259601876,4.020405989412219,69.20737470377048,99.5059688875375,0.09979208180530708,6.956645447530864,0.08927715389505667,0.36237426156087293,0.09280411771261243,9938.783013261842,0.6493188235294117,589.5498726836607,0.11538475541265462
39,239,37.6137,7.82592,29,9.27658,0,110,116,6,139,7,1.00307,39.7858,0.0,0.0,3.21429,8.12,6.60972,0.0,0.0,123.0,42.67656,0.0,0.41,2.854,-1.0,0.773854,63716.24632007189,61.42426026897666,0.12077698704275701,89.6417593989866,0.088947350668908,0.0954176200630675,1.757990076462498,0.13084358939322183,0.12330349970688098,0.14538523156054345,4.061681323809529,69.17087370687453,99.47256905756677,0.09982585692856773,6.790943287037037,0.0894454068035928,0.3623742615608725,0.09253943881029711,10056.902973285638,0.6467741176470588,588.6645792380593,0.11551009071464319
40,240,37.3911,7.94973,29,10.0734,0,110,116,6,139,7,1.00129,39.61463,0.0,0.0,3.92857,8.061,6.72504,0.0,0.0,122.0,42.60023,1e-05,0.41,3.178,0.25887,0.77518,63579.731184957935,61.595366112979846,0.12107136589641035,90.36101105952125,0.08926539235968352,0.0949441947927959,1.5507469830169425,0.13080278657681557,0.12339566444119697,0.14530857178638437,4.118089067535868,69.19705430736079,99.51231491013858,0.09980314651318356,7.000964506172839,0.08955854745372549,0.3623742615608733,0.09219614451088637,9877.531855901138,0.6461482352941176,587.8606029527341,0.1156371203353798
41,241,37.5924,8.1671,29,9.90899,0,110,116,6,139,7,1.00365,39.8097,0.0,0.0,3.53571,8.035,6.83961,0.0,0.0,123.0,42.55492,0.0,0.4,3.298,-1.0,0.781743,63654.79410871398,61.34687692147715,0.12151761646026217,89.40923487296945,0.0894128812513299,0.09500592030109395,1.5936848421677319,0.1307920920294978,0.1234244244901534,0.14513989444206943,4.136489330517061,69.15986520525055,99.49708772237713,0.09980973240808098,6.347704475308642,0.08984624805072818,0.36237426156087155,0.09179658600984597,10025.41221410389,0.6473474509803921,587.1263000334161,0.11576531450067917
42,242,37.5335,8.31792,29,10.4901,0,110,116,6,139,7,1.00729,39.76383,0.0,0.0,4.03571,8.078,7.03071,0.0,0.0,123.0,42.60832,0.0,0.4,3.465,-1.0,0.746939,63701.81360058397,61.57755326636044,0.12183945492884164,90.04626206221994,0.08959232875870125,0.09489158962289691,1.3744528518022512,0.13081235512967584,0.12346591315353543,0.14499257046394037,4.174444361266376,69.2886804106477,99.4846046132223,0.099733993477264,6.402006172839506,0.09039224667694953,0.36237426156086977,0.0914562427428267,9961.629863610733,0.6482105882352942,586.4647844643933,0.11591151037182638
43,243,37.55,9.47677,29,9.97347,0,110,116,6,139,7,1.00068,39.79686,0.0,0.0,4.07143,8.126,7.15755,0.0,0.0,124.0,42.68279,0.0,0.4,3.754,-1.0,0.764565,63675.59790823964,61.4999301109785,0.12206034697589563,92.69823041733336,0.08956842375932932,0.09476752663088245,1.2236875773834164,0.13109892995063294,0.12342749428543585,0.14483333628739922,4.219801804564348,69.42667706624624,99.47282511590556,0.0997426100690877,6.659047067901234,0.09060289827843514,0.3623742615608691,0.09108637755834155,10009.10761303324,0.6499227450980392,585.8462200954662,0.11593502054324668
44,244,37.3711,9.86934,29,10.2563,0,110,116,7,139,7,0.99606,39.65787,0.0,0.0,3.85714,8.07,8.18428,0.0,0.0,123.0,42.55529,0.0,0.4,3.258,-1.0,0.790563,63634.674055311174,61.52608480571229,0.12228874096155631,89.47329157287305,0.0892816905753049,0.09430770645669107,1.5037848259780147,0.13110904562762823,0.12334103825651829,0.14470761917528943,4.235650286106422,69.67297167807953,99.4971530976332,0.0997192031080666,6.906057098765432,0.09040605286249587,0.36237426156087243,0.09077533846581844,9875.391998454077,0.6502206862745088,585.2107230693882,0.11613123420956457
