,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,cubcol.0.5,staticness,cubrow.0,blur,movement,cubrow.1.0,color_fulness,cubrow.0.6,saturation,cubrow.0.5,uhdhdsim,cubrow.0.3,cubcol.0,temporal,fft,cubcol.1.0,blockiness,cubcol.0.3,cubcol.0.6,noise,tone
38,38,29.1488,9.0653,11,6.24314,0,120,115,3,137,5,1.00343,26.66962,0.0,0.0,9.03571,8.228,7.97252,0.0,0.0,106.0,24.61173,0.0,0.3,5.003,-1.0,8.872945,90.16627121953609,0.04401314651520152,464.75941435240975,0.08625094056129108,5517.624862083384,4.395543981481482,0.060588649012693126,68.97020659449748,0.0946015079192498,55.400705408166964,0.08798220917944836,102.52574316946306,0.08484503436336144,0.0704705278687271,2.8565948939007932,60894.90960037122,0.06676931783385774,1.0518310147091463,0.02374473005965094,0.09150109998232853,0.11749151785317336,0.3784843137254902
39,39,29.0639,9.84905,11,5.80942,0,120,115,3,137,5,1.00362,26.60458,0.0,0.0,11.32143,8.31,7.78758,0.0,0.0,107.0,24.55792,0.0,0.3,4.989,-1.0,8.877591,92.30996147853146,0.044027139620789496,463.48643320786294,0.08635052221281442,5490.894994676458,4.548755787037037,0.06093843495407614,68.21854322912952,0.09530495273097146,55.46281828703704,0.08734400685688848,102.53001996200767,0.0842944450685875,0.07010846125066629,2.8079260074332737,60876.32581830934,0.06674926996234055,1.0273806336114677,0.023569384848629128,0.0910598955067762,0.11749151785317367,0.37843372549019605
40,40,28.6195,10.5804,11,5.91449,0,120,115,3,137,5,1.0011,26.21612,0.0,0.0,7.42857,8.561,8.45819,0.0,0.0,110.0,24.47692,0.0,0.3,4.517,0.65882,8.743746,92.27937160457239,0.04405428946472204,462.19853279937865,0.08651130262914654,5189.234685269504,4.774402006172839,0.061323739420083546,67.389342713294,0.0958706302187572,55.387015825436436,0.08656691228787902,102.60404197411268,0.08377259162256649,0.06972609469083621,2.813232214928794,60814.32102250504,0.06670852012560124,0.8421457090717432,0.02341185875190581,0.09040741962977554,0.11749151785317369,0.37851411764705883
41,41,27.8121,10.9756,11,6.57222,0,120,115,3,137,5,0.99942,25.52064,0.0,0.0,7.28571,8.862,9.08522,0.0,0.0,106.0,24.3187,0.0,0.29,4.744,-1.0,8.852549,88.39574354461253,0.04409821272139496,460.87363029157484,0.08653693358913583,4834.8362792037615,5.054591049382716,0.061656701324535435,66.45594962971975,0.09554562616814438,55.39375154471692,0.08557526732355947,102.69473604956588,0.08323337572147381,0.06946689990783525,2.9222998125965183,60881.91060206384,0.06662815345964314,1.0090942865203227,0.02325610037046884,0.0900229205314671,0.11749151785317387,0.3768396078431373
42,42,27.4692,11.218,11,6.42119,0,120,115,3,137,4,1.00424,25.22821,0.0,0.0,8.96429,8.981,9.42763,0.0,0.0,109.0,24.17755,0.0,0.3,4.191,-1.0,8.889064,90.05446360910243,0.04413082198684876,459.53357178056393,0.08631940435333345,4710.505540957572,5.408034336419753,0.06211317687989105,65.50158615058442,0.0954417536525523,55.359072461540315,0.08501238113115121,102.75211556765777,0.08280064203725129,0.06915175081451606,2.983760325760828,60842.73020399345,0.06656435811184214,0.6509883636271472,0.023113904085211377,0.08961019085472267,0.11749151785317369,0.37457960784313726
43,43,27.3348,11.3957,11,6.74632,0,120,115,3,137,5,1.00085,25.1181,0.0,0.0,7.82143,8.984,9.64429,0.0,0.0,108.0,24.12132,0.0,0.3,4.66,-1.0,8.818052,86.34951952772177,0.04418549827357579,458.16744652832807,0.08626439256986888,4628.134077050109,5.856240354938271,0.062439669342704285,65.15762660815885,0.0951065249254871,55.30641927836854,0.08428483177660133,102.77451334353685,0.08246661987085925,0.06884437014659388,3.001772426306044,60860.21896334208,0.06647361807676955,0.9444855696488097,0.022983415227907637,0.08899097191776541,0.11749151785317351,0.3745035294117647
44,44,27.6046,11.7524,11,7.068,0,120,114,3,137,4,0.99357,25.35042,0.0,0.0,5.89286,8.867,9.79659,0.0,0.0,108.0,24.11451,0.0,0.3,4.724,-1.0,8.775658,92.22424326736918,0.04423087576323882,456.8195127412699,0.08625283236275287,4806.714268750263,6.198832947530864,0.06256488697470544,65.30862973790339,0.09494295878802658,55.40553132987317,0.08355984230231105,102.72460992035279,0.08213828608740512,0.06865806704557584,2.970015649639735,60905.205486287945,0.06637560795832681,0.6675639147954874,0.02284728690271733,0.08853740114153275,0.1174915178531737,0.37342392156862747
45,45,27.3316,12.3008,11,7.56283,0,120,114,3,137,4,1.0001,25.10539,0.0,0.0,5.89286,8.959,10.11143,0.0,0.0,108.0,24.14601,0.0,0.29,4.072,-1.0,8.741919,86.23543451259802,0.044265358694856094,455.55401332084034,0.08629313201943536,4749.488702141202,6.441936728395062,0.06275521752792534,65.65698047735222,0.09451947346073114,55.4529219262394,0.08278910753769848,102.76830034885526,0.08165192741696188,0.06846666069843635,2.956287737167677,60886.85508604111,0.06624810985463053,0.6806366056513299,0.022716679394521492,0.08824650040414281,0.1174915178531742,0.3737294117647059
46,46,26.9883,13.0903,10,7.39237,0,120,115,3,137,4,1.00104,24.77502,0.0,0.0,5.03571,8.948,10.58878,0.0,0.0,112.0,24.20544,0.0,0.29,3.975,-1.0,8.785656,89.3312811397972,0.044296893593845484,454.36344823245014,0.08616865406967007,4458.583040111788,6.84813850308642,0.0629319336785006,65.92070692369798,0.09408814138621964,55.413541252230424,0.08220655991600154,102.83981834968549,0.08123529816639326,0.06817115096926636,3.0942693478538517,60887.61344156459,0.06604883398787803,0.8161360434694891,0.0225854248519643,0.08795261595272828,0.11749151785317406,0.37414745098039215
47,47,26.7701,13.4521,10,8.45411,0,120,115,3,137,4,1.00352,24.543,0.0,0.0,7.03571,8.829,11.2614,0.0,0.0,117.0,24.24127,0.0,0.29,3.524,-1.0,8.888496,93.05214811259806,0.044297613449682666,453.2379151384977,0.08574569420498794,4186.021608675657,7.4312307098765435,0.06278202946335903,66.54057621951922,0.09362251666617022,55.32229350525656,0.08171440838667417,102.91065657374924,0.08067432538691896,0.06789154411616224,3.318099351679086,60825.38914333088,0.0657608188683317,0.9811980029213163,0.022453499411338024,0.0878814217871309,0.1174915178531732,0.3737294117647059
48,48,26.5416,13.702,10,8.83516,0,120,115,3,137,4,1.00142,24.30906,0.0,0.0,8.03571,8.83,11.56035,0.0,0.0,113.0,24.20108,0.0,0.3,3.755,0.65226,9.01642,91.76561473375787,0.044302547211131485,452.1549356549714,0.08511979781709691,4011.2490727060467,8.331259645061728,0.06242537103135848,66.66090502002913,0.09317235581705507,55.356620882764275,0.08125622155948456,102.99141432395476,0.08011586489795308,0.06757285385308151,3.519478449403087,60689.73713491451,0.06548323682190267,0.915906905226648,0.022327247942097346,0.08788231336515988,0.11749151785317248,0.37285843137254904
49,49,26.4808,13.6924,10,10.5478,0,120,115,3,137,4,0.99929,24.23103,0.0,0.0,12.75,8.911,11.76847,0.0,0.0,116.0,24.19593,0.0,0.29,3.348,-1.0,9.118235,88.57165915432526,0.044242271735894116,451.13490402574405,0.08428014708875088,3981.8619078381494,9.705054012345679,0.06195771021363641,66.97713511778485,0.09301307109515806,55.407670197663485,0.0805739348747909,103.02772750222326,0.07957427951992942,0.06718537107755682,3.7047371243441587,60614.70623474275,0.06532936878078663,0.9207154268907083,0.022239294896802268,0.08793024288733915,0.11749151785316615,0.3709466666666667
50,50,26.0974,13.6834,10,11.5749,0,120,115,3,137,4,0.99984,23.87895,0.0,0.0,8.82143,9.126,11.76226,0.0,0.0,119.0,24.11561,0.0,0.29,2.988,-1.0,9.247565,93.20682725201986,0.04405780452540779,450.19107707142734,0.08349955795266556,3798.6719236089666,11.534047067901234,0.06160310620642089,67.14810831863008,0.09337312567715146,55.413548975815004,0.07968906899198491,103.13453296960427,0.07896243693971967,0.06682135505673571,3.8947549383873423,60602.14890546432,0.06511545132323841,0.6764882267334217,0.022147015906802937,0.08873053762363714,0.11305626576671157,0.3704337254901961
51,51,26.2332,13.9289,10,11.2032,0,120,115,3,137,4,0.99537,23.94852,0.0,0.0,6.64286,9.029,11.74949,0.0,0.0,120.0,24.09371,0.0,0.29,3.268,-1.0,9.393916,91.88810083260466,0.04399530406141803,449.29625818867754,0.08273356231143209,3936.3562997255926,12.903260030864198,0.06111046102584953,67.72953658277568,0.09344680527067428,55.38702976556472,0.07922618084802115,103.1500749291298,0.0783546657704938,0.06647042846406442,4.055842182127796,60495.88941484979,0.06493060392373028,0.7337447731466638,0.021982480401423594,0.08947765249708238,0.10477997270118912,0.3692949019607843
52,52,26.7674,14.2918,10,11.6692,0,120,115,3,137,4,1.0012,24.36754,0.0,0.0,10.53571,8.774,11.95911,0.0,0.0,120.0,23.98598,0.0,0.29,4.051,-1.0,9.504651,90.5512620507221,0.04398556127900705,448.4402635284494,0.08202118182485316,4306.9593631971475,14.481674382716049,0.060619306793622055,68.13246482988107,0.09334209381430546,55.233558748975206,0.07909619777354106,103.06212801651996,0.07778219463055003,0.06625132685267422,4.2564869323960615,60510.796539463205,0.06485333936430532,0.4489728430994236,0.021850045287398,0.08981161460936259,0.09872130567889524,0.3664439215686275
53,53,26.8887,13.903,9,11.6747,0,120,115,3,137,4,1.01026,24.43031,0.0,0.0,21.5,8.305,12.267,0.0,0.0,121.0,23.82274,1e-05,0.29,4.037,-1.0,9.69617,91.37940652488754,0.04392845771522364,447.6321263029507,0.08132342111300364,4457.10897352725,16.477382330246915,0.0601620183937408,68.92529753262062,0.09319432731225855,55.104951834972994,0.07913833608203256,103.05876627213021,0.07732174316646902,0.06602848971781208,4.4983573247796995,60376.98249426944,0.06478852135728279,0.7553365779481395,0.02172652073328751,0.09019482573108309,0.09266263865660111,0.364463137254902
54,54,26.6013,14.1108,9,11.9057,0,120,115,3,137,4,1.01067,24.14393,0.0,0.0,24.71429,8.216,11.9272,0.0,0.0,121.0,23.6755,0.0,0.29,4.537,-1.0,9.790911,90.134961288749,0.044172416235818676,446.91097760287306,0.08064860953756611,4356.12444998851,18.652729552469136,0.0596923858846513,69.37972571669587,0.0937208838588596,55.01749165852865,0.07919381920147486,103.13642554212124,0.07691095731890397,0.06568858798824097,4.6572595019681735,60401.56554256737,0.06461994897164253,0.7362267952097256,0.021617237673523523,0.09096699450036284,0.09266263865660053,0.36259843137254905
55,55,25.798,15.2073,9,11.3344,0,120,115,3,137,4,1.00276,23.41889,0.0,0.0,22.39286,8.703,12.10649,0.0,0.0,121.0,23.51236,0.0,0.29,4.55,-1.0,9.890378,88.11356547519043,0.04428608332304671,446.311133668443,0.07998577762655988,3997.165202021831,20.417631172839506,0.05923085334697667,69.69076913855574,0.09417299948078443,54.880668357566556,0.08013000602500074,103.31844621873142,0.07651537780544151,0.06539286927072838,4.8571469120520945,60418.829811490614,0.06473138039983399,0.5630568729358625,0.02151205868341017,0.09154760472694745,0.09266263865660052,0.3603733333333333
56,56,24.5797,16.2589,8,13.484,0,120,115,3,137,4,1.00788,22.32259,0.0,0.0,14.5,9.038,13.05367,0.0,0.0,118.0,23.32007,0.0,0.29,4.819,0.50643,9.923878,87.93328413619201,0.043845479142454416,445.7768182073996,0.07933136044654802,3504.448245275049,22.682677469135804,0.05877397358043383,68.97841294216072,0.09413771526317033,54.77674074526186,0.07960096719934026,103.61467545076776,0.07600390599912853,0.06549178623212533,5.052436238787824,60283.86744776649,0.06466337202934679,0.5540953651265126,0.021411392394216185,0.09152122141014317,0.09266263865660022,0.3587164705882354
57,57,22.2287,16.921,8,14.5081,0,120,115,3,137,4,0.99649,20.23835,0.0,0.0,13.67857,9.824,13.96064,0.0,0.0,118.0,22.96033,1e-05,0.29,4.253,-1.0,9.974493,86.08468234794944,0.04352001393019943,445.2384546361731,0.07866289029504887,2717.200983049458,24.814043209876544,0.05829257370629904,68.17638718012246,0.09329983261091242,54.68547905815973,0.07866215154939628,104.12136874495445,0.07556208255568511,0.06520887395727741,5.3085326507728094,60217.7026050637,0.06463265262390246,0.44356271241403605,0.021323540408345918,0.0910799050249061,0.09266263865660025,0.3555311960784312
58,58,19.9981,17.0689,7,15.0991,0,120,115,3,137,3,0.99851,18.25986,0.0,0.0,11.71429,10.932,14.52865,0.0,0.0,116.0,22.68596,0.0,0.28,4.38,-1.0,10.060796,92.35398429760072,0.04325526853484449,444.59643296820866,0.07802219736679124,2113.2315443439716,27.330246913580247,0.05781292666309073,68.67948169966225,0.09236901517166743,54.54123923219281,0.07798297721361579,104.58218087908446,0.07498593673377614,0.06509633138721567,5.589978339116362,60205.37780200303,0.06438972624632142,0.6348432096105359,0.021199900249242717,0.0908052497820855,0.09266263865659992,0.3533486274509804
59,59,18.4107,17.4318,6,15.2787,0,120,115,3,137,3,1.00822,16.87486,0.0,0.0,7.53571,11.202,14.6542,0.0,0.0,113.0,22.50518,4e-05,0.29,4.305,-1.0,10.249614,91.1858415258339,0.04295553782443491,443.6263742739796,0.07738988696180346,1728.1553702786491,30.88088348765432,0.05735621062670318,70.03671460788885,0.09159753546868167,54.24596640504436,0.07730843661153095,104.89320525874567,0.07445771884129165,0.06531459439302952,5.820831703959756,60341.40072239998,0.06400650598587396,0.5451950268738456,0.021058166770878996,0.09006633766549045,0.09266263865659986,0.35173215686274506
60,60,16.9861,17.912,6,14.8124,0,120,115,3,137,3,1.00812,15.62625,0.0,0.0,10.57143,12.725,14.97417,0.0,0.0,117.0,22.41432,5e-05,0.28,4.284,-1.0,10.480701,90.25250730228242,0.04262728347486902,442.1650705109077,0.07651024526570177,1430.4023127577582,35.40557484567901,0.057286727051513435,70.56323715731104,0.0909857867028572,53.82388531720197,0.07673613772464179,105.1237965781077,0.07371897469013415,0.06499399901017032,5.998341114767918,60217.477853766926,0.06365505867488558,0.4960524355868823,0.01858003957345082,0.0890160292414299,0.09266263865659985,0.35091611764705866
61,61,15.8291,18.2922,6,14.7782,0,120,115,3,137,3,0.99371,14.62453,0.0,0.0,12.71429,14.234,15.37931,0.0,0.0,121.0,22.47715,1e-05,0.28,3.866,-1.0,10.195096,89.23247080247174,0.042262676269762524,440.2027611984734,0.07562109155098773,1180.463041200481,38.33796296296296,0.05720263574168749,70.03893904984764,0.09013681933292099,53.586271309558256,0.07593866726577252,105.26360231623725,0.07300068751995727,0.06454394991536236,6.141077478250751,60154.68722626412,0.06331112297837935,0.49073043656604576,0.016342234083934887,0.08804126887432545,0.09266263865659989,0.3490701960784315
62,62,15.4966,18.5972,6,14.8184,0,120,115,3,137,3,0.98975,14.31473,0.0,0.0,7.92857,14.361,15.69742,0.0,0.0,119.0,22.55538,1e-05,0.28,4.023,-1.0,10.087152,90.42653161808875,0.04188386276389772,437.81177102243277,0.07473140254263784,1149.168084425904,40.4429012345679,0.0571275594146264,69.4026441518678,0.08940602280132923,53.45993682484568,0.07537145112143542,105.29131188049175,0.07234571707179188,0.0640370717148941,6.301556132932727,60059.114593356724,0.06280020445634217,0.4792465757807653,0.014717665367675674,0.08722069221647392,0.09266263865659996,0.3490494117647059
63,63,15.3599,19.007,6,14.5832,0,120,115,2,137,3,1.00006,14.18499,0.0,0.0,8.07143,14.335,15.9532,0.0,0.0,123.0,22.63084,0.0,0.28,4.147,-1.0,9.933256,88.40379804771116,0.04151283212666228,435.0290845031127,0.07382953997868284,1110.1887575226126,42.704282407407405,0.05705056297176384,68.58559280466945,0.0887353869578495,53.355025679976855,0.07484437413229582,105.26428583706607,0.07180896430862495,0.0635117019606188,6.468588768591663,60117.66299613861,0.06234305201189319,0.4650846621868167,0.014711790793098443,0.08664605452820921,0.09266263865660007,0.34720980392156864
64,64,15.1195,19.4927,6,14.8513,0,120,115,3,137,3,1.00416,13.98982,0.0,0.0,6.89286,14.668,16.31023,0.0,0.0,124.0,22.60285,2e-05,0.28,4.433,0.43338,9.594042,91.22159766256425,0.04113171723074072,432.0552942690361,0.07295614032100795,1067.4905277482471,46.55666473765432,0.05694827797096818,67.63281701922241,0.08808949965000433,53.05262925889757,0.0743664409271917,105.2382434516229,0.07136802848382,0.0630655528620261,6.57720853158095,60179.409731569845,0.061942122117141195,0.5286823739061536,0.01609180023361774,0.0862278980942183,0.09266263865660074,0.34765450980392154
65,65,14.7084,20.4129,6,15.2412,0,120,116,3,137,3,0.99347,13.68845,0.0,0.0,5.57143,14.571,16.72408,0.0,0.0,122.0,22.98301,0.0,0.28,4.261,-1.0,9.092248,88.32184739169391,0.040761116055475735,429.0274659907391,0.07205384480041362,1000.3957812068954,49.30738811728395,0.05685063642065006,67.17926317910135,0.0875648106920256,52.56206653736256,0.07367105956002463,105.28875367829673,0.07110827050479818,0.06265327430445716,6.755610736822329,60378.72944405622,0.061393003870836765,0.46047820213894747,0.01658426660076754,0.08585096724544959,0.10477997270118845,0.35029843137254907
66,66,14.5471,21.3498,6,15.8449,0,120,116,3,137,3,1.00113,13.63655,0.0,0.0,5.75,14.99,17.52823,0.0,0.0,123.0,23.6293,0.0,0.28,3.413,-1.0,8.480956,88.37485967347547,0.04037651024196719,426.0119974416482,0.07109526733957307,949.5535330739888,51.23476080246913,0.05676611866361958,67.5876301091127,0.087122255090787,52.405421127507715,0.07296524212072737,105.1866280944291,0.07064751305022855,0.0620386345424696,6.930207559176825,60504.308513494885,0.06087785109701548,0.48675397685732263,0.018315568645819007,0.0854140945323597,0.11749151785317287,0.358193725490196
67,67,14.7079,21.6781,6,16.5124,0,120,116,3,137,3,0.99647,13.81515,0.0,0.0,7.0,15.832,18.31855,0.0,0.0,119.0,24.0829,2e-05,0.28,2.914,-1.0,8.147749,90.09832271962482,0.040006836866999705,423.13125180607284,0.07014810159160968,967.7835004645699,50.57426697530864,0.05667835817819955,68.76236822019717,0.08666055242857117,52.249779030128764,0.07174173582781522,105.09101593737029,0.07038224912674101,0.06164707508871007,7.107776622993757,60643.79492331094,0.06031477883336079,0.39882024857157133,0.018451588197339237,0.08497615513268911,0.11749151785317387,0.3725513725490196
68,68,14.1726,21.7129,6,17.2043,0,120,116,3,137,4,1.00148,13.38981,0.0,0.0,9.71429,17.558,18.60483,0.0,0.0,118.0,24.55737,4e-05,0.27,3.174,-1.0,8.082329,90.78605276949402,0.03963458377941712,420.4804653453516,0.06924446812956245,863.6018942853007,49.58796296296296,0.056586935551200694,69.7051910603391,0.08625462850674129,52.42920637719425,0.07065040316761392,105.17684412094744,0.0698617916882412,0.060895172971469964,7.070803971817517,60477.68219594904,0.05973532680742556,0.30266199168907904,0.01893072658630162,0.0844874872799409,0.11749151785317324,0.3808521568627451
69,69,13.7069,21.6903,6,17.6345,0,120,116,3,137,4,0.99661,13.00543,0.0,0.0,10.60714,18.751,18.62875,0.0,0.0,119.0,25.06578,2e-05,0.28,3.571,-1.0,8.047144,88.2813532421466,0.039264519927848025,418.13291285190627,0.06830140766846811,792.6909671172452,48.592833719135804,0.05649585215932499,69.80429237284218,0.08561538353076996,52.494814837420435,0.06942020086945197,105.25411244380187,0.06924565697021501,0.06021532321763427,7.019199561712141,60422.3292203193,0.05918372607381194,0.4140127423392543,0.019456662830063642,0.08407612875870371,0.11749151785317324,0.3884145294117559
70,70,13.88,21.6864,6,17.3993,0,120,116,3,137,4,0.98768,13.18434,0.0,0.0,12.42857,19.327,18.6137,0.0,0.0,119.0,25.6672,0.0,0.28,4.145,-1.0,7.642659,86.0229113904151,0.038885881351532384,416.07143466214023,0.06730497164171732,791.925788821072,47.53173225308642,0.05645021908521372,70.55375784347981,0.08473946445741211,52.446165673526714,0.06829429146407238,105.19248913098775,0.06852934821877794,0.05952037733390998,6.952689434154121,60538.05275985601,0.05862011125911385,0.23243728569586422,0.020338763027376215,0.08380731915230807,0.12960885189776117,0.395447843137255
71,71,14.6293,21.1674,7,18.9072,0,120,116,3,137,4,0.99924,13.87063,0.0,0.0,8.03571,16.859,18.60765,0.0,0.0,118.0,26.26855,0.0,0.27,3.1,-1.0,7.350352,86.08743206427268,0.03851913140010915,414.2040647543953,0.06630977524842047,857.5685754109863,46.8725887345679,0.056419121040197945,70.7421835067406,0.0837315085788097,52.299805629400566,0.0675014911718896,105.0350787652964,0.067857706177482,0.05882584139388117,6.911162561586502,60587.70479464934,0.0580231020675841,0.19365623141096477,0.02176924844157495,0.08327991812426531,0.12960885189776442,0.4041137254901961
72,72,16.3102,20.7312,7,19.9492,0,120,116,3,137,4,1.00432,15.3658,0.0,0.0,14.39286,15.701,18.15934,0.0,0.0,118.0,26.99515,2e-05,0.27,3.526,0.40226,7.258847,87.86591118834765,0.038213383904038556,412.41679335948135,0.06530461173337555,1080.2946255706074,45.43856095679013,0.05641107342025277,71.64353301063699,0.08301107708410636,52.16688952033902,0.06625764536231546,104.72308741113203,0.06721143406004644,0.0581183809144695,6.752633421678687,60716.012355538165,0.05739781363876421,0.4544716880794291,0.02485823243504746,0.08221265344415372,0.1356675189200507,0.41246980392156857
73,73,18.4437,20.42,8,20.7588,0,120,116,3,137,5,1.00131,17.26408,0.0,0.0,14.25,13.9,17.78191,0.0,0.0,120.0,27.72204,1e-05,0.27,3.216,-1.0,7.176556,87.3193050717791,0.03864476404490463,410.67108897583705,0.06434643578017667,1424.6782037015605,44.51683063271605,0.05641680476375997,72.7217773094434,0.08231067731505114,51.99830118815104,0.06494923617286563,104.29978234837952,0.06656714865419298,0.05746106031420462,6.565640207442876,60622.58402298384,0.056753822755684684,0.3622141744718834,0.027518085718853582,0.081248725128228,0.1356675189200543,0.41994705882352934
74,74,20.4525,20.2756,9,21.3812,0,120,116,3,137,5,0.9995,19.05252,0.0,0.0,12.75,12.718,17.5156,0.0,0.0,120.0,28.34843,0.0,0.27,2.594,-1.0,7.055967,87.90826063459726,0.0388270872782934,408.9676249369318,0.0633912727357423,1811.9820179349929,42.62379436728395,0.05638154664422551,73.89673333815222,0.08161633321463149,51.930931373878764,0.06381774846654178,103.92461384563191,0.06616926242317542,0.056766365628631285,6.31290810979586,60647.84492868896,0.05613137436455318,0.6034774675865078,0.029192300707435375,0.08072271505980266,0.13566751892005427,0.42463390196078404
75,75,23.1401,19.6858,10,23.1351,0,120,116,3,137,6,1.00355,21.47404,0.0,0.0,14.25,11.159,17.39321,0.0,0.0,122.0,28.89991,0.0,0.27,2.273,-1.0,6.922906,91.67234047422544,0.039227461941080226,407.29011641357476,0.062412028847221246,2457.2875145732733,41.23683449074074,0.05637990907658287,75.26404713974728,0.08135546458805697,51.82111952039931,0.06308944773923882,103.4040056439093,0.06587860879503504,0.055976088367173445,5.9931303372871785,60481.08206463546,0.055544327332626035,0.8851935230607385,0.031244725966663656,0.08025880886744982,0.13566751892005524,0.4304258823529412
76,76,25.7383,19.0755,11,21.9625,0,120,116,3,137,6,0.99597,23.81818,0.0,0.0,13.28571,9.989,16.89216,0.0,0.0,122.0,29.46969,1e-05,0.28,2.544,-1.0,6.728521,88.57111965057426,0.0398668919305688,405.6964753267147,0.06143760074476629,3345.1455578510813,40.18745177469136,0.056443383326402564,76.5873130522894,0.08118707995854986,51.847048535759065,0.062355070212890634,102.94161078501477,0.06541437741771221,0.055238176745809525,5.573411683333995,60610.769475422814,0.054981087911084796,0.5543063299867445,0.03423722711941178,0.07988020963493833,0.13566751892005802,0.43964509803921575
77,77,27.7329,18.7235,12,20.7463,0,119,116,4,137,6,1.00335,25.64738,0.0,0.0,6.71429,9.369,16.37661,0.0,0.0,123.0,30.1016,1e-05,0.28,1.939,-1.0,6.651023,90.49694167411747,0.0413605180034532,404.1837702427551,0.06045208091898365,4077.145941962389,38.780140817901234,0.05635436949103075,77.931512304331,0.08186082055229847,51.87606434763213,0.06111366831071909,102.55587286108701,0.06495738454879285,0.054420893334625166,5.275483846025005,60598.339126774044,0.05439534074850949,1.2728591621163148,0.037443756374131255,0.07953847899411183,0.14232039704974456,0.44465137254901965
78,78,28.9414,18.3361,13,18.4567,0,119,116,3,137,7,1.00488,26.75442,0.0,0.0,8.64286,9.194,16.08067,0.0,0.0,122.0,30.412,0.0,0.28,1.942,-1.0,6.463046,87.81889285254273,0.04293334590099695,402.752921055332,0.05947142300173159,4733.139028728888,37.28105709876543,0.05594168740761596,79.65895137604362,0.08130153584998238,51.88188566984954,0.05983586855349531,102.26483328142851,0.06460157344308445,0.053410569041975074,5.062924269677932,60692.71020100532,0.05388389823907806,1.3758553159535036,0.04010520612683194,0.07928839091666834,0.16049639811662428,0.4499404705882353
79,79,29.2224,17.9247,13,19.059,0,119,116,3,137,7,1.0217,27.02775,0.0,0.0,10.14286,8.995,15.75758,0.0,0.0,123.0,30.43815,0.0,0.28,2.265,-1.0,6.172431,88.70972533720453,0.04416219195950421,401.46769821411635,0.05847919710140849,5021.197119161008,35.457754629629626,0.05532984370453697,80.59810244202636,0.08060799607184045,51.84954626766252,0.05862110285345372,102.17251003348164,0.06390673468125245,0.05250342814313399,4.946641843569169,60821.35225495205,0.05336032306836903,1.474884588518962,0.04160138685757866,0.07905973302612371,0.16049639811662628,0.44943764705882366
80,80,28.4834,18.0374,13,18.0324,0,119,116,3,137,7,1.00503,26.41098,0.0,0.0,9.75,9.174,15.40626,0.0,0.0,123.0,30.38643,0.0,0.28,2.356,0.42927,5.890891,83.81114202924147,0.04527653753154835,400.3191118790476,0.05747851377202618,4617.583189726161,33.837673611111114,0.054756962878085944,80.95062400080846,0.08040068582693399,51.844289143880204,0.05757031262668458,102.29316111960523,0.06320828492146478,0.051643580201262224,4.917835590931661,60817.303768816484,0.05281028352361846,1.541654333135458,0.04236786818789122,0.07887294786408156,0.16049639811662683,0.4480913725490197
81,81,27.2039,18.1417,12,16.6396,0,119,117,3,137,7,0.99693,25.29439,0.0,0.0,13.25,9.196,15.50516,0.0,0.0,123.0,30.35082,6e-05,0.28,2.12,-1.0,5.692138,91.74000705592158,0.046792448960424636,399.3317747014769,0.05643872447496792,4080.2877361324845,32.358651620370374,0.05416571553033992,80.45479102696902,0.08044588655635254,51.79977096745997,0.05646852710179233,102.4861934471477,0.06286367823944736,0.050768675661399865,4.942653747470769,60897.405926878375,0.05224686790777701,0.6075956533794361,0.04305265466661562,0.07810085170204796,0.16049639811662716,0.449288274509804
82,82,25.6723,18.0574,12,18.8256,0,119,117,3,137,6,0.99639,23.93994,0.0,0.0,11.28571,9.679,15.58556,0.0,0.0,124.0,30.17042,0.0,0.28,2.127,-1.0,5.599886,88.23779837826723,0.04799527193454053,398.5324512878979,0.05540112090957404,3444.79868068362,30.470775462962962,0.053511135093967384,79.84053897993724,0.07957037062290945,51.8850429205247,0.055279836027911804,102.74452864437514,0.06242306268384131,0.04985312143823323,5.01096186171659,60858.87564342861,0.051687388402556614,0.6330309908310013,0.043869023368085965,0.07661826440153836,0.16049639811662722,0.4500031372549021
83,83,25.1315,17.9071,12,18.4105,0,119,116,3,137,6,1.01582,23.45821,0.0,0.0,10.35714,9.519,15.50492,0.0,0.0,123.0,30.14312,0.0,0.28,2.457,-1.0,5.490115,87.76180732026916,0.04862656636725761,397.9059077210566,0.05437912059551262,3287.8197981128706,28.631221064814813,0.052786879956742735,79.43637848253971,0.07893220505242857,52.0716251326196,0.054366023815456764,102.83441183657209,0.06182647847614318,0.04893257757911065,5.048861133576757,60876.24524251982,0.05114097462055969,0.9067748520755908,0.04482874462085521,0.07520253055426156,0.16049639811662753,0.44943764705882366
