,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,temporal,cubcol.0.3,contrast,cubrow.1.0,noise,cubcol.0.5,cubcol.0.6,color_fulness,cubrow.0.3,blockiness,movement,staticness,saturation,tone,cubrow.0.6,cubrow.0,uhdhdsim,cubcol.0,cubrow.0.5,blur,fft,cubcol.1.0
10,110,47.8826,2.49363,22,3.13935,0,115,133,5,125,5,0.99074,42.76298,0.0,0.0,2.42857,4.888,1.71097,0.0,0.0,127.0,54.91189,0.00017,0.29,0.961,-1.0,9.638625,1.7260067997364974,0.010039943696540545,93.26016168235093,0.11018016827959093,0.18532527731319878,0.17216199559960632,0.1533551001306557,161.84870112301775,0.21632185982040955,2.372627098526795,0.15639467592592593,608.1625195792448,33.82749543366609,0.7691929411764706,0.12797291439182776,0.102542318187142,92.24184359873446,0.006329182116027501,0.25811306865827743,22766.561806827205,67108.67276804753,0.005835557253063966
11,111,47.8277,3.11644,22,3.45901,0,115,133,5,125,5,0.98941,42.71537,0.0,0.0,2.42857,4.818,2.09592,0.0,0.0,127.0,54.90394,0.00019,0.29,0.983,-1.0,9.609573,1.810757019890384,0.01006916535923191,91.95493132930848,0.11079474269610633,0.18310765126997808,0.17058616440257274,0.15351636274945868,162.05253533335417,0.21651736284076878,2.210633267342966,0.2734375,608.1860451011504,33.703100698965564,0.7691929411764706,0.1276713041903051,0.10245230882938211,92.20307911138944,0.006284812706465075,0.2579629512880663,22696.430337067013,67093.92721741683,0.005699444798874097
12,112,47.6526,3.51867,21,3.74237,0,115,133,5,125,5,0.98537,42.55718,0.0,0.0,2.14286,4.848,2.64529,0.0,0.0,127.0,54.88858,0.00016,0.29,0.954,-1.0,9.729381,1.9330032943870301,0.009960166080841347,89.22079875301438,0.11135015868071663,0.18532527731319448,0.16829705362655262,0.1531809493168514,161.71695737725327,0.21622388495319034,2.129197815295671,0.4183545524691358,608.1071100085516,33.83141694245515,0.7691929411764706,0.12652072663859615,0.10261554470136736,92.26630044424185,0.006236562895195913,0.2575556197214253,22382.20552404782,66976.78617017782,0.005742866097610285
13,113,47.6678,3.25881,21,3.98965,0,115,133,5,125,5,0.98689,42.56975,0.0,0.0,2.67857,4.852,2.98745,0.0,0.0,127.0,54.87689,0.00019,0.29,0.974,-1.0,9.643596,1.9995570818715207,0.009984780124991282,89.48768675342014,0.1125132425553195,0.1831076512699743,0.1660621155121975,0.15309203219656378,161.8444750699008,0.21579660893607117,2.2363518660728343,0.5200135030864198,608.1002839676992,33.80774848843798,0.7691929411764706,0.1255108905079423,0.10264309790270813,92.25828941890178,0.0061828642579349665,0.25714546579105246,22406.967580659802,66916.57753563162,0.005756645813889612
14,114,47.6964,2.92788,21,3.68516,0,115,133,5,125,5,0.993,42.5915,0.0,0.0,2.28571,4.865,2.76487,0.0,0.0,127.0,54.84065,0.00016,0.29,0.984,-1.0,9.691657,1.8999072274702855,0.009919390151462695,89.60223766879577,0.11309163500872992,0.18310765126997441,0.16412791767820226,0.15294365562547596,161.9929807966391,0.2154653025851858,2.242965129700524,0.5010127314814815,608.0109821837625,33.784373719015235,0.7691929411764706,0.12454653537332454,0.10277134202531357,92.20128132355947,0.006126580073454303,0.2569312443106226,22544.327270049584,66947.07120609637,0.00573062889705964
15,115,47.6012,2.49656,21,3.38491,0,115,133,5,125,5,0.991,42.50899,0.0,0.0,2.28571,4.872,2.47538,0.0,0.0,127.0,54.85009,0.00016,0.29,0.968,-1.0,9.627151,1.8274334694137964,0.00995211235921512,89.75157848549878,0.11398608201289609,0.1853252773131985,0.16213300675752754,0.15298207980410877,161.49145103564902,0.21505063403422214,2.1516249937764873,0.718701774691358,607.9817551431075,33.8259435583044,0.7691929411764706,0.12376451707271881,0.10271152692143816,92.24481024515183,0.006109814222817324,0.25676446301650163,22442.405521682103,66939.25261118413,0.005715800813341223
16,116,47.584,2.3544,21,3.15599,0,115,133,5,125,5,0.99475,42.49183,0.0,0.0,2.17857,4.874,2.10096,0.0,0.0,127.0,54.82641,0.00015,0.29,0.921,0.51042,9.648992,1.7643631798911343,0.009951082518105694,92.66511829770278,0.11422317682430093,0.1831076512699734,0.16054565809981025,0.1531488693512222,161.69045227305787,0.2147886217565104,2.335969556066697,0.5521315586419753,607.8803949656499,33.83629504545235,0.7691929411764706,0.12315753588830951,0.10270930042982523,92.23940860896937,0.006080363869313396,0.25671888067382775,22473.881982990406,67009.04039022153,0.005768413484773724
17,117,47.4891,2.43667,21,3.08753,0,115,133,5,125,5,0.98296,42.41245,0.0,0.0,2.42857,4.883,1.9762,0.0,0.0,127.0,54.84128,0.00012,0.29,0.929,-1.0,9.648054,1.7731190767368292,0.00999329731867053,91.76465458968768,0.1147720396140706,0.1875429033564268,0.15932802300369167,0.15323597540412742,161.53488067330017,0.21466897039550412,2.183475319813137,0.46141975308641975,607.8468741382351,33.88348991488233,0.7691929411764706,0.12300880661021776,0.1027667104572484,92.26679004674132,0.006046927070392008,0.25684398440753914,22354.638271210497,67072.32205651491,0.005758821311713272
18,118,47.4164,2.4309,21,3.16217,0,115,133,5,125,5,0.99023,42.34883,0.0,0.0,2.46429,4.88,2.04696,0.0,0.0,127.0,54.82825,0.00021,0.29,0.929,-1.0,9.736678,1.7937341376680667,0.010027395294308284,88.62376947265692,0.11505361602662637,0.18310765126997233,0.15838898623550796,0.15320735804489669,162.0076117030985,0.21445226188208666,2.382086747646001,0.46706211419753085,607.7822015590149,33.90286273720824,0.7691929411764706,0.12291654985586638,0.1027653869064016,92.27502533071446,0.006050467857245721,0.25684484512802164,22275.54782106744,66955.84542086687,0.005755834862477284
19,119,47.411,2.33346,21,3.19706,0,115,133,5,125,5,0.98767,42.34074,0.0,0.0,2.35714,4.861,2.04245,0.0,0.0,127.0,54.84276,0.00019,0.29,0.99,-1.0,9.633942,1.8072739774812976,0.0101113029183223,90.20491340875444,0.11573263494737715,0.18694869224903207,0.15697726909609985,0.1531331416232552,161.84881257718618,0.21411854121968957,2.257001366219811,0.5629822530864198,607.7553104288975,33.87116589958285,0.7691929411764706,0.12278488551648149,0.10280170263656008,92.30108107576704,0.005972760079659653,0.25694567356505377,22281.997700508622,67001.58816584086,0.005758994625921615
20,120,47.3496,2.3118,21,3.20419,0,115,133,5,125,5,0.97779,42.28048,0.0,0.0,2.28571,4.888,1.95362,0.0,0.0,127.0,54.83877,0.00023,0.29,0.972,-1.0,9.652509,1.8105068773785367,0.010134984930891365,89.57636318859608,0.11693352473280412,0.18310765126996928,0.15594184302972963,0.1530602409880466,162.29676759435188,0.21389128328467283,2.127703687997909,0.8651138117283951,607.7013923521148,33.75840307165075,0.7691929411764706,0.12256162574996894,0.10278918651144694,92.31351341277006,0.005946146207175799,0.25711950691893654,22202.40689950259,66937.58828561014,0.005701586598344359
21,121,47.3956,2.32261,21,3.1119,0,115,133,5,125,5,0.98373,42.32467,0.0,0.0,1.96429,4.862,1.93591,0.0,0.0,127.0,54.87611,0.00019,0.29,0.993,-1.0,9.639093,1.8070859344069046,0.010178708318445025,93.24520212579506,0.11769336572087995,0.18310765126997217,0.15496336558229595,0.15298536075484023,161.99163513553344,0.2136188038330186,2.282587729321839,0.9978780864197531,607.6858837012052,33.83313044795283,0.7691929411764706,0.12231335746623224,0.10272629522728514,92.30183168752413,0.005910603494529084,0.25723564867089294,22274.747817379626,66916.28800983581,0.005697875849801056
22,122,47.3819,2.05752,21,3.31307,0,115,133,5,125,5,0.98977,42.30673,0.0,0.0,2.25,4.886,1.94353,0.0,0.0,127.0,54.8637,0.0001,0.29,1.018,-1.0,9.725358,1.810184593160839,0.010179010160678927,89.3697021048731,0.11789918827250437,0.1831076512699629,0.1537724552673012,0.15300908807015678,162.32311427258,0.2134329356668041,2.266779751046259,1.021604938271605,607.6298024284561,33.81884652596933,0.7691929411764706,0.12213046879070251,0.10268734063042784,92.32245514690933,0.005920742956526905,0.2573750572935855,22284.407670505385,66873.38171577158,0.005687000143375983
23,123,47.4445,1.97494,21,3.05411,0,115,133,5,125,5,0.99027,42.37032,0.0,0.0,2.32143,4.907,1.7095,0.0,0.0,127.0,54.90789,0.00012,0.29,1.004,-1.0,9.690476,1.731116751420113,0.01021103309520001,90.8167548058195,0.11838850378089101,0.18148423633414332,0.1531245411615795,0.15300511546177314,162.0962063294255,0.21332293305174566,2.2064543206512552,0.9189814814814815,607.6227784318972,33.832111688307776,0.7691929411764706,0.12209281229670602,0.10271267412642647,92.30439082514211,0.00587117563430887,0.25748371200630216,22353.65627561247,66861.88889481987,0.005706906169857381
24,124,47.4257,1.78915,21,2.968,0,115,133,5,125,5,0.9922,42.35049,0.0,0.0,2.21429,4.881,1.6358,0.0,0.0,127.0,54.89269,0.00016,0.29,0.926,0.51325,9.703765,1.6785325576431043,0.010237649128145006,91.77963896622177,0.11827601364911827,0.1875429033564293,0.15228075115567588,0.1530947647330955,161.94770859591225,0.21315510910634403,2.3572396711042325,0.7740162037037037,607.5704583472624,33.82936925063898,0.7691929411764706,0.12199587704634607,0.10270949480309319,92.2908537826904,0.00594333874976988,0.25755283529284734,22326.35398418918,66957.30386160585,0.005703753213356583
25,125,47.4446,1.87146,21,2.7146,0,115,133,5,125,5,0.98981,42.3708,0.0,0.0,2.32143,4.861,1.47421,0.0,0.0,127.0,54.91711,0.00019,0.29,0.932,-1.0,9.669888,1.6116584917828598,0.01030552607625824,90.4348585056568,0.11842975705345891,0.18310765126996606,0.15129096302769202,0.1531230728039961,161.97133871542934,0.21303615316730468,2.41544560464759,0.9163290895061729,607.5594130243129,33.81213002146026,0.7691929411764706,0.12180930374269194,0.10270650193857643,92.25707228755213,0.005886787698053899,0.2576103521806517,22311.45186413533,66881.75164242783,0.005706188278301911
26,126,47.443,1.81193,21,2.74755,0,115,133,5,125,5,0.9903,42.36994,0.0,0.0,2.78571,4.879,1.54348,0.0,0.0,127.0,54.88994,0.00022,0.29,0.971,-1.0,9.678848,1.6306841567842751,0.01031225758346181,89.36143364769791,0.11879038970473935,0.1853252773131984,0.15015485583414778,0.15319004160896854,162.32249380229882,0.21291988293949513,2.284040331690162,0.7217881944444444,607.5181164768619,33.779242056387446,0.7691929411764706,0.1217160771763629,0.10267623123150675,92.20500706404661,0.0058967014684363816,0.2575884223326712,22313.443998170944,66820.44148112343,0.005711390033597959
27,127,47.4899,1.81093,21,2.7031,0,115,133,5,125,5,0.99462,42.40955,0.0,0.0,2.0,4.867,1.48973,0.0,0.0,127.0,54.92101,0.00018,0.3,1.021,-1.0,9.657243,1.6016693825371047,0.010351985151685717,91.15446814866974,0.11893636303175432,0.185325277313202,0.1490119397804622,0.1531968590974021,162.0293245141722,0.21290423170010245,2.105448071797596,0.5465374228395061,607.5009376611449,33.77987840440538,0.7691929411764706,0.12172415573216798,0.10267407368866073,92.1768086241952,0.005866679079747653,0.25764267410409697,22387.705774245496,66915.13031559865,0.005695666629314727
28,128,47.4905,1.80703,21,2.75842,0,115,133,5,125,5,0.99177,42.40144,0.0,0.0,2.5,4.862,1.48866,0.0,0.0,127.0,54.90994,0.00015,0.29,0.972,-1.0,9.670909,1.5850327441899492,0.010326405291804577,90.75119087447243,0.11887108643725619,0.19138394433548842,0.1478690939245011,0.15324499367853636,162.40153772129386,0.21285435568216396,2.151600193189798,0.44613233024691357,607.471092238646,33.73889989028742,0.7691929411764706,0.12170141429468012,0.10264968024609192,92.22397203320821,0.0058462000266996834,0.25766678776920826,22373.359666992397,66870.87098763329,0.005681868169771097
29,129,47.5249,1.70702,21,2.64632,0,115,133,5,125,5,0.99682,42.42756,0.0,0.0,2.10714,4.85,1.48662,0.0,0.0,127.0,54.93137,0.00016,0.29,0.943,-1.0,9.547697,1.581074422171993,0.010367200418373261,90.54362836893989,0.11896781171726128,0.1792666102909115,0.14682824162096672,0.15329292549917597,162.10096040823097,0.21279049187121826,1.9932254579226236,0.3973283179012346,607.469672289075,33.84591995050878,0.7691929411764706,0.12161344851589366,0.10267200282932319,92.1834028371049,0.005847021774653289,0.2576680956153748,22399.832946081955,66946.66226636939,0.005671636234264316
30,130,47.5236,1.56871,21,2.62851,0,115,133,5,125,5,0.99389,42.43171,0.0,0.0,2.28571,4.866,1.39572,0.0,0.0,127.0,54.90917,0.00015,0.29,0.96,-1.0,9.704436,1.55266001383753,0.01035671160075896,89.58153708874197,0.11927391604112059,0.17926661029091337,0.14584132232366476,0.1532880893353575,162.5142227703256,0.21273915975740476,2.2354901082455494,0.44396219135802467,607.4463908448597,33.787815235279226,0.7691929411764706,0.1214955610557219,0.10266390129551896,92.17165792803497,0.005842038426564724,0.25767226922615916,22412.731365168947,66909.75717635406,0.0056738829080353785
31,131,47.5433,1.49264,21,2.40989,0,115,133,5,125,5,0.99927,42.44841,0.0,0.0,2.32143,4.9,1.27152,0.0,0.0,127.0,54.93893,0.00022,0.3,0.917,-1.0,9.601673,1.5201771161631703,0.01037231061951751,90.380723987806,0.11969460402169196,0.18532527731319848,0.144851853936496,0.15330554476865363,161.99481103607172,0.21272964870302932,2.170591037307237,0.3966049382716049,607.4481194379887,33.83194289972753,0.7691929411764706,0.12136893518376278,0.10269810722687768,92.17741422032326,0.005800370061045882,0.25775309955640496,22427.83531798684,66922.26290635596,0.005670635150918006
32,132,47.5434,1.50621,21,2.50891,0,115,133,5,125,5,0.99908,42.45367,0.0,0.0,2.82143,4.882,1.20276,0.0,0.0,127.0,54.92184,0.00021,0.3,0.925,0.5216,9.670829,1.5168271265681543,0.010362652978641569,89.67432138940994,0.12008701352868263,0.18310765126996786,0.14388506936185153,0.15335032091572423,162.26095862050406,0.21267001951554773,2.194597418510878,0.3431230709876543,607.4397835857858,33.931068137839986,0.7691929411764706,0.12121877669501159,0.10267102313944479,92.16098799914869,0.005791443831143519,0.25791903948820805,22410.429654463813,66857.69320184595,0.005678356992498927
33,133,47.5744,1.5314,21,2.65724,0,115,133,5,125,5,1.00094,42.48336,0.0,0.0,2.03571,4.858,1.21712,0.0,0.0,127.0,54.93156,0.00018,0.3,0.926,-1.0,9.579891,1.5356775453868399,0.010352918706782305,89.47939886927402,0.12040324603069442,0.1875429033564233,0.14283728495354933,0.15336807360967308,162.18771604759667,0.21259031565188055,2.3309014582542162,0.29084683641975306,607.4559142644885,33.887674967447914,0.7687325490196079,0.12117234351484028,0.10269142056457463,92.14019484736284,0.005812720132093386,0.2580237421564244,22485.02741992165,67015.56338124139,0.005679496286854103
34,134,47.6112,1.58809,21,2.56277,0,115,133,5,125,5,1.00005,42.51416,0.0,0.0,2.46429,4.86,1.23776,0.0,0.0,127.0,54.91363,0.00016,0.29,0.958,-1.0,9.605825,1.5321674101535463,0.010361203092178067,89.78971252584802,0.12067503686460165,0.19138394433549033,0.14182590360931752,0.15337523741629328,162.09175259714735,0.21257738583979097,2.258455548526999,0.2795138888888889,607.4367130315321,33.886110093858505,0.7691929411764706,0.12124060015029024,0.10271765637885878,92.14072016018422,0.005828564134891774,0.25814569597237175,22525.048851640786,67017.59647221606,0.005697518046747808
35,135,47.5623,1.56674,21,2.54853,0,115,133,5,125,5,0.99823,42.46953,0.0,0.0,2.03571,4.863,1.29166,0.0,0.0,127.0,54.92378,0.00016,0.3,1.02,-1.0,9.680338,1.5330143840981572,0.010343020208269646,89.61779193077888,0.12077207133947325,0.1831076512699739,0.14094555568057254,0.1534124141626881,161.75636787015793,0.21250593039992566,2.1760669594655986,0.3173707561728395,607.4603953374007,33.91870173701533,0.7689329411764706,0.1213166531964371,0.10271658596105154,92.16732727125245,0.00583716716686317,0.25822627543974236,22495.744260426374,66998.2821342112,0.0056929165331342044
36,136,47.5949,1.53999,21,2.571,0,115,133,5,125,5,0.99888,42.49443,0.0,0.0,2.25,4.885,1.27174,0.0,0.0,127.0,54.90141,0.0002,0.29,0.933,-1.0,9.73707,1.5284969898038747,0.010353409340431463,89.56549758242056,0.12068446201387359,0.18532527731319984,0.14026392005918784,0.1534078940454047,161.89717720053665,0.21247684613178697,2.0010715153112764,0.32132523148148145,607.4561852639273,33.90963481385031,0.7686274509803922,0.12134380989554047,0.10274161314892169,92.16366656702021,0.005814301269079469,0.2582466417699898,22544.630520329385,66986.44897796417,0.0057050544865439885
37,137,47.5662,1.57452,21,2.44624,0,115,133,5,125,5,0.99421,42.47217,0.0,0.0,2.03571,4.937,1.24863,0.0,0.0,127.0,54.90799,0.00019,0.29,0.931,-1.0,9.601279,1.52165772303769,0.010338011213082908,89.09930793737828,0.1206937924909041,0.18754290335642476,0.13976943971732758,0.1534215726132968,162.26321811144152,0.2124515529367941,2.1097331831485615,0.32894483024691357,607.4750274122175,33.84969923231337,0.7686274509803922,0.12134877040057776,0.10275955399686261,92.18481940765469,0.005807962078494349,0.25818557202170433,22520.90348359576,66924.15089488319,0.005726528606959144
38,138,47.62,1.46757,21,2.554,0,115,133,5,125,5,0.99186,42.51749,0.0,0.0,2.32143,4.897,1.27905,0.0,0.0,127.0,54.88944,0.00022,0.3,0.966,-1.0,9.68289,1.54863192354392,0.010337847390365787,89.58376581002751,0.1209215456262653,0.1875429033564198,0.13939416352940825,0.15344174131234797,161.86926458106944,0.2124125271002265,2.025540755612827,0.36506558641975306,607.4671762002467,33.8943521005136,0.7686274509803922,0.12132369625850882,0.10277841794536827,92.1459764980199,0.005806223316641142,0.25817229862125934,22594.2675916623,66984.62737251414,0.005714787430289527
39,139,47.6059,1.35383,21,2.43064,0,115,133,5,125,5,0.99348,42.51191,0.0,0.0,2.5,4.898,1.18352,0.0,0.0,127.0,54.89325,0.0002,0.29,0.975,-1.0,9.611837,1.5309812794360156,0.010334403396543651,89.42444038109409,0.12088525767311728,0.1831076512699702,0.1390365907404263,0.15346346293672977,162.41124227078797,0.2123769366859465,2.083987093186785,0.37003279320987653,607.485579596105,33.77078755696615,0.7686274509803922,0.1212916695013086,0.10278585415110786,92.15637013866993,0.005792339579389086,0.258205862922323,22566.966752623477,66922.8443007965,0.005705688819667558
40,140,47.6178,1.35617,21,2.50422,0,115,133,5,125,5,0.99232,42.51521,0.0,0.0,2.71429,4.912,1.07727,0.0,0.0,127.0,54.89372,0.00017,0.29,0.966,0.50836,9.66241,1.523387051370036,0.010318016441866602,89.71258653881175,0.12095874438320617,0.18310765126997317,0.13865500236111092,0.15357587478738224,161.89671664469068,0.21230169950290984,2.0064102605223497,0.40436921296296297,607.4769114591953,33.86876461829668,0.7686274509803922,0.12128019664503986,0.10280386338515862,92.1673388058305,0.00576128498557112,0.25824726106768336,22577.376955082265,66949.54777140591,0.005745378496389616
41,141,47.6277,1.41079,21,2.40773,0,115,133,5,125,5,0.99115,42.53206,0.0,0.0,2.46429,4.869,1.08267,0.0,0.0,127.0,54.90643,0.00015,0.29,0.932,-1.0,9.688344,1.5348146549171857,0.010317355607084954,90.10828303217997,0.12125374695774849,0.1831076512699704,0.1383636264487319,0.15366121763223417,162.3224025189983,0.21225850157218526,2.115866972790551,0.4283854166666667,607.4855034607293,33.80870018476321,0.7685976470588236,0.12125147934126107,0.10281318741332347,92.1688078448682,0.005771026031784874,0.25834234525357097,22573.33350912209,66936.86576337581,0.005715531773379238
42,142,47.6326,1.46075,21,2.49986,0,115,133,5,125,5,0.98668,42.5336,0.0,0.0,2.60714,4.903,1.12835,0.0,0.0,127.0,54.89914,0.00017,0.29,0.924,-1.0,9.721422,1.5464635915267115,0.01031937692466423,91.81861414765547,0.1213493761882996,0.18532527731319912,0.13817143499706305,0.15378957075768293,162.23541813709716,0.21222137161265547,2.1452203388795885,0.4494598765432099,607.4735292991386,33.85912125198929,0.7684349019607843,0.12129215725377025,0.10280161824128785,92.20320751924146,0.005776157312128229,0.25840033314638605,22616.499822928567,66938.48744758911,0.005717844407246772
43,143,47.6163,1.48682,21,2.56103,0,115,133,5,125,5,0.98573,42.52067,0.0,0.0,2.78571,4.872,1.17267,0.0,0.0,127.0,54.91948,0.00022,0.29,0.995,-1.0,9.688696,1.5529491536482682,0.010321761911951688,91.028992607317,0.12142348533236237,0.18310765126997366,0.13791151899194565,0.15389821808949652,162.14348503721922,0.21218891674301255,2.1783583796147665,0.4871238425925926,607.4963922715971,33.88617056387442,0.7680541176470588,0.1213571792437628,0.10279747976738607,92.22979649894084,0.005767316000006636,0.2583854349970708,22561.156772868035,66928.46127922353,0.005691281269096138
44,144,47.6226,1.57255,21,2.46917,0,115,133,5,125,5,0.98543,42.52442,0.0,0.0,2.32143,4.877,1.19971,0.0,0.0,127.0,54.91938,0.00021,0.29,0.982,-1.0,9.70558,1.5563168813202228,0.010319965744808719,89.98600418288473,0.121620999529256,0.18532527731320012,0.13759096594738274,0.15392690325845243,161.81749773509117,0.21217254829487084,2.0709305234728217,0.49112654320987653,607.4899310109839,33.90698788489824,0.7681364705882353,0.12147769001535655,0.10276797278846596,92.22397246424893,0.005771455202468419,0.25839548734003437,22595.633824433935,66839.05934984153,0.005700622945898157
