,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,saturation,tone,cubrow.0,staticness,cubcol.0,cubrow.0.3,movement,temporal,blur,cubcol.0.6,fft,blockiness,cubrow.0.6,cubcol.1.0,cubrow.0.5,cubrow.1.0,cubcol.0.5,contrast,cubcol.0.3,noise,uhdhdsim
10,110,71.2436,14.2609,93,17.2011,0,116,121,41,131,33,1.03475,75.16314,0.0,0.0,0.71429,3.302,12.699,0.0,0.0,130.0,58.36955,0.00906,2.96,1.432,-1.0,0.0,145.8818792644482,40.23889273184317,0.8941632156862745,0.24409711648833646,483.1356912790754,0.09273690943277271,0.22645167499749502,3.8619791666666665,6.4351000985248845,43933.28225111755,0.2357184281676749,77501.83016154004,2.066941369551005,0.25064105828335403,0.14161148372143187,0.23379199600030634,0.31741555387919035,0.29281982756493297,92.8977545653776,0.1559951640049531,2.861453668138451,81.68675242335917
11,111,71.4778,14.1114,94,16.1395,0,116,121,41,131,34,1.0303,75.44554,0.0,0.0,0.67857,3.305,12.49078,0.0,0.0,130.0,58.38727,0.00865,2.97,1.472,-1.0,0.0,146.09378691377123,40.12879887333622,0.8941490196078431,0.24547491986325465,482.36020296918446,0.09254100024043255,0.2263505011057609,4.036554783950617,6.40909284007219,44103.89951191475,0.23576249797129736,77504.7098236594,2.2335978851501164,0.2509677092106774,0.14149269406874512,0.2337658235076264,0.31772398654472706,0.29404596143892053,92.7997325498642,0.15730306331173455,2.881847295248562,81.67492653728928
12,112,71.432,13.9017,94,16.0834,0,116,121,41,131,34,1.02851,75.44151,0.0,0.0,0.46429,3.302,12.35242,0.0,0.0,130.0,58.37402,0.00892,2.97,1.668,-1.0,0.0,146.00191890066316,40.09720564477238,0.8937796078431374,0.2473976179443247,481.62837789295736,0.09244523134279092,0.22630240490444542,3.5247395833333335,6.381600751939141,43982.06126539994,0.236909992654033,77512.40499955126,2.4684713661563173,0.25116960851598613,0.1414711764732031,0.23406872703052736,0.31833025319465846,0.2950212296859583,93.68389044099413,0.15840935724051183,2.8681065462681468,81.67730616545073
13,113,71.5649,13.5419,94,15.6983,0,116,121,41,131,34,1.02842,75.58381,0.0,0.0,0.78571,3.318,12.17375,0.0,0.0,130.0,58.36551,0.00874,2.94,1.54,-1.0,0.0,146.02040276900397,39.88344583393615,0.8933513725490196,0.24794643364058702,480.9333052783047,0.0922943832508122,0.22671656509457003,2.879726080246914,6.356792894842635,44227.90210447101,0.2385561738831445,77594.73788567656,2.7068694749225792,0.2513610149464058,0.14094333155365166,0.23416257104460309,0.3185034018340487,0.29542402375820487,93.46055744969001,0.15728410193431017,2.8774120431621015,81.67658156985576
14,114,72.2155,13.2221,95,15.6579,0,116,121,41,131,34,1.02743,76.23265,0.0,0.0,0.64286,3.319,11.86659,0.0,0.0,130.0,58.37878,0.00891,2.96,1.466,-1.0,0.0,146.0586097421695,39.89138322995033,0.8933016078431374,0.24700569796089297,480.3360822709888,0.09229459103528827,0.22725838376282298,2.543788580246914,6.331867621982043,45430.399916019356,0.23843027379086668,77757.50410375063,3.2996858798218365,0.2517573839750013,0.14078004149509935,0.2342288987411926,0.31905360831267343,0.2963678979377665,93.42150564363604,0.15920387476755515,2.8784412469905405,81.62985922580503
15,115,72.5745,12.4788,95,15.5766,0,116,121,41,131,34,1.02606,76.56102,0.0,0.0,0.17857,3.326,11.57889,0.0,0.0,130.0,58.37941,0.00909,2.96,1.55,-1.0,0.0,146.0354386902373,39.955521195023145,0.893206274509804,0.24683656530026715,479.81965001760244,0.09224622240611567,0.22725556828412072,3.0636574074074074,6.303912256296268,46455.097999167425,0.23848303974253512,77675.20080093248,3.452988964408313,0.2519101238082315,0.14083375417872546,0.23428173563393095,0.3206247477929288,0.2974060665542818,93.44323004512555,0.1595244538007529,2.8846591323991917,81.62669960034174
16,116,72.7746,11.9153,96,14.8482,0,116,121,41,131,34,1.02591,76.79455,0.0,0.0,0.57143,3.315,10.92579,0.0,0.0,130.0,58.37469,0.00951,2.99,1.462,0.125,0.0,146.15386024374286,40.01866959936825,0.893206274509804,0.24808470980980732,479.3687556638248,0.0922338664763989,0.22701990301544248,3.023389274691358,6.243842761826532,47138.69675020808,0.23821593231397362,77882.34660778135,3.2913668687445266,0.25183465264712224,0.14102827593325878,0.23415761176233593,0.32243353808139114,0.29926032443728284,93.4442377220273,0.15896949982664235,2.8814123025275276,81.60565225360915
17,117,72.6438,12.6645,96,12.931,0,116,121,41,131,34,1.02586,76.65849,0.0,0.0,0.57143,3.336,10.42549,0.0,0.0,130.0,58.31888,0.00884,2.95,1.498,-1.0,0.0,146.14529999078138,39.78697468322,0.8923956862745099,0.24956438838937994,478.9648582786282,0.09209229354188833,0.22704046138454045,2.6370081018518516,6.147284563958958,47087.890874521785,0.238900265546194,77975.90053440086,3.1976502665050837,0.2518916711529362,0.1410576336409938,0.23414099830836616,0.32446636267488116,0.3017537548003155,93.24849494719695,0.16012574234578134,2.8880651806572164,81.63951450619206
18,118,72.1902,13.1898,95,14.4278,0,116,121,41,131,34,1.02379,76.20617,0.0,0.0,0.21429,3.323,11.09408,0.0,0.0,130.0,58.28192,0.00864,2.97,1.511,-1.0,0.0,146.06898343235648,39.8421645929784,0.891886274509804,0.2495189395173011,478.6331399358274,0.09209885576328845,0.22700176449212622,2.5081983024691357,6.244024689949881,45932.65144351009,0.2395923027132899,77559.73639347212,3.3521225352429886,0.2517869934099096,0.14095898878318427,0.23426241906363582,0.3253987087066959,0.30181934238376473,93.24124373718595,0.1596789076228955,2.8825211155491446,81.66857347672696
19,119,71.8123,13.4228,95,15.3369,0,116,121,41,131,34,1.02856,75.80778,0.0,0.0,0.60714,3.335,11.54597,0.0,0.0,131.0,58.24771,0.00852,2.97,1.473,-1.0,0.0,146.40245661166617,39.828138374987944,0.8913576470588236,0.24857469996478,478.31781592511766,0.0920904006543973,0.22690911377522116,2.5947145061728394,6.289162054620618,45220.51249999487,0.23946415428435666,77673.46520570626,3.132021568868793,0.251722123839546,0.14103070318972408,0.23412502560971318,0.32507031252775564,0.30096148625178,93.24891018078876,0.1597829511203815,2.8751944171188746,81.68566399821589
20,120,71.1543,13.6697,94,15.3138,0,116,121,41,131,34,1.02485,75.15558,0.0,0.0,0.53571,3.336,11.74078,0.0,0.0,131.0,58.22505,0.0089,2.95,1.491,-1.0,0.0,146.3208348923485,39.85571873040847,0.8912368627450981,0.24848910796857743,478.00527967517235,0.09204179629488599,0.22723303534659905,3.189139660493827,6.318899816274767,44074.72864538268,0.24044383157295693,77385.95562429736,2.344123233853999,0.251649385522584,0.141002680617251,0.2341333573894485,0.32496050603026416,0.300258678386537,91.97385394991163,0.15941258249672519,2.86870075737554,81.71577469750392
21,121,70.7632,13.7801,93,15.2958,0,116,121,41,131,33,1.02991,74.7512,0.0,0.0,0.35714,3.354,11.95693,0.0,0.0,130.0,58.21202,0.00902,2.68,1.603,-1.0,0.0,146.25284738798894,39.80567348150559,0.8914958627450981,0.24745373477049068,477.64602873749357,0.0920609395994479,0.22737530741656553,3.353684413580247,6.333916236272571,43578.7650184618,0.24030774588046674,77380.23044642585,2.5665621572865445,0.2515925537286905,0.14110349898966515,0.23440570802496297,0.3249309632258711,0.2998530281158777,91.92056175458204,0.15866708271432375,2.873730220569394,81.76955335260111
22,122,70.6917,13.7989,93,16.4687,0,116,121,41,131,33,1.03622,74.6159,0.0,0.0,0.39286,3.319,12.06055,0.0,0.0,130.0,58.21605,0.00896,2.98,1.47,-1.0,0.0,146.05598520648235,39.728165237991895,0.8917533333333334,0.24687191584810864,477.2562591103419,0.09190791003792785,0.2273702062171709,3.396122685185185,6.345986753189481,43700.074479032046,0.2393033341452433,77430.24080350899,3.1643073889534588,0.25158358823127674,0.14105762289439105,0.23448328613347105,0.3249612601986383,0.2995897318315806,93.15894455342324,0.15845529308466375,2.8707591650324176,81.73242593554099
23,123,70.5319,13.9267,93,15.9566,0,116,121,41,131,33,1.02952,74.39319,0.0,0.0,0.28571,3.326,12.08041,0.0,0.0,131.0,58.21719,0.00892,2.94,1.408,-1.0,0.0,146.05067267057387,39.83665824230806,0.8917543725490197,0.247188283275371,476.86759960010323,0.09196184534195494,0.22725972284972448,3.374855324074074,6.359472966530877,43727.139743731175,0.2387950802311159,77762.54283018557,2.987694914392331,0.2516359203928765,0.14110909540586108,0.2346935564199386,0.3245751462688705,0.2987689559819656,91.8992370963354,0.16040552514465434,2.8703241723113764,81.78615258274304
24,124,70.609,14.0257,93,16.2986,0,116,121,40,131,33,1.03018,74.37405,0.0,0.0,0.35714,3.321,12.19967,0.0,0.0,131.0,58.19025,0.00928,2.95,1.464,0.125,0.0,146.08328853459574,39.81746664164979,0.891886274509804,0.24790100924338485,476.4601663984097,0.09197696509182166,0.22720846593741462,3.410300925925926,6.366775286304386,44140.502317397986,0.2383382415267818,77718.42998663415,2.9872772562862835,0.251684152406921,0.14125403096551478,0.23487127370147015,0.32413663169428025,0.29761304643575043,93.13176637691744,0.16151842614130815,2.862047879245845,81.75085916635541
25,125,70.3778,14.0536,92,17.2601,0,116,121,40,131,33,1.0279,74.06816,0.0,0.0,0.25,3.318,12.29866,0.0,0.0,131.0,58.18979,0.00942,2.96,1.425,-1.0,0.0,146.1346340953637,39.76228502061632,0.8921400000000002,0.24829430141562828,476.0148904323989,0.09199970822680426,0.22760330682801427,3.662326388888889,6.3835411142971275,43863.120420938816,0.23719401677807378,77896.77401328126,2.979843942018644,0.2517340455948908,0.14116584775164384,0.23496196371281355,0.323616287084795,0.29722045227124483,93.20826310385576,0.1612247172526762,2.857453408773035,81.79295817100507
26,126,70.2504,14.1309,92,16.5556,0,116,121,40,131,33,1.02625,73.91599,0.0,0.0,0.64286,3.313,12.32378,0.0,0.0,131.0,58.18673,0.00918,2.98,1.454,-1.0,0.0,146.0401946976655,39.85439856258439,0.8921250980392157,0.2487545619477137,475.5452930983413,0.09198237908645442,0.22786837132393367,3.8079185956790123,6.383912967671676,43639.158612951316,0.23597038598520592,77860.09389532194,2.6934689079771226,0.25173992122283995,0.14123099288460578,0.23516063389869551,0.3232936123969669,0.2970296777642298,92.40523243800675,0.1611170180332196,2.85820683826679,81.8221871225039
27,127,70.0176,14.2755,92,17.1187,0,116,121,40,131,33,1.0292,73.67283,0.0,0.0,0.25,3.312,12.40357,0.0,0.0,131.0,58.19451,0.00909,2.66,1.403,-1.0,0.0,145.93310103126333,39.7275279480734,0.8902929411764706,0.24948567551131712,475.0174280646985,0.09197566205198197,0.22804986725146978,3.939959490740741,6.397737418645134,42919.295998501904,0.2350455362931459,77563.6701269193,2.7876555665308667,0.25177756484486996,0.14116808681550586,0.2355818501655815,0.3235283546644849,0.2967504005020122,91.01022942618658,0.16218276984638436,2.8586418309878225,81.82214324407968
28,128,70.1056,14.7817,92,16.2859,0,116,121,40,131,33,1.02458,73.74723,0.0,0.0,0.5,3.304,12.52299,0.0,0.0,131.0,58.20635,0.0091,2.94,1.498,-1.0,0.0,145.8973097616493,39.75364854600694,0.8898843137254902,0.24994780444926598,474.4707399645852,0.09193224518463813,0.22838954833307992,4.161217206790123,6.412172774001179,43065.19530166072,0.2343506185037852,77973.67791064414,2.636475984018787,0.25174001329395557,0.14112940513405073,0.23592307223236367,0.3237080075934105,0.29636446735288574,93.2674118490416,0.1634687673925157,2.8596710348162593,81.8183946761363
29,129,70.0221,15.0874,92,17.9145,0,116,121,40,131,33,1.03124,73.6336,0.0,0.0,0.67857,3.319,12.961,0.0,0.0,131.0,58.21327,0.00876,2.67,1.493,-1.0,0.0,146.0094125056131,39.66338866433979,0.889487843137255,0.24948687977031947,473.8950566030723,0.09191514858506313,0.22861402654636082,4.455246913580247,6.4281974993210795,42673.78390460197,0.23321673473158566,77839.30568453828,2.5179360495244083,0.25166631680524326,0.14096986747290174,0.2363507558909755,0.32348737404375516,0.2962249789768004,93.19619612354283,0.16344224592167125,2.8592360420952154,81.84655086661904
30,130,69.8002,15.3576,91,19.4081,0,116,121,40,131,33,1.02558,73.39254,0.0,0.0,0.39286,3.314,13.22657,0.0,0.0,131.0,58.20885,0.00856,2.68,1.402,-1.0,0.0,146.01376656253632,39.563905127254536,0.8897898039215687,0.2507328837543099,473.26979475570926,0.09191910797943428,0.22864556588117257,4.609230324074074,6.4366541006024605,42137.04395617456,0.2319605165728634,77746.1466659303,2.7074635812004235,0.25169102859711096,0.14086814158252386,0.2366439104395282,0.32306423559592845,0.296344102916227,90.99904101621738,0.16421727342661274,2.854365797287723,81.85303466470103
31,131,68.7322,16.1193,90,22.8989,0,116,121,39,131,32,1.02871,72.34545,0.0,0.0,0.46429,3.308,13.47659,0.0,0.0,132.0,58.12298,0.00893,2.68,1.487,-1.0,0.0,146.0654438984239,39.32933402355807,0.8889976862745098,0.25027624300479623,472.6082930258518,0.09187929082884685,0.22892140982307274,4.433690200617284,6.453391304078784,39818.1365581517,0.2305359089289775,77116.9512671891,2.6341517720486207,0.25163302308861135,0.14082173384266108,0.2368765108249421,0.3226378167025373,0.29573638924686046,91.96906660736705,0.1642097102685349,2.848147911879071,81.9638173403761
32,132,68.0852,16.7645,89,21.7005,0,116,121,39,131,32,1.02534,71.70783,0.0,0.0,0.21429,3.334,14.13003,0.0,0.0,132.0,58.08809,0.00909,2.67,1.453,0.125,0.0,145.83345085443156,39.23796288761092,0.8873921568627452,0.24965471187947674,471.93002614599845,0.09188144847639595,0.2289430064209088,4.5101755401234565,6.488552657289587,38380.46197280675,0.22939457983012274,76765.00903010112,2.9188680134983307,0.25150545361549975,0.1408186856162278,0.23706014060115266,0.3222715739814395,0.29503017000678733,91.03150008108638,0.16288574873734196,2.8333779590702135,82.03827921006082
33,133,68.3922,17.909,89,21.1739,0,117,121,39,131,32,1.03167,71.91834,0.0,0.0,0.25,3.328,14.70461,0.0,0.0,131.0,58.07524,0.00964,2.68,1.392,-1.0,0.0,146.06202463101403,38.935255074206694,0.8875121568627451,0.25017883757982423,471.23592987718774,0.09182094814799106,0.228820578121478,3.937307098765432,6.50663735984343,38648.52141647213,0.22838066608595223,76661.46363581133,2.2885902408063226,0.2515918436972635,0.14088477318419387,0.2372126481455617,0.32204632545020273,0.2943127011076166,91.68787317821318,0.16216368330179165,2.83440716289865,82.00726140911434
34,134,69.1467,17.85,90,21.6049,0,117,121,39,131,32,1.024,72.5922,0.0,0.0,0.28571,3.322,15.68636,0.0,0.0,131.0,58.15754,0.00941,2.66,1.529,-1.0,0.0,146.2099294078461,38.750200436439044,0.8882105882352942,0.25029068759065365,470.52040580192653,0.09180308644048218,0.22874845724876547,5.357156635802469,6.498857652269745,39809.030232696,0.22769089889305,76253.40769497704,2.3084188692081278,0.2515929532361468,0.14088529807169367,0.23748899095142936,0.32204866388935344,0.29368212328151816,89.99994549513633,0.1620223165999819,2.8317545441343857,81.9591362944645
35,135,69.0198,16.1342,90,20.4713,0,117,121,39,131,32,1.02861,72.44917,0.0,0.0,0.57143,3.307,15.65403,0.0,0.0,131.0,58.14715,0.00924,2.68,1.398,-1.0,0.0,146.5308979935316,38.68758608971113,0.8884129411764707,0.2500160045473663,469.82844089380404,0.09180455672185414,0.22882301366996705,5.672550154320987,6.458134505103485,39013.654411000396,0.22702467210758254,76150.22683928214,2.961397528505156,0.2515856829209327,0.1409218959176917,0.23779009434123594,0.32203615346724546,0.2929948273608102,91.0199179519825,0.16144604283806863,2.83884241498512,81.96118349206182
36,136,68.4197,15.2042,90,19.6501,0,117,121,39,131,32,1.02591,71.83071,0.0,0.0,0.67857,3.29,14.14572,0.0,0.0,130.0,58.11424,0.00921,2.68,1.501,-1.0,0.0,146.42917120590536,38.60142875012056,0.888790980392157,0.24987711227811962,469.1497833706258,0.0918354313076168,0.22896885106788475,5.792534722222222,6.416434466998796,37337.89559459876,0.22616289295016131,76020.26081523111,2.1720321121845663,0.25160762532556236,0.1408905746932743,0.23784485822887852,0.32144484140479546,0.2925466785838148,90.06920496412744,0.1609289953724113,2.836624788941877,81.96598025596924
37,137,67.5385,15.3922,89,18.8135,0,117,121,38,131,31,1.02029,71.00162,0.0,0.0,0.28571,3.304,13.30916,0.0,0.0,130.0,58.29127,0.00906,2.69,1.527,-1.0,0.0,146.70812636963723,38.47431154604311,0.8912909803921569,0.2501757474876827,468.45584609666116,0.09182041959768261,0.22916180470614475,6.572434413580247,6.391838841903338,35682.91223476963,0.22521528203885896,75617.04204716434,2.5479844449150764,0.25157338021720616,0.14082955811877965,0.2379420561284153,0.32102842010456684,0.29190833799731575,91.0883594814853,0.16087947298249478,2.8251016660046897,82.03347192528598
38,138,67.0909,15.1808,89,20.3786,0,117,121,38,131,31,1.02445,70.56559,0.0,0.0,0.67857,3.288,13.4649,0.0,0.0,130.0,58.32402,0.00934,2.67,1.448,-1.0,0.0,146.8681296001473,38.42852632499035,0.8899670000000001,0.2500274483308967,467.76237712423875,0.09175332021909159,0.22936528875140005,7.538387345679013,6.408654860771143,34759.624774536525,0.22443020631783708,75401.25245332425,3.0709919414730633,0.25148458918046895,0.14078402392735695,0.23799670757298508,0.32007123319578273,0.2915344400313549,90.2631714378627,0.16127351144102897,2.8200722028108345,82.10156520887898
39,139,67.2651,15.351,89,20.8418,0,118,121,38,131,31,1.02723,70.6959,0.0,0.0,0.28571,3.299,13.23894,0.0,0.0,130.0,58.2677,0.00929,2.67,1.472,-1.0,0.0,146.79040064386453,38.35113148630401,0.8898580392156864,0.25007270802080184,467.1081550908662,0.09174023135198213,0.22937688157851835,8.434992283950617,6.425744965898471,34667.391947195276,0.2235788762476624,75082.11088803447,2.6397009262736644,0.25142698516708345,0.1408099014093551,0.23833652146821133,0.3194219464196502,0.2908969108978738,92.72747150632259,0.161080225498134,2.817260365660197,82.06399540508943
40,140,67.4958,14.6006,89,19.6493,0,118,121,38,131,31,1.02004,70.84352,0.0,0.0,0.71429,3.311,13.34616,0.0,0.0,130.0,58.42185,0.00952,2.68,1.464,0.125,0.0,146.83036548025945,38.24752769941165,0.8930984313725492,0.250028751101543,466.4651336417578,0.09174730959180082,0.22940066205895102,9.042390046296296,6.454452849041824,35194.25404506644,0.22267197082730839,75149.47636228529,2.898487374881157,0.2513431077913117,0.14079556246637853,0.23853905110307924,0.3190867666260183,0.29016443591929025,91.69014581842893,0.1611918519736715,2.809143290981037,82.0706749927626
41,141,67.7951,14.2512,89,19.2978,0,118,121,38,131,31,1.02487,71.08525,0.0,0.0,0.67857,3.296,12.71329,0.0,0.0,130.0,58.5209,0.01008,2.66,1.432,-1.0,0.0,147.05332892221637,38.35063246738763,0.8942392156862745,0.24986843094461597,465.8918180323661,0.0917038587271642,0.22938950723193172,8.873697916666666,6.42828014748721,35900.838552138164,0.2220588646638942,75335.05447902612,2.6701830673315756,0.2513737533900041,0.14079190128081867,0.2387358066288775,0.31873431636428934,0.28997516981111865,91.07653944197136,0.16118337496172325,2.8200722028108314,82.07282950829003
42,142,68.3605,14.3431,89,18.9816,0,118,121,38,131,31,1.02761,71.60878,0.0,0.0,0.35714,3.281,12.41446,0.0,0.0,130.0,58.5135,0.00982,2.69,1.421,-1.0,0.0,147.30842944746286,38.20648720823689,0.8957360784313727,0.2505770071058135,465.42254403982145,0.09172049504116564,0.22946688396348955,8.431809413580247,6.405485664028777,36811.33992754893,0.22164399999950077,75324.48373162003,2.924407881714192,0.2514218842420875,0.14078079569418436,0.23897267040185072,0.31817647662791576,0.2893215482478903,92.5777527684695,0.16112365358134986,2.8134193246811368,81.98296016772309
43,143,68.0678,14.9077,89,20.1194,0,118,121,38,131,31,1.02579,71.35323,0.0,0.0,0.25,3.292,12.49077,0.0,0.0,130.0,58.5642,0.00965,2.67,1.404,-1.0,0.0,147.44850283805752,38.183296109423225,0.8951556862745099,0.25096539634995474,465.0705496178063,0.09174957223001098,0.229383657090294,8.182388117283951,6.411584148834226,36409.269215402586,0.22134692707188802,75231.5155050369,2.937653037172959,0.2514482821227129,0.14077286875056347,0.23916531477809416,0.3177167702804964,0.28909754524070835,90.33969052225218,0.16051980893746245,2.823319032682489,82.02535639727613
44,144,67.6792,14.9823,89,19.8663,0,118,121,38,131,31,1.02988,71.06957,0.0,0.0,0.46429,3.328,12.98394,0.0,0.0,130.0,58.57839,0.00963,2.68,1.423,-1.0,0.0,147.38187468936042,38.31860897864824,0.8930713725490197,0.2514178744584689,464.791882343089,0.09168637095335838,0.2290786438990798,7.786072530864198,6.426132800831287,36266.48387177749,0.22113057301320355,75055.23015463866,2.673226395687741,0.25153802653011587,0.14078408576765275,0.23935687084642493,0.31743362160724226,0.2883425336244116,92.61237075524531,0.16009847368610416,2.812390120852705,82.08641893599393
