,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,fft,cubcol.1.0,cubrow.0.5,temporal,uhdhdsim,cubrow.0.6,cubcol.0.6,saturation,movement,cubrow.0,blockiness,cubcol.0.5,staticness,tone,cubcol.0,contrast,cubrow.0.3,cubcol.0.3,cubrow.1.0,blur,noise,color_fulness
10,310,23.6918,26.0539,16,25.1478,0,117,117,6,140,9,0.9914,25.06684,0.0,0.0,13.78571,11.792,22.57624,0.0,0.0,106.0,33.80311,0.0,0.4,3.369,-1.0,0.119804,63794.32523836563,0.08821119271895997,0.0659019964835145,6.705952269901227,101.59367665149159,0.06771014316726447,0.03950477364415618,54.00391623414593,15.232301311728396,0.05219252586965397,0.9186358673991132,0.04089435538695919,639.7984000282091,0.5135737254901961,0.046548679582427255,86.83617856189976,0.06629421454827908,0.07926137267737678,0.03937489809838445,3243.7131292292993,0.35188034245211597,90.64013467057931
11,311,24.7396,25.8398,17,24.4175,0,117,117,6,140,9,0.98919,25.97022,0.0,0.0,17.39286,11.878,22.38404,0.0,0.0,109.0,34.23598,0.0,0.4,2.877,-1.0,0.130877,63706.794833538006,0.08680431618623595,0.06390740093523709,6.732000810211881,101.45571710872156,0.06575630114762589,0.03859809803790086,53.26565401053723,17.037229938271604,0.05118861001979418,1.0085722160180122,0.04409924478114574,627.542017267354,0.5252203921568627,0.04618097234655459,86.34251992079851,0.07186191713294007,0.08021097815732457,0.03828435691600029,3553.476846025721,0.351880342452118,91.65377810962465
12,312,25.2839,25.4882,17,25.5125,0,118,118,6,139,10,1.01292,26.52639,0.0,0.0,12.17857,12.086,22.19725,0.0,0.0,112.0,34.45577,0.0,0.4,2.36,-1.0,0.102143,63640.46790718512,0.08470546845341011,0.06286877937603454,6.749016584550604,101.3292217001274,0.06439211803882335,0.043337902694394574,52.67993352442611,15.480420524691358,0.049891094989936956,0.8514546542013375,0.04713351281881417,615.5088037291516,0.5315373529411764,0.04571113819707664,88.78275471976434,0.07578291717940422,0.08222678523650494,0.038146526619798456,3687.874812318375,0.3518803424521195,92.797428990437
13,313,25.7095,25.591,18,25.621,0,117,118,6,139,10,0.99526,26.91394,0.0,0.0,14.39286,11.581,21.90195,0.0,0.0,117.0,34.68207,0.0,0.4,2.613,-1.0,0.08718,63568.57803099905,0.08295515879344662,0.06217510896402108,6.869974114589788,101.24375557007626,0.06364231182000436,0.04806909851447532,52.45423135639709,14.507523148148149,0.04826227917135755,0.7393369997258592,0.04796658161464115,604.3253065712692,0.5332077254901957,0.045223702666870313,87.57476452702129,0.07694099765310974,0.08409427960636574,0.038792240089197516,3808.1632616523066,0.35188034245211947,93.32955642190495
14,314,26.1207,25.6801,18,27.0398,0,117,118,6,139,10,1.0116,27.29003,0.0,0.0,12.60714,11.098,22.01548,0.0,0.0,113.0,34.9405,0.0,0.39,2.611,-1.0,0.091308,63504.31576940119,0.08096858480270747,0.06207293649150902,6.96897589550647,101.18828050668381,0.06404341269331437,0.045195509187413364,52.45490180121528,14.540895061728396,0.046721186514837566,0.43499369308836605,0.048846679543647284,594.0191153926434,0.5370406274509795,0.04445670458750357,84.21034927609665,0.07746037673306641,0.08565109975551022,0.038103550878195246,3920.2588957288353,0.3480393014730514,93.94602635341153
15,315,26.7245,25.7054,18,27.0987,0,117,118,6,139,11,0.99886,27.87697,0.0,0.0,9.35714,10.916,22.09418,0.0,0.0,111.0,35.11919,0.0,0.39,2.938,-1.0,0.108695,63470.87735109934,0.0794867173786173,0.06214616700244089,7.0720264353663564,101.13265852835073,0.06472785820065909,0.0444656747940828,52.56907088668258,17.676359953703702,0.04535620405931651,0.6232775359952453,0.049410732840184254,584.7737070053572,0.5381086274509801,0.04378732461427631,85.5603635166546,0.07756690663745042,0.08557366904112652,0.037627320245587896,4126.413069580003,0.3458216754298287,94.71894757968792
16,316,28.0794,25.3897,19,25.143,0,116,118,7,139,11,0.99064,29.08856,0.0,0.0,11.78571,10.249,22.10848,0.0,0.0,114.0,35.10797,0.0,0.39,3.347,0.12551,0.130893,63504.529456225544,0.0780917744175222,0.0645707356486355,7.167261775912383,100.92743707884765,0.06656013396533832,0.04456641344535361,52.4482231611087,18.611159336419753,0.044107927004580647,0.7611575786517916,0.04923539519122339,576.1720483987375,0.5377290196078433,0.04374724955177048,86.0380035158954,0.07752163356642759,0.08555816656063474,0.037480212090664156,4819.406685913387,0.3518803424521151,94.95111384474552
17,317,28.9909,25.2196,19,25.2025,0,116,118,7,139,11,0.9987,29.92646,0.0,0.0,12.25,10.281,21.83495,0.0,0.0,115.0,35.19557,0.0,0.39,3.162,-1.0,0.129821,63491.14209854275,0.0765539933535919,0.06606627426788471,7.175404465073528,100.78235122739895,0.06854597843465227,0.04506514142186004,52.278520183798705,17.798225308641975,0.04298277811724538,0.6315588443113621,0.04920905619869701,568.1500112398215,0.5379317647058823,0.04325227538287335,85.26234367819158,0.07787926784491574,0.08721994445368278,0.03707662970321265,5205.526272972926,0.34966271640889124,95.3856931087129
18,318,29.1973,25.1922,20,24.2974,0,116,118,7,139,12,1.00346,30.13595,0.0,0.0,9.64286,10.19,21.69804,0.0,0.0,113.0,35.26891,0.0,0.38,3.222,-1.0,0.128047,63547.40019234889,0.07533488115136361,0.06865799738674891,7.154136928132645,100.72229639074308,0.06946360279537916,0.04783181109867904,52.134064285843465,16.693431712962962,0.04196344576829241,0.681764023562154,0.049086838209173755,561.0733851613472,0.5373109411764706,0.0430849077794636,86.41970309688878,0.07857637136214661,0.08910721000286599,0.036752808000803855,5192.2466248579085,0.35188034245212013,96.03646985519211
19,319,28.9703,24.265,20,25.6245,0,116,118,7,139,12,0.99678,30.0519,0.0,0.0,11.71429,10.493,21.68888,0.0,0.0,121.0,35.17398,0.0,0.39,3.078,-1.0,0.089117,63678.64336358278,0.07465160210214225,0.069563048380382,7.168194774997714,100.63137336451084,0.06958264322726557,0.05121083014911162,52.2014096107012,15.765914351851851,0.04115416498389915,0.9321086280079511,0.04871328661057604,555.3002833829953,0.5336745098039215,0.04321266717089268,85.55133585720695,0.07900165401278567,0.09011443248236863,0.03657315579843924,4972.8874283549885,0.351880342452125,96.50213358071281
20,320,29.3548,23.1468,20,24.873,0,117,118,7,139,12,1.00885,30.4606,0.0,0.0,8.75,10.238,20.89638,0.0,0.0,116.0,35.08325,0.0,0.38,3.269,-1.0,0.091954,63699.59817960061,0.07335080501201012,0.07207182788844738,7.087634621329105,100.51982609653672,0.06896822287359874,0.053990293359338797,52.117406397690004,17.185715663580247,0.04074650813575662,0.881462965118387,0.048375131043752226,550.6987452654582,0.5303596078431373,0.043242738668937526,87.63815004597913,0.07930258627408181,0.09160961160387615,0.0362373464409555,5342.144482712013,0.35409796849535224,97.19155564272307
21,321,29.8445,22.5182,20,23.0124,0,117,118,7,139,12,0.99371,30.9626,0.0,0.0,9.75,10.219,19.93451,0.0,0.0,117.0,35.00137,0.0,0.39,3.286,-1.0,0.086464,63704.228906611825,0.07239886026528401,0.0734261558397087,6.979636132174186,100.45035364356468,0.06992758979182193,0.05676468692776898,52.10334815508053,16.62475887345679,0.040131507791012114,0.6120180592610117,0.04825380084240439,547.1677500837351,0.5292690196078431,0.04337958263667721,85.53243634172269,0.07954100868422563,0.09229291570190731,0.035874187758838064,5680.595196016175,0.3540979684953547,97.30394072457983
22,322,30.2784,21.797,20,23.794,0,117,118,7,139,12,1.01312,31.35635,0.0,0.0,6.85714,10.207,19.42659,0.0,0.0,114.0,34.89718,0.0,0.39,3.958,-1.0,0.1044,63722.292194894675,0.07173783218976415,0.0743904946149968,6.915200124812275,100.39473577544041,0.06946651219915936,0.05983685805222196,51.99881697289738,15.488667052469136,0.03928625482433344,0.8459206206134032,0.048484895434606295,544.769236802471,0.5257701960784315,0.04364119786129922,87.52271409304807,0.07969926316439806,0.09377300402454472,0.03539035090576945,5994.718179698163,0.35409796849535274,97.89209540043343
23,323,30.7014,21.0795,20,23.3121,0,117,118,7,139,12,0.99369,31.7243,0.0,0.0,8.46429,10.2,18.81324,0.0,0.0,117.0,34.9381,0.0,0.39,4.047,-1.0,0.090469,63892.76811560945,0.07176163623981649,0.07534910820609854,6.818479143134492,100.27658905599725,0.06977860657620945,0.061719185420498326,52.121916217568476,14.387104552469136,0.03863594685942688,0.6377709361925147,0.04890930104095531,543.423761195995,0.5260360784313727,0.04401076815979108,89.38286574803888,0.07991322569214339,0.09411743909543373,0.03504998739544268,6554.551270774952,0.3540979684953552,98.63929440881974
24,324,31.1619,20.6392,21,22.8738,0,117,118,7,139,12,1.00076,32.29423,0.0,0.0,9.07143,10.227,18.21206,0.0,0.0,113.0,34.85854,0.0,0.39,4.502,0.12526,0.082888,63905.48604442681,0.07214879512185253,0.07639910252213308,6.780131210927788,100.11734695420901,0.06975788233972582,0.06259931574814323,52.28413560655382,14.307581018518519,0.038088473537625914,1.023730421769522,0.04943201467606495,542.9313558323781,0.5232113725490197,0.043814702829419724,88.3806047824587,0.08002662940688972,0.09364220601103604,0.034925899392786335,6881.65501780853,0.36015663551764393,99.87419602461236
25,325,31.4666,20.074,21,21.077,0,117,118,7,139,12,1.00285,32.6889,0.0,0.0,9.32143,10.307,17.8429,0.0,0.0,114.0,34.72796,0.0,0.39,4.492,-1.0,0.064791,63794.127556665255,0.07190652112036973,0.07616087422192155,6.659694584386323,100.05955964714202,0.06990450102759276,0.06300727393617485,52.36036098150559,14.350887345679013,0.03767981478831776,0.8015756391781423,0.05002033225108502,543.1477732215732,0.5182623529411765,0.04554327543155849,87.94549288039751,0.08025522801224741,0.09346849823416463,0.0347149296409096,7145.2277174894225,0.36015663551764526,100.61746254768555
26,326,31.9569,18.9877,21,20.7388,0,117,118,7,139,12,0.99626,33.17616,0.0,0.0,8.07143,10.234,17.39035,0.0,0.0,118.0,34.37704,0.0,0.39,4.784,-1.0,0.068147,63850.56873732557,0.07229005149553694,0.07727179902317927,6.533519281080056,99.97412041793342,0.0696530775479103,0.06434580073140535,52.42993861068914,12.617283950617283,0.03732399758528699,1.0829946936749881,0.0505145941764842,543.9096169212391,0.5172592156862746,0.045565116121990365,87.06303480175048,0.08017414767241433,0.09405622454163422,0.03474068987380134,7413.6475840083085,0.3601566355176454,100.97790338699582
27,327,31.9381,18.9475,21,20.531,0,117,118,7,139,12,1.00634,33.12932,0.0,0.0,6.32143,10.123,16.44975,0.0,0.0,117.0,34.1467,0.0,0.39,4.434,-1.0,0.0768,63817.0234649517,0.07290862792511064,0.07669669595544451,6.331478735219525,100.00025602812897,0.06940410937732139,0.06514314090701022,52.41690722806954,11.329523533950617,0.037035212944752066,1.0326733885400785,0.05096453122952826,545.1206605449418,0.5149149019607844,0.04597823259108339,87.13708737060642,0.07995762216135291,0.0943110603913074,0.03481180458976009,7360.073655221987,0.3601566355176445,101.08206391039707
28,328,31.6036,19.004,21,20.9322,0,117,118,7,139,12,0.99207,32.80645,0.0,0.0,6.5,10.014,16.41057,0.0,0.0,117.0,33.95289,0.0,0.39,4.538,-1.0,0.074521,63986.28532904136,0.07376625242864727,0.07657265108119624,6.170283820386669,100.09865464415611,0.06910306786846238,0.06618865487189866,52.418549149124715,10.495466820987655,0.037173461639253565,0.783876758555021,0.05137589503422852,546.6061569356709,0.5135491764705863,0.04614384170331561,87.01300582738598,0.07972289763207127,0.09493494653165667,0.03481544630986941,7022.241232992275,0.3563155945385845,101.23014395231371
29,329,31.5624,19.1844,21,19.8108,0,118,118,7,139,12,1.00384,32.77447,0.0,0.0,9.85714,10.084,16.42702,0.0,0.0,112.0,33.84642,0.0,0.39,4.696,-1.0,0.061516,64132.586319507056,0.07503469138946321,0.07647274732225047,6.037578624380484,100.11648174728501,0.06941049890652691,0.065949075317585,52.16975007233796,9.709346064814815,0.03760457998567794,1.2697502864790877,0.05172961428285917,548.1803462668671,0.5146470588235293,0.04670445589511519,86.11465340919413,0.08005542205547841,0.09566926996806349,0.03475351485614407,7048.805860316996,0.3563155945385879,100.88525622283967
30,330,31.4418,19.5835,21,18.233,0,118,118,7,139,12,1.00173,32.67414,0.0,0.0,9.42857,10.094,16.56094,0.0,0.0,113.0,33.70065,0.0,0.39,4.935,-1.0,0.076627,64055.16456474286,0.07653268285300407,0.07591312090736088,5.9844825570011855,100.158472351378,0.07063434556006003,0.06581822510342918,51.79987853250386,9.617525077160494,0.037533159861858435,0.7536655376029743,0.05191954693585991,549.542679054108,0.5137156862745098,0.04723180165816336,83.94242400980406,0.08015065360922434,0.09548858177556614,0.03449852948738405,6871.441691127876,0.35631559453858364,99.91180026280318
31,331,31.4439,20.2546,21,19.4817,0,118,118,7,139,12,0.99503,32.61594,0.0,0.0,8.64286,10.182,16.91143,0.0,0.0,117.0,33.74286,0.0,0.39,4.776,-1.0,0.07206,63917.41404787998,0.07772629059056596,0.07560777284365652,5.989494564559592,100.17933558170043,0.07196446429843856,0.06695988190336538,51.372983202522185,9.484567901234568,0.0369999358422378,0.8361823943416717,0.05205825348360861,550.6370748853765,0.5142109803921568,0.04768725199220747,84.50659353445826,0.08120286014724085,0.09471479978759119,0.03440787219727688,6934.118074523804,0.3540979684953551,99.37232508652399
32,332,30.9683,21.0213,21,20.3972,0,118,118,7,139,12,1.00577,32.13836,0.0,0.0,8.67857,10.201,17.5247,0.0,0.0,121.0,34.13653,0.0,0.39,4.765,0.12629,0.068984,63960.2920971589,0.07793908752389979,0.07548868898234318,6.038790662852381,100.27669797508753,0.07253347150728166,0.06931130247961943,51.2262771041305,9.362268518518519,0.03661403519812856,1.2500317727573815,0.0521898639595292,551.5332137695326,0.5185286274509804,0.04768391326988356,86.57046623803052,0.08218661913392443,0.09395765219071882,0.034247488764403165,6304.230927215542,0.35631559453858,99.67167245798396
33,333,30.9091,21.623,21,22.2373,0,118,118,7,138,12,0.99695,32.10653,0.0,0.0,8.17857,10.159,18.17157,0.0,0.0,120.0,34.33215,0.0,0.39,4.826,-1.0,0.06913,63940.946400941764,0.0785472256083445,0.07522326613766409,6.1503243687251965,100.33192902595644,0.07269240338819719,0.0701369094147015,51.10703682605131,9.488377700617283,0.03625185298056851,1.2159064617641362,0.0523741130189504,552.2874226768613,0.5193239215686274,0.047731410512442306,86.32969172518185,0.08185079164009756,0.0937459436147014,0.03413510133093427,6162.738881820751,0.3563155945385816,100.02808103891346
34,334,30.9838,21.9371,21,23.068,0,118,118,7,138,12,0.9921,32.24485,0.0,0.0,9.21429,10.066,18.67064,0.0,0.0,119.0,34.46689,0.0,0.39,5.115,-1.0,0.064396,63919.856219909416,0.0787384991891613,0.07535239314340934,6.217056361490921,100.34238120065774,0.07268146209475393,0.0715828649049837,50.851790628315484,10.128616898148149,0.0358963785007327,0.9971650378546058,0.052636589680232736,552.9050295281908,0.5187530784313705,0.047507814952064555,87.12782780416785,0.08169176730654422,0.09323217187120643,0.033858792799554976,6271.72022560496,0.35631559453858114,100.5903567383466
35,335,31.0294,22.4046,21,22.0596,0,118,118,7,138,11,1.00682,32.2599,0.0,0.0,8.28571,9.851,18.92329,0.0,0.0,120.0,34.54371,0.0,0.39,5.081,-1.0,0.077449,63815.79602306461,0.0790942398595074,0.07575695346451104,6.292587274749513,100.36550630895037,0.0729319911086541,0.07194691084451363,50.68415700653453,10.591097608024691,0.03554896483832284,1.1625799394861474,0.05319080989603909,553.3849246288852,0.5154705882352941,0.04740686117707131,86.1488526460377,0.08146235170780876,0.0925379427405054,0.033706255686138685,6302.741598736404,0.35631559453857714,101.12119616758355
36,336,30.5648,23.0698,21,22.3971,0,118,118,7,138,11,1.00528,31.84293,0.0,0.0,10.96429,9.793,19.31621,0.0,0.0,119.0,34.49254,0.0,0.39,4.673,-1.0,0.06401,63685.341249483856,0.0789790817316997,0.07637252353910727,6.35846833748234,100.44183731677205,0.07329446405396943,0.07185981231041072,50.5325848614728,10.883921682098766,0.035231752214444204,1.1170841564167642,0.054182747532782946,553.7873336192717,0.513841568627451,0.047162531727819666,86.26225017484666,0.08132256840802547,0.09191258706671121,0.0336041935937719,5982.959648703628,0.3563155945385797,101.36968879098401
37,337,29.7676,23.6574,20,23.372,0,118,118,7,138,11,1.00066,31.13776,0.0,0.0,9.5,9.828,19.87622,0.0,0.0,124.0,34.56208,0.0,0.39,5.157,-1.0,0.063026,63807.544251903106,0.07913662796617758,0.07722982490045682,6.472716858383857,100.56521476513366,0.07381322053786439,0.07123210108529945,50.4377616599754,11.768663194444445,0.03491777426651599,1.3109805280620153,0.05568904755370377,553.9825097451619,0.5118607843137256,0.04697459606349717,85.91306754580586,0.08143981385813119,0.09141586951877231,0.033580898659615596,5590.968599793708,0.35631559453858097,101.52966151773657
38,338,29.8063,24.6293,20,25.6201,0,118,118,7,138,11,1.00354,31.09695,0.0,0.0,9.32143,9.812,20.36483,0.0,0.0,125.0,34.73226,0.0,0.39,4.559,-1.0,0.073989,63845.93108142467,0.07901771224472257,0.07873304018441749,6.600174436917302,100.55971690064302,0.0744948660004209,0.07078105122567742,50.227222395531925,13.038001543209877,0.03462488058861279,0.9492972584787979,0.05691492136758658,553.87383398099,0.5124866666666668,0.046800704285136184,86.22107223865038,0.08130814866940873,0.09072547408384685,0.03336117405894369,5690.82439725953,0.3540979684953562,101.70196687277675
39,339,29.5561,24.9181,20,27.1505,0,118,118,7,138,11,0.99771,30.93538,0.0,0.0,7.71429,9.629,21.1989,0.0,0.0,125.0,34.97606,0.0,0.39,5.086,-1.0,0.069636,63834.525998988145,0.0787887708033581,0.07778360971353457,6.712258036902403,100.6003469431935,0.07591442802203732,0.07046264880847472,50.08017288019627,13.860966435185185,0.034314336765826244,0.8425705522788172,0.058213695680845806,553.3916862210112,0.5145262745098039,0.0467043949753863,87.92050715735546,0.08114254188660866,0.08997372599910601,0.03320833520041503,5642.190845305933,0.3563155945385817,101.76903198426483
40,340,30.2676,25.1126,21,27.1056,0,119,118,8,138,11,1.00454,31.52109,0.0,0.0,9.10714,9.703,21.43441,0.0,0.0,122.0,35.3942,0.0,0.39,5.047,0.12551,0.069683,63819.98473631744,0.07855491329689519,0.07756509736686502,6.7916151511906735,100.50480323791687,0.07702360426169905,0.07015984591638727,49.82933100947628,14.66232638888889,0.0340172134538116,1.007615052304147,0.05932941652057143,552.594589449283,0.5197478431372549,0.04670581128739401,89.78953993524394,0.08127733656145208,0.08929354871355237,0.03308705968774652,6017.628681046024,0.35409796849535574,101.91226089975231
41,341,30.3723,25.7295,21,25.3336,0,119,118,8,138,11,0.99827,31.61966,0.0,0.0,7.92857,9.826,21.60898,0.0,0.0,120.0,35.6864,0.0,0.39,4.628,-1.0,0.092059,63715.93721132296,0.07843847355617703,0.07822550439503234,6.750598407878722,100.47656216655915,0.07811407010205644,0.07000286986495058,49.6520805829837,14.879677854938272,0.03371899838299407,1.287474759847311,0.06137833176849162,551.66068996766,0.5238882352941177,0.046590428049197635,85.6227922403073,0.08101595206306783,0.08865696230986185,0.03311202348939517,5821.608606109783,0.35409796849535274,101.70863326246344
42,342,30.4776,26.1383,21,27.2113,0,119,118,8,138,11,1.01136,31.61559,0.0,0.0,7.0,10.101,22.13368,0.0,0.0,124.0,35.8833,0.0,0.38,4.375,-1.0,0.094088,63801.97543705954,0.07800096930912784,0.07898039780694031,6.697504127321896,100.47041004551731,0.07796806424502412,0.06985620511032005,49.488616001458816,15.134789737654321,0.03342249707526581,1.0848790795267864,0.06292994402127139,550.7107671224776,0.5249874509803921,0.046567793925088745,86.24052223291304,0.08069398654640936,0.08794174603096783,0.03307117940964271,5873.598626150172,0.3518803424521235,100.96572253904552
43,343,29.6266,26.2092,20,25.8415,0,119,118,7,138,11,1.00321,30.69908,0.0,0.0,11.39286,10.353,22.47584,0.0,0.0,125.0,36.07433,0.0,0.38,4.633,-1.0,0.086507,63739.19018033376,0.07791454311297613,0.07820806031886691,6.707961275243366,100.63375946210407,0.07811279152575985,0.0699637825068568,49.378819595148535,16.19261188271605,0.033122853727042996,1.0765447077227828,0.06343148956018428,549.6079530050508,0.5244517647058824,0.046686207231316765,88.10307825911414,0.08014780094244389,0.08724716989978025,0.03321966001508435,5319.204548567289,0.35188034245211974,100.86270130261087
44,344,28.5648,26.428,20,26.4329,0,119,118,7,138,11,1.00585,29.7187,0.0,0.0,14.17857,10.232,22.52967,0.0,0.0,125.0,36.11439,0.0,0.38,4.575,-1.0,0.071823,63892.41661693182,0.07881504562329954,0.07770097445783984,6.83693610798362,100.77357198985905,0.0784591928817587,0.07038540368137788,49.38358071409626,16.973765432098766,0.0328283633551679,0.9752527461175642,0.06292695055028004,548.3152463495206,0.5222721568627451,0.04684728682343231,85.88061139847329,0.07969761975290598,0.08662093908172898,0.03356910624204359,4778.484264758724,0.3480393014730548,100.0850849912717
