,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubcol.0.3,cubrow.0.3,cubcol.0.5,blur,cubrow.1.0,cubcol.1.0,contrast,fft,cubrow.0.6,cubrow.0.5,blockiness,saturation,tone,staticness,noise,cubrow.0,uhdhdsim,movement,temporal,cubcol.0.6,cubcol.0
10,510,67.1666,3.03458,32,3.55319,0,106,131,7,125,6,0.98545,60.72284,0.0,0.0,4.42857,3.998,2.54668,0.0,0.0,125.0,59.0067,0.00021,0.29,1.376,-1.0,7.525096,162.57830045138778,0.09596493017149385,0.27437069761337,0.22098514145034773,60429.99335228179,0.10222428498503777,0.005898830940537788,94.22785784217108,68862.51400410864,0.1352022045360596,0.16597815652694742,1.9253262331267391,33.71626658498505,0.8470964705882355,560.4920964999965,0.22227149055436027,0.10601447907356445,90.09586670544388,0.6542245370370371,2.3824706523827364,0.22083111839433733,0.005272916756879743
11,511,67.2103,2.99277,32,3.64417,0,106,131,7,125,6,0.98706,60.76834,0.0,0.0,4.53571,3.997,2.56896,0.0,0.0,126.0,59.01035,0.00015,0.29,1.456,-1.0,7.567885,162.6417868739299,0.09621246901266202,0.27429861898048424,0.22103518479876172,60436.15014338279,0.10238423730245595,0.005806410166704746,94.29741068220603,68871.42001098562,0.13537350484285574,0.16615111680171646,1.4788058752558753,33.70086085943528,0.8470886274509805,560.4425713022539,0.22227149055436013,0.10601014471799618,90.11640765005461,0.6684027777777778,2.386131119758303,0.2207810526117297,0.00530964798505908
12,512,67.1701,3.04638,32,3.71375,0,106,131,7,125,6,0.984,60.73308,0.0,0.0,3.53571,3.982,2.52651,0.0,0.0,126.0,58.97601,0.00017,0.29,1.396,-1.0,7.524111,162.3099998673956,0.0965244642025284,0.27433330817200186,0.22106775198328646,60353.599005766126,0.10284971150331793,0.005776964833394299,94.20979578725591,68814.32174304244,0.13549082850607488,0.16634684482045672,1.5640858323647773,33.62265956548997,0.8470439215686276,560.3113335293876,0.2222714905543596,0.10592328297388234,90.1074859828017,0.5750868055555556,2.385124281234451,0.22088394620257765,0.005305824074269877
13,513,67.225,3.16355,32,3.58331,0,107,131,7,125,6,0.99226,60.78236,0.0,0.0,3.82143,4.004,2.57727,0.0,0.0,126.0,58.98415,0.00019,0.29,1.416,-1.0,7.581588,162.46675674707373,0.09669473894394147,0.27431989089100794,0.221190085018225,60379.15254588612,0.10303186741024148,0.00572074620859419,93.68860554622759,68841.82591082934,0.1356291901782809,0.16652178274172427,1.7118832614436474,33.63418202341339,0.8470886274509805,560.2197185310113,0.2222714905543607,0.10604681079983076,90.12608599192374,0.5185185185185185,2.427335002582745,0.22086761021089105,0.0052993642702944465
14,514,67.2119,3.22777,32,3.76441,0,107,131,7,125,6,0.99061,60.79161,0.0,0.0,4.25,4.008,2.67532,0.0,0.0,125.0,58.9739,0.00016,0.29,1.466,-1.0,7.534234,161.9133190434332,0.09694113761152183,0.27430213482220733,0.22114647485550668,60405.34717579158,0.10349694124856265,0.00571617964520284,94.28461796137236,68828.90987907838,0.1356063001163535,0.16669589463038406,1.5215439377211977,33.58853921772521,0.8467533333333335,560.0577786919681,0.22227149055435955,0.10600012411151573,90.10139808569213,0.5378568672839507,2.455153343180178,0.22086591123823812,0.0053349317539263625
15,515,67.2682,3.28292,32,3.75389,0,107,131,7,125,6,0.99082,60.84115,0.0,0.0,4.14286,3.996,2.7353,0.0,0.0,126.0,59.00107,0.00015,0.29,1.509,-1.0,7.571377,162.67875267955802,0.09725886596872779,0.2742513937563237,0.22113671477590033,60348.885781235396,0.10370358254627951,0.005662588085805681,94.33330495729764,68892.23994932379,0.13561558275172336,0.16681093990869594,1.9991532546370556,33.720857596691744,0.847050980392157,559.9367375099207,0.2222714905543605,0.10601684924802199,90.1205971967734,0.9666280864197531,2.482287335896607,0.22090877138597614,0.005284416808686451
16,516,67.2731,3.30957,32,3.78009,0,107,131,7,125,6,0.98666,60.86857,0.0,0.0,4.35714,4.005,2.77881,0.0,0.0,126.0,58.97366,0.00022,0.29,1.417,0.44509,7.573377,161.77306546342314,0.09765948860827121,0.27412950563041644,0.22117874439802732,60378.842789240494,0.10397636144235971,0.005686092540651686,94.17688827222202,68828.00557457653,0.1356865696010942,0.16692987146251168,2.0851194905758836,33.53952478479456,0.8470588235294119,559.7716161480085,0.2222714905543602,0.10603453241978396,90.08304091412177,1.0707465277777777,2.49752507381639,0.22098929471257558,0.005306072241085439
17,517,67.3465,3.41258,33,3.80937,0,107,131,7,125,6,0.98859,60.94045,0.0,0.0,3.96429,3.995,2.80394,0.0,0.0,125.0,59.01578,0.0002,0.29,1.366,-1.0,7.60935,162.37906564226603,0.09747110708749919,0.27411180544819735,0.2211307368885422,60442.11620738813,0.10435578490856653,0.00566784666394525,94.3590377663539,68778.26288782367,0.13564089189627343,0.16707537662078487,1.8608596304231229,33.69051502369068,0.8473564705882354,559.6263631166406,0.22227149055436005,0.10612336940188358,90.09458084028964,1.2073206018518519,2.484413798322714,0.22100822640952966,0.005308648909544965
18,518,67.2669,3.54555,33,3.74425,0,107,131,7,125,6,0.98515,60.8741,0.0,0.0,3.96429,4.008,2.89157,0.0,0.0,125.0,58.9636,0.00018,0.29,1.406,-1.0,7.574634,162.08340338633607,0.09755070924754447,0.2739768826861247,0.22116859965951305,60322.91286832545,0.10473500143769289,0.00569762454359928,94.34045394139338,68811.76611102062,0.13566093757441308,0.1671816145489228,1.7218187946258985,33.69170709303867,0.8475419607843138,559.4219587115539,0.22227149055436043,0.10609631468126061,90.11174221934633,1.330488040123457,2.516701318388292,0.22107098101964567,0.005348715189113369
19,519,67.2583,3.57716,33,4.01607,0,107,131,7,125,6,0.98318,60.86714,0.0,0.0,4.39286,4.016,3.00831,0.0,0.0,126.0,58.97173,0.00022,0.29,1.42,-1.0,7.582131,161.9806752800374,0.0973202388559077,0.2738538963127532,0.2212380142295961,60307.25322516428,0.10499448247309294,0.005682596886179884,94.34463247872092,68817.63248813964,0.13579895203761866,0.167413438012609,1.8299985475339537,33.57145766270013,0.8473941176470589,559.2631726559504,0.22227149055436035,0.10620844387279725,90.11738573614592,1.4635898919753085,2.559262295148813,0.22116651324820893,0.005348434461761839
20,520,67.2907,3.58533,33,3.96059,0,107,131,8,125,6,0.97658,60.89613,0.0,0.0,4.85714,4.026,3.03744,0.0,0.0,125.0,58.96288,0.00021,0.29,1.359,-1.0,7.572612,162.3532140756699,0.09787858994626768,0.27389515790822627,0.22125911354198885,60429.765565676964,0.10562623738789048,0.005654065754439493,93.48153534573672,68836.7282770021,0.1358804914711754,0.1676952552057425,1.7125779535770045,33.57177056206597,0.8490686274509804,559.0466593904117,0.2222714905543601,0.10614109643507803,90.1345352291116,2.2138792438271606,2.590434845302464,0.22125182124664056,0.005311031364000145
21,521,67.3217,3.73121,33,4.15675,0,107,131,8,125,6,0.98855,60.94047,0.0,0.0,4.0,4.024,3.04523,0.0,0.0,125.0,58.9612,0.00024,0.29,1.483,-1.0,7.608849,162.12533845385838,0.10038134023160426,0.27386026131984204,0.2212096811584972,60527.24203693897,0.10601895975324867,0.005658281794806756,93.41989082817949,68819.7382610314,0.1359914983128696,0.16793891007148318,1.8286131491028947,33.6533932156033,0.8482650980392157,558.870835516774,0.22227149055436066,0.10618457469268616,90.11213523971085,2.357542438271605,2.607976996377017,0.22133460615926462,0.005337749963237851
22,522,67.2674,3.75853,33,4.0567,0,107,131,8,125,6,0.97985,60.88326,0.0,0.0,4.71429,4.032,3.16894,0.0,0.0,125.0,58.93173,0.00029,0.29,1.502,-1.0,7.591002,162.66296854099045,0.10275729888238723,0.2737345090391703,0.22123502884188434,60332.88842690221,0.1062408186281002,0.0056506935563051695,94.38077129017996,68828.53956971705,0.13606818486278838,0.16826039960193742,1.68810868579225,33.67645546242043,0.8487333333333335,558.6455390069642,0.22227149055436066,0.10616826389406031,90.13576469123731,2.435185185185185,2.6493114411856373,0.22144674143872706,0.005312838263882922
23,523,67.3213,3.76268,33,4.22873,0,107,131,7,125,6,0.98703,60.94727,0.0,0.0,4.28571,4.004,3.1949,0.0,0.0,126.0,58.93113,0.00027,0.29,1.442,-1.0,7.558381,162.32855137350208,0.10364048447826534,0.27372756892020933,0.2212479858467275,60433.451981070946,0.10618273825464733,0.005647404516764157,94.20429145799356,68853.16732086474,0.13617746306627215,0.16873803703589457,2.1157352042810555,33.66724555875048,0.8481443137254903,558.4504453380772,0.22227149055436055,0.1062510453439927,90.11297022472431,2.435956790123457,2.6774247692627573,0.2214661529857543,0.0053175931277253344
24,524,67.3035,3.84784,33,4.15362,0,107,131,7,125,6,0.97944,60.92618,0.0,0.0,3.85714,3.999,3.19492,0.0,0.0,126.0,58.8797,0.0002,0.29,1.499,0.44534,7.637914,161.902691601279,0.10437988681052633,0.2737071279250977,0.22124089133458016,60455.62807116166,0.10620395572082761,0.005652478200843636,94.17849707804896,68885.78763446482,0.13621471212962807,0.16909406629709442,1.7947440328249318,33.60476420838156,0.8475796078431375,558.2231725982708,0.22227149055436032,0.1062853960534622,90.10123962855931,2.5364583333333335,2.6708493130913884,0.2215341278735415,0.00529509828857711
25,525,67.3358,3.99655,33,4.21029,0,107,131,7,125,6,0.99015,60.96807,0.0,0.0,4.03571,3.997,3.27081,0.0,0.0,126.0,58.8948,0.0002,0.29,1.442,-1.0,7.51944,162.44907092623313,0.10449932905539963,0.27370589780006915,0.22125761303203992,60551.60517588612,0.10627538026626425,0.005674157820801612,94.18364779387922,68817.61404267618,0.1362582423243801,0.16943052730850858,1.951404072049913,33.72279037663966,0.8482650980392157,558.0222216566888,0.22227149055436132,0.10634319188362013,90.09435595865423,3.306182484567901,2.6994823320612995,0.22162296754905708,0.0052814736386683925
26,526,67.3013,4.05212,33,4.42535,0,107,131,7,125,6,0.98636,60.93428,0.0,0.0,4.53571,3.977,3.39768,0.0,0.0,126.0,58.8468,0.00025,0.29,1.431,-1.0,7.623036,162.36187395542197,0.10470886383094928,0.2737006887234354,0.2212583130353696,60411.59464674236,0.10625041390569281,0.005662005838936959,92.95965278462175,68782.80385623332,0.13633389717787653,0.1698450602226983,1.889587530827242,33.71935583043981,0.8484278431372551,557.7664378429556,0.2222714905543607,0.10634366139336097,90.09968397198067,3.4420814043209877,2.744694335836102,0.22169349320768894,0.005280888590921642
27,527,67.2725,4.2983,33,4.13919,0,107,131,7,125,6,0.98567,60.91109,0.0,0.0,4.25,3.985,3.44779,0.0,0.0,126.0,58.8532,0.00019,0.29,1.394,-1.0,7.650225,162.23357722115196,0.10480812231158142,0.2736740230265001,0.2212415715234788,60385.67928080605,0.10622201562426326,0.005622657585562142,93.18153370434395,68702.19059074832,0.1364046242341357,0.17020512420591422,1.68287293171059,33.6326793152609,0.8482274509803922,557.5479586266911,0.22227149055435957,0.10638421146287341,90.09778755723461,3.5381944444444446,2.765882400369708,0.2217240744949096,0.0052934939981239765
28,528,67.2569,4.44397,33,4.36702,0,107,131,7,125,6,0.98018,60.89432,0.0,0.0,3.96429,3.995,3.65985,0.0,0.0,126.0,58.81486,0.00022,0.29,1.502,-1.0,7.562178,162.9043345918362,0.10459653343239314,0.27362029365235213,0.22130606114202483,60351.95528449153,0.10621823080945435,0.00560635616233634,94.16523190377222,68851.5621641516,0.1364819309057302,0.17035513991888426,1.9871389398400563,33.696376282491805,0.8484505882352942,557.2951947462165,0.22227149055436068,0.10639672692170359,90.11170111694685,3.6199363425925926,2.824983583431305,0.22175742941902182,0.005314299959132289
29,529,67.2902,4.47499,33,4.50831,0,107,131,8,125,6,0.98423,60.92786,0.0,0.0,4.28571,3.979,3.78702,0.0,0.0,126.0,58.83063,0.00018,0.29,1.429,-1.0,7.638067,162.3011244988067,0.1045617953202477,0.27352299960099746,0.2212944487722202,60432.29595986076,0.1062989037731268,0.005611410551468037,94.1778219912976,68807.21749368038,0.13659668099043362,0.17042121054033527,2.03574177388616,33.71228366427951,0.8481529411764708,557.0360570145031,0.2222714905543605,0.10640684714179717,90.10747327644012,3.796055169753086,2.872210385076618,0.22176989770368433,0.005293197975007662
30,530,67.2918,4.58335,33,4.78189,0,107,131,8,125,6,0.98379,60.92472,0.0,0.0,4.35714,3.996,3.812,0.0,0.0,126.0,58.79423,0.00021,0.29,1.439,-1.0,7.690015,162.90553585033848,0.10480010022879419,0.27344574577802144,0.22129522206243737,60436.40823192347,0.10621621419182611,0.005602006510445235,94.29661507676084,68823.12250336264,0.13669423271830683,0.1704113843572614,1.8265511133713463,33.72964628243152,0.8475796078431375,556.7352779289146,0.22227149055436027,0.1063980224169265,90.11047766924494,4.504581404320987,2.892035879407062,0.22175079870884673,0.005286614784357329
31,531,67.3063,4.69599,33,4.86664,0,107,131,8,125,6,0.98253,60.94694,0.0,0.0,4.14286,3.981,3.90724,0.0,0.0,126.0,58.81202,0.00022,0.29,1.47,-1.0,7.563921,162.453048325276,0.10491857101998177,0.27332737578448035,0.22124907106345157,60434.03570472754,0.1060392122851147,0.005601179243259073,94.08922196177927,68941.24655673826,0.136819182427134,0.1704345913284502,1.7669110719398722,33.662760981807004,0.8476690196078432,556.458775418089,0.2222714905543605,0.10646600512835633,90.10772125651512,4.613136574074074,2.9189284385141523,0.22177306209299819,0.005283922904933637
32,532,67.2901,4.53169,33,4.71046,0,107,131,8,125,6,0.98668,60.93208,0.0,0.0,3.96429,3.979,4.00389,0.0,0.0,126.0,58.79215,0.00019,0.29,1.436,0.44676,7.64727,162.8374541984787,0.10515442946788733,0.2732294131584303,0.22126459074718147,60413.83259893308,0.10597750760224876,0.005601807064026792,94.18232681375996,68915.29426874596,0.13687101325195045,0.17035206924821422,1.8723843973379044,33.685939270773055,0.8475796078431375,556.143331748244,0.22227149055436005,0.10645710877325633,90.09559213010763,4.701630015432099,2.933010754043247,0.22177049412691596,0.00529780911608213
33,533,67.3461,4.45654,33,4.7305,0,107,131,8,125,6,0.98065,60.99588,0.0,0.0,3.96429,4.003,3.86183,0.0,0.0,126.0,58.84348,0.00019,0.29,1.426,-1.0,7.423632,163.0096284449869,0.10566121350957129,0.27313643905202745,0.22127509955375624,60564.97720282619,0.10610225936139983,0.0055861483178126885,94.38982521859353,68952.75975372414,0.13698642589961246,0.16993470220441478,1.8996349169149334,33.829278074664835,0.8476690196078432,555.858266058625,0.22227149055436102,0.10645250964290993,90.07605521962296,4.739101080246914,2.873442501721513,0.22178570479410095,0.005273351320119004
34,534,67.2894,4.34323,33,5.04807,0,107,131,8,125,6,0.99018,60.93647,0.0,0.0,4.46429,3.984,3.79442,0.0,0.0,125.0,58.79938,0.00025,0.29,1.483,-1.0,7.587951,162.67070641879758,0.1063147368750968,0.27300470738838795,0.2212732199503219,60297.29607121791,0.10627711973696669,0.005586879060921058,94.06318621336948,68785.16327546175,0.1370324640829131,0.16960136284593133,1.725647372855925,33.672398131570695,0.847349411764706,555.5245156812945,0.22227149055436077,0.10643735223474743,90.11053663094053,4.772907021604938,2.8570145801092424,0.2218163410372212,0.005276512138524781
35,535,67.3635,4.18314,33,4.85226,0,107,131,8,125,6,0.97434,60.99527,0.0,0.0,4.71429,3.981,3.69816,0.0,0.0,126.0,58.83436,0.00019,0.29,1.469,-1.0,7.504985,163.22193830112508,0.10683084998953404,0.2728850015020343,0.22123377483606152,60530.36267824161,0.10646669800415492,0.005599912987905425,94.43225518928337,68793.95976625264,0.1370656276367257,0.1693622438543295,1.8951527904266472,33.77703913935908,0.8471035294117648,555.2242158311268,0.22227149055436066,0.10644253752912325,90.09141987439796,5.109664351851852,2.8323251315341897,0.2218554100570843,0.0053116011285333714
36,536,67.3164,3.989,33,4.44567,0,107,131,8,125,6,0.98733,60.97033,0.0,0.0,3.82143,3.971,3.55916,0.0,0.0,126.0,58.79589,0.00021,0.29,1.498,-1.0,7.474123,162.85520614492225,0.10752845837117835,0.27279595951726876,0.2212142665718524,60195.790974668256,0.10668952416297635,0.005625864240567784,90.50359302835058,68762.4497797526,0.13708226636069532,0.16906538517061448,1.9036164266197126,33.74311979317371,0.8470964705882355,554.8982703583597,0.22227149055436132,0.10644254157925977,90.09189179556773,4.993827160493828,2.8102076563412997,0.22191729405751107,0.005300308639791956
37,537,67.4353,3.89688,33,4.11648,0,107,131,8,125,6,0.98628,61.07914,0.0,0.0,4.67857,3.974,3.39263,0.0,0.0,126.0,58.83278,0.00025,0.29,1.441,-1.0,7.577601,162.59117012314172,0.10829663663469877,0.2726938500844055,0.22120731395726165,60391.3150858846,0.10709209245994845,0.005637513875435925,94.21008806369537,68819.71875005153,0.1370926282185481,0.1687024569343316,1.8711164489826941,33.74744971004533,0.847050980392157,554.5871429495122,0.22227149055436066,0.1064478029915094,90.06484985128834,4.7162905092592595,2.7492983053051008,0.22194679702720976,0.005319574100700486
38,538,67.3622,4.80283,33,4.47974,0,107,131,8,125,6,0.98714,61.01571,0.0,0.0,4.53571,3.976,3.31123,0.0,0.0,126.0,58.82533,0.00022,0.29,1.357,-1.0,7.497511,162.4868361413033,0.10895843843690049,0.27257651118052695,0.22123462494150206,60140.23815552033,0.10746727359274562,0.005624301090574304,94.43635890637009,68864.90225747053,0.1371314479831372,0.168372967491877,1.8425159153789565,33.71361287434896,0.847050980392157,554.2566385044623,0.22227149055436093,0.10640036764906095,90.09716407210242,4.457658179012346,2.702598302299203,0.22196869329659757,0.005324684766714576
39,539,67.4958,6.37889,33,4.83401,0,107,131,8,125,6,0.99476,61.16261,0.0,0.0,4.60714,3.957,4.10812,0.0,0.0,126.0,58.82251,0.00023,0.29,1.477,-1.0,7.508249,163.12148934861096,0.10959685384618602,0.27248590698134306,0.2212596998538496,60534.48007350603,0.10769455018963785,0.005618299289252441,93.55375278656987,68864.11101875587,0.13723181758556244,0.16803089634196894,1.7796638572158552,33.7956209535952,0.8464854901960785,553.9825779235366,0.22227149055436102,0.10638162283579095,90.06568887115463,4.3647280092592595,2.70733240644773,0.22200688202882904,0.00529297471470032
40,540,67.5173,7.54077,33,5.75594,0,108,131,8,125,6,0.99606,61.19917,0.0,0.0,4.10714,3.969,5.47283,0.0,0.0,126.0,58.69969,0.00025,0.29,1.613,0.44882,7.405769,162.68002605714625,0.1101109003976169,0.2724055852373009,0.22127155542983018,60444.34173944584,0.10798129388848479,0.005633575936067621,94.39964902855735,68857.36527545392,0.1372987426014405,0.16769689334549223,1.9625470508979361,33.691546593183354,0.8445666666666668,553.7061804434488,0.222271490554362,0.10635178074850023,90.06486839020525,4.794367283950617,2.7414686572460667,0.22204108402190373,0.005297758093890577
41,541,67.6692,8.56334,33,5.7482,0,108,131,8,125,6,0.9818,61.38337,0.0,0.0,4.46429,3.968,6.49332,0.0,0.0,126.0,58.58507,0.00024,0.29,1.433,-1.0,7.355413,162.7860116834063,0.11044820337314513,0.27235013736949915,0.22126788200046466,60825.348125342374,0.10817869451093337,0.005623572263909429,93.70117241446988,68916.55969027705,0.13740902234060845,0.16732932005073944,1.7291074853800235,33.793989958586515,0.8425639215686276,553.4722064684827,0.22448911659759188,0.10634427588626899,90.04247214340701,5.116367669753086,2.8005971837994394,0.22204520908552167,0.0052996834412790345
42,542,67.6523,9.10861,33,6.15496,0,108,131,8,125,6,0.99195,61.37421,0.0,0.0,4.21429,3.965,7.36115,0.0,0.0,126.0,58.36828,0.00018,0.29,1.394,-1.0,7.217044,161.85638877820642,0.11074572804667433,0.27228083838942574,0.22128966932723765,60647.619536650716,0.10882394473557079,0.0056181639387379535,94.43676736676294,68837.79070751985,0.13755195424102745,0.16699669461187114,2.133407200965413,33.77265327359423,0.8392533333333335,553.2689407402729,0.22448911659759374,0.10631213828895283,90.06125886954086,5.430748456790123,2.9072554292078356,0.22203556366086452,0.0053073215236476975
43,543,67.801,9.52154,34,6.48214,0,109,131,8,125,6,0.98835,61.52573,0.0,0.0,4.25,3.975,7.83524,0.0,0.0,126.0,58.23541,0.00018,0.29,1.472,-1.0,7.268747,161.50168548710525,0.11087615221535456,0.2722338039991656,0.22130800305265075,61071.9615519462,0.10948699999079643,0.005622577717274307,92.01261521775429,68843.33742941027,0.13764736587598492,0.16668053248691458,1.8539998997206772,33.78340073573736,0.8380541176470588,553.1007934850227,0.22448911659759307,0.10636076518058513,90.02489084653705,5.793788580246914,2.992180631768004,0.22202284922164975,0.0053023291929172895
44,544,67.7834,9.99362,34,6.82633,0,109,131,8,125,6,0.98446,61.51944,0.0,0.0,4.60714,3.962,8.17596,0.0,0.0,126.0,58.14732,0.00022,0.29,1.527,-1.0,7.23573,161.4776488535612,0.11100273618136797,0.2722245267270253,0.22129858138759717,61097.049329039415,0.11035367771759363,0.005606191910485042,91.48026676219739,68847.27768322223,0.13780681191107583,0.16635642814252963,2.0050833369973415,33.949083304699556,0.837534117647059,552.9499097518824,0.22448911659760154,0.10637002736581247,90.03756712553249,6.121479552469136,3.0582414541989764,0.22197647341632315,0.005322248647590725
