,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blockiness,fft,cubcol.0.5,cubrow.1.0,saturation,cubrow.0.6,movement,tone,contrast,color_fulness,staticness,cubcol.0.3,temporal,cubrow.0,cubcol.0,blur,uhdhdsim,cubrow.0.3,cubcol.0.6,cubcol.1.0,cubrow.0.5,noise
12,412,67.0683,3.62973,32,4.14649,0,106,131,7,125,6,0.98519,60.70544,0.0,0.0,3.78571,3.943,3.14623,0.0,0.0,126.0,59.31605,0.00023,0.29,1.459,-1.0,7.20782,1.8516892151706241,68904.87253741018,0.22092271750819592,0.10903986752681032,32.87589951503424,0.14101084594176036,0.8598090277777778,0.8548870588235296,89.82720750476852,161.21033744378778,541.2572246529066,0.11194791146695383,2.5693417772281437,0.10631054767314495,0.005240151712995201,60084.097016508036,90.11199873521466,0.26701869423291846,0.21707799417320878,0.005713196428508897,0.1552381206721749,0.2222714905543611
13,413,67.1446,3.51793,32,4.02375,0,106,131,7,125,6,0.98553,60.78089,0.0,0.0,4.71429,3.961,3.08205,0.0,0.0,126.0,59.34212,0.00021,0.29,1.431,-1.0,7.233456,2.3297771749500145,68965.97861134938,0.22096751805046178,0.10927085012972972,32.93932709870515,0.1415388035844414,0.7128182870370371,0.8546717647058824,91.31852607672633,161.28494300624544,541.2065232510556,0.10978127487776237,2.575858766714447,0.10625782659511127,0.005199756842817483,60231.105610791186,90.12209069116167,0.2670034025088111,0.21711304211898813,0.0056631545540511115,0.15535202474814014,0.22227149055436124
14,414,67.0992,3.51811,32,4.04246,0,106,131,7,125,6,0.99242,60.7438,0.0,0.0,3.71429,3.97,2.98396,0.0,0.0,125.0,59.33132,0.00024,0.29,1.522,-1.0,7.169464,2.027437260345231,68897.97539078996,0.22099317886818345,0.10951332613689227,33.009275271568775,0.14201047080485638,0.6399980709876543,0.8548870588235296,92.77077736136333,161.74188923420323,541.1012862120474,0.1070582507340608,2.5439967625834314,0.10622476927440201,0.00518837872937865,60074.800220729114,90.1182709161794,0.2669522645138509,0.21708967921914335,0.0057070013582515506,0.1555972494175518,0.22227149055436132
15,415,67.1726,3.42333,32,3.84289,0,106,131,7,125,6,0.98727,60.79971,0.0,0.0,3.57143,3.968,2.98568,0.0,0.0,126.0,59.35491,0.00019,0.29,1.358,-1.0,7.160072,2.0613865146100863,68818.17860029411,0.2211342022583579,0.10950309121128074,32.98144418221933,0.14250357882207512,0.9790219907407407,0.8554070588235294,90.18711651214215,161.58171279884465,541.089586009536,0.10472213359949434,2.532446752605857,0.10612484025572812,0.005222517233178314,60279.69046607083,90.06475523826494,0.26704681963232385,0.21706926055198683,0.005683938561096347,0.1557990654394264,0.22227149055436105
16,416,67.0991,3.32064,32,3.69739,0,106,131,7,125,6,0.98445,60.73454,0.0,0.0,3.46429,3.963,2.90294,0.0,0.0,126.0,59.34305,0.00019,0.29,1.4,0.44097,7.188006,1.8709237592390553,68946.30119619997,0.22122092101227375,0.10951901315886518,33.039317189911266,0.14308179014131453,0.9177758487654321,0.8549466666666667,94.19930457787983,162.03467910515764,541.0311127992221,0.10345792713269422,2.4856859053408757,0.1061211709038731,0.005220896211870011,60114.714068555586,90.09530222531397,0.26710926587263945,0.21711074358734114,0.005687693094911435,0.15603752204245006,0.22227149055436102
17,417,67.1288,3.29122,32,3.47895,0,106,131,8,125,6,0.98725,60.75411,0.0,0.0,4.39286,3.955,2.81308,0.0,0.0,126.0,59.36921,0.00022,0.29,1.439,-1.0,7.209808,1.8147197894785674,68838.21185060966,0.22123014182772288,0.10956892907277459,32.98658582899306,0.14367362839513878,0.8537808641975309,0.8554596078431372,91.91517981671305,161.532405640032,541.0477009418918,0.10229667513219962,2.453399297592205,0.10603039676874224,0.005167094322316837,60253.96400422686,90.09856054906504,0.2671537096854955,0.21704679084525394,0.005619847741027117,0.1562759697968267,0.2222714905543602
18,418,67.1091,3.35565,32,3.49311,0,106,131,7,125,6,0.98749,60.74146,0.0,0.0,4.28571,3.958,2.78893,0.0,0.0,126.0,59.35874,0.0002,0.29,1.369,-1.0,7.149182,1.9006975042914238,68954.90597617063,0.22123289328402457,0.10958072040306537,33.136565785349156,0.14398363178771345,0.7916666666666666,0.8549466666666667,93.37987326912442,162.12070217332064,541.0099177095967,0.10122104908048157,2.4541682714472106,0.10599034579122217,0.005212081404495194,60219.985587038056,90.08673472549857,0.2671707501118086,0.2170591020696278,0.005632392239681145,0.15645874152156775,0.22227149055436138
19,419,67.1581,3.33371,32,3.40934,0,106,131,8,125,6,0.98995,60.78564,0.0,0.0,3.82143,3.958,2.8451,0.0,0.0,126.0,59.38853,0.00016,0.29,1.421,-1.0,7.146608,2.0460252011112106,68917.76796982899,0.22126024181028311,0.10965993950787656,33.07928749367043,0.14432461620356893,0.7794656635802469,0.8555121568627452,93.68218464163056,161.55355553694682,541.0462453994779,0.10036878523759965,2.4626858766617095,0.10606317790788167,0.005191333688020834,60304.254512984495,90.10419521245976,0.2672334832100524,0.21715652837854862,0.005586217617335051,0.15668990192352747,0.22227149055436027
20,420,67.1554,3.21492,32,3.36539,0,106,131,8,125,6,0.98551,60.79061,0.0,0.0,4.07143,3.975,2.82417,0.0,0.0,126.0,59.38581,0.0003,0.29,1.321,-1.0,7.254703,1.9090309519214812,68880.38972459108,0.22122377916214014,0.10976755904586134,33.28152183250145,0.14470252546997878,1.0861786265432098,0.8555121568627452,94.2747344210276,162.4105428076841,541.0419545126626,0.09983895839620982,2.4627994846191457,0.10608012389823032,0.005203404674379561,60238.04459062171,90.09397558927702,0.2673731574461257,0.21717303428098794,0.005546387152862852,0.15693117414649188,0.222271490554361
21,421,67.1859,3.13019,32,3.50577,0,106,131,8,125,6,0.98914,60.81811,0.0,0.0,3.46429,3.962,2.72217,0.0,0.0,126.0,59.41717,0.00018,0.29,1.457,-1.0,7.250992,1.940929577617652,68867.02477470881,0.2212486737390161,0.10996580974673521,33.327342657395356,0.1450259073821849,1.0561342592592593,0.856606274509804,92.40872439316448,162.68676501961113,541.119067432829,0.09968373259828994,2.432553510835092,0.10602369489458946,0.0051993678794666764,60226.01486765604,90.09362644769313,0.2674853594327499,0.21723128227386343,0.005534043545536895,0.15719414111753607,0.2222714905543611
22,422,67.206,3.08173,32,3.53633,0,106,131,8,125,6,0.98883,60.84913,0.0,0.0,4.46429,3.958,2.64734,0.0,0.0,125.0,59.38383,0.00024,0.29,1.458,-1.0,7.249534,1.953879663184051,68876.87817203696,0.22120272431000423,0.11036988906140108,33.26411287284191,0.14522689536550723,1.0317804783950617,0.8565835294117647,92.3561393846443,162.000579779716,541.1672225843722,0.09965958694843668,2.404528738756124,0.10604503930278113,0.005193318135977975,60248.16505292325,90.08530291873046,0.267589339529622,0.21724941366002665,0.005511237211740516,0.15756625510437358,0.22227149055436043
23,423,67.2739,2.81516,32,3.6674,0,106,131,8,125,6,0.98539,60.91154,0.0,0.0,4.42857,3.953,2.60636,0.0,0.0,126.0,59.40685,0.00018,0.29,1.416,-1.0,7.2328,1.8791292203216672,68885.27451392017,0.22111925591699036,0.11064272794602767,33.308502197265625,0.14543975783067603,0.9820119598765432,0.8570964705882352,94.32016787842157,162.15367015812572,541.2590311131303,0.0995098542415853,2.4046044156645254,0.1060534125727694,0.005215009837388595,60333.539851936875,90.08716504851498,0.2677127163111621,0.21733641699835818,0.005492224638726501,0.15790721155074885,0.2222714905543608
24,424,67.296,2.68494,32,3.54532,0,106,131,8,125,6,0.98079,60.94216,0.0,0.0,4.46429,3.937,2.37308,0.0,0.0,126.0,59.35156,0.00023,0.29,1.398,0.44496,7.331853,1.909485568207193,68913.82856673292,0.22123833506687487,0.11071761457312437,33.291042563356,0.14568916554491493,0.8998360339506173,0.8562474509803922,90.85419017404861,161.86279884082208,541.3127080738768,0.09956487120382351,2.294480525566004,0.10608324856010667,0.005186773402319305,60301.63361207418,90.07028659780173,0.26779446576323157,0.21725739204296615,0.005497013958137388,0.1581559297501402,0.2200538645111302
25,425,67.3204,2.61101,32,3.55961,0,107,131,8,125,6,0.98614,60.97199,0.0,0.0,3.5,3.945,2.25845,0.0,0.0,126.0,59.38381,0.00026,0.29,1.474,-1.0,7.287009,1.8475551249791489,68858.72005695535,0.22126629534797734,0.11076099924649525,33.343254560305745,0.14595233331198804,1.0628375771604939,0.8571490196078432,93.30853355603851,162.33999168686955,541.4245778295681,0.09946831154158695,2.2529678642916466,0.10605310713986539,0.005172457667943633,60288.92745070765,90.0739259801869,0.267945586810203,0.21729066075592884,0.005476229828865428,0.1584304199489286,0.2222714905543607
26,426,67.2767,2.5444,32,3.54025,0,106,131,8,125,6,0.98092,60.93412,0.0,0.0,3.71429,3.946,2.19437,0.0,0.0,126.0,59.34988,0.00022,0.29,1.336,-1.0,7.314006,1.7821547554415915,68872.06985741608,0.221253857742629,0.1107647316998828,33.37121054566936,0.14638170831494635,0.9384645061728395,0.8568811764705884,94.24517005580674,161.90740249377424,541.5114097711315,0.09944875006194953,2.2182868800267395,0.10602346859367173,0.0051504983221749324,60152.388613730254,90.08977939925774,0.26801365539572886,0.2172967832987319,0.005464245697524058,0.15866882853569647,0.22227149055435744
27,427,67.3579,2.41832,32,3.51029,0,107,131,8,125,6,0.98833,61.01532,0.0,0.0,3.42857,3.947,2.13943,0.0,0.0,126.0,59.35388,0.00019,0.29,1.431,-1.0,7.288523,1.7771981552580054,68895.6539515904,0.2212081744111564,0.11071429201767963,33.43394809299045,0.14672299872671246,0.8459201388888888,0.8569188235294118,93.35833121053093,161.90465378860566,541.636564495048,0.09954558348996363,2.1826559755874237,0.10598974682466744,0.005156582403032653,60405.70507815367,90.03901803854852,0.26801310464848815,0.21725370370058766,0.005432553544256156,0.15877231248712934,0.2222714905543605
28,428,67.3409,2.35762,32,3.23028,0,107,131,8,125,6,0.98786,60.99824,0.0,0.0,4.0,3.945,2.02361,0.0,0.0,126.0,59.32314,0.00018,0.29,1.414,-1.0,7.362388,1.5741652934112478,68876.9848855059,0.22121031786885623,0.11060544147177868,33.41061326015143,0.14702007801594744,0.77734375,0.8569188235294118,94.39484777638881,161.59393263168303,541.7452618986221,0.09957611783463094,2.1213476237384437,0.10596502701301436,0.005181275522876458,60296.7253496174,90.08043207951567,0.26802960757269556,0.217208979541165,0.005435841466631605,0.1589525109343175,0.22227149055436027
29,429,67.3672,2.3128,32,3.34423,0,107,131,8,125,6,0.99122,61.0345,0.0,0.0,4.39286,3.936,1.9752,0.0,0.0,126.0,59.32558,0.00026,0.29,1.368,-1.0,7.231047,1.855896419485135,68952.11283714429,0.22117888674622202,0.11059093206553637,33.46174207145785,0.14711931579974036,0.7939332561728395,0.8570815686274509,94.43645254226035,161.71466641908822,541.8918338981581,0.09959695805320513,2.1182815225546148,0.1059543613396855,0.005178646917920481,60337.390008161114,90.06771658567052,0.26807818729016225,0.21719078408689477,0.005458789033101021,0.15918470652407954,0.22227149055436077
30,430,67.3457,2.26299,32,3.22723,0,107,131,8,125,6,0.98799,61.00739,0.0,0.0,4.35714,3.954,1.9313,0.0,0.0,126.0,59.28218,0.00025,0.29,1.451,-1.0,7.38083,1.871953867912116,68868.40450962404,0.22119039262773452,0.11061523681049867,33.471396175431614,0.147253241518609,0.9250578703703703,0.8568811764705884,94.21630191299298,161.94090538989076,542.027868147393,0.09962694939398484,2.117561911205447,0.10593088980992842,0.005170280726527802,60322.9528615853,90.06660229041233,0.26807129864108536,0.21720018450762374,0.005458959675548441,0.15933560526417992,0.22227149055436005
31,431,67.4177,2.30116,33,3.23873,0,107,131,8,125,6,0.98276,61.07565,0.0,0.0,3.64286,3.953,1.89069,0.0,0.0,125.0,59.29219,0.00019,0.29,1.35,-1.0,7.307428,1.6839667618784242,68910.11257106261,0.22118586376273883,0.11058397820326225,33.52913430296344,0.1473858149268197,0.9382716049382716,0.8571490196078433,92.70242909700826,161.69962605048624,542.1955801373674,0.09960078855131477,2.1096829050538717,0.10591574350023022,0.005170278223041281,60465.4017244749,90.02457253852276,0.2681704101759907,0.21717717921207885,0.005486141310068324,0.15944799570205384,0.2222714905543595
32,432,67.372,2.32008,32,3.31511,0,107,131,8,125,6,0.98521,61.03148,0.0,0.0,4.42857,3.943,1.92065,0.0,0.0,126.0,59.25774,0.00021,0.29,1.362,0.44162,7.41023,1.9961592906158079,68894.84363051035,0.22121330982271206,0.11059050993476366,33.54403460467304,0.14751291435939323,0.9815779320987654,0.8568811764705884,93.01316859240694,161.8196262026223,542.3453972264174,0.09957322560911,2.1085848523909374,0.1059053213755204,0.005156403429425777,60358.80994721088,90.03341537652463,0.26822336719919965,0.21718454962446296,0.00547046889192689,0.15957853720601015,0.2222714905543605
33,433,67.4317,2.35762,33,3.42552,0,107,131,8,125,6,0.98482,61.09521,0.0,0.0,4.46429,3.929,1.94218,0.0,0.0,126.0,59.26931,0.00022,0.29,1.425,-1.0,7.297793,2.1571289888601233,68840.01763642105,0.22116190235872935,0.11066941415474266,33.53995805905189,0.14765914778276396,1.0967881944444444,0.8571490196078433,94.00299384529391,161.88763432831726,542.544931151795,0.0995539441830938,2.139291238010572,0.10590351438921682,0.005154684822135968,60472.74794688377,90.02713767312103,0.26828091183393316,0.21714504610369492,0.005452682076548092,0.1597449674614105,0.22005386451113043
34,434,67.402,2.42736,33,3.2878,0,107,131,8,125,6,0.99306,61.06126,0.0,0.0,4.42857,3.927,1.97121,0.0,0.0,126.0,59.22915,0.00028,0.29,1.406,-1.0,7.352072,1.7981301444850728,68922.64729901178,0.22120028969073025,0.11063905802081768,33.52651807996962,0.14777176156382096,1.2333140432098766,0.8568741176470589,94.11528939563024,161.96566540922794,542.7185882035434,0.09964476698871814,2.1845430852954917,0.1059149945459655,0.005150443061280683,60412.587834638114,90.03994142282238,0.26830966625542335,0.21712557385143258,0.0054715982427051375,0.15987184609203584,0.22227149055436082
35,435,67.3926,2.67537,33,3.51147,0,107,131,8,125,6,0.98492,61.04443,0.0,0.0,4.35714,3.942,2.0379,0.0,0.0,126.0,59.20853,0.00019,0.29,1.396,-1.0,7.358686,2.0439956171641454,68957.01335737374,0.22117659168084014,0.11066788312560012,33.49090576171875,0.1478913482368494,1.4865451388888888,0.8571121568627452,94.14554106991781,161.90173121446674,542.9010292785362,0.09973452546251159,2.240136380178763,0.10588597708850567,0.005168384019592508,60427.29070106331,90.06439193415142,0.2684177997984735,0.21711742029870798,0.005452446982334613,0.15999829070295768,0.22227149055435755
36,436,67.3278,2.8499,33,3.60596,0,107,131,8,125,6,0.98287,60.98622,0.0,0.0,3.96429,3.945,2.25016,0.0,0.0,126.0,59.17426,0.00025,0.29,1.391,-1.0,7.344978,2.0672683495284345,68835.70083242595,0.2211891250143035,0.11064460610863557,33.50042573905285,0.14802329132931266,1.6083622685185186,0.8565764705882354,94.00612925958885,162.44265942873378,543.0900917483341,0.09981194659388305,2.358574038614767,0.10589481850194893,0.005152364234121343,60272.94651049617,90.08237516924409,0.26849000367773646,0.21711540571383095,0.005447834900933609,0.16004881650361238,0.22227149055435977
37,437,67.3861,3.04811,33,3.50882,0,107,131,8,125,6,0.98968,61.05306,0.0,0.0,4.03571,3.934,2.4052,0.0,0.0,125.0,59.18485,0.0002,0.29,1.432,-1.0,7.359534,2.181855458216502,68854.63343349904,0.22110601974954516,0.1106949191802546,33.53039155183015,0.14806099901358535,1.7522183641975309,0.8565152941176472,94.43725349047313,162.16876501918136,543.2922272998419,0.09990015728849745,2.43053415995874,0.10587216632552708,0.005157828937113908,60411.569922092654,90.05046474571591,0.26861829993486386,0.21714503537831803,0.00543286665907415,0.16014445640522276,0.2222714905543599
38,438,67.3193,3.21067,33,3.77552,0,107,131,8,125,6,0.9872,60.992,0.0,0.0,3.78571,3.948,2.57821,0.0,0.0,126.0,59.13671,0.00029,0.29,1.401,-1.0,7.362447,1.8032471025205443,68863.7531701309,0.22107930550861637,0.11074397369529984,33.593858695324556,0.1479930076669077,1.8482831790123457,0.8555050980392158,94.16857917664203,162.5051832631272,543.4732689868227,0.09999277520647817,2.4800518442576482,0.10585847949507231,0.005151164199684756,60384.81610790647,90.06626507834511,0.26871316695605296,0.2171881305874591,0.005441437072659991,0.16022633281886134,0.22227149055436077
39,439,67.3533,3.36213,33,3.60384,0,107,131,8,125,6,0.98662,61.02265,0.0,0.0,3.92857,3.96,2.72006,0.0,0.0,126.0,59.16408,0.00021,0.29,1.437,-1.0,7.37075,2.1647338106114886,68855.20621085042,0.2210607382541664,0.11070435645222157,33.52585309817467,0.14784026386034455,1.9477237654320987,0.8555121568627452,94.22620628396368,162.01439485233806,543.6827312955064,0.10013492193809971,2.528590280743476,0.10581319608931865,0.00516228469547711,60525.80161369904,90.07035692035244,0.2688318746164844,0.21724928304831748,0.005424893058037593,0.1603926501130917,0.2222714905543607
40,440,67.3194,3.45138,33,3.70847,0,107,131,8,125,6,0.98466,60.97951,0.0,0.0,3.67857,3.95,2.84911,0.0,0.0,126.0,59.1224,0.00023,0.29,1.419,0.44174,7.339086,1.8552069151894603,68842.45764112695,0.22102440036768584,0.11071731097166615,33.64313365794994,0.14758319375265622,2.1948302469135803,0.8549019607843138,94.14012037562118,162.47423110069008,543.8735008916586,0.10024517770895469,2.568894085202357,0.10581977324569389,0.0051549234966595915,60459.134512928555,90.07892703707383,0.26893233934409133,0.2173322098279624,0.005432352715519046,0.16054751827167787,0.2222714905543608
41,441,67.3612,3.49744,33,3.90953,0,107,131,8,125,6,0.98066,61.01825,0.0,0.0,3.89286,3.952,2.9301,0.0,0.0,126.0,59.14211,0.0002,0.29,1.415,-1.0,7.440438,1.9882313694151008,68813.50282557927,0.2210463989359846,0.1107120559040302,33.51827531979408,0.14733147251961362,2.271894290123457,0.8549396078431374,94.2740252944815,162.0332142146645,544.0844312259807,0.10031898323985625,2.60727820285017,0.10583715484162913,0.005162236719637782,60503.67047017227,90.07863569337809,0.269066892789414,0.21737051773811314,0.0054347131262905655,0.16074861251078132,0.2222714905543606
42,442,67.2961,3.52483,33,3.94853,0,107,131,8,125,6,0.99041,60.9464,0.0,0.0,3.39286,3.957,2.96896,0.0,0.0,126.0,59.11089,0.00021,0.29,1.365,-1.0,7.321113,1.8329723200601873,68926.75856400674,0.22108403161269657,0.11071255021467187,33.601631635501064,0.14712626354133673,2.2734375,0.8546490196078432,94.35026709042845,162.2983596037285,544.268336912475,0.10043496747067436,2.6205760474999487,0.10579451679340031,0.005170328661107437,60425.80026569154,90.09850037904204,0.26913631855691017,0.21739743056505556,0.0054270375621559295,0.1608990426213262,0.22227149055436088
43,443,67.3826,3.59604,33,4.01577,0,107,131,8,125,6,0.99095,61.03496,0.0,0.0,4.07143,3.96,2.99416,0.0,0.0,126.0,59.13883,0.00016,0.29,1.39,-1.0,7.350334,2.3455704740018093,68842.55548730238,0.22107153435365634,0.11067443874483983,33.69314650547357,0.14689533291729737,2.289158950617284,0.8549466666666667,93.71818531659616,162.6393249879483,544.4727473449997,0.10066621021906454,2.6277404309361576,0.10581080053222522,0.005177074477853801,60635.399083222044,90.07431590227371,0.26920197566577764,0.21743002541371936,0.005442749992058684,0.1610973516302143,0.22227149055436102
44,444,67.3413,3.64367,33,4.17421,0,107,131,8,125,6,0.98736,60.98607,0.0,0.0,4.85714,3.961,3.05468,0.0,0.0,126.0,59.11279,0.00023,0.29,1.426,-1.0,7.41091,1.9831354567233541,68873.99371310681,0.22103491404895687,0.11066700231493708,33.73954546893084,0.14670261321050582,2.281346450617284,0.8544109803921569,94.03988814072883,162.75135147973958,544.6430465642616,0.10086428789315909,2.6417302259460476,0.10581944497856602,0.00516954406002446,60481.58433365995,90.10151057812605,0.2692839348567187,0.21745535520997986,0.005435132877825538,0.16132823815574857,0.22227149055436013
