,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.1.0,cubrow.0.3,cubcol.0.3,cubcol.1.0,movement,contrast,blockiness,noise,saturation,blur,fft,cubcol.0.5,uhdhdsim,color_fulness,cubrow.0.5,cubrow.0,cubcol.0.6,staticness,cubrow.0.6,tone,cubcol.0,temporal
10,210,72.8286,22.0904,55,44.8701,0,123,118,14,135,19,0.9759,68.61366,0.0,0.0,1.75,4.444,18.47338,0.0,0.0,124.0,34.04794,0.006,0.61,5.894,-1.0,0.032356,0.08780601230705139,0.182304230769383,0.24892480161380176,0.15176313209088663,10.407310956790123,88.54101769472322,3.143553489849898,0.8664747090641033,43.069182407708816,58661.708615725904,74838.90812367905,0.20384436377913387,82.20235022871665,86.47759707574772,0.24448574231729006,0.20925351112801824,0.3417215003123107,538.4302354298101,0.21192792111621242,0.5257980392156862,0.3491480568988638,5.992146579816122
11,211,69.9657,22.3958,52,41.024,0,123,118,13,135,18,0.96056,65.78636,0.0,0.0,1.0,4.896,18.97167,0.0,0.0,124.0,33.86991,0.00631,0.61,5.845,-1.0,0.035751,0.08511090595972226,0.1752261939014389,0.24693376436629041,0.15023390198285172,11.907407407407407,88.4990479430845,2.1995707537208444,0.8581984159985718,43.10933280285494,54065.62437156469,72734.3921899933,0.20319714712028286,82.36093738216485,85.68623066943765,0.23683096623488106,0.20086554870504145,0.3366646614715916,533.5912778083123,0.20760390987653296,0.5213725490196077,0.34295914012916273,6.13307139092755
12,212,68.3883,22.4082,50,40.9023,0,123,118,13,135,18,0.96917,64.15974,0.0,0.0,1.75,5.279,19.23391,0.0,0.0,124.0,33.70412,0.00599,0.59,6.093,-1.0,0.034627,0.08212057515403078,0.16894179737279957,0.2464326718095154,0.14835749790748792,11.709056712962964,87.39882712810463,1.9917737038889363,0.8482987079972081,43.20003952214747,50919.979883401946,71818.67110495761,0.2028209947296147,82.37900477754428,85.43174133468959,0.2296685768312242,0.19352979401177706,0.33155197214284765,529.0507408769431,0.20236931791204316,0.5181964705882354,0.334454505027152,6.2290761637176235
13,213,67.9825,22.4591,48,37.5878,0,123,118,12,135,17,0.97361,63.57101,0.0,0.0,2.28571,5.357,19.24458,0.0,0.0,124.0,33.61342,0.00608,0.6,6.199,-1.0,0.029211,0.07984208121544838,0.1634155791856364,0.24499991353524056,0.14707469978446755,10.716145833333334,88.64352520393379,1.8863352742067052,0.8416458298675288,43.161197992018714,52561.75876261387,72756.2562425714,0.20310262763887368,82.37823926580069,85.34616324566804,0.2240565734182226,0.18695156159656506,0.3303645832758497,524.4798461151253,0.20070998477634233,0.5153211764705883,0.3283110619424281,6.279975698902551
14,214,68.6033,22.25,48,39.272,0,122,118,12,135,17,0.97998,63.96953,0.0,0.0,0.92857,5.352,19.28845,0.0,0.0,124.0,33.76461,0.00552,0.59,6.556,-1.0,0.031708,0.07767998572014831,0.15862878828916316,0.24404621478383204,0.1454100537153663,10.326630015432098,87.97411176500151,1.650942910986448,0.833369536802009,43.106547037760414,56848.38644578135,75532.9606114262,0.20312713427477855,82.3065925672426,85.77729838013539,0.2200218495093359,0.18105996893448156,0.33035495566532885,519.8729679223011,0.19846057456392543,0.5191086274509804,0.32311664138874696,6.329806180050553
15,215,68.8449,22.1884,48,36.9145,0,122,118,12,135,17,0.98835,64.15391,0.0,0.0,0.75,5.343,19.10816,0.0,0.0,124.0,33.94458,0.00618,0.58,6.933,-1.0,0.03224,0.07583828077190885,0.15446098276150969,0.24298541939012,0.14233965362739354,12.847222222222221,88.55496374651716,2.2266484199328094,0.8273108697797068,43.11011608736015,56479.242956225076,75518.95353472904,0.20302997867228517,82.36009008844454,85.58878801813935,0.21565911520616463,0.1757065040077819,0.3356658081450902,515.2348829743671,0.19913231549223723,0.5232733333333333,0.31984137649375105,6.316774657351587
16,216,68.452,21.9653,48,40.2134,0,123,118,12,135,17,0.97914,63.77329,0.0,0.0,0.82143,5.483,19.05889,0.0,0.0,124.0,34.00383,0.0066,0.59,6.812,0.13207,0.027422,0.07407358985873899,0.15097993649027272,0.24177198927007165,0.1410836561219509,13.312644675925926,86.66953861437081,2.5127065992873305,0.8250932437364847,43.02935791015625,55299.21593327843,75293.86945701184,0.20144472581776648,82.37170968954446,85.43826014509807,0.21198573592535833,0.17086975326656617,0.337594089709663,510.51432475524007,0.19755102013257334,0.5246368627450981,0.3232538139891514,6.271885434791535
17,217,69.1645,21.6556,48,35.8542,0,122,118,12,135,17,0.965,64.33513,0.0,0.0,0.71429,5.452,18.86464,0.0,0.0,124.0,34.08588,0.00648,0.59,6.971,-1.0,0.03037,0.0725631853373516,0.1480991722805518,0.24120682149250644,0.13984603602164183,12.667390046296296,86.36124527208258,2.139020445435707,0.823469828800643,43.14722320179881,57776.63803807384,75408.46257550604,0.20102617281521087,82.21659087377046,85.20419828763556,0.20770103588897473,0.16643729397796794,0.34023485825148575,505.7493010698767,0.19503539274985812,0.5254670588235293,0.33150930422146047,6.2335514781182155
18,218,69.6502,21.5746,48,38.1604,0,122,118,12,135,17,0.97785,64.70803,0.0,0.0,0.39286,5.353,18.59927,0.0,0.0,124.0,34.09263,0.00667,0.59,6.817,-1.0,0.031687,0.07105778077526925,0.14507137861429023,0.2398950029045312,0.13840654632667931,11.938560956790123,85.9786765864385,2.4848847260285667,0.8234698288006405,43.35540620780286,59529.44362141536,75737.06583663613,0.19994458694280368,82.1225171300241,85.01322053361199,0.20330532203994517,0.16237343860722006,0.3401561236363614,501.0194990103781,0.1936854147128148,0.5246968627450981,0.33830497996323095,6.223813608911931
19,219,69.6344,21.7236,48,36.5828,0,122,118,12,135,16,0.98038,64.68363,0.0,0.0,0.21429,5.421,18.5306,0.0,0.0,124.0,33.98551,0.00646,0.6,6.346,-1.0,0.028914,0.06967396433362139,0.14199075389310992,0.23890892892903287,0.1374374894828631,11.419994212962964,89.07342759000124,2.6893675095217953,0.8301227069303415,43.41663275824653,60434.07934374038,75968.49134895143,0.19944899520406778,82.04586092238111,84.66895654004637,0.19909955353375697,0.15862899446406709,0.3426588758630656,496.4395703259638,0.19314931415294567,0.5238890196078431,0.34478053984028667,6.224571173790393
20,220,69.4966,21.6826,47,36.0123,0,123,118,12,135,16,0.98203,64.50957,0.0,0.0,0.07143,5.552,18.65339,0.0,0.0,124.0,33.76806,0.00646,0.6,6.531,-1.0,0.028328,0.0683745245499534,0.13929413421876688,0.23801112306879327,0.1366490350332858,13.374614197530864,86.09671094025138,1.5073318321188913,0.8234698288006482,43.426192483784234,60546.24229551888,75169.39662211319,0.20144245959435703,81.99384745426514,84.0610123563267,0.19543806375127054,0.15514741019302147,0.34659628841915796,491.98070897107704,0.19342440146573936,0.5241016078431372,0.3500658868783373,6.213321541923718
21,221,69.9271,21.3806,47,34.4943,0,123,118,12,135,16,0.98821,64.87302,0.0,0.0,0.07143,5.583,18.61917,0.0,0.0,124.0,33.54964,0.00665,0.6,6.722,-1.0,0.030422,0.0671936974167648,0.13664708223417144,0.237087123790056,0.13576726175683615,12.983989197530864,87.10020570275053,2.599708598872275,0.8234698288006456,43.47211710611979,63383.227899734215,74951.27492059077,0.20197173411895175,81.77409705504934,83.27149084040843,0.19175298790396644,0.1519281249341575,0.34732430636447986,487.62958774475595,0.1951261735527469,0.5217514509803919,0.35233046591466555,6.169782160012311
22,222,70.2293,21.5323,47,32.7167,0,123,118,12,135,16,0.98874,65.14055,0.0,0.0,0.10714,5.559,18.36282,0.0,0.0,124.0,33.41994,0.00659,0.6,7.005,-1.0,0.025057,0.06615032068969802,0.13426333888180786,0.23626599231949835,0.13461320234450494,12.642650462962964,87.89575630110869,1.5325150905590563,0.8234698288006493,43.33917179814091,64990.8357107502,74883.84279794114,0.20277130485848707,81.78572950004744,82.29030987770585,0.18781908945333947,0.14894070642344787,0.34678372069525887,483.3462612113528,0.19437722147970163,0.5196443137254901,0.3556385381386683,6.135513437477006
23,223,69.8515,21.351,47,33.7491,0,123,118,12,135,16,0.97041,64.82876,0.0,0.0,0.0,5.751,18.49219,0.0,0.0,124.0,33.31259,0.0063,0.61,7.03,-1.0,0.030787,0.06509166449329737,0.13187518012421745,0.23713183365082563,0.13384364804232043,12.31467013888889,86.96835119350222,1.7948810768836394,0.8234698288006386,43.327474335093555,65494.042687022644,73206.8964427325,0.20744792904439088,81.86864111015923,81.50851604761533,0.18456934451136076,0.14615215157444764,0.34487124654854634,479.1220856144148,0.19647814469098118,0.5180808823529407,0.3611762191520754,6.099745665488191
24,224,69.9554,21.1999,46,34.9839,0,123,118,12,135,16,0.97721,64.8939,0.0,0.0,0.5,5.801,18.33481,0.0,0.0,123.0,33.17264,0.00639,0.6,7.349,0.12796,0.029825,0.06415185200821455,0.12966676256842993,0.23622569612962618,0.13307596369034522,12.22680362654321,86.1726306679201,3.2355544532200278,0.8234698288006435,43.41766263231819,65829.80998267385,73312.67644316022,0.2059390904155334,81.81237127808657,80.60710447295622,0.18125647058514685,0.14351770646911224,0.34249975642459346,474.8977664690929,0.19666454822170737,0.5148977843137255,0.3641414695922916,6.071485190648783
25,225,69.7917,21.4673,46,32.4668,0,123,118,11,135,16,0.96781,64.71503,0.0,0.0,0.14286,5.783,18.20444,0.0,0.0,123.0,33.19957,0.00678,0.58,7.025,-1.0,0.032636,0.06329973727734459,0.1275195657932813,0.23572360243851578,0.13232540113798205,13.27806712962963,86.81389432738375,2.9839937250409188,0.8206579916500184,43.38665470076196,66915.80235503823,72821.03238720985,0.20605450519584878,81.77165133529783,79.95372584991536,0.17816427674546068,0.14104650750280476,0.3401477721326907,470.57454948168777,0.19819085915764764,0.5131376470588235,0.36105173250798717,6.052136535326389
26,226,69.0679,21.1571,46,31.6783,0,123,118,11,135,16,0.97165,64.12355,0.0,0.0,0.32143,5.857,18.4353,0.0,0.0,123.0,33.29912,0.00673,0.58,7.193,-1.0,0.038069,0.06241151632617159,0.12550317117265633,0.23706531628615063,0.13180604100297857,13.322193287037036,87.26579537703667,2.5719377715586216,0.8234698288006462,43.33947264117959,62953.89700838801,71744.14631433357,0.20550352172853606,81.9256440706504,78.8844483049528,0.17514201266147802,0.13866521012938238,0.33594285654998984,466.19280227583414,0.1933290498336605,0.5134278431372549,0.3548475112165517,6.057600542929994
27,227,68.3823,21.0541,46,31.25,0,123,118,11,135,16,0.98379,63.51514,0.0,0.0,0.53571,5.729,18.16759,0.0,0.0,122.0,33.26574,0.00681,0.58,7.055,-1.0,0.028044,0.06159305784493785,0.1235795431858393,0.23758143093562337,0.13079762087784028,12.983555169753087,86.48404690991885,1.7238399980596615,0.8190345767141914,43.17105950249566,61096.945205527365,70368.00589155714,0.20561710188800622,81.92597333365245,78.69320645899796,0.17274390009176477,0.13645838130999874,0.33163198583791476,461.82236684588236,0.19062090288520475,0.5113305882352941,0.3501454318504459,6.051100087996278
28,228,67.9854,20.6039,45,31.6443,0,123,118,11,135,15,0.98448,63.1432,0.0,0.0,1.32143,5.749,18.08188,0.0,0.0,122.0,32.92012,0.00705,0.59,6.892,-1.0,0.028793,0.060818242831740865,0.12178285344190046,0.23776171588232792,0.1299514692791529,12.515046296296296,84.52745170655234,3.360506565194252,0.8190345767141837,43.03391783914448,59721.514205717984,69446.37757151123,0.20580011116695496,81.80572261972179,78.2400554184162,0.17121769907381423,0.13431308269961678,0.32740466271736296,457.5695912328032,0.18829175516798954,0.5031235294117646,0.34625542788648517,6.015796985275979
29,229,67.1182,20.7185,44,32.392,0,123,118,11,135,15,0.98214,62.32041,0.0,0.0,0.42857,5.776,17.68817,0.0,0.0,122.0,32.67966,0.00665,0.59,7.43,-1.0,0.026356,0.06011402329245172,0.12001055904649248,0.23850993445204896,0.12920856685322094,12.270929783950617,86.3085205835676,3.165662021842107,0.8129759096918895,42.93122279791184,58475.51463967543,69310.35856081161,0.20600895588850243,81.98033500731817,77.93501983723044,0.16923215825957108,0.13225040533861185,0.3233899699782526,453.47822914788253,0.18589828996545835,0.4973152941176471,0.342477096085842,5.991767368850171
30,230,66.5499,20.7457,44,30.5449,0,123,118,11,135,14,0.98591,61.7867,0.0,0.0,0.85714,6.014,17.78418,0.0,0.0,121.0,32.56113,0.00717,0.58,8.092,-1.0,0.028576,0.05944100403857526,0.11827679124325209,0.2375112574012883,0.12822195756403446,12.617959104938272,84.62678596666409,1.5306082732763684,0.8107582836486555,42.657342039508585,57596.47528473813,68817.55616841099,0.20487977043348654,82.15187440616211,77.86894740266686,0.16769424834241317,0.1302201899763478,0.3201579121547589,449.49606175717634,0.18357662651166273,0.49289529411764704,0.33867586788177123,6.003862113273902
31,231,66.3638,20.3554,43,30.5888,0,124,118,11,135,14,0.97517,61.59584,0.0,0.0,1.5,6.107,17.8065,0.0,0.0,122.0,32.48318,0.00681,0.58,7.064,-1.0,0.033325,0.05882499556849434,0.11665237406556853,0.23637600991243723,0.1275972941278067,12.653983410493828,87.85871950346456,1.909778193697215,0.8024819905831461,42.45638585973669,57207.406435578676,68358.25176542829,0.20441282813611805,82.006594338594,78.23221733845978,0.16622384301257503,0.12834859756133027,0.3168221201353052,445.65343007556027,0.1817282845711159,0.49137568627450984,0.33505193060792504,6.051760180276329
32,232,66.9268,20.6224,44,30.2715,0,123,118,11,135,14,0.97436,62.12751,0.0,0.0,0.42857,6.132,17.46978,0.0,0.0,122.0,32.5551,0.00686,0.59,7.282,0.12834,0.027297,0.058273444695563184,0.11510811352889681,0.23640085817488068,0.12706915671088978,12.804783950617283,89.63364426208464,2.902463536893617,0.8008585756473051,42.273139482663005,58068.805954248084,68202.7418814252,0.20417085821441125,81.85904739729637,78.74547940015722,0.16411207461355695,0.12657543925705056,0.31344476672360605,441.94832571569356,0.17982556210074935,0.49332509803921576,0.3315447281774694,6.016125062722594
33,233,67.1925,21.1438,44,33.3836,0,123,118,11,135,14,0.9821,62.39143,0.0,0.0,0.21429,6.134,17.69787,0.0,0.0,122.0,32.78136,0.00672,0.6,7.824,-1.0,0.027966,0.05771174612395066,0.11372653665579119,0.23561011383956687,0.12651093161265312,12.804591049382717,87.14742027520835,2.561570314709092,0.8113524947560498,42.17870943045911,58522.44250932301,68550.25745327084,0.20390406844627745,81.95063768879537,79.23240680647699,0.16208902413737425,0.12484860098311922,0.3102983897536053,438.4645141383359,0.17769223242429835,0.49689866666666666,0.3280828201830547,6.045207614964492
34,234,67.5277,21.3785,45,33.9129,0,123,118,12,135,14,0.96354,62.70659,0.0,0.0,0.53571,6.29,18.14832,0.0,0.0,122.0,33.00299,0.00708,0.6,7.333,-1.0,0.024794,0.057143630103753534,0.11240170636047572,0.23595887376132205,0.12596526393862595,13.222800925925926,89.59561225459628,2.2809405485842436,0.8129759096918949,42.14430538224585,60115.485093505245,69678.5245017239,0.2037782425608354,81.92122283760406,79.7350297178736,0.16017820200791646,0.12323077191910287,0.30777793140411647,435.1361487028887,0.1762727392579117,0.5020349019607844,0.32494059058939684,6.084687877691841
35,235,67.8548,21.5398,45,33.7296,0,123,118,12,134,15,0.96305,63.00624,0.0,0.0,0.39286,6.2,18.34985,0.0,0.0,121.0,33.13079,0.00703,0.61,7.038,-1.0,0.030469,0.05687140492977642,0.1110826429558247,0.2350914770139369,0.12544979119566563,13.709876543209877,90.33386728547066,2.4403696318461883,0.815193535735122,42.124413384331596,61204.44849203254,70447.5792095231,0.20369594657459114,81.89887700232647,81.07746383266561,0.15967640229503016,0.12168154307741237,0.30507472236687455,431.91863504108187,0.17571784418264227,0.5068168627450982,0.3219738289547063,6.104473365341063
36,236,67.8857,21.7432,45,32.9374,0,123,118,12,134,15,0.97664,63.08242,0.0,0.0,1.21429,6.053,18.48583,0.0,0.0,120.0,33.25109,0.00667,0.61,7.146,-1.0,0.027079,0.05649477881444549,0.10985143193839547,0.23476932119288135,0.12493224992151711,13.875771604938272,86.96120338800581,2.16791928949932,0.8206579916500155,42.064770733868635,60378.331880498954,70205.19006870102,0.2036367396555353,81.87311321112475,81.59868369468721,0.15760991628577217,0.12024424177920905,0.30380779173012834,428.8704100168986,0.1743408198810438,0.5134007843137255,0.31909004271752683,6.13503482169209
37,237,68.2689,21.8573,46,35.0966,0,123,118,12,134,15,0.98229,63.46756,0.0,0.0,0.10714,5.997,18.66188,0.0,0.0,124.0,33.54756,0.00704,0.6,6.831,-1.0,0.028511,0.05596374441132091,0.10869680124965563,0.23220181348132493,0.12436741757269358,14.054157021604938,88.32523762910567,1.9528618203542125,0.8190345767141886,41.96292848940249,61143.39699894307,70075.99980435317,0.20391893268359512,81.83787407566524,82.13126267620736,0.15591650813013314,0.11883195270980493,0.30190495132282524,425.99525875809485,0.17356286857736325,0.5196372549019608,0.3161284394543111,6.127607338509775
38,238,69.2282,21.585,46,34.6831,0,123,118,12,134,15,0.98257,64.3287,0.0,0.0,0.21429,5.981,18.76126,0.0,0.0,124.0,33.74616,0.00741,0.6,7.415,-1.0,0.031918,0.05552455591068982,0.10757582840387717,0.23143107455361,0.12393923263505854,13.976273148148149,86.2758088811489,2.055403607626873,0.8234698288006465,41.89326948001061,65169.60330409235,71395.74450680647,0.20429683321291853,81.67202735525252,82.61747404577581,0.1544177892376559,0.1174799667081281,0.2986019497544378,423.3469535322308,0.1727627378153134,0.5220454901960784,0.31317406984478646,6.147440467833386
39,239,69.9188,21.3262,47,33.2403,0,123,118,12,134,16,0.98223,64.97493,0.0,0.0,0.07143,5.942,18.5304,0.0,0.0,124.0,33.91775,0.00755,0.6,8.001,-1.0,0.029011,0.05506008246118348,0.106554804685897,0.23075141741299363,0.12360463552845553,14.135561342592593,86.13393892009083,2.4117567935283493,0.8234698288006523,41.760162353515625,67236.8398251518,72661.84113553337,0.20462435981201077,81.56936894246151,83.29356446083749,0.1530543395852144,0.11616939049905761,0.2961896138139674,420.9084979101727,0.1711303157137661,0.5242411764705883,0.31015454639411216,6.14386159257968
40,240,69.7307,21.7388,48,33.8183,0,123,118,13,134,17,0.98455,64.87436,0.0,0.0,0.64286,6.006,18.31049,0.0,0.0,123.0,34.04734,0.00732,0.6,7.117,0.12719,0.025332,0.05466987027117054,0.10560901612964575,0.23095431711551306,0.12324946577309841,14.275945216049383,86.33276109266687,3.3739468937346486,0.8295284958229391,41.827901581187305,64927.25814597793,72324.94013412851,0.20564160001620593,81.59829163528568,83.24828868831852,0.15251742674660274,0.11489569047067913,0.2937776682725882,418.75036833344006,0.17044342801425172,0.5277027450980392,0.30733036668271574,6.1362587324847935
41,241,69.8169,21.9095,48,33.9125,0,123,119,13,134,17,0.98103,65.0184,0.0,0.0,0.5,6.008,18.66331,0.0,0.0,123.0,34.12518,0.00701,0.59,8.125,-1.0,0.024231,0.054306009001546036,0.10469455711632157,0.23116878207944425,0.12300315946489229,14.28269675925926,87.92029753915027,2.3017224394752285,0.8355871628452327,41.77932795771846,65056.439580827646,72437.5016215569,0.20672994878649553,81.63467752832653,83.2792465649548,0.15122039297377657,0.11368157879786962,0.29152836728273746,416.855081616077,0.16981961199949544,0.5267682352941175,0.3046711165274079,6.181313532901138
42,242,70.0988,21.9856,48,34.802,0,123,119,13,134,17,0.98718,65.31388,0.0,0.0,0.46429,5.851,18.8107,0.0,0.0,124.0,34.12752,0.00726,0.59,9.944,-1.0,0.024792,0.05384476616983809,0.1037219808328447,0.23175517671040852,0.12273305102827821,14.16724537037037,85.81941469506015,3.1558735891002825,0.8355871628452313,41.81111540617766,66292.84008025014,72304.61213271705,0.20799470797973413,81.63993031243649,83.22006811076473,0.15031142304898826,0.1124997079671568,0.2894322717664636,415.1702764966909,0.16972335441942335,0.5271411764705882,0.30207674323764977,6.216002350171322
43,243,69.7641,21.7965,48,35.6749,0,123,119,13,134,18,0.99054,65.02718,0.0,0.0,0.75,5.786,18.87843,0.0,0.0,124.0,34.04517,0.00668,0.59,9.152,-1.0,0.023112,0.05338761715981216,0.10283076925722859,0.23218354811570152,0.12231081914045362,14.220437885802468,85.59699419615383,2.385684248218387,0.8355871628452305,41.83764949845679,65840.30842525355,72974.80165188224,0.21075690770094793,81.78601172567969,82.7802637894597,0.14911504626496586,0.1113661085913869,0.2874962564736219,413.6308260395026,0.16920221739887642,0.5257814117647058,0.2996150001521605,6.229965381408582
44,244,69.7867,21.5594,49,33.9413,0,123,119,13,135,18,0.9878,65.04079,0.0,0.0,0.5,5.612,18.71835,0.0,0.0,124.0,33.89826,0.00722,0.59,9.12,-1.0,0.020145,0.05303922365903687,0.10194311746683413,0.23256319925079216,0.12206599181950926,14.526716820987655,85.71147795176576,3.0146142270832015,0.8355871628452304,41.82197796856916,65394.97646021982,71952.71101658167,0.21326994016674738,81.8097451193712,82.14085199194436,0.14795408990339834,0.1102950356061526,0.28591018726036577,412.2355173223365,0.1678740120701909,0.5237960784313724,0.29713062288913766,6.2156277705098235
