,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.1.0,cubcol.0.3,cubrow.0.5,uhdhdsim,staticness,tone,noise,temporal,contrast,cubrow.0.3,saturation,cubrow.0,color_fulness,cubcol.0.6,cubrow.1.0,blockiness,cubrow.0.6,cubcol.0.5,fft,cubcol.0,blur,movement
10,110,65.6518,12.1984,58,17.5987,0,115,121,16,131,19,1.05455,61.66213,0.0,0.0,0.21429,3.91,10.72274,0.0,0.0,125.0,57.27866,0.00044,0.41,2.532,-1.0,0.384024,0.12324529165076667,0.12160014985342017,0.198070346299686,83.91236011256744,477.2984835602371,0.8764294117647058,0.5515405798531392,4.246109500613909,95.36765150283087,0.18162134824479473,40.47632363401814,0.21937822200555465,148.16063911051947,0.1882107097923121,0.2810593221650017,1.9781082333467435,0.2209783180194828,0.20696626210918387,80060.53274388822,0.07785016887162025,41633.59610488247,3.683497299382716
11,111,65.8738,12.0257,58,15.6668,0,115,121,16,131,19,1.04674,61.89456,0.0,0.0,0.28571,3.895,10.48666,0.0,0.0,125.0,57.29457,0.00033,0.41,2.335,-1.0,0.363486,0.12330495908417648,0.1237760370388372,0.19806681354324407,83.89423129211076,476.58465686841606,0.876430588235294,0.5537582058963705,4.188654254038705,95.46093059503325,0.18166679963510973,40.37013960473331,0.22114291921992518,148.38502795363445,0.18859399343240024,0.2818822787260852,1.7508386716798587,0.2212847006764358,0.20809206396371036,79931.18544789703,0.07781414185138816,41762.35573803159,3.8212770061728394
12,112,65.8358,11.7817,58,15.5725,0,115,121,16,131,19,1.04494,61.88177,0.0,0.0,0.35714,3.881,10.33773,0.0,0.0,125.0,57.27984,0.0003,0.41,2.587,-1.0,0.368043,0.12343468617122463,0.1252348025704261,0.1984852927928467,83.89013323389216,475.92659276500586,0.8759549019607843,0.5559758319395981,4.125374542635704,95.61272893490954,0.18172981744871783,40.319215562608505,0.22376473754409137,148.27290088845237,0.18987060237127645,0.283039830921414,2.0504898063503685,0.22160405896603466,0.2093558721730598,80076.06082695203,0.07776881545810894,41599.33792673659,3.2881944444444446
13,113,65.9508,11.3778,59,15.3666,0,115,121,16,131,19,1.03893,62.0133,0.0,0.0,0.25,3.902,10.12716,0.0,0.0,125.0,57.27043,0.00029,0.41,2.565,-1.0,0.375011,0.12315917623444214,0.12469237544429936,0.19869100363843753,83.89988501416964,475.2736719244178,0.8772643137254902,0.5521347909605377,4.072483795000941,95.58671373356222,0.18223646388728423,40.10563433611834,0.22437600539747837,148.31736301748725,0.1914398476397781,0.28404262182969114,2.2195652598692894,0.2218375511277065,0.21013590404164156,80160.13919199233,0.07773782610870858,41773.02899085214,2.677276234567901
14,114,66.6127,11.046,59,15.2252,0,115,121,16,131,19,1.04059,62.6216,0.0,0.0,0.25,3.891,9.78653,0.0,0.0,125.0,57.27719,0.00032,0.41,2.131,-1.0,0.399684,0.12320621042116149,0.12638923359752663,0.1989497600041913,83.80868505663736,474.7303534244243,0.8768792156862745,0.5581934579828279,3.992714860666929,97.89763497332267,0.18296768370068658,40.104295707043306,0.22359761179325205,148.36380173387738,0.19126042516141403,0.28497209534907325,2.2511908106881915,0.22207015742234035,0.21136505004216805,80341.35868178043,0.07776704673301019,42920.76228100988,2.365065586419753
15,115,66.9708,10.2942,60,14.4222,0,115,121,16,131,19,1.0366,62.94459,0.0,0.0,0.21429,3.907,9.49398,0.0,0.0,125.0,57.27494,0.00041,0.41,2.503,-1.0,0.37292,0.12338117768568396,0.12678790554954034,0.1989208478212499,83.79781048913351,474.23895797134554,0.8761780392156862,0.5598168729186632,3.905296879604647,97.89773141723039,0.18292423135572503,40.192932882426696,0.2236890196413384,148.30514172163242,0.1912185003221089,0.2864359988195288,2.30840576267069,0.22215665187775513,0.21289152743220724,80247.61056237493,0.07775206977219666,43967.37548908299,2.927179783950617
16,116,67.1088,9.71709,60,13.6085,0,115,121,16,131,19,1.04108,63.07211,0.0,0.0,0.32143,3.897,8.84731,0.0,0.0,125.0,57.26796,0.00025,0.41,2.571,0.18261,0.364737,0.1234243505613193,0.12601371285148544,0.19888187461886173,83.76784338510674,473.8264998045244,0.8753070588235294,0.5598168729186658,3.7732669829048455,95.69616826601515,0.1827274861603415,40.25019101743345,0.22546527507488606,148.3268963126393,0.19130740960178114,0.28821219968640877,2.243837642892884,0.22214967109059505,0.21540650781440027,80395.95441423921,0.07775741329456487,44600.19399305546,2.857301311728395
17,117,67.0084,10.475,60,11.7721,0,115,121,16,131,19,1.04004,62.96789,0.0,0.0,0.32143,3.908,8.3566,0.0,0.0,125.0,57.21957,0.00032,0.4,2.109,-1.0,0.383452,0.12337816663651006,0.12711605432918985,0.19888821007281957,83.80803058683357,473.4399714898828,0.8742803921568626,0.5598168729186622,3.648728237803361,95.75100253174492,0.1826475377790543,39.985903139467595,0.22706851320044047,148.39193382065702,0.19183582132601246,0.29011550540639147,2.522735666462732,0.22207873895794059,0.21871681742036894,80398.53698675497,0.07775611326864662,44616.66829259046,2.5029417438271606
18,118,66.5717,11.011,59,13.5084,0,115,121,16,131,19,1.0392,62.5751,0.0,0.0,0.10714,3.906,9.00635,0.0,0.0,125.0,57.18403,0.00032,0.41,1.94,-1.0,0.377282,0.12347283693027863,0.1271820949118674,0.19903130265591398,83.87133750027598,473.1134191455042,0.8737674509803921,0.5575992468754309,3.7999033366387565,95.87823719370067,0.18249956388044888,40.06624066388165,0.22740381290930678,148.28456855658987,0.192306555225311,0.29112994516354535,2.439977977281389,0.2219622067389522,0.21876496308048637,80084.807787073,0.07773855049583887,43452.06201274778,2.377218364197531
19,119,66.2392,11.2686,59,14.5676,0,115,121,16,130,19,1.04393,62.26951,0.0,0.0,0.03571,3.921,9.46198,0.0,0.0,125.0,57.15412,0.00024,0.41,2.08,-1.0,0.393602,0.1234851824166677,0.1274657536087337,0.19903055690069205,83.87352676873755,472.8094675999812,0.8733,0.5598168729186592,3.9193435698820434,95.96724169343105,0.18236152476091264,40.049782081886576,0.22678044207645798,148.53139894155942,0.19214513751279666,0.29121982716321393,2.1254593990245914,0.22189789907211319,0.21768622020330583,80308.20512213139,0.07774213895758615,42923.146984572115,2.4505690586419755
20,120,65.5808,11.5416,58,14.5337,0,115,121,16,130,19,1.04144,61.65238,0.0,0.0,0.32143,3.909,9.67753,0.0,0.0,125.0,57.13061,0.00037,0.41,2.049,-1.0,0.386641,0.1234564023437539,0.12733366846301025,0.19906283983569223,83.93149779594224,472.52215246234226,0.8734592156862745,0.5559758319396011,4.0184779290491495,96.04511620863009,0.18241635388109262,40.13992780520592,0.22646695383715035,148.48586491077458,0.19303036736993667,0.291390623103852,1.9506581464548227,0.22193174918764497,0.21683360924284167,79965.0778094995,0.0777658684881071,41814.86713711682,3.065007716049383
21,121,65.2112,11.6857,58,14.3237,0,115,121,16,131,19,1.04506,61.29357,0.0,0.0,0.03571,3.93,9.91387,0.0,0.0,125.0,57.12271,0.00025,0.41,2.135,-1.0,0.404226,0.12355503779143598,0.12659244981696557,0.19939049858594135,84.01727858415931,472.17458784035273,0.873655294117647,0.5515405798531455,4.086549895241253,96.1063445070272,0.18267182922035805,40.05025190188561,0.22545127654124372,148.44913970371977,0.19271446357147756,0.29151492141932916,2.376487756575437,0.2219719151301369,0.21655501783787248,79968.32461595412,0.07775608931104103,41436.48723256739,3.214795524691358
22,122,65.1481,11.7382,58,15.7304,0,115,121,16,131,19,1.05535,61.1933,0.0,0.0,0.46429,3.927,10.04042,0.0,0.0,125.0,57.12358,0.00026,0.41,2.064,-1.0,0.419086,0.12363089613063162,0.12679895743648262,0.1993923544400388,83.96911382002958,471.8034723768885,0.8744737254901961,0.5559758319395983,4.120610349857142,96.08677273959286,0.18258843850796705,39.94805324224778,0.22487964682127223,148.30535694251324,0.19146570633471693,0.29156542293750015,2.379577292227535,0.22203637707220583,0.21600342753229468,79981.67679280252,0.07774728501614943,41552.690214525224,3.2474440586419755
23,123,65.0194,11.9135,57,14.9947,0,115,121,15,131,19,1.04734,61.02921,0.0,0.0,0.25,3.914,10.08176,0.0,0.0,125.0,57.12443,0.00031,0.4,2.152,-1.0,0.389429,0.12363507994027434,0.1292048052245456,0.19963355433689192,84.02171513881486,471.43394432273243,0.8748019607843137,0.5460761239382443,4.160552999336514,98.06585894069478,0.18255789638316008,40.070155956127024,0.22514907838586168,148.20558595442284,0.1906262631863353,0.29130950708886005,2.2499608417371597,0.22210416818584805,0.21495984911174026,80288.07951820169,0.07778750384606518,41690.98339847671,3.2331211419753085
24,124,65.0904,12.064,57,16.0057,0,115,121,15,131,18,1.04876,61.04789,0.0,0.0,0.32143,3.921,10.23358,0.0,0.0,125.0,57.10162,0.00037,0.4,2.066,0.18197,0.417259,0.1236280942177573,0.13062843058138113,0.19983941816683967,83.986736043561,471.0502585688772,0.8758725490196078,0.5454819128308485,4.187594894815689,98.01682125730342,0.1826105430440594,40.019838121202255,0.22560238897647406,148.32710966920786,0.19002091318988007,0.2909362247396266,2.2975853121401126,0.22207213986693547,0.21314369959973112,80205.81029697656,0.07777868411384406,42095.59687473447,3.2663483796296298
25,125,64.8669,12.1275,57,16.7042,0,115,121,15,130,18,1.04228,60.80619,0.0,0.0,0.28571,3.907,10.36473,0.0,0.0,125.0,57.1081,0.00035,0.41,2.084,-1.0,0.404719,0.12355379634883373,0.13040441955733592,0.19999546272701121,84.04763331779833,470.6196243954898,0.8753070588235294,0.541640871851779,4.222796870160321,97.98699274604152,0.18306788081292197,40.002104394229846,0.22598079999037954,148.4031623818059,0.18866438129100013,0.2904588017637755,2.213252802665462,0.22200230626782755,0.21253028616176456,80275.30275484962,0.07778318916794102,41856.506953282114,3.5590277777777777
26,126,64.7082,12.2291,56,16.0837,0,115,121,15,130,18,1.03661,60.62934,0.0,0.0,0.42857,3.888,10.41926,0.0,0.0,125.0,57.11189,0.00032,0.4,2.215,-1.0,0.421566,0.12351535034011536,0.13009754577662025,0.20026236241969655,84.06969392168301,470.16972208733125,0.8749745098039216,0.5416408718517801,4.249411118727756,98.09186436657765,0.18343073659862627,40.08764667275511,0.22634084252929113,148.30153395012834,0.18717974172651697,0.29000887754959975,2.5949071624171554,0.22185644604367308,0.21245556209736446,80364.82159640634,0.07780176224733433,41592.67035684132,3.7122395833333335
27,127,64.432,12.4205,56,16.3591,0,115,121,15,130,18,1.04176,60.38435,0.0,0.0,0.17857,3.906,10.50855,0.0,0.0,125.0,57.11979,0.00035,0.4,2.167,-1.0,0.398696,0.1234420615068583,0.1310097515740343,0.20069994332861193,84.09133497951854,469.66468525150606,0.8735223529411764,0.5394232458085528,4.289849170915898,97.81767219692836,0.1835927042204165,39.937716637128666,0.22696652273974588,148.18327876730353,0.18606320134784873,0.290009881196977,2.328609365667256,0.221763628233982,0.21233334646370555,79989.5404160498,0.07780665063224147,40725.42739849054,3.848476080246914
28,128,64.5334,13.0058,56,15.6618,0,115,121,15,130,18,1.02939,60.45572,0.0,0.0,0.07143,3.882,10.67085,0.0,0.0,125.0,57.13263,0.00025,0.4,2.0,-1.0,0.40174,0.12346857630697516,0.1322343407564144,0.20099078325591718,84.06837757988369,469.1442604594825,0.8727345098039215,0.5394232458085543,4.327875242567227,97.75783896870273,0.18392706481448737,40.005121301721644,0.2276821796758867,148.1598409707796,0.18529611752912528,0.29000365997108096,2.015268119622196,0.2216996226241098,0.21197641984493434,80371.1329200086,0.07780189220244237,41017.941589445196,4.067418981481482
29,129,64.4766,13.3569,56,17.3618,0,115,121,15,130,18,1.04471,60.42091,0.0,0.0,0.39286,3.907,11.1752,0.0,0.0,125.0,57.14026,0.00025,0.41,1.969,-1.0,0.398215,0.12342482938868529,0.1321845664207416,0.2013895796356061,84.1009048406881,468.5894065453766,0.8729654901960784,0.5372056197653237,4.37294601990513,97.826545217144,0.1841917698170998,39.87911930790654,0.22717193324611937,148.3040923018201,0.18381298193109472,0.2897114208727583,2.224851361913476,0.22167128815864579,0.2118221607433504,80370.36565735086,0.07777543907054686,40588.61122649074,4.379533179012346
30,130,64.2686,13.6305,56,19.3246,0,115,121,15,130,18,1.03245,60.22007,0.0,0.0,0.21429,3.879,11.47699,0.0,0.0,125.0,57.13383,0.00032,0.4,1.978,-1.0,0.426401,0.1233577218892309,0.13320931863707006,0.20170699136030423,84.10026857183978,467.98766713057927,0.8732823529411764,0.5372056197653209,4.401747820293297,97.37848544370183,0.1843721203992549,39.80989564495322,0.22839919035553172,148.35378631924942,0.18231718915041537,0.2892413933413696,1.9815772449060083,0.22165649357149825,0.21192162532549852,80303.6062123766,0.07778627060512702,40069.353972849334,4.573784722222222
31,131,63.1536,14.4346,55,22.211,0,116,121,15,130,18,1.03828,59.19815,0.0,0.0,0.39286,3.912,11.7095,0.0,0.0,125.0,57.06104,0.00038,0.4,2.02,-1.0,0.440887,0.12335984485942879,0.1329057377643088,0.20196658538123027,84.29219338326939,467.36048967252367,0.871789019607843,0.5349879937220953,4.446991710719255,97.821554631667,0.18476871917195628,39.53426766101225,0.22790481094744336,148.40201408227978,0.18089024295500997,0.288680651988885,2.0233039384316234,0.22163468517938661,0.21113796429070977,79709.63193330065,0.07773609981016136,37802.30405985222,4.3765432098765435
32,132,62.4715,15.1477,54,21.1332,0,116,121,14,130,17,1.03264,58.58948,0.0,0.0,0.25,3.941,12.39346,0.0,0.0,125.0,57.02271,0.00024,0.4,1.99,0.18197,0.408946,0.12338571551793166,0.13169546455161427,0.20214378380305387,84.39812401232886,466.7135190249404,0.8717058823529411,0.5372056197653152,4.525853001331406,96.38330879275559,0.1849199335387816,39.39899849597319,0.22750627929016717,148.28004777901046,0.17969664732252535,0.2882632851297564,2.0489628372596687,0.22159328309397144,0.2102800755927641,79409.17712042932,0.07773504990653922,36474.939079350675,4.476224922839506
33,133,62.8237,16.4432,54,20.985,0,116,121,14,130,17,1.0458,58.91289,0.0,0.0,0.32143,3.934,13.01346,0.0,0.0,125.0,57.01177,0.0002,0.39,1.964,-1.0,0.396784,0.12347871071972143,0.13079982403376092,0.20232509247632033,84.32655305248042,466.04509733443376,0.8764003921568628,0.5333645787862588,4.578397278908692,98.03599652242366,0.1847976827045708,39.12951678994261,0.22771516046204424,148.42471228359014,0.17859752395269252,0.28796858275163156,2.5220104592645716,0.22161458125716404,0.20940312152251758,79436.94537635637,0.07769810271900095,36711.49010926695,3.9014756944444446
34,134,63.6996,16.4226,55,21.7735,0,116,121,14,130,17,1.03552,59.71508,0.0,0.0,0.21429,3.922,14.13035,0.0,0.0,125.0,57.08564,0.0004,0.4,2.132,-1.0,0.382362,0.12349809211146441,0.13039857910537334,0.2026048038570391,84.21952313608223,465.35842261188,0.8780960784313726,0.534987993722095,4.574138873200852,95.71579487738734,0.18476864200696477,38.92334417649258,0.22813560045702913,148.6062057388738,0.17776998114053727,0.2879848529155699,2.43111765739993,0.22160339839378695,0.20856148099906135,79090.98127873962,0.07768860412210497,37812.69304166453,5.299768518518518
35,135,63.5384,14.5842,55,20.2315,0,116,121,14,130,17,1.03326,59.55104,0.0,0.0,0.39286,3.891,14.10657,0.0,0.0,125.0,57.07498,0.00027,0.4,1.865,-1.0,0.37005,0.12355283862335857,0.1297856647235031,0.20288346955098874,84.23691202852866,464.687939890239,0.8780592156862744,0.5311469527430258,4.499129234596264,98.14566675282998,0.1848325415336689,38.87645090362172,0.22813492599829374,148.89179641735836,0.17699545196216104,0.2880942417960806,2.29194047496782,0.22155065409289987,0.2081206686804738,78971.96896248795,0.07768232787428526,37002.859782897445,5.631703317901234
36,136,62.8286,13.5418,55,19.4985,0,117,121,14,130,17,1.03219,58.9185,0.0,0.0,0.21429,3.858,12.52687,0.0,0.0,125.0,57.05233,0.00033,0.4,2.008,-1.0,0.397007,0.12360588733287421,0.12923655897165742,0.20302235993816803,84.25722705060235,464.03184079708325,0.8787078431372549,0.5289293266997968,4.414611062229754,98.21380257470382,0.1849412922170654,38.79120023750964,0.22795293757029253,148.833350107783,0.17600137567912633,0.2874664443450927,1.9635027221652097,0.22153518719101276,0.20765939788200088,78825.7013825291,0.07767105594518735,35246.01392074761,5.753375771604938
37,137,62.0114,13.7464,54,18.4736,0,117,121,14,130,17,1.0267,58.20862,0.0,0.0,0.10714,3.921,11.6297,0.0,0.0,125.0,57.23976,0.00025,0.4,2.086,-1.0,0.396198,0.12361349479896115,0.12878463316747413,0.20309061682729315,84.36445987658418,463.3576864723657,0.8800768627450981,0.5250882857207403,4.390785363670729,98.27161981662941,0.18517398101569113,38.71051665883005,0.22807741633160358,148.95870956274564,0.1749566745061192,0.28702768880048984,2.1351905938372826,0.22152119213541066,0.20689102857730635,78389.7675041961,0.07767231285804933,33664.24611497537,6.568094135802469
38,138,61.5701,13.5067,54,20.2208,0,117,121,14,130,17,1.02721,57.82551,0.0,0.0,0.28571,3.918,11.80419,0.0,0.0,125.0,57.27694,0.00031,0.4,2.186,-1.0,0.377815,0.12355385031214546,0.12885070094304138,0.2031751292689929,84.43093416589872,462.68310688736125,0.8780670588235294,0.5250882857207301,4.4296709757840596,98.31471382809212,0.1853698564793364,38.627068602008585,0.22807212462059387,149.20545813850018,0.17412680301754044,0.28611976015613894,1.6745825765233922,0.22151338125815392,0.20633527303169794,78053.47014713555,0.07763886733146436,32619.149998081502,7.55883487654321
39,139,61.821,13.713,54,20.5706,0,117,121,14,130,17,1.03609,58.07586,0.0,0.0,0.14286,3.952,11.59765,0.0,0.0,125.0,57.21937,0.00032,0.4,2.024,-1.0,0.386986,0.12357587748351745,0.128722458541473,0.20338538712818968,84.3457348934219,462.04220340822224,0.8760835294117647,0.5228706596775045,4.494838825518311,96.49961001113168,0.18541374503748817,38.56053764437451,0.22805784173174326,149.09045028290916,0.173096957254553,0.28552938958254914,1.879699456548274,0.22139841014825462,0.2056194909923155,77736.33613667054,0.07766987313358809,32458.47248799732,8.455729166666666
40,140,62.1616,12.8876,54,19.0535,0,117,121,14,130,17,1.02555,58.36181,0.0,0.0,0.28571,3.912,11.77544,0.0,0.0,125.0,57.37559,0.00035,0.4,2.241,0.18506,0.372295,0.12360108277802954,0.12892024799872975,0.20353183967541505,84.28287434278619,461.41052365336975,0.8803305882352941,0.5206530336342791,4.562024081666801,98.27851423872468,0.18546882805806214,38.4201405843099,0.22799969564270164,149.2108741959286,0.17211336330848295,0.2852351824080398,2.06673573929688,0.22135767427876776,0.2048155170251349,77753.89130510522,0.0776837136947553,33105.31744760697,9.091097608024691
41,141,62.4776,12.5277,54,17.9049,0,117,121,14,130,17,1.0291,58.60846,0.0,0.0,0.42857,3.903,11.07179,0.0,0.0,125.0,57.47186,0.00031,0.4,2.143,-1.0,0.342439,0.12357983182631871,0.12886702333693806,0.2037408354083382,84.27288054881352,460.8524111788652,0.8842435294117648,0.5206530336342746,4.5201131232088585,98.22767553015069,0.18543203070287181,38.50965278531298,0.22785310295244657,149.3155065389235,0.17133129664848587,0.2849851619527685,1.7146400796273993,0.2213536387734867,0.20461981349501848,78033.53187611767,0.07768096011613311,33898.59719585189,8.92578125
42,142,63.031,12.661,55,17.4503,0,117,121,14,130,17,1.03772,59.12492,0.0,0.0,0.25,3.861,10.76805,0.0,0.0,125.0,57.45482,0.00029,0.4,1.916,-1.0,0.349831,0.12362382483195322,0.12900519510131872,0.20396031518784252,84.12538166697736,460.3908977806265,0.8871898039215687,0.5206530336342753,4.4811613416797,98.25574993179804,0.18541968527523942,38.39038952486015,0.22865668677169473,149.61039648276582,0.17081714469720546,0.28461692300027097,1.9364581683571784,0.22136645386787707,0.20384540888363115,78111.89311013547,0.0776716244811334,34905.987289699995,8.470437885802468
43,143,62.6553,13.2888,55,18.2313,0,117,121,14,130,17,1.03289,58.78057,0.0,0.0,0.03571,3.868,10.87441,0.0,0.0,125.0,57.5147,0.00027,0.4,2.255,-1.0,0.348963,0.12367350711187779,0.12848798321213167,0.2041373226782008,84.2508784009292,460.040646177177,0.8867207843137255,0.5206530336342813,4.497203509929501,96.92550268918964,0.18530499185476162,38.38288634500386,0.22917096442806154,149.78128953559778,0.17042337352063527,0.2842237874528248,1.8027399892788645,0.22135398450757207,0.20348569314779053,77926.0815875274,0.07766916520120239,34353.88852146287,8.199556327160494
44,144,62.3282,13.3805,54,18.5278,0,117,121,14,130,17,1.03849,58.46722,0.0,0.0,0.17857,3.918,11.41157,0.0,0.0,125.0,57.52999,0.00029,0.4,2.113,-1.0,0.38496,0.12368708211218693,0.12792730660126356,0.20432461009871972,84.35042856385229,459.7701253046976,0.8835878431372549,0.5206530336342801,4.521460529969722,93.57095218548717,0.185043986410408,38.5132216465326,0.22955603391558219,149.73341602141608,0.17009438664097015,0.2840834923521191,1.9045133869531057,0.2213591255297396,0.20277590777670168,77793.54057400012,0.07766296463532547,34384.777485959596,7.7944155092592595
