,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,movement,tone,blockiness,staticness,noise,saturation,blur,cubrow.0.5,cubrow.0.6,cubrow.0.3,cubcol.0.3,fft,cubcol.1.0,cubrow.1.0,cubcol.0,uhdhdsim,cubcol.0.6,color_fulness,cubrow.0,contrast,temporal,cubcol.0.5
16,416,69.2641,14.425,72,20.3642,0,115,121,18,131,21,1.03073,67.36243,0.0,0.0,0.21429,3.358,11.9328,0.0,0.0,125.0,58.25587,0.00133,0.6,2.034,0.15959,0.02729,4.548514660493828,0.8895490196078432,2.6077695677592834,463.5806775419323,1.0253476922448936,40.2582310806086,36158.429926411714,0.22713122353465065,0.2401731160258507,0.2180813126862305,0.16453204101024455,76307.47340761288,0.13342411134093768,0.31950662460363727,0.08464257313217965,82.95950548492345,0.19530185416701984,148.87337700042536,0.25230848415884183,96.46628535417435,4.95903610864051,0.22913491189469903
17,417,69.0536,14.8939,72,21.128,0,115,121,18,131,21,1.02092,67.17407,0.0,0.0,0.35714,3.374,12.39711,0.0,0.0,125.0,58.29977,0.00106,0.6,1.971,-1.0,0.023472,4.91724537037037,0.8917698039215687,2.6489168303140955,463.2089611354073,1.0251884738585404,40.36380400481047,35781.19223687103,0.227072868073494,0.24025571139029767,0.21894228045867922,0.16372798192864088,76154.99992181608,0.1333722206014821,0.31758235208833513,0.08460879693528484,83.02022474276468,0.19504808754322236,149.01939245668297,0.252307215036787,98.2767174788531,5.004689223443453,0.2292563708579164
18,418,69.0716,14.7006,71,21.8321,0,116,121,18,131,21,1.0245,67.10363,0.0,0.0,0.35714,3.373,12.80647,0.0,0.0,125.0,58.31385,0.00121,0.6,1.914,-1.0,0.029697,4.708333333333333,0.8924823529411765,2.7424569572240602,462.8882063443188,1.0225358550942671,40.292670544282885,35574.44961844368,0.2269037821043854,0.2401530388656085,0.21891537728523874,0.16271815177981075,75857.65786502136,0.13333388837654941,0.31546224936610456,0.08456977224846472,83.06300905621926,0.1950416705334861,149.3081314938879,0.250861798990671,98.08495621218654,5.05898751858711,0.2298038758107888
19,419,69.4673,14.8866,71,22.439,0,116,121,18,130,21,1.02331,67.42578,0.0,0.0,0.46429,3.368,12.63955,0.0,0.0,125.0,58.33824,0.0011,0.6,2.03,-1.0,0.027912,4.709538966049383,0.8939486274509805,2.557037531619278,462.66802272653274,1.0186948141152081,39.97562116458092,36405.46580184173,0.22673996282392184,0.2399816130938328,0.2191758652226128,0.16038487098537227,76103.80441413556,0.13341893687492598,0.3143553184002186,0.08460024460417338,83.0255582186391,0.19501338277402297,149.53137057860323,0.25008730817730646,98.25404166998533,5.054884500894835,0.23050301065135045
20,420,69.6913,14.4765,72,21.6782,0,116,121,18,130,21,1.03602,67.631,0.0,0.0,0.14286,3.374,12.79845,0.0,0.0,125.0,58.45439,0.00132,0.6,2.146,-1.0,0.025772,5.1890432098765435,0.8971988235294118,2.906111457525396,462.52387411735305,1.0126361470929157,39.738409913616415,36860.97933177845,0.22665259564986134,0.23990088664928833,0.21947996943981926,0.1592116369580715,76173.83297689343,0.1334981289058045,0.3131745098739735,0.08452443230410205,82.92801945162522,0.19496005289589424,149.6103799435295,0.24983321099921196,98.24556445563101,5.068790895213897,0.23115360189000375
21,421,69.6371,14.1657,71,21.4008,0,116,121,18,130,21,1.03385,67.59138,0.0,0.0,0.5,3.362,12.44314,0.0,0.0,125.0,58.4715,0.00117,0.59,2.014,-1.0,0.029205,5.168161651234568,0.8987305882352942,2.7630474798846545,462.3844830866127,1.0126361470929126,39.63234870816454,36021.27522067292,0.22671451362152198,0.2398605128231196,0.21949158244182618,0.1572236374353731,75897.70278348529,0.13342592807269893,0.31213444303596716,0.08454760614479248,82.9353425400158,0.1948113479696093,149.7834367389317,0.2491017137153455,98.39594975217462,5.035887077890591,0.23200797782382887
22,422,69.2587,14.1462,71,19.6248,0,116,121,18,130,21,1.03163,67.24168,0.0,0.0,0.64286,3.364,12.17793,0.0,0.0,125.0,58.50529,0.0011,0.6,1.923,-1.0,0.03255,4.891300154320987,0.8999972549019608,3.0056692784948105,462.1918816771932,1.0126361470929137,39.78004455566406,35632.2783093074,0.22667291590373778,0.23974797956744326,0.21920023072837058,0.1562321139925337,75831.3942903116,0.13336123154722823,0.31106951437548336,0.08453189458380787,82.98370221003664,0.19430813307616893,149.49704894645674,0.2490059052956152,96.55550318177245,5.0276432833198,0.2321626692758965
23,423,68.9939,14.6703,71,20.1337,0,116,121,18,130,21,1.02393,67.02318,0.0,0.0,0.53571,3.378,12.16382,0.0,0.0,125.0,58.58076,0.0012,0.61,2.037,-1.0,0.023826,4.730565200617284,0.8996129411764648,2.6396416463720684,461.9303879018091,1.0110127321570757,39.671411961684996,35115.74913085937,0.22687667636211073,0.23961010836640967,0.2187179844768097,0.15512924405511244,75733.08865757793,0.13336426619256606,0.31016925823096625,0.0845237607142749,83.02006774842746,0.19344675535184602,149.22115960527344,0.24895942641751512,96.57268684913265,5.019740432894084,0.23265287475291896
24,424,68.8733,14.9143,71,21.0015,0,116,121,18,130,21,1.03021,66.97386,0.0,0.0,0.57143,3.359,12.60897,0.0,0.0,125.0,58.43468,0.00107,0.6,1.855,0.15458,0.031126,4.400511188271605,0.8976372549019609,3.1612047843593634,461.6591806642571,1.0170713991793656,39.530381567684216,34573.164222359366,0.22705756865133878,0.23971586952902904,0.21843549092598605,0.15448953665347948,75514.15370882253,0.13326265755724556,0.3090390335592824,0.08451797668993907,82.96882974149496,0.1928247420307879,149.2247035961911,0.2490866507724205,98.2995097398715,5.058140190065511,0.23466818865989292
25,425,68.4725,14.8885,71,21.4761,0,116,121,18,130,21,1.02478,66.62107,0.0,0.0,0.21429,3.367,12.81374,0.0,0.0,125.0,58.43837,0.0013,0.6,2.048,-1.0,0.028301,4.602478780864198,0.8955329411764708,2.58150524823994,461.3439666782806,1.018694814115203,39.484438672477815,34218.92847334615,0.2271144208849454,0.23961702235045004,0.21841213585828567,0.15341128741298282,75439.59264176051,0.1332387322294567,0.308178297005667,0.08448157653568548,83.06057561482021,0.19248915988698084,149.13990090053517,0.24919709435046708,97.85802020936822,5.0299982307796185,0.23686002452498295
26,426,68.5271,15.0183,71,20.9153,0,116,121,18,130,21,1.02363,66.65147,0.0,0.0,0.21429,3.377,12.79342,0.0,0.0,125.0,58.51128,0.00114,0.6,1.91,-1.0,0.026269,4.262345679012346,0.8971384313725491,2.73636522364033,460.99359595385243,1.02091244015843,39.6288096110026,34508.56714194694,0.22754451704601736,0.23961790902074565,0.21843379401165747,0.1532740946216047,75759.73616186136,0.13318415835735797,0.30724036410444666,0.08446582967235303,83.07766621559942,0.19217941415461004,149.0829713964772,0.25023221269775836,96.60165281926956,4.970534384023232,0.23768165085190124
27,427,69.1284,14.8909,71,20.395,0,116,121,18,130,21,1.02185,67.22521,0.0,0.0,0.42857,3.37,12.90888,0.0,0.0,125.0,58.3952,0.00122,0.59,2.038,-1.0,0.02352,4.15697337962963,0.8951372549019609,2.9349414551995903,460.6454425232798,1.0209124401584326,39.69665904103974,35733.74315720969,0.22772672216015946,0.23959009528975408,0.21846777410772072,0.15267894261547377,75948.36015980765,0.13325181168659897,0.3067877606738907,0.08447349800839715,82.96930900736393,0.19159754976767585,148.9084335968488,0.24965828029746154,98.25456836502241,4.955737078347875,0.23801479835234585
28,428,69.1945,17.5049,71,20.5201,0,116,121,18,130,21,1.02701,67.27234,0.0,0.0,0.57143,3.384,12.79594,0.0,0.0,125.0,58.3208,0.00119,0.6,2.089,-1.0,0.025167,4.334924768518518,0.8929156862745099,2.6604861899184336,460.3067126991587,1.024753481137495,39.58948206018518,36333.076640014726,0.22796174343195713,0.23963833341994054,0.21839647000364582,0.15268124207044975,76053.27986808047,0.13322967560605892,0.3060433695853995,0.08445281933686058,83.01480389214697,0.19134541767662322,148.84400376758776,0.24902262187498056,96.8885974501539,4.953804602641516,0.2382329842860116
29,429,69.9264,18.8207,72,21.5106,0,116,121,18,130,21,1.02519,67.91593,0.0,0.0,0.32143,3.413,15.04097,0.0,0.0,125.0,58.47747,0.00125,0.6,2.008,-1.0,0.02789,4.951051311728395,0.8928027450980394,2.686057786136065,459.89726278935206,1.0225358550942651,39.33383593147184,38424.85846168833,0.22819292506200278,0.2396202121784227,0.21825964561186614,0.15175286613500683,76145.49182785687,0.13323264343502586,0.3067957917356994,0.0844784559791825,82.98068246649719,0.1910492760660672,148.85899832882032,0.2491395083504627,96.79361238606853,5.0122912678592435,0.23865762401473942
30,430,70.0771,17.4176,72,22.2774,0,116,121,18,130,22,1.02934,68.039,0.0,0.0,0.32143,3.393,16.17518,0.0,0.0,125.0,58.44863,0.00112,0.6,1.889,-1.0,0.024565,5.332995756172839,0.8916937254901962,2.5129867776248767,459.4233673743956,1.0209124401584333,39.40150376308112,38830.99837739854,0.2284709075079815,0.23970718484623357,0.2179473768473328,0.15106888332491172,76588.59839765658,0.13327198362653342,0.30623689457603986,0.0844467712448653,82.92864055979013,0.1910038033767824,148.73000466984814,0.249556498639129,97.9873527705194,5.079533862019352,0.24005985821582598
31,431,70.1264,16.2565,72,23.4623,0,116,121,18,130,22,1.0269,68.00651,0.0,0.0,0.57143,3.372,14.96544,0.0,0.0,125.0,58.45448,0.00117,0.61,1.931,-1.0,0.024329,5.345630787037037,0.8903552941176471,2.6423182731290757,458.92173398475074,1.020912440158425,39.56148934069975,39368.09594241875,0.22861409902280375,0.23960795848287333,0.21778802651262907,0.1507665949163826,77527.18159139369,0.13332410327884894,0.3057736218910146,0.08447986132095568,82.89656575126713,0.19094961816321657,148.6380675578826,0.2496465784732369,97.97086206570688,5.117846856768115,0.24097452254349033
32,432,69.8239,15.6009,71,21.7368,0,116,121,18,130,22,1.01227,67.72416,0.0,0.0,0.42857,3.358,13.96725,0.0,0.0,125.0,58.4828,0.00115,0.6,1.876,0.16191,0.025783,5.335503472222222,0.8901301960784315,2.6345483438175648,458.40460588088075,1.0164771880719732,39.677201447663485,38844.42458274757,0.22869932506019783,0.2395218723420015,0.2174759135836429,0.14965212625923982,77244.26745622563,0.13330988179076725,0.3054779823603035,0.08443771074047836,82.94963068467347,0.19070671613450435,148.64593802583462,0.249758309898493,96.69296973838019,5.115247059093612,0.24238489689944137
33,433,70.2889,15.3026,72,22.9739,0,116,121,18,130,22,1.02066,68.13304,0.0,0.0,0.53571,3.359,13.41478,0.0,0.0,125.0,58.5289,0.00118,0.6,1.937,-1.0,0.027118,5.493827160493828,0.8914152941176472,2.413209710702039,457.88988660611284,1.017665610286766,39.722673015829955,39921.83432726882,0.2288487636993393,0.23944562673933806,0.21715659407263058,0.14858948418628462,77620.05558193315,0.1333792091299455,0.30524520897901447,0.08443350591461832,82.87378369058943,0.19069324044686717,148.6692627824536,0.25019901035346326,96.68335127229072,5.09569137623658,0.24369463643815617
34,434,70.4661,15.0511,72,22.9282,0,116,121,18,130,22,1.01578,68.33655,0.0,0.0,0.46429,3.367,13.15614,0.0,0.0,125.0,58.57065,0.00118,0.6,1.748,-1.0,0.029953,5.667004243827161,0.890694117647059,2.332763558838197,457.41246062613544,1.0209124401584362,39.8192677438995,40342.13560252394,0.22909936543386178,0.23936201752474445,0.21715422778116647,0.14765079208690515,77619.77608743792,0.13340225878770096,0.3051696267538832,0.08440884090546462,82.86484194518525,0.19072817183851404,148.6907289483204,0.24995042241061502,97.96045154740108,5.05109906728738,0.2451566641565433
35,435,70.6046,14.4765,72,21.4114,0,116,121,19,130,23,1.01855,68.48484,0.0,0.0,0.57143,3.374,12.94139,0.0,0.0,125.0,58.5839,0.00137,0.6,1.933,-1.0,0.025858,5.8645351080246915,0.889804705882353,2.3042509074428983,456.98991003844304,1.0263768960733353,39.81035604594666,40655.977218478714,0.22932143766280597,0.23928260216544214,0.2170079215275866,0.14648469043183512,77539.59919609374,0.13343805009258844,0.3052491153033175,0.0844161640085907,82.87024493379532,0.19122012835653288,148.65604361003392,0.24990193840173341,96.59417106426606,5.026580038171484,0.24658847393664884
36,436,70.4569,14.3647,72,19.437,0,116,121,19,131,23,1.01928,68.35995,0.0,0.0,0.39286,3.37,12.45031,0.0,0.0,125.0,58.61914,0.00107,0.6,1.579,-1.0,0.029814,5.8814621913580245,0.8895219607843139,2.5320304285134214,456.6013894686047,1.0257826849659342,39.68130643868152,40609.91448456409,0.22959362087938032,0.23925018138165835,0.2171257694715397,0.14548557454710703,77369.81612706902,0.13343773921544708,0.3054089622315355,0.08439740647889792,82.9023096582076,0.19170712723411626,148.69913228449812,0.2502525765078769,98.15460286814582,4.9839225988623275,0.24833231708686365
37,437,70.3489,14.1973,72,20.1614,0,116,121,19,130,22,1.027,68.28068,0.0,0.0,0.46429,3.397,12.35697,0.0,0.0,125.0,58.62532,0.00129,0.6,1.665,-1.0,0.02541,5.8335744598765435,0.8908168627450981,2.4004207632486176,456.24895000396936,1.0253476922449025,39.712344887815874,40354.8069751897,0.22965457422767788,0.2391103888429223,0.21722550428516296,0.14476160359497336,77277.27739949062,0.13345262948909078,0.30538616224884785,0.08437328968026263,82.96377280203346,0.1917946217106964,148.79206994834735,0.24992009853875263,98.1371689978486,4.965604512041841,0.2501210714399039
38,438,70.7216,13.9396,72,19.3664,0,116,121,19,130,23,1.0205,68.63628,0.0,0.0,0.39286,3.401,12.21355,0.0,0.0,125.0,58.62357,0.00107,0.61,1.688,-1.0,0.023617,5.710407021604938,0.8907894117647059,3.205722845088354,455.9362447406524,1.0269711071807224,39.55495933250145,41040.52920549548,0.22984701420338505,0.23892958071506318,0.21739070778051886,0.1444823578571075,77451.51475461,0.1334567113275747,0.3051712424605647,0.0843760746811948,82.89793657098558,0.19217290976884302,148.94352166492567,0.2506514115614701,96.43606021541092,4.952814827009803,0.25147373008455925
39,439,70.9898,13.8605,73,18.7236,0,116,121,19,130,23,1.03033,68.90354,0.0,0.0,0.32143,3.41,11.98961,0.0,0.0,125.0,58.62813,0.00113,0.6,1.557,-1.0,0.027387,5.774112654320987,0.8900349019607844,2.021391638598058,455.65652815009315,1.029188733223956,39.40624020423418,41627.802504157786,0.2301111956761521,0.2388897721295671,0.2173886739780296,0.14400413128252473,77330.18792824124,0.1334545576005327,0.3049253872411602,0.08434496976676624,82.85468357905673,0.19277727518377452,148.90251070237818,0.2506526139809901,96.94516986888883,4.933514451885697,0.25331645168725675
40,440,70.9315,13.7688,73,18.9251,0,116,121,19,130,23,1.02476,68.91656,0.0,0.0,0.39286,3.417,11.92014,0.0,0.0,125.0,58.62302,0.00114,0.61,1.534,0.15522,0.024757,6.007233796296297,0.8891269607843136,2.3009784958897965,455.40764027623294,1.0324355630956246,39.42586036964699,41297.14263952758,0.23030525892543527,0.23894512886672745,0.2175025416464047,0.1437062136621626,77120.54344746388,0.1334448585639245,0.3048658880744677,0.08433835656127432,82.86811326670957,0.1935883424882505,149.03836677966768,0.24991376309984653,98.21309608639311,4.917383030047337,0.2541319320092106
41,441,70.8874,13.6697,73,17.7745,0,117,121,19,130,23,1.02479,68.92457,0.0,0.0,0.39286,3.412,11.83982,0.0,0.0,125.0,58.63517,0.00115,0.6,1.611,-1.0,0.028317,6.095968364197531,0.8885160784313727,2.222030431703826,455.1708582481744,1.0358416113536533,39.29407812047888,41054.96628884424,0.23048925376541726,0.2389608612679355,0.21778609572941016,0.142732749970733,76987.65011692172,0.13348362627138147,0.30486485193622687,0.08435462461834727,82.87165711323897,0.19398798306254514,149.01490096549963,0.24974384652606327,98.20607439879622,4.901302123561661,0.2549738313380951
42,442,70.7465,13.6133,73,18.5016,0,117,121,19,130,23,1.03622,68.86638,0.0,0.0,0.46429,3.406,11.75227,0.0,0.0,125.0,58.61695,0.00137,0.61,1.576,-1.0,0.024466,6.133728780864198,0.8881941176470589,1.7743966881350592,454.94360114538847,1.0352474002462506,39.14601116415895,40442.83188828875,0.23064926516686607,0.23901676650860573,0.2175178560053807,0.14176281317402029,76853.07468223947,0.13346762000983547,0.3049002451175204,0.0843617992892704,82.92096569784829,0.19452844110625583,149.04070895691447,0.2492530598630275,97.04058436364143,4.878933993566653,0.25582507375488256
43,443,71.2154,13.3043,74,16.5323,0,117,121,19,130,23,1.03077,69.35435,0.0,0.0,0.39286,3.417,11.70293,0.0,0.0,125.0,58.62848,0.00127,0.6,1.572,-1.0,0.028854,6.120997299382716,0.8884167254901961,2.5761586862678385,454.73825154989913,1.0390884412253134,39.20261957615982,40991.12205370157,0.23084382571489176,0.2391109044916533,0.21744185973434377,0.14081021940283603,76798.37824839493,0.13346761056675546,0.3049543983587693,0.08437711897994384,82.87035827542788,0.1957978110323234,149.24250809967467,0.24827184334084273,98.08088635227382,4.855254358745511,0.2568686163857772
44,444,72.117,13.0355,75,17.2069,0,117,121,20,130,24,1.02637,70.22311,0.0,0.0,0.53571,3.399,11.43894,0.0,0.0,125.0,58.65682,0.0011,0.6,1.531,-1.0,0.032593,6.117621527777778,0.887832549019608,2.9920036720242202,454.5516508408037,1.0457413193550085,39.14607144579475,42400.00623826305,0.23107523089203877,0.23916959591698758,0.21733554684018452,0.14057582778813307,77007.81793322912,0.13350854749617153,0.305052191692208,0.08437292806184535,82.73180295198881,0.196755331297695,149.05942199437285,0.2473798964481883,98.22664565156032,4.806989774070089,0.25767601771083876
