,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.5,blockiness,saturation,cubcol.0.6,color_fulness,movement,cubrow.0,blur,noise,cubcol.0,tone,staticness,cubrow.1.0,contrast,cubrow.0.3,cubrow.0.6,cubrow.0.5,temporal,cubcol.0.3,fft,uhdhdsim,cubcol.1.0
11,311,49.9708,21.8534,40,20.8849,0,119,114,17,138,18,0.99876,50.84489,0.0,0.0,4.92857,5.088,18.31409,0.0,0.0,126.0,28.41437,2e-05,1.6,1.571,-1.0,1e-06,0.10575214111469318,0.9761241091523972,60.073026115511674,0.09922312182619872,85.26958499749063,9.540219907407407,0.2667368002476062,23556.144497372316,0.5703107920274172,0.0883900808876147,0.43259529411764697,517.1898884576839,0.10561531164201192,85.26177174734386,0.2040105383545787,0.11539669079434456,0.11024355342787714,5.194945880927087,0.11724702025578161,67833.67975190221,95.49327815396467,0.12574195017207973
12,312,50.8576,18.0573,41,20.7868,0,119,113,17,138,18,1.00142,51.75634,0.0,0.0,4.28571,5.071,18.75978,0.0,0.0,126.0,28.46084,2e-05,1.62,1.709,-1.0,0.0,0.10484264710818689,0.992430061779018,60.11900555645978,0.09887069401975455,85.1168637610056,9.492476851851851,0.26693334373022193,24233.3383151419,0.5741518330064813,0.08815557685324762,0.437789921568627,513.4653232466445,0.10721535835073442,87.60005087633012,0.20419507966949252,0.11545079298153996,0.10928037946608046,5.098228357784426,0.11713380397226948,67822.25117485074,95.40196841247416,0.12598985743605337
13,313,50.4583,21.9097,41,16.0952,0,119,114,17,138,18,1.00049,51.41574,0.0,0.0,3.85714,5.055,15.50955,0.0,0.0,126.0,28.30284,2e-05,1.62,1.711,-1.0,0.0,0.10387124981322539,1.4129057614522096,59.996557918595684,0.09857912703865362,83.91836462198307,7.804783950617284,0.2670573486999054,23731.29240848169,0.5741518330064824,0.08775554664425023,0.4295317647058824,510.30432153722995,0.10952576697085507,88.49279755411422,0.20522129270575196,0.1155113790099562,0.10856672031338929,5.01186178179372,0.11794584712175656,67634.52728439822,95.47134278476513,0.12620303246282494
14,314,48.7995,21.9645,40,20.7982,0,119,113,17,138,18,1.00106,49.91462,0.0,0.0,3.17857,5.085,18.81075,0.0,0.0,126.0,27.87485,5e-05,1.62,1.631,-1.0,8e-06,0.10304110794074306,1.0386308495752448,60.1489304907528,0.09836720786429914,82.25103406843576,7.7525559413580245,0.2672563035849955,21590.856199851296,0.5703107920274159,0.087433787026082,0.4163937254901961,507.7546194532881,0.10991958306271403,88.76250270209178,0.20364101644116434,0.11560229285910271,0.10834848255856731,5.225586408382431,0.11940798450939406,67367.36433292604,95.67801288702768,0.12646282955859284
15,315,47.4817,21.653,39,19.3947,0,119,113,17,138,18,0.99762,48.61839,0.0,0.0,3.60714,5.183,18.85581,0.0,0.0,126.0,27.79446,0.0,1.61,1.725,-1.0,0.0,0.10249743692014208,1.111995040952628,60.48058215482735,0.09808539247964414,81.95883385284641,8.716242283950617,0.26720788428549896,20207.987314699556,0.5703107920274122,0.087495164913402,0.4164094117647059,505.5561085057018,0.11240423509795518,88.62302592495709,0.2001821808925046,0.11556631736624479,0.10815636973084476,5.1554282921762775,0.12149589128644156,67250.4149045069,95.80243638171206,0.1265047597706848
16,316,46.8647,20.9282,38,18.5288,0,119,113,17,138,18,0.99973,47.95569,0.0,0.0,3.64286,5.134,18.59383,0.0,0.0,126.0,27.64558,2e-05,1.62,1.565,0.1268,4e-06,0.10196380702848554,0.9644009330572081,60.63491953155141,0.09775220097691562,81.54353401025557,8.767698688271604,0.2672477873588592,19786.842098692512,0.5642521250051231,0.0874949952893586,0.41584168627450985,503.52311819903963,0.11199504646992155,87.6787877439159,0.19625577865623642,0.11560954218511872,0.10815012199971884,5.1107328167421855,0.12289623862966188,67274.46924403287,95.87535239337194,0.12633697147554138
17,317,47.9723,20.2053,39,17.1229,0,119,113,17,138,18,1.00182,48.92277,0.0,0.0,2.82143,5.167,17.96943,0.0,0.0,126.0,27.77911,2e-05,1.6,1.822,-1.0,0.0,0.10153498704035159,1.1063966198603947,60.74417472180025,0.0976147826825555,81.49090004511595,8.655333719135802,0.26728541826007735,21083.583297794245,0.5658755399409595,0.08749244558884813,0.41914313725490204,501.5023409984292,0.11154606764586383,84.76938666142604,0.19386644912472253,0.11562216554284147,0.10819912551142699,5.011577613119955,0.12372543201146956,67476.91304416441,95.71041601855433,0.12606302981270656
18,318,48.81,19.3818,39,19.485,0,119,113,17,138,18,1.00222,49.73744,0.0,0.0,3.28571,5.125,17.35146,0.0,0.0,126.0,28.07764,2e-05,1.63,1.923,-1.0,4e-06,0.10114873790666558,1.3300667203375864,60.49297756618923,0.09728040705667171,82.17211698253844,8.842833719135802,0.26702056062404145,21836.3940017542,0.5680931659841854,0.08740636743129572,0.4288180392156863,499.3271008904823,0.11139284600256837,87.07666995976606,0.19296781438636998,0.11554974097355716,0.10819444788393383,5.179181192435159,0.12495348390886131,67453.69131126402,95.59217472498935,0.12564539386743945
19,319,49.6782,19.652,40,20.1121,0,119,113,17,138,18,1.00114,50.57116,0.0,0.0,2.60714,5.105,16.64267,0.0,0.0,126.0,28.40419,5e-05,1.61,2.023,-1.0,4e-06,0.10078516230336332,1.5664297577501418,60.288090647002804,0.09712662814328815,83.23539831118029,8.619598765432098,0.2657780950366433,22412.02249387985,0.5703107920274081,0.08762816021927691,0.43919843137254905,497.1532819039516,0.1133782703223454,84.6431785047237,0.19316894899243311,0.11518657495872948,0.10823128432820572,4.883730492924499,0.12622871407576458,67428.03598701485,95.54513093874696,0.1255614559921018
20,320,50.6446,19.9456,41,17.6689,0,119,113,18,138,18,1.00172,51.48053,0.0,0.0,2.75,5.062,16.87301,0.0,0.0,126.0,28.55731,1e-05,1.63,1.667,-1.0,0.0,0.10051440762749025,1.3267145712458424,60.09314153223861,0.09698106503675104,83.80402216617122,10.028694058641975,0.2648849686639257,23419.43066464962,0.5703107920274136,0.0879526655072227,0.4453376470588236,495.09110667225076,0.1168091667355762,85.7845433414997,0.19327937200581255,0.114725246611401,0.10816378159222806,4.866307985973745,0.1266919618002874,67580.22305480704,95.45979758558921,0.12544918103863173
21,321,51.1734,19.8409,41,17.6209,0,119,114,18,138,18,1.00359,51.99626,0.0,0.0,4.96429,5.08,17.12856,0.0,0.0,126.0,28.74646,3e-05,1.62,1.432,-1.0,0.0,0.10028841997451857,0.9425839736918046,60.03798251681858,0.09682338549313554,84.07811955952562,9.876012731481481,0.2647038051037562,24005.3904818913,0.5703107920274124,0.08843988821091865,0.4494745098039217,493.16002539765515,0.11809891893984228,87.29368310478287,0.19368538329862806,0.11432079021968129,0.10810107901926991,5.004505557443772,0.12730631087372332,67788.81276197117,95.40602576252081,0.1254005607920251
22,322,50.8103,18.9731,41,18.817,0,119,113,18,138,18,1.00239,51.64602,0.0,0.0,3.42857,5.115,17.0395,0.0,0.0,126.0,28.8338,2e-05,1.6,1.387,-1.0,2.3e-05,0.0999361307212506,1.3969110137470768,60.24195372028115,0.09658788143518436,84.30300845041066,9.654899691358025,0.26411624776678677,23763.59866028528,0.5703107920274134,0.08890706892875525,0.45190980392156854,491.4367864409102,0.1167871101083686,87.96337358646316,0.194024603047806,0.11368687030193188,0.10800594322391983,5.376889980188687,0.1277951597163581,67620.97032991945,95.43334866548022,0.12502480376587052
23,323,50.7434,19.0964,41,18.0618,0,119,113,18,138,18,1.0016,51.50872,0.0,0.0,4.21429,5.099,16.29087,0.0,0.0,126.0,28.7992,1e-05,1.61,1.321,-1.0,8e-06,0.09962906143077893,0.8391865547335561,60.2458051516686,0.09644398583957793,84.20116714334821,9.887104552469136,0.26339263157338166,23829.730711036882,0.5642521250051193,0.08937934630963255,0.4526596078431372,489.87815591728554,0.11692793300007416,86.56451799713726,0.19469039407790703,0.11330693568979762,0.10812514633610724,4.999453931086224,0.1283922266300792,67703.61957278795,95.44371059635382,0.12483192501910279
24,324,50.5297,18.8103,41,18.409,0,119,114,18,138,19,1.00085,51.44072,0.0,0.0,4.0,5.125,16.40173,0.0,0.0,126.0,28.74742,2e-05,1.62,1.391,0.125,6e-06,0.09879749559023308,1.5620174565635845,60.33234772858796,0.09627861087170908,83.91956240468897,10.34939236111111,0.2625965726613067,23323.124880277956,0.570310792027419,0.0894690079048384,0.4533824509803919,488.4595057667677,0.11690865479700292,88.43565019056423,0.19507166253023517,0.11308503147044394,0.1079242925171204,5.465712148605108,0.12852886318761397,67590.40142681569,95.39631912358031,0.12430499464948012
25,325,49.9326,18.6947,41,18.7424,0,118,113,18,138,19,1.00378,50.86716,0.0,0.0,3.32143,5.098,16.15603,0.0,0.0,125.0,28.73563,1e-05,1.63,1.534,-1.0,0.0,0.09917051140817357,1.1053947947341314,60.55706410349151,0.09596394767004089,83.88719464865987,11.036313657407407,0.2620863279951967,22828.81729399093,0.5620344989618994,0.08954668394258831,0.4540517647058824,487.24839164173454,0.11637159608885178,84.41891427526504,0.1954590417493392,0.1127171486906762,0.10760847069214505,5.465671840939548,0.12873347585230885,67433.65326168972,95.56918528883224,0.12375461766267039
26,326,50.2868,18.6442,41,18.1792,0,118,113,18,138,19,1.00275,51.25836,0.0,0.0,4.07143,5.1,16.05944,0.0,0.0,125.0,28.85012,1e-05,1.62,1.379,-1.0,3e-06,0.09858420905224753,1.0862531583583868,60.580030464831694,0.09580874668324048,83.95080625224809,11.054349922839506,0.2621149540104279,23292.95016386952,0.5703107920274135,0.08968704707738497,0.4574994313725489,486.0795763347311,0.11597713644551824,86.21861588166804,0.19617122482069166,0.11251002896535724,0.10751657323518654,5.280155090193068,0.1288741941742645,67603.28309309651,95.47688820678576,0.12336493093794412
27,327,50.3762,18.2394,41,16.737,0,118,113,18,138,20,1.00243,51.30353,0.0,0.0,2.35714,5.082,16.01631,0.0,0.0,124.0,28.88757,2e-05,1.62,1.225,-1.0,0.0,0.09852281201280669,1.339898705767625,60.76002050329138,0.09554094415012192,84.31670067495601,10.892312885802468,0.26167254503513254,23550.01773429359,0.5703107920274143,0.08952848497555256,0.4547909803921568,485.019293383952,0.11561070347994083,86.975071827221,0.19694102789849782,0.11233192369234557,0.10746197804748389,5.358356913432362,0.12899389488528368,67819.444617489,95.47046245715678,0.12306236485570177
28,328,50.1427,18.3253,41,17.0702,0,118,113,18,138,20,1.00118,51.03807,0.0,0.0,4.25,5.11,15.66826,0.0,0.0,124.0,28.88331,1e-05,1.6,1.381,-1.0,3e-06,0.0977067567040252,1.2249894768524319,60.910371756847994,0.09514560779032999,84.67314703108148,10.781057098765432,0.2612797026689088,23371.73140122545,0.5680931659841852,0.08945817782083616,0.45160941176470587,484.05914785944566,0.11538602483269254,88.35686263971502,0.19780249307904643,0.11219629398909935,0.10748453080395239,5.12092636142383,0.12915096249420632,67696.74021480432,95.54489598632998,0.12262147136979007
29,329,50.1052,18.2503,41,18.317,0,118,113,18,138,20,1.00312,51.09636,0.0,0.0,2.82143,5.155,15.74056,0.0,0.0,124.0,28.88558,4e-05,1.61,1.523,-1.0,2e-06,0.097692649380649,0.9484263126163592,61.00869826328608,0.09547749231348539,85.16800207746935,11.144724151234568,0.26108898790242097,23139.149949384628,0.5703107920274104,0.08941448982676392,0.4481886274509804,483.15612512584937,0.11505055315439901,86.48582477432687,0.19852011660870722,0.1121471082117525,0.10758271671436682,5.153249033182253,0.129413379609064,67682.49535059497,95.5513247344739,0.12233982044431482
30,330,51.0423,17.803,42,20.4354,0,118,113,19,138,20,1.00487,51.977,0.0,0.0,4.32143,5.214,15.68207,0.0,0.0,125.0,29.11181,2e-05,1.61,1.595,-1.0,1e-06,0.09853938279744405,1.0279068694228701,61.110549549997586,0.09619403270011379,86.10299188472318,11.329716435185185,0.26077678599590065,24453.368545741938,0.5703107920274201,0.08935233488356716,0.4473537647058823,482.30903883592055,0.11441946365638754,87.26467842322776,0.19881200201786967,0.1117840280067819,0.10828002464600874,5.3430634230318805,0.12955439478710729,67888.07188602952,95.4139693252128,0.12199477364949579
31,331,51.3049,17.8459,42,19.0762,0,118,114,19,138,21,0.99989,52.2229,0.0,0.0,4.03571,5.181,15.30384,0.0,0.0,125.0,29.19945,2e-05,1.61,1.526,-1.0,0.0,0.09971559284526049,1.2289798650783696,61.10065149377893,0.09662368483882336,86.35666298948583,11.306278935185185,0.26058707124814456,25123.418526298763,0.5703107920274171,0.08931312397112026,0.44403450980392145,481.5263954689155,0.11381166035930755,89.43239922463101,0.19944709798164081,0.11154740093719369,0.11001050210139358,5.133625448263201,0.1297663434992603,68106.09081578521,95.39736418192491,0.12180540424532033
32,332,51.334,18.0088,42,19.0754,0,118,114,19,138,21,0.99963,52.26036,0.0,0.0,4.28571,5.132,15.33826,0.0,0.0,125.0,29.29676,3e-05,1.61,1.42,0.125,4e-06,0.09898026112272532,1.2152767605386081,61.020589569468555,0.09649320305796048,86.56914797437024,11.401572145061728,0.26028457565785557,25232.00314169576,0.5703107920274147,0.08929873693990167,0.44192292156862695,480.81633626918574,0.11355119942943978,89.2274543350986,0.20012666183210379,0.11110853059205018,0.11084423940620658,5.284192541105139,0.12990100943104915,68198.8206612801,95.37411244520534,0.12216144546358296
33,333,51.3028,18.6175,42,19.91,0,118,114,19,138,21,1.00236,52.24233,0.0,0.0,3.89286,5.243,15.46982,0.0,0.0,124.0,29.41563,2e-05,1.61,1.367,-1.0,0.0,0.09875499870488269,1.6100153914096453,61.09329562717014,0.09722060724108506,86.91924962341386,11.793981481481481,0.26007653982723455,25117.0749032345,0.5703107920274166,0.08926109150507419,0.4398772549019607,480.19662350752566,0.113609860044902,84.82684034350108,0.20067467326072652,0.11071599883160833,0.11061644450713093,5.392013534861883,0.13003380811813597,68153.7043893002,95.36266581470105,0.12267958598319202
34,334,51.1022,19.3705,41,19.2797,0,118,114,19,138,21,1.00303,52.07412,0.0,0.0,3.39286,5.209,15.99091,0.0,0.0,124.0,29.36928,4e-05,1.61,1.318,-1.0,1e-06,0.09860069832378254,1.234371821214873,60.867727962541,0.09761638606038008,86.85235842453203,12.435570987654321,0.26010542070249526,24814.109807703135,0.5703107920274167,0.08923419594714986,0.4364823529411765,479.6265879713011,0.1131607733837011,87.78756719238038,0.20130399735785862,0.11060822608129675,0.11024559596919321,5.2652828763518595,0.1302169519457795,68136.37647290494,95.34672649666695,0.1250201402503246
35,335,51.0434,19.6808,41,19.5838,0,118,114,19,138,21,1.001,52.03364,0.0,0.0,3.10714,5.209,16.63396,0.0,0.0,124.0,29.3697,3e-05,1.62,1.356,-1.0,0.0,0.09850103987589885,1.2721852170223946,60.77999727225598,0.10055009904390591,86.88341649476658,12.51244212962963,0.26003078958758236,24770.427804469666,0.5703107920274172,0.08913638480272075,0.43738,479.0759046398872,0.11328754638109031,89.8597750395015,0.2017579702033911,0.11033663000084182,0.10994005458740819,5.503923337043444,0.130369813672981,68110.03948077954,95.33439631344626,0.12597812667871738
36,336,51.2097,20.0897,41,20.8677,0,118,114,19,138,21,0.99861,52.15779,0.0,0.0,3.78571,5.249,16.89759,0.0,0.0,125.0,29.42176,1e-05,1.64,1.293,-1.0,7e-06,0.09797168646944283,1.0958918800384179,60.72478381498361,0.10163962513058677,86.65059056004745,12.106336805555555,0.2600980429131612,24978.75416024425,0.5703107920274207,0.08908996397983851,0.44146745098039214,478.5129989915995,0.11335906645721538,85.73192794582832,0.2021426552729624,0.10986988779115273,0.10960681503133231,5.3688864738303606,0.13050851362177038,68132.04155699554,95.29633848088578,0.1273260858941032
37,337,50.9032,20.23,41,19.4238,0,118,114,19,138,20,1.00299,51.86003,0.0,0.0,4.0,5.242,17.24722,0.0,0.0,126.0,29.30117,2e-05,1.61,1.346,-1.0,0.0,0.0975832759927122,1.4097949374847962,60.72205023118007,0.10193234503076352,86.53295481097447,12.362750771604938,0.26011442027704335,24636.942041679267,0.5741518330064799,0.08905185934073227,0.4441694117647059,478.0160785741739,0.11336358858678562,85.79025898419384,0.20270225531231936,0.10949276616409019,0.10940980149324908,5.442133021605194,0.13068370740637084,68124.1903209997,95.34815162428615,0.12825358896868455
38,338,50.5438,20.6018,41,19.9769,0,118,114,18,138,20,1.00022,51.55969,0.0,0.0,3.10714,5.23,17.36036,0.0,0.0,126.0,29.17449,2e-05,1.63,1.386,-1.0,0.0,0.09717584980608612,1.4351332696770274,60.64832899305556,0.10263311605779254,86.34414234018176,12.470437885802468,0.2601504317374449,24087.5220031873,0.5741518330064824,0.08905067918153589,0.4444964705882352,477.5604383848205,0.11370216091806974,89.379637884614,0.2032001570793252,0.10910986518898483,0.10963717983564551,5.34054197318838,0.1309489211751215,67966.81001177992,95.37993994222566,0.1290356221732125
39,339,50.6304,20.7844,41,20.1965,0,118,114,18,138,20,0.99943,51.64927,0.0,0.0,3.75,5.227,17.68091,0.0,0.0,126.0,29.14704,0.0,1.63,1.422,-1.0,0.0,0.09661554928277716,1.3354278923837606,60.775928073459205,0.10314749329283117,86.24914134400899,12.423032407407407,0.2601481024872542,24050.36441850021,0.5741518330064858,0.08897121411465327,0.4427882352941176,477.1846219416251,0.11363879755563919,87.68216023555684,0.20341923646100032,0.10897196679327568,0.10963054332609307,5.434261354582369,0.1311978301231609,67935.55115894259,95.3794112345784,0.1298422922726484
40,340,50.6776,20.6361,41,21.2748,0,118,114,18,138,20,0.99941,51.77659,0.0,0.0,3.92857,5.196,17.84135,0.0,0.0,126.0,29.06683,4e-05,1.62,1.401,0.125,1e-06,0.09637677487307661,1.7436379929162573,60.73463289237316,0.10263666102949645,86.18187281906185,12.290702160493828,0.2602951849531191,24082.867240267256,0.5785870850929381,0.08893760846381082,0.4387596078431374,476.86153169494344,0.11332981142877686,85.76546125626763,0.20363782601568406,0.10893981583215434,0.10977809025980088,5.441249859966021,0.13137803042163437,67959.09743924587,95.35079712547832,0.1297388695649716
41,341,50.9251,20.4771,41,21.5312,0,118,114,18,138,20,1.00073,51.9792,0.0,0.0,3.32143,5.201,17.71485,0.0,0.0,126.0,28.90908,2e-05,1.63,1.439,-1.0,0.0,0.09667019573780887,1.6936089256087978,60.47708789213204,0.1027071303733368,85.82847656361196,12.218074845679013,0.2604426462822046,24408.668745660347,0.5785870850929365,0.08884789780391474,0.4352179999999987,476.52123971783436,0.11302317866868347,88.21718729714506,0.20409438745638425,0.109214915663076,0.10990344685209928,5.363003827761487,0.13162449065667117,67866.04375756464,95.31996455995844,0.12919172672180396
42,342,51.3378,20.3895,41,22.1019,0,118,114,18,138,20,1.00013,52.24471,0.0,0.0,3.89286,5.18,17.57952,0.0,0.0,126.0,28.84194,2e-05,1.61,1.479,-1.0,7e-06,0.09642440803185555,1.5077145944129156,60.616460164388016,0.10261034699831542,85.84454532020928,12.17505787037037,0.26054283135109135,25241.71732617017,0.5741518330064846,0.08885055739259093,0.43612666666666666,476.15915589974657,0.1128896606082839,85.67651124742319,0.20509943614814877,0.10921522621940286,0.1099686751678911,5.3098908353063505,0.1319066284694709,68048.951682486,95.28553224974985,0.1285681716998387
43,343,51.7745,20.3504,42,22.1548,0,118,114,18,138,20,0.99974,52.64201,0.0,0.0,4.32143,5.166,17.5047,0.0,0.0,126.0,28.85036,3e-05,1.61,1.421,-1.0,0.0,0.0960998273355654,1.1555505194736337,60.66341748649692,0.10239732339132468,85.69916839321678,12.322964891975309,0.2607002763375916,25907.52606071292,0.5741518330064844,0.08882670385638633,0.4400101960784313,475.74085506931283,0.11285875294211005,85.40112510990183,0.2063000123447073,0.1093931788760233,0.10994339009185713,5.399664927899742,0.13217331805220417,68104.95656461496,95.22018515972029,0.12819672030448007
44,344,51.9284,20.2183,41,21.7774,0,118,114,18,138,20,1.00207,52.74321,0.0,0.0,4.03571,5.137,17.47266,0.0,0.0,126.0,28.94438,2e-05,1.62,1.373,-1.0,1e-06,0.09598475643224073,1.1499030903997063,60.6992773362148,0.10220984155828029,85.6960154673518,11.928385416666666,0.26087311600901364,26234.460781741145,0.5741518330064842,0.08881227436254033,0.4433803921568627,475.34947213367633,0.11276797903988589,88.08872153890667,0.2075864733759297,0.10934467650353465,0.10981247529129828,5.394409310876549,0.13250820856946266,68112.68443133541,95.18726126861019,0.12809537761802486
