,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,saturation,blockiness,uhdhdsim,cubrow.0.6,staticness,cubrow.0,blur,cubcol.0.5,cubrow.0.3,cubcol.1.0,cubcol.0,temporal,cubcol.0.3,cubcol.0.6,contrast,noise,cubrow.0.5,tone,fft,movement,color_fulness,cubrow.1.0
11,111,53.0519,15.8273,41,21.4099,0,119,113,16,138,19,1.00511,53.56901,0.0,0.0,3.53571,5.211,17.96244,0.0,0.0,129.0,27.8757,4e-05,1.61,1.397,-1.0,1e-06,60.847372361171395,1.1886922544483542,95.0140227523161,0.12064510607338698,548.4494628478903,0.27063032219335126,29414.66008677339,0.09769281429891477,0.22679731285766397,0.12190301450724825,0.08924084141051879,5.242014736034071,0.1288792938553016,0.10991413551709305,85.33794534963688,0.5719342069632506,0.1098504975940678,0.4253465686274509,68824.74770481435,8.972608024691358,83.91302499975924,0.12523537759265374
12,112,53.459,20.5309,41,16.4025,0,119,113,16,138,19,1.00252,53.91048,0.0,0.0,4.03571,5.235,13.6001,0.0,0.0,129.0,27.73527,0.0,1.63,1.409,-1.0,0.0,60.94911043143567,1.1047428606987952,94.98907612595353,0.12058077073467076,544.0347250142254,0.2704244883879431,30113.548380399803,0.09812859844254038,0.22922498394916274,0.12228982671109423,0.08903979656347535,5.089192541330759,0.1286684989563447,0.10882721417625207,86.37707726709681,0.5725284180706504,0.10908950597143742,0.42014223529411765,68895.53002067476,7.8762538580246915,83.37786861889663,0.12479266193404968
13,113,52.4314,20.667,41,20.1022,0,119,113,16,138,19,0.99849,52.93504,0.0,0.0,3.46429,5.177,17.63432,0.0,0.0,128.0,27.33679,1e-05,1.62,1.405,-1.0,0.0,60.81295211226851,1.2951451889062344,95.06148857106035,0.12083470597208128,540.4446224954538,0.2702123939076608,28439.83097567233,0.10202783017634204,0.23048187444257978,0.12281275181472333,0.08851029660537198,5.073035543135251,0.12902773126386674,0.10786182276884604,87.18177647592549,0.5703107920274265,0.10877478538743487,0.4021376470588235,68546.20082725942,7.25318287037037,82.34132607758227,0.1247239906828966
14,114,50.4706,20.4967,40,20.8182,0,119,113,16,138,18,0.99763,51.1255,0.0,0.0,6.46429,5.144,17.75574,0.0,0.0,129.0,27.08686,2e-05,1.63,1.347,-1.0,1e-06,61.091610567069345,1.568941743455456,95.32496331172314,0.12140120620167341,537.414995210102,0.26978345358284694,25446.474316374883,0.10020994404140872,0.22693224188539596,0.123099333201806,0.08835900441175747,5.102911095256367,0.1279809286551526,0.10699831913578067,87.46295778361791,0.5703107920274152,0.1088422752816004,0.39445411764705884,68199.6924792935,6.787037037037037,81.37642711713517,0.12338338258899283
15,115,48.5467,20.2895,39,19.3846,0,119,113,16,138,18,1.00287,49.38939,0.0,0.0,3.92857,5.132,17.59999,0.0,0.0,129.0,27.06333,1e-05,1.63,1.412,-1.0,1e-06,61.425525994948394,1.2515942206487571,95.52842135480472,0.1241574839393512,534.382326346988,0.26936889461377883,23002.66890393663,0.1004617359636547,0.22189140331189275,0.12317606607173388,0.08820907409838886,5.1010845128565085,0.1274111864295331,0.10626760401432829,88.95365735156233,0.5703107920274147,0.108918416871843,0.393764705882353,67861.57450069825,6.673659336419753,81.08590374669956,0.12288420788782678
16,116,48.4501,20.4549,39,17.7127,0,119,113,17,138,18,1.00105,49.26605,0.0,0.0,3.75,5.194,17.42218,0.0,0.0,129.0,27.40094,2e-05,1.62,1.371,0.125,0.0,61.45056642132041,1.2185191638273296,95.59700702979087,0.1273706429589564,531.590468111248,0.2691593545459177,22884.163928052938,0.1004624456520465,0.2176891785767542,0.12309736198778647,0.0879557041479791,5.441104609701416,0.12638441851320667,0.10544960721634528,88.0757575248215,0.5658755399409567,0.10888587896771494,0.4003019607843137,67721.72475452701,7.072337962962963,81.40060223635908,0.12179517839251681
17,117,49.671,19.8036,39,16.6763,0,119,113,17,138,19,1.0018,50.3805,0.0,0.0,5.0,5.216,17.56502,0.0,0.0,128.0,27.92473,2e-05,1.62,1.429,-1.0,7e-06,61.37981122805748,1.1110694484243282,95.48805483853442,0.12860896200565156,528.9179804818307,0.2690804031457379,24207.10227759408,0.10047441928394157,0.21620385562302316,0.12318095250754094,0.08776240938407862,4.849351583124178,0.12523038608291204,0.10491382595602833,86.25473428778514,0.56587553994096,0.10928979088809669,0.41359529411764706,67986.76147890327,6.813175154320987,82.35507785931266,0.12098269826652294
18,118,51.7334,19.9367,41,19.4865,0,119,113,17,138,19,1.00103,52.34526,0.0,0.0,3.64286,5.204,17.00867,0.0,0.0,128.0,28.36041,2e-05,1.62,1.373,-1.0,2e-06,61.17796382197628,1.3620012341789498,95.18752582489563,0.12815106595802883,526.3389219993425,0.26886305457045445,26590.747288164177,0.10114974208730251,0.21648919587333265,0.12300313880297968,0.08765317857413382,5.221173262582992,0.12477958135439722,0.10435706289110075,86.92471927193904,0.572528418070649,0.10967643572059085,0.42520745098039225,68302.24289733535,6.910445601851852,82.90613537120369,0.11995384478761022
19,119,52.0974,20.4929,41,20.8096,0,119,113,17,138,19,0.99717,52.67147,0.0,0.0,4.71429,5.32,17.12127,0.0,0.0,127.0,28.64449,2e-05,1.62,1.337,-1.0,0.0,61.100860030562785,1.07562619347439,95.25420733356563,0.12799467479887183,524.0383388935468,0.2683632747400996,26722.389688576597,0.10228889089408195,0.21714045771197016,0.12286359409142772,0.08728108781126903,5.604812554569701,0.12308952829540665,0.10369117536143914,88.62089843375719,0.5680931659841845,0.109929470610313,0.43571333333333334,68195.82370969822,7.076292438271605,83.21932660141672,0.11903868492286958
20,120,52.7983,20.9265,42,17.6724,0,119,113,18,138,20,1.00195,53.40552,0.0,0.0,5.5,5.306,17.59734,0.0,0.0,127.0,28.855,2e-05,1.63,1.327,-1.0,2e-06,60.92739792812017,1.3199572016756742,95.11426640299126,0.1282687894308286,521.9163841737598,0.268663296722523,27350.67283127358,0.10209527879986151,0.2179985957038535,0.12299830497973344,0.08726679354140529,4.906433199510123,0.1222617037117659,0.10330950502181413,86.66779207267244,0.5703107920274167,0.11022840544079518,0.44248862745097894,68197.8518372013,8.521074459876543,83.54125316966858,0.11827992205058972
21,121,52.8127,20.5347,42,19.2728,0,119,113,18,138,20,1.00017,53.53553,0.0,0.0,3.42857,5.202,17.97761,0.0,0.0,127.0,29.0376,2e-05,1.63,1.344,-1.0,0.0,60.940202501085075,1.195610534683838,95.02257831379943,0.12750183290637443,519.948372751808,0.2682550901009059,27343.374289423908,0.10147017946190497,0.21852003559056737,0.12254703353288365,0.0871650015935977,5.777741803440356,0.12174102024035766,0.10274764091963012,85.36438202576973,0.5741518330064843,0.11018600069832218,0.44779294117647056,68272.10618176086,8.59982638888889,84.40700017523108,0.11756995673556352
22,122,52.3028,20.3735,41,17.9679,0,119,113,18,138,20,1.00449,52.99567,0.0,0.0,3.25,5.246,17.63593,0.0,0.0,127.0,29.05238,1e-05,1.61,1.493,-1.0,0.0,61.125855810848286,1.210474002713195,95.13497925290403,0.1271446592134684,518.0903319433678,0.26839336455934254,26691.860118998342,0.1009090158149573,0.2188306581343656,0.12271685342752292,0.0872355393027397,5.24376384104767,0.12163069946976415,0.10239396223198932,85.59082660109722,0.568093165984191,0.11056653964146954,0.44886686274509735,68239.41377339888,8.661554783950617,84.81845366272074,0.11685611567649543
23,123,52.6315,20.7296,42,18.6574,0,119,113,18,138,20,1.00135,53.42343,0.0,0.0,4.32143,5.204,17.49638,0.0,0.0,128.0,29.07307,1e-05,1.61,1.407,-1.0,3e-06,60.94446761519821,0.6815707744795234,94.99471276374129,0.12799326387994467,516.2343194838277,0.2685582035416596,27070.823690318768,0.1006219377082948,0.21795680095209904,0.12288012687566033,0.08735868401300644,5.21291220022485,0.12203342638803029,0.10210721494662449,86.34232053637872,0.5763694590497142,0.11008859829100764,0.44705686274509804,68328.5155404675,9.005931712962964,84.3372982193608,0.1163476186594471
24,124,52.8372,20.0341,42,19.2734,0,119,113,18,138,20,0.99936,53.58878,0.0,0.0,3.28571,5.195,17.80449,0.0,0.0,127.0,28.98572,1e-05,1.62,1.382,0.125,0.0,60.85566749101804,0.9193363046054025,94.93621743803855,0.12723851007190481,514.278317347728,0.2682703092726997,27682.585320000217,0.10009269836064229,0.21713496384039804,0.12289545776976843,0.08732286727413484,5.626710459533333,0.12217069588850356,0.1017612028809762,87.63942637468053,0.5763694590497094,0.10966023339072198,0.4467077254901951,68594.88015227737,9.701147762345679,84.03256998788885,0.11643525946105429
25,125,52.8408,19.9577,42,18.5842,0,119,113,18,138,20,1.00107,53.58522,0.0,0.0,4.71429,5.206,17.20469,0.0,0.0,126.0,28.93473,2e-05,1.62,1.368,-1.0,1e-06,60.90938577534239,1.0807480846881221,94.93759144970653,0.12668298053389368,512.2298048793471,0.26834914436199464,27759.651825376557,0.10105691410000078,0.21723286195505342,0.1232271419435029,0.08750759136737672,5.002972431794141,0.12266885565883931,0.10153760033689245,87.56309365505888,0.5703107920274194,0.11092935140421058,0.44250433333333217,68532.15872617716,10.312596450617283,84.0862236604898,0.11606460920162605
26,126,53.2594,19.6254,42,18.98,0,119,113,18,138,20,0.99941,54.0144,0.0,0.0,3.0,5.179,17.14104,0.0,0.0,126.0,28.89356,2e-05,1.62,1.43,-1.0,0.0,60.85568444522811,1.38627333230604,94.8574868815789,0.1261448646959408,510.1797515922915,0.2684474373618747,28586.23359681081,0.10021735922962238,0.21741281207355473,0.12351632531701197,0.08760585531245395,5.264040708623683,0.12308919764345971,0.10130386862927844,85.28797138626341,0.5763694590497145,0.11232882796434573,0.439001568627451,68622.49043271523,10.437789351851851,84.15548194822611,0.11669508915522879
27,127,53.7919,19.5845,43,18.5933,0,118,113,18,138,21,1.00148,54.50272,0.0,0.0,3.71429,5.213,16.85381,0.0,0.0,125.0,28.88032,3e-05,1.61,1.459,-1.0,2e-06,60.76104208863812,1.1836684717113999,94.8474362049889,0.12580969885740292,508.1811134628647,0.2683605363472248,29609.127735472986,0.10005022801011743,0.21744801837415742,0.12348050076711142,0.08769644364235159,5.248782437688697,0.12345280742495637,0.10106136895509713,84.19095753990615,0.5725284180706464,0.11351943029891093,0.4333521568627451,68775.32419154522,10.228684413580247,84.46492099252114,0.11709174452713828
28,128,54.2695,19.4324,43,17.7622,0,118,113,19,138,21,1.00358,54.92052,0.0,0.0,3.75,5.212,16.82353,0.0,0.0,125.0,28.82891,1e-05,1.61,1.451,-1.0,1e-06,60.73551564157745,1.2077196785407758,94.78344670201395,0.12551638724589836,506.2574632287229,0.2682748355415913,30445.939313586132,0.09962323592768219,0.21811931541688953,0.12350928246874346,0.08782298489505296,5.2177725268030715,0.12368855515258396,0.10069287130516265,84.2794939397501,0.5703107920274192,0.11475281833112157,0.4280969019607821,68935.394505374,10.197241512345679,84.74975753018296,0.11819350709518879
29,129,54.1555,19.1873,42,17.1815,0,118,113,18,137,21,1.00151,54.82901,0.0,0.0,4.17857,5.193,16.69273,0.0,0.0,124.0,28.77481,2e-05,1.61,1.524,-1.0,0.0,60.70668934009693,1.4834128451347626,94.77010796289682,0.12515350149768467,504.4278781474931,0.26833004841093766,30453.723045444633,0.09942196932701124,0.21914421893684324,0.12334650542051906,0.0879940560066848,4.944311405825666,0.12386290602583247,0.10033042518994441,87.07738773193421,0.5741518330064811,0.11557932094250523,0.4263474509803922,68745.54590776277,10.298273533950617,84.8605943948842,0.1188356311912443
30,130,54.3997,18.8764,43,17.5092,0,118,113,18,137,21,1.0001,55.10389,0.0,0.0,2.82143,5.17,16.48255,0.0,0.0,124.0,28.72176,2e-05,1.62,1.429,-1.0,1e-06,60.798189139660494,1.3008107593959888,94.74453320071149,0.12472107317111303,502.7415592492887,0.2682851360719016,30692.656995650254,0.09921957962265257,0.22014728263532535,0.12315230057875057,0.08815665049519997,4.973311876256959,0.12406344607396604,0.10178502108666344,85.84768265665498,0.5725284180706468,0.11507918937800884,0.42545527450980386,68819.69829053395,10.331259645061728,85.07265510258762,0.11981380209814442
31,131,54.8942,18.7732,43,16.878,0,118,113,18,137,21,1.0015,55.52017,0.0,0.0,5.39286,5.167,16.21663,0.0,0.0,124.0,28.77738,2e-05,1.61,1.376,-1.0,3e-06,60.73277245038822,1.4019223449614946,94.70900592288314,0.12446320841896676,501.1704707532631,0.26817166592152375,31102.34601570571,0.099087315695403,0.22105028927547282,0.12313222161846869,0.08832470019153228,4.978938295424028,0.124219328676816,0.10226640251923338,86.82583647937467,0.5725284180706417,0.11539211069624737,0.42834666666666665,68827.20974664521,10.407600308641975,85.18250587665388,0.12039957519084789
32,132,56.0005,17.4489,44,18.4859,0,118,113,18,137,21,1.00279,56.56817,0.0,0.0,4.28571,5.222,16.1268,0.0,0.0,124.0,29.01089,5e-05,1.62,1.38,0.125,0.0,60.82319415057147,1.3651679935337884,94.56568809467828,0.12539163179470247,499.7057926978432,0.2682669806871288,32366.48104255971,0.09889509628453533,0.22198920209639866,0.12316169287476426,0.0884305552421875,4.753778582909517,0.12428598639067329,0.10328043785148908,87.1913278512621,0.5763694590497108,0.11630713684583409,0.42782901960784325,68825.72482516718,10.430266203703704,85.40552348235693,0.12081074063735582
33,133,56.6665,17.9153,44,16.9479,0,118,113,18,137,21,1.0024,57.11799,0.0,0.0,1.89286,5.186,15.00214,0.0,0.0,125.0,29.11332,2e-05,1.62,1.348,-1.0,5e-06,60.86208070354697,0.9453370819622611,94.49372750901132,0.1279489904243975,498.3785249704327,0.26822722553327183,33581.46812359318,0.09858502404953437,0.22266836976612525,0.12290837016668407,0.08854701170760787,4.911700728311517,0.12426369730300994,0.10459952970390968,85.29569478118817,0.5725284180706504,0.1176721185202408,0.4318694117647059,68930.06588880313,10.763937114197532,85.33694585390096,0.12039920974104373
34,134,56.2118,18.2732,43,17.2425,0,118,113,19,137,20,1.00187,56.6972,0.0,0.0,3.46429,5.225,15.40353,0.0,0.0,125.0,29.10426,1e-05,1.6,1.492,-1.0,0.0,60.711672747576685,1.3131740599846624,94.55482754227687,0.12818860384719766,497.16368301917015,0.2682447184976945,32673.300987884606,0.09819002648957927,0.22327246599468029,0.12263708074831525,0.08859357003246288,4.735519744224744,0.12419868251936657,0.10918730325681407,88.51785006573388,0.572528418070648,0.11807783672869025,0.434732431372548,68751.65703175777,11.28173225308642,85.41329734051868,0.12013896245979983
35,135,56.0677,18.7894,43,18.4303,0,118,113,19,137,20,1.00303,56.53854,0.0,0.0,3.35714,5.283,15.70796,0.0,0.0,125.0,29.18853,3e-05,1.63,1.403,-1.0,0.0,60.4403108196494,1.2412546680100784,94.5942321666723,0.1274695902832188,496.03441356768263,0.26827091042905626,32518.78365320205,0.0977084709525223,0.22386928837588854,0.12235797424819804,0.08864006768198694,4.761767323992165,0.12434250775479344,0.11144630746118896,87.37708554483592,0.5703107920274189,0.1183507345069676,0.4337882352941176,68687.57311821442,11.509162808641975,86.02789827603972,0.12059013017042144
36,136,55.3997,19.7026,43,18.8371,0,118,113,19,137,20,1.00075,55.97477,0.0,0.0,2.25,5.294,16.15218,0.0,0.0,125.0,29.18133,1e-05,1.62,1.283,-1.0,4e-06,60.39132671591676,1.1384381131666543,94.69915327778232,0.1269201358527329,495.0066784605106,0.2682781405379634,31288.73658822027,0.09742274219321935,0.22415893722121102,0.12185473619673953,0.08862579387271108,4.948898099546136,0.12437666840018044,0.11343169074659927,84.66957138081045,0.5725284180706498,0.11882539273663495,0.43233137254901954,68609.55254093424,11.685185185185185,86.45869852866478,0.12080871248298289
37,137,55.0511,19.9789,43,19.3438,0,118,113,19,137,20,1.0017,55.66729,0.0,0.0,3.75,5.306,16.93441,0.0,0.0,125.0,29.14839,0.0,1.63,1.441,-1.0,0.0,60.258943157431524,1.0277033321654079,94.79678212790816,0.1278359911032534,494.0352583509368,0.26828261884437343,30703.583759641577,0.09729618689810382,0.22436561248783152,0.12188951111632057,0.08855500433485979,5.094464481310813,0.1245872315117032,0.11419743866935404,85.57914608099018,0.5703107920274215,0.1182714867167493,0.43071568627450973,68560.13043231794,11.772521219135802,86.33231658230451,0.12112085900667827
38,138,55.0254,20.4301,43,17.7354,0,118,114,19,137,20,1.00094,55.62652,0.0,0.0,3.85714,5.277,17.16727,0.0,0.0,126.0,29.06523,2e-05,1.61,1.485,-1.0,4e-06,60.09147361472801,0.9313762917190369,94.81003700401646,0.12840310988086936,493.0591687990285,0.2682891082974698,30821.30048287193,0.09692391572676397,0.22467697933417996,0.12128739537701265,0.0885252710286555,4.9185064367565525,0.12464945242602717,0.11397585390068223,87.34811312068896,0.5741518330064832,0.11801326108723634,0.429116862745098,68623.68957705385,11.773630401234568,86.09794276038488,0.1215367293086198
39,139,54.614,20.8646,43,18.4603,0,118,114,19,137,20,1.00155,55.26659,0.0,0.0,3.14286,5.304,17.55213,0.0,0.0,126.0,29.00807,3e-05,1.61,1.394,-1.0,0.0,60.08465237087673,1.1516643628767689,94.88884068213123,0.12838439168131982,492.1241838517555,0.2681468112442305,29889.161770213366,0.09670517328444111,0.22485373649421572,0.12086775874104286,0.08847504058417752,5.082170227187102,0.1238022286275702,0.114614344579619,88.74349744040812,0.5703107920274219,0.11765684318722856,0.4277650980392157,68618.99551392555,11.424672067901234,85.96730755081138,0.121540833710987
40,140,54.598,21.1035,43,19.8566,0,118,113,19,137,19,1.00049,55.24192,0.0,0.0,3.10714,5.285,17.92534,0.0,0.0,126.0,28.99457,2e-05,1.61,1.347,0.125,0.0,60.05912290973428,1.124617148573546,94.91283775868773,0.12773346969144284,491.24505762229256,0.26816243830458664,29852.613009122324,0.09875979663902161,0.22511603902345054,0.12037767811447354,0.08847469290420105,5.033224873126254,0.12304735684565403,0.11434120496605332,88.35294260028581,0.5725284180706475,0.11757518325941466,0.42617705882352863,68811.49343921054,11.170380015432098,85.63373494989986,0.12126118927842792
41,141,54.2905,21.126,43,19.56,0,118,114,19,137,19,1.00034,54.98631,0.0,0.0,3.53571,5.241,18.12634,0.0,0.0,126.0,28.97956,2e-05,1.62,1.307,-1.0,0.0,59.98634733977142,1.0590207536743006,94.93171571371164,0.12778082112764616,490.3839089739849,0.26804310210542887,29315.141815948355,0.09987039472080825,0.22535822469162123,0.12004470885723098,0.08842442403477198,5.048385610634607,0.12234882701918413,0.11444271122120903,87.62386485098253,0.5747460441138821,0.11753174039312944,0.4256713725490196,68835.98663210515,10.61863425925926,85.02042801234471,0.12103394630090746
42,142,54.0829,21.3489,43,19.2423,0,118,113,19,137,19,0.99939,54.75896,0.0,0.0,2.82143,5.147,18.14701,0.0,0.0,126.0,28.69843,2e-05,1.62,1.36,-1.0,0.0,60.17480393397955,1.0953601316188621,95.00955532745608,0.1281356440614141,489.63571538911134,0.26792266014897326,28919.648195130256,0.0997187301733277,0.2254095634108573,0.11993374409147221,0.08839990182547483,4.9755351832825285,0.12200526963413519,0.11408759390038807,85.42817179571261,0.57415183300648,0.11869902468900648,0.42041384313725483,68948.83697663678,9.991608796296296,85.38546752344062,0.12132186471703368
43,143,53.4856,21.2217,43,19.8296,0,118,113,19,137,19,1.00079,54.22839,0.0,0.0,3.42857,5.12,18.33804,0.0,0.0,126.0,28.41441,2e-05,1.63,1.41,-1.0,0.0,60.17957918143567,1.1284861151457308,95.12453816708322,0.12756203876615135,488.9678664051667,0.2677076323368657,27856.690455816963,0.1002828386139443,0.22523606938785162,0.12043596990925749,0.08838284021284352,5.03146492652404,0.12161009245758282,0.11366371913345,85.47437416091428,0.5741518330064841,0.11844819450929528,0.4183756862745099,68856.93082112684,9.479456018518519,85.05396343067582,0.12175634571278317
44,144,52.798,21.5415,42,20.6288,0,118,114,18,137,18,0.99936,53.61186,0.0,0.0,3.21429,5.135,18.22602,0.0,0.0,126.0,28.29262,0.0,1.62,1.264,-1.0,0.0,60.04883471830391,1.0114947458147567,95.17292377221003,0.1272475664178534,488.2824349450885,0.2674676259253466,26794.22471913438,0.10138637124925956,0.22518711186058862,0.12038480225299984,0.08835661906264393,4.966227894074614,0.12150829686761745,0.1131817085595617,85.94193741452224,0.5741518330064839,0.11863575751253166,0.41699137254901963,68709.10923034971,9.64453125,84.69390505657844,0.12309490604071445
