,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0.3,cubrow.0,cubcol.0.5,cubcol.0.6,uhdhdsim,temporal,cubrow.1.0,blur,cubcol.0.3,tone,noise,saturation,contrast,movement,cubrow.0.5,cubrow.0.6,staticness,cubcol.0,cubcol.1.0,color_fulness,fft,blockiness
10,210,70.86,21.4194,47,44.0078,0,123,118,12,135,17,0.98232,65.50954,0.0,0.0,1.35714,4.837,17.8377,0.0,0.0,124.0,33.80886,0.00378,0.47,6.276,-1.0,0.131832,0.17115967924688424,0.1934824586020063,0.19274436022789318,0.330201300960873,82.70303891601161,5.618156659690901,0.08164579709974025,56285.7191083659,0.23622052941362554,0.5216164705882353,0.5454819128308527,42.9192401273751,88.58056427548277,10.126832561728396,0.23791141230045654,0.2043671094677702,537.5378425424692,0.33387870302572664,0.13927100141176368,85.45134682651987,75649.93078274486,2.7449514523073333
11,211,68.0635,21.7739,44,40.0649,0,123,118,11,135,17,0.96814,62.86238,0.0,0.0,0.60714,5.345,18.38775,0.0,0.0,124.0,33.63938,0.00378,0.46,7.008,-1.0,0.118445,0.16446799114230728,0.18578720612975239,0.19235905052133484,0.3255537884381128,82.86500658901132,5.792990456226035,0.07925685750479071,51838.896191075044,0.23457685500478861,0.5182603921568628,0.5416408718517819,42.970975899402006,87.58555445417637,11.703800154320987,0.23026165881147187,0.20017407452279015,532.7703669892053,0.328119308471407,0.13809459225160478,84.75194003572044,73512.94375737106,2.591988455648482
12,212,66.5021,21.8061,43,40.3567,0,123,118,11,135,16,0.97726,61.3391,0.0,0.0,2.03571,5.814,18.69186,0.0,0.0,124.0,33.48148,0.00333,0.44,6.575,-1.0,0.134178,0.15857256719201027,0.1790370456597973,0.192031095059023,0.3206333395918494,82.87215819555898,5.927767160968832,0.07642451280661046,48765.083755770574,0.23438033056353397,0.5144020392156863,0.5327703676788573,43.06789143880208,86.14720723067114,11.507957175925926,0.223184282853948,0.1953090585373535,528.3050246398524,0.3200629780765844,0.13629126727602722,84.61845230457368,72621.71268670644,1.6763307047170257
13,213,66.1451,21.8781,41,36.865,0,123,118,11,135,16,0.98397,60.84801,0.0,0.0,2.25,5.971,18.71986,0.0,0.0,124.0,33.39918,0.00358,0.44,6.548,-1.0,0.12793,0.1533808250129112,0.17300763362163743,0.19231543410778829,0.31937208745226553,82.8577050070521,5.996055239375466,0.07434466316624883,50596.69541003085,0.2331422333601836,0.5120917647058824,0.5228706596775033,43.03509408456308,88.336564600575,10.54639274691358,0.21775707003902156,0.19377877927513706,523.7936195767697,0.31419856054946294,0.13520327307656166,84.63215531785039,73494.90363488044,1.9188367200934142
14,214,66.7973,21.6784,41,38.3583,0,123,118,11,135,15,0.99012,61.30782,0.0,0.0,0.96429,5.916,18.78008,0.0,0.0,124.0,33.55573,0.00341,0.43,7.945,-1.0,0.136872,0.14886202029347803,0.16758273437074414,0.1921953834922543,0.3195151735233275,82.7528235169769,6.059764003344896,0.07239932824391725,54921.55447941066,0.23258861253199162,0.5161396078431373,0.5206530336342745,42.98366895134066,88.02860807258297,10.181761188271604,0.21382797561242772,0.19177251649035437,519.2382155794497,0.309004959251965,0.1336939030787429,85.114027952346,76329.71914317357,1.6625628649400659
15,215,67.0446,21.6159,41,35.7964,0,122,118,11,135,15,0.9977,61.50979,0.0,0.0,0.71429,5.85,18.60909,0.0,0.0,124.0,33.73832,0.00372,0.43,7.668,-1.0,0.132724,0.14495077083744298,0.16266527853463608,0.19237135988281034,0.3250202648093206,82.80884959405937,6.060321826685784,0.07066162611002504,54542.35268678486,0.2313021363597618,0.5201415686274511,0.5190296186984417,42.979700912663965,86.68536179347393,12.709056712962964,0.20949545566802508,0.1928107422315764,514.6543799964649,0.3056070620787626,0.1305728461173191,85.03279229728949,76359.83646629752,2.510021588943081
16,216,66.6524,21.3976,41,39.4539,0,123,118,11,135,15,0.98694,61.13925,0.0,0.0,0.60714,5.94,18.5592,0.0,0.0,124.0,33.79935,0.00394,0.43,7.248,0.13387,0.126696,0.141694356607644,0.15819347224608868,0.19099806403075645,0.3270778808634802,82.83134068926898,6.006685273257208,0.06907327667535366,53252.80897778167,0.23012757884878243,0.5224270588235295,0.5184354075910427,42.89822707941502,87.12498977609494,13.219618055555555,0.20599629949718487,0.1914541283693824,509.9800382861374,0.30900802334918376,0.12938128141880592,84.8640509516135,75927.33494872665,2.0343391226606484
17,217,67.4043,21.0984,41,35.1143,0,122,118,11,135,15,0.97589,61.74112,0.0,0.0,0.60714,5.876,18.36997,0.0,0.0,124.0,33.88505,0.00389,0.43,7.865,-1.0,0.140051,0.13904733370990396,0.1541401217012342,0.1908096466003864,0.3295663851746202,82.66452952091629,5.970267471872561,0.06763631491692447,55736.3553573706,0.22966018298757407,0.5235057647058813,0.5168119926552065,43.01562726056134,86.6773257326717,12.55396412037037,0.20169814718986995,0.18914755519044146,505.2562405376396,0.31757655502879223,0.12828633930834415,84.56550383833607,76126.0966495008,2.0842353091625627
18,218,67.873,21.0281,41,37.2489,0,122,118,11,135,15,0.98958,62.10631,0.0,0.0,0.57143,5.787,18.11443,0.0,0.0,124.0,33.89273,0.00394,0.43,7.516,-1.0,0.141163,0.13616862902419297,0.15043196884913848,0.189909173828768,0.32956293482147375,82.55829827979045,5.9550358331996085,0.06627874886493498,57456.950916491696,0.22827321635925826,0.5226270588235296,0.5168119926552063,43.22829013400607,86.90306197993202,11.815248842592593,0.1974401681140161,0.18797572253022152,500.57172367239326,0.3248729200247858,0.12691791061804575,84.39305984607373,76544.6542875322,1.9269254487296965
19,219,67.8619,21.1798,41,35.4202,0,122,118,11,135,15,0.98723,62.08052,0.0,0.0,0.57143,5.824,18.05257,0.0,0.0,124.0,33.78658,0.00414,0.44,7.399,-1.0,0.134307,0.13331620909397926,0.14695412950374326,0.1896097588254994,0.33224202155273924,82.4804595535931,5.954905288141932,0.06501380382936059,58459.20420493612,0.22732788634534332,0.5213469019607841,0.5168119926552076,43.28792185842255,86.99153829735647,11.323447145061728,0.1932870842366715,0.18764553818003626,496.02478054451893,0.33178991453837403,0.12601433405968746,84.02299863930942,76785.00204709038,2.4255752286288175
20,220,67.733,21.1444,40,34.7184,0,123,118,11,135,15,0.9949,61.9299,0.0,0.0,0.39286,6.062,18.18006,0.0,0.0,124.0,33.56924,0.00385,0.43,7.315,-1.0,0.149829,0.1308456671685744,0.14374916356039014,0.1918824400286381,0.3364330614839766,82.41599180574951,5.94007909114462,0.06382963498148744,58519.031959998596,0.22636977588337545,0.5214040196078431,0.5129709516761524,43.303385981807004,85.9354965196004,13.301649305555555,0.18963965724385776,0.18791782750560496,491.5947064204334,0.33712830114369013,0.12531479988951694,83.3692736368607,75983.2736562339,1.269144842755165
21,221,68.1493,20.8248,40,32.7752,0,123,118,11,135,14,1.00542,62.2767,0.0,0.0,0.10714,6.082,18.14926,0.0,0.0,124.0,33.3499,0.00398,0.43,7.622,-1.0,0.141929,0.1283819114562701,0.14078749268015273,0.19252172880755905,0.3373499642881873,82.1807578146732,5.891127910085092,0.06275161946035913,61261.559177160445,0.2254450365658546,0.5193764705882353,0.5123767405687504,43.34776532208478,87.06521284047136,12.880497685185185,0.18603277058122603,0.189643290614286,487.25813600274626,0.3394485900943599,0.124485250521146,82.54582441543994,75652.66818822752,1.2809033922723287
22,222,68.4592,20.9726,40,32.1466,0,123,118,10,135,14,1.00267,62.53999,0.0,0.0,0.5,6.054,17.87879,0.0,0.0,124.0,33.21931,0.00395,0.43,7.951,-1.0,0.129659,0.12614937856622327,0.13806161833784578,0.19352798267738866,0.33676455288089485,82.20304350893491,5.850022601276202,0.06179022721745776,62916.331087081286,0.22497829865485278,0.5174121568627452,0.5123767405687518,43.21649056893808,86.004012786362,12.601948302469136,0.18218475481418092,0.18896656025530884,482.9944841229928,0.3431464879430712,0.12345432137660033,81.53196267237776,75556.4200550412,2.604204978014101
23,223,68.1179,20.7788,40,32.9684,0,123,118,10,135,14,0.98511,62.25464,0.0,0.0,0.5,6.194,18.00373,0.0,0.0,123.0,33.11141,0.00377,0.43,7.929,-1.0,0.134656,0.12389754102364592,0.13548069165355542,0.19828310278452377,0.33493240637034605,82.2860912654685,5.811664781356905,0.06082271334175924,63597.90260173125,0.22579786998205906,0.5154776470588236,0.5123767405687484,43.21089850531684,86.97992555030903,12.267216435185185,0.17894593181633556,0.19124037134314487,478.799308093304,0.34915015307397423,0.1228129400983189,80.7483569565682,73852.82971873642,2.3706265984788892
24,224,68.2263,20.6268,39,34.0305,0,123,118,10,135,14,0.98495,62.3325,0.0,0.0,0.25,6.26,17.83737,0.0,0.0,123.0,32.97251,0.00387,0.43,8.438,0.12873,0.146623,0.12186269642062103,0.13306043310950066,0.19676665673007768,0.3327747547925139,82.23148315424199,5.779970954607913,0.05998671114640162,63951.08603126658,0.22501400333240984,0.5122208431372537,0.5123767405687415,43.300303518036266,85.95425388175896,12.147231867283951,0.1757141716876788,0.1914588523142538,474.58565716261535,0.3526924740030261,0.1221248873099523,79.78686102099087,73914.18617272981,1.4872001282979967
25,225,68.0965,20.8914,39,31.2907,0,123,118,10,135,14,0.97713,62.17882,0.0,0.0,0.10714,6.224,17.70765,0.0,0.0,123.0,33.00119,0.00408,0.42,7.701,-1.0,0.152141,0.1198673348479991,0.13076624664647957,0.19702903216065978,0.33057587649208975,82.17494281987882,5.760912746817151,0.059179767619228975,65086.827013062786,0.22451994372178127,0.5100627450980392,0.5063180735464626,43.26691615728684,86.57495602342372,13.203510802469136,0.17267816001648503,0.1931001193320921,470.2765978916554,0.34961929113471285,0.12150503033509198,79.01940819407844,73564.12456878321,2.313551857337339
26,226,67.3452,20.5691,39,30.8148,0,123,118,10,135,14,0.97782,61.5642,0.0,0.0,0.46429,6.302,17.93481,0.0,0.0,123.0,33.10133,0.00408,0.43,7.636,-1.0,0.150728,0.11796376137887819,0.12857987587836775,0.19655674002958495,0.3264057263140424,82.35300732122347,5.769735391052825,0.058377211231492594,61093.99120776599,0.2259331092237872,0.5106590980392156,0.5123767405687489,43.225249679000285,86.93660163278524,13.265962577160494,0.16972820996488622,0.18836554722261203,465.908409006595,0.34343539847004684,0.12094296550623947,78.03811847463479,72321.97652044104,2.0364580144940128
27,227,66.6539,20.4718,39,30.1896,0,123,118,10,135,14,0.9999,60.95897,0.0,0.0,0.71429,6.263,17.65749,0.0,0.0,122.0,33.07061,0.00412,0.43,7.804,-1.0,0.14799,0.11617971187667477,0.12652826538321252,0.19662770876314856,0.3221371067529165,82.35139051301053,5.7571013694378825,0.05762046659288818,59286.356540978755,0.2266082420777714,0.5079101960784314,0.5046946586106243,43.06534661187066,85.62697379729767,12.913049768518519,0.16739561557743662,0.1856857333569047,461.549162459364,0.3388160605035885,0.11999250430103668,77.77225468111962,70942.4630229611,1.727932162494685
28,228,66.2597,20.0163,38,30.3575,0,123,118,10,135,14,0.99252,60.58386,0.0,0.0,1.07143,6.308,17.57898,0.0,0.0,122.0,32.72324,0.00422,0.43,8.027,-1.0,0.139483,0.11450482728150618,0.1245421150009799,0.1968054440624252,0.3179773449853742,82.23541678557493,5.723251576105585,0.05692313424851241,57849.013409045525,0.22676707040514305,0.4992447058823529,0.506318073546452,42.9275361991223,86.24966583905257,12.469762731481481,0.16590748890542964,0.18343656651147186,457.31223375001707,0.33492474926559895,0.1192864040041709,77.25996218475237,70073.08939312784,3.3203850170944853
29,229,65.3716,20.1288,37,30.9209,0,123,118,9,135,13,0.9955,59.76093,0.0,0.0,0.78571,6.369,17.18231,0.0,0.0,121.0,32.48181,0.00383,0.43,8.356,-1.0,0.141591,0.11285228289655215,0.1226159791470437,0.19704058294327842,0.31410286076567967,82.4093610881264,5.695394751892693,0.056273559813920196,56655.2470905096,0.22759423412593452,0.4919411764705882,0.5024770325673896,42.81748792860243,84.05155434228539,12.220630787037036,0.16398340919080648,0.18111610607299206,453.22933232469836,0.33118935274606115,0.11862416014050604,76.97421925011656,69732.31559677354,2.7298396500185453
30,230,64.7974,20.1655,37,29.4847,0,124,118,10,135,13,1.00514,59.23114,0.0,0.0,0.71429,6.623,17.27638,0.0,0.0,121.0,32.36443,0.00421,0.42,7.987,-1.0,0.136431,0.11119384054961702,0.12072578323919035,0.1958446675467855,0.31086111435887703,82.59428075643771,5.713514505686255,0.05566014642748092,55876.68049084311,0.22650786190090694,0.4885279803921533,0.5018828214599963,42.55356211721161,85.12240069144389,12.617042824074074,0.16251366238380333,0.17883671228030557,449.25314077947974,0.32739619450186036,0.11766614451257179,76.91685966066981,69213.53114860028,1.7595908794630974
31,231,64.6104,19.7829,36,29.7006,0,124,118,10,135,12,0.98742,59.04309,0.0,0.0,1.07143,6.779,17.30589,0.0,0.0,122.0,32.28869,0.00419,0.43,8.267,-1.0,0.148644,0.10965038441335964,0.11898811617704662,0.1952685744348091,0.3075699687479815,82.44076193231865,5.766778336444643,0.055062128691921626,55404.90133210733,0.22523373108135125,0.48693921568627446,0.5002594065241575,42.3509632628641,88.42539140320439,12.635030864197532,0.16110193337958464,0.1770942453719166,445.4097173069758,0.3237774910436279,0.11708437936832676,77.31778690406418,68624.097021482,2.4464930379350984
32,232,65.1494,20.0507,37,29.4652,0,123,118,10,135,12,0.98898,59.55327,0.0,0.0,0.42857,6.806,16.97658,0.0,0.0,122.0,32.35901,0.0043,0.43,7.848,0.12989,0.145729,0.10819243291797824,0.11735239487916893,0.1948473615099999,0.3043072683252995,82.29835876648548,5.733803202421116,0.05456261722726199,56207.288811893726,0.22533253689868632,0.4888302352941175,0.5002594065241593,42.1672029848452,86.02042419633358,12.800636574074074,0.15900497294070262,0.17523115403629094,441.7271718782408,0.3203295187856601,0.11655021767729853,77.84701815075306,68516.69223960914,2.5986387148215897
33,233,65.4051,20.5857,37,32.4556,0,123,118,10,135,12,1.00069,59.80304,0.0,0.0,0.32143,6.908,17.20568,0.0,0.0,122.0,32.58354,0.00412,0.43,7.551,-1.0,0.142413,0.1068526052779467,0.11574925001319507,0.19456668726394222,0.30117608252084643,82.4024962583929,5.763954386620274,0.05404797389188092,56660.724282913245,0.22450899978112326,0.49217137254901966,0.5002594065241649,42.07075896086516,86.09796157140445,12.804108796296296,0.157037278507361,0.17313294838721263,438.2507302803857,0.3168675499939788,0.11604952703985284,78.41615597806809,68921.00439855599,1.7290478178880908
34,234,65.7898,20.8345,38,32.9406,0,123,118,10,135,13,0.97401,60.15397,0.0,0.0,0.53571,6.99,17.66692,0.0,0.0,122.0,32.80638,0.00436,0.43,7.886,-1.0,0.141291,0.10560501826351429,0.11425103473957844,0.19434838490770748,0.2987359798006437,82.36181218685897,5.814108407824204,0.05351915400986626,58293.782761808136,0.2248414426134074,0.49759607843137266,0.5024770325673901,42.03234919795283,89.85560189986566,13.224344135802468,0.15515173219423697,0.17169337888593295,434.93109891556753,0.3137247437928149,0.11559257924780811,78.91937526021734,70194.54739763177,2.1232456522924203
35,235,66.1229,21.0008,38,32.7581,0,123,118,11,134,13,0.97061,60.46574,0.0,0.0,0.57143,6.91,17.87932,0.0,0.0,121.0,32.93579,0.00448,0.43,7.268,-1.0,0.143595,0.10435974610404498,0.11282081087721664,0.19401677877711163,0.29604409849700897,82.32377746748713,5.83777026200453,0.05325448396182902,59342.80121589639,0.2241364303220508,0.5036352941176472,0.5041004475032221,42.0163495099103,85.77997568254054,13.706452546296296,0.15471028086557795,0.17110513475668837,431.7212347446924,0.3107485957020812,0.11507925244428165,80.30183511877269,70974.92194179194,1.7383700642973614
36,236,66.1243,21.2076,39,31.6479,0,123,118,10,134,13,0.98543,60.51548,0.0,0.0,0.71429,6.735,18.01977,0.0,0.0,120.0,33.05412,0.00418,0.43,7.621,-1.0,0.135681,0.10319352364830015,0.11147878290187212,0.1939863842563581,0.29479957716828625,82.30038693177688,5.8712836562475275,0.052911933187048836,58404.34819494113,0.22377762485813815,0.5095323529411757,0.5079414884822877,41.94964750313465,86.78114180390588,13.88257137345679,0.15261092494282089,0.16977603854607878,428.6739693242832,0.307926639922137,0.1146297386692383,80.78221612059356,70690.35154659854,2.0121477625173307
37,237,66.5735,21.3064,39,34.343,0,123,118,11,134,13,0.99329,60.94642,0.0,0.0,0.64286,6.746,18.19803,0.0,0.0,124.0,33.35201,0.00424,0.43,7.4,-1.0,0.144819,0.10211139063599374,0.11017208028801595,0.19422825207774233,0.2930032927914374,82.26376835438408,5.855715245951314,0.05243053557227851,59307.05690015581,0.2212780571362594,0.516218431372549,0.5123767405687419,41.852210715964986,89.88422136661147,14.05541087962963,0.15098320592719636,0.1690806309913663,425.80702841565596,0.30503533130311455,0.11408627599723027,81.36199143418246,70690.52799373136,1.8060736761344192
38,238,67.5415,21.0305,40,34.0665,0,123,118,11,134,14,0.99364,61.81089,0.0,0.0,0.14286,6.7,18.28499,0.0,0.0,124.0,33.54776,0.0044,0.43,7.637,-1.0,0.143522,0.10104390429592423,0.10892106284203672,0.1946167308050342,0.2897204344064559,82.08483786211028,5.8796914685797335,0.05202547681665414,63275.87300677367,0.2205424195142269,0.518423137254902,0.514594366611979,41.7761801260489,87.0314279266483,13.981626157407407,0.14947272562296435,0.1682895163674267,423.16226584594614,0.30213453923133776,0.1138130711655398,81.79197477986311,71998.82028725215,2.572507842035397
39,239,68.254,20.772,40,32.4986,0,123,118,11,134,15,0.9894,62.45967,0.0,0.0,0.21429,6.649,18.04852,0.0,0.0,124.0,33.72127,0.00488,0.43,8.54,-1.0,0.137873,0.10009635461752545,0.1077084997927546,0.19502522011603438,0.2873319646275244,81.9764321663146,5.873925277651927,0.05161268722837306,65290.176073456714,0.21993885290454115,0.5202325490196079,0.5145943666119784,41.64359236352237,85.50091421047091,14.11400462962963,0.14814901523649376,0.1667305186636393,420.73696258106924,0.2991041193552172,0.11342915636975184,82.36637209480367,73383.7942702287,2.7441883016399924
40,240,68.0793,21.1903,41,33.3151,0,123,118,11,134,15,0.9959,62.35538,0.0,0.0,0.42857,6.72,17.82876,0.0,0.0,123.0,33.85071,0.00448,0.43,8.353,0.12757,0.126178,0.09920652017364241,0.10652854315990133,0.19601628021144715,0.2849412540676213,82.0109733785111,5.8580112782022935,0.05122693411301798,62950.02771795457,0.22019383238156404,0.5242235294117648,0.5168119926552058,41.716157889660494,87.55181715624231,14.274353780864198,0.1476156255965255,0.16605830097058832,418.58480240577336,0.296328281773283,0.1130965221035784,82.38331654645528,73017.72645349466,3.2713503855619646
41,241,68.1979,21.3634,41,33.1661,0,123,118,11,134,16,0.99051,62.51565,0.0,0.0,0.35714,6.703,18.18774,0.0,0.0,123.0,33.92787,0.00453,0.42,9.481,-1.0,0.129885,0.09836730589496538,0.10542794198574296,0.19718187995604866,0.2827221870308794,82.0490201311921,5.906971495004725,0.05085345626600659,63208.28821046549,0.22052106453046227,0.5233823529411764,0.5206530336342708,41.66448597849151,86.54889824128234,14.291763117283951,0.14634951079253594,0.16546149600952637,416.6917307818339,0.2936719386604321,0.11281949743789942,82.42060836481565,73099.54908389722,2.0510626129078093
42,242,68.5038,21.4309,41,33.4977,0,123,119,11,134,16,0.99927,62.82143,0.0,0.0,0.39286,6.453,18.33642,0.0,0.0,123.0,33.92867,0.00461,0.42,11.467,-1.0,0.125767,0.09742341895748444,0.10434068025954879,0.19847711111540658,0.2805509387316625,82.05239673017863,5.941444312043771,0.050441131624009754,64433.229759849826,0.2212627943720384,0.522947843137255,0.5206530336342743,41.69383541154273,87.43086796740157,14.162712191358025,0.14541926837218358,0.16544599214058292,415.014581989877,0.2911057269187559,0.11259002173154194,82.35857585526603,73245.89627282503,1.647001844116345
43,243,68.1453,21.2335,41,35.011,0,123,119,11,134,16,1.00266,62.51786,0.0,0.0,0.60714,6.34,18.39554,0.0,0.0,124.0,33.84486,0.00451,0.42,10.686,-1.0,0.123264,0.09656987380128512,0.1032984987017579,0.2012538732706002,0.27863935819561286,82.2015775121355,5.956931235035396,0.05002360189260482,64027.86363701794,0.22185373945508338,0.5218764705882354,0.5190296186984438,41.7176308337553,85.85267145335423,14.205922067901234,0.14423481581824432,0.16491432830648017,413.48016171291727,0.2886382822806056,0.11218255340639313,82.00483040572709,73863.94578861544,1.9477420769315288
44,244,68.166,21.0024,42,33.1411,0,123,119,11,134,17,0.99995,62.52237,0.0,0.0,0.46429,6.174,18.22791,0.0,0.0,124.0,33.69646,0.00481,0.42,10.599,-1.0,0.117145,0.0957082937078084,0.10232631081729507,0.2037941901249585,0.2771741698014351,82.22686052846592,5.942886445621821,0.049665561159183316,63566.74633420729,0.22232001734013251,0.5202098039215687,0.5206530336342737,41.70959510332272,87.81294292607429,14.503761574074074,0.1430530167267855,0.163658321750955,412.1038778967181,0.2861295210150496,0.11195957972557138,81.35044441021205,72563.57469127618,2.551214064789653
