,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,uhdhdsim,cubcol.0.6,temporal,noise,blockiness,color_fulness,cubrow.0.5,cubrow.0.6,cubrow.0.3,contrast,cubrow.1.0,cubcol.0,saturation,movement,fft,tone,cubcol.0.5,blur,staticness,cubcol.1.0,cubrow.0,cubcol.0.3
10,210,33.6638,15.6477,16,14.0879,0,120,117,4,136,7,0.98996,31.44389,0.0,0.0,10.32143,8.65,13.35887,0.0,0.0,102.0,31.44827,2e-05,0.28,6.445,-1.0,4.728084,101.28071991643839,0.041904531710844996,3.9454119224627893,0.18532527731320045,0.9590247750152465,78.43259150957255,0.1018569638615085,0.11321070953641904,0.16965880205798167,90.94060203018924,0.01802529224013031,0.0703932341334022,49.08078379689911,5.337721836419753,61878.44747842935,0.46624627450980394,0.11263837795478658,6868.259938265651,486.47435568133005,0.03497450409840059,0.052084559402596806,0.049434897410232104
11,211,33.7077,15.9692,16,13.9051,0,120,117,4,136,7,0.99951,31.51299,0.0,0.0,7.25,8.63,13.45238,0.0,0.0,102.0,31.2346,0.0,0.28,7.925,-1.0,4.780972,101.2748510924792,0.0421033020483426,3.969949350550485,0.18532527731320037,0.9475140290884517,77.67780575325074,0.10058227507105098,0.1164893029553063,0.17060329685940062,85.52822532671863,0.018039407280243246,0.06816823061398546,49.08947866934317,5.896412037037037,61798.70636502226,0.4619447058823529,0.11061196197518883,6815.339101063039,483.4130134580338,0.03500759557857489,0.0523325228455914,0.04951555312893606
12,212,34.1807,16.1719,16,13.93,0,120,117,4,136,7,0.99447,31.94906,0.0,0.0,7.92857,8.641,13.73694,0.0,0.0,103.0,31.10279,1e-05,0.28,7.265,-1.0,4.830183,101.17868546826587,0.04239871588553134,3.9276746206462576,0.18532527731319984,0.7195331630119234,76.60419804804246,0.0997319184849404,0.11644187878950327,0.17170866709810256,89.75275572231939,0.018049153119973693,0.06747446383752266,49.19572674786603,5.399498456790123,61819.2809563788,0.46191764705882354,0.10900436041232443,7140.659417414459,480.63771981374697,0.03502231638847919,0.05238038899569289,0.04964606565001529
13,213,34.7325,15.9024,16,13.3665,0,120,117,4,136,7,0.99675,32.43413,0.0,0.0,9.14286,8.511,13.909,0.0,0.0,105.0,30.95816,1e-05,0.28,5.501,-1.0,4.860791,101.12345022935813,0.0426334607785864,3.8762110645678454,0.18532527731319925,1.1100045259238027,76.56535170766969,0.10020066340366428,0.11754730959322221,0.1728866361063471,85.55010070408166,0.018037575284974676,0.06625491348987937,49.20168257348331,4.62866512345679,61766.70900709794,0.460456862745098,0.10801879447723592,7392.461743008667,478.0211357809725,0.03504143523575562,0.052280073439410366,0.04974031441703982
14,214,35.0942,16.3006,16,14.4189,0,120,117,4,136,7,1.00283,32.72301,0.0,0.0,9.64286,8.313,13.66604,0.0,0.0,108.0,31.04559,1e-05,0.28,5.029,-1.0,4.973283,101.1118898784033,0.04276569823551076,3.93650393208295,0.18532527731319812,0.8458473697152177,77.12714279320771,0.10119471122058195,0.12063478209334326,0.1739782933139778,85.29929571573133,0.01806295462479299,0.06540742177545679,49.21316358778212,4.472993827160494,61695.08457362151,0.4610843137254902,0.10756113386646454,7595.816273094563,475.73150447327777,0.03507208742180912,0.051927097815826016,0.04980819062014696
15,215,34.8234,16.7844,16,13.9092,0,120,117,4,136,7,1.00534,32.48906,0.0,0.0,10.57143,8.374,14.00531,0.0,0.0,114.0,31.21183,0.0,0.28,4.449,-1.0,4.79667,101.16204162012352,0.04308003766092228,3.9701658956447057,0.18532527731319906,1.6725694980681738,77.72617333001389,0.1013025778424816,0.12198322661046976,0.17479836126104914,89.33034793694839,0.018055496619355352,0.06351252912052274,49.17536775565442,5.60985725308642,61570.877909501636,0.46144862745098036,0.10732966499997594,7428.977619508207,473.8164926054022,0.03509608530948635,0.05162858903215136,0.049905027169279505
16,216,34.4968,16.6648,16,12.7523,0,120,117,4,136,7,0.9953,32.21254,0.0,0.0,10.96429,8.489,14.41838,0.0,0.0,116.0,31.0471,0.0,0.28,5.098,0.64905,4.708153,101.21752746796827,0.04333289964422874,4.071678062273386,0.1853252773131995,0.8847377862195723,78.06585166146226,0.10161952290919382,0.12293378647138128,0.1756857673885034,89.56293080567764,0.018022612112689428,0.06234229331232855,49.235227796766495,6.252121913580247,61631.95828474861,0.45791215686274506,0.10752478479662782,7310.746027264667,472.26412626860963,0.03515370618484611,0.05155511464485519,0.049957236276266186
17,217,34.0993,16.3469,16,13.9772,0,120,117,4,136,7,0.99259,31.84873,0.0,0.0,6.75,8.41,14.31638,0.0,0.0,111.0,30.96421,0.0,0.28,4.685,-1.0,4.736993,101.29928644436544,0.04357690017297387,4.148655651876857,0.18532527731319903,1.245389091182799,77.95743430174494,0.10150453456351444,0.12419703270534796,0.17614406784389952,89.14443274252805,0.018060313225927202,0.06105322842030281,49.25039654013551,6.568045910493828,61637.74442610676,0.4554576470588235,0.10776655164570449,7117.087154700688,470.941277532063,0.03521788611707751,0.05181543914676498,0.05006383248596698
18,218,33.6878,16.2076,15,13.6436,0,120,117,4,136,6,0.994,31.49566,0.0,0.0,7.85714,8.465,14.04043,0.0,0.0,111.0,31.08969,0.0,0.28,4.425,-1.0,4.731239,101.35943462796322,0.04379001488328232,4.1237116277371495,0.18532527731319967,0.8550637166255561,77.54108915304724,0.10221121891462273,0.12541359000951957,0.17655227437437354,86.33339833706216,0.018052605993369112,0.05983344577844146,49.38293306327161,6.626639660493828,61546.06829481112,0.4547054901960785,0.10783476283859052,6850.52099530941,469.7200325728832,0.0352770546793639,0.05216651696171444,0.05020846036258779
19,219,32.869,15.7117,15,14.1391,0,120,117,4,136,6,0.98954,30.77091,0.0,0.0,9.82143,8.518,13.9254,0.0,0.0,114.0,31.10617,1e-05,0.28,4.415,-1.0,4.78999,101.46519983543838,0.04400039171463999,4.139535685386275,0.18532527731319923,1.045750702907242,77.46824196559989,0.10275154805360392,0.1265573647238943,0.17691738664150794,87.23892277866901,0.018094434230338605,0.058450949497095415,49.48611242977189,6.507040895061729,61444.26686183756,0.45416980392156864,0.10818206307198945,6389.64453964186,468.60279877049544,0.035390182917750514,0.05237107894027331,0.05044308911556003
20,220,31.4476,15.2738,15,13.6459,0,120,117,4,136,6,0.99534,29.48326,0.0,0.0,10.17857,8.596,13.49995,0.0,0.0,113.0,31.07792,0.0,0.28,4.495,-1.0,4.788794,101.7052822150926,0.04424206738107427,4.132850818734895,0.18532527731319895,0.7014409772647751,77.12292065005609,0.10287273485241347,0.12823204378941364,0.1771739394121426,91.0550772972274,0.01814382931575526,0.05727094417927752,49.59951819902585,7.509596836419753,61390.348820647996,0.45390313725490194,0.10805366546683816,5649.76762916071,467.5508408612804,0.03556524753229921,0.0522778779549914,0.050754098564150314
21,221,30.8668,15.2862,15,13.9192,0,119,117,4,137,6,0.99383,28.95883,0.0,0.0,10.42857,8.637,13.12282,0.0,0.0,111.0,31.07123,0.0,0.28,4.018,-1.0,4.790505,101.79740328836532,0.04434409705964158,4.108014133951197,0.18532527731319934,0.9749146642610151,76.41583016781482,0.10326390702582353,0.12977638669473907,0.1771843353389267,87.0423554256675,0.018148916761649096,0.05601754597799421,49.77319524317612,7.699170524691358,61323.66662815821,0.4525576470588236,0.10825155837698,5335.332211190176,466.4856367638948,0.03574400604243995,0.05200059021679971,0.050992065774474175
22,222,31.1396,15.1612,15,14.2388,0,119,117,4,137,6,1.00278,29.19674,0.0,0.0,13.07143,8.6,13.12935,0.0,0.0,107.0,31.14505,0.0,0.28,4.475,-1.0,4.697174,101.7483582077093,0.044413764227195715,4.10636248992494,0.18532527731319925,1.2761109229096612,76.37387439492142,0.10364688777612951,0.13010655702183904,0.17733364846695587,87.38251784300674,0.018151289022712836,0.054940105156749526,49.78701461980372,7.836853780864198,61359.62964515653,0.45416980392156864,0.10769155456504897,5441.6117694577815,465.4153809029655,0.03592552176845486,0.05164296766168247,0.05136979828670121
23,223,31.6615,14.8325,15,14.2709,0,119,117,4,137,6,1.00014,29.69009,0.0,0.0,12.82143,8.701,13.0247,0.0,0.0,111.0,31.26688,0.0,0.28,4.344,-1.0,4.708139,101.64529764516024,0.04425978722809273,4.101828507687941,0.18532527731319934,0.8199828479412683,76.28383671779333,0.10443529159081451,0.13010640844012467,0.1771022814548472,87.63105578187998,0.01816688216839591,0.05400878932158368,49.74440322687597,8.065634645061728,61437.59192619138,0.45527098039215685,0.10770567405283524,5650.056037808107,464.3171755918638,0.036174060819713263,0.051608208695646904,0.05162607756772412
24,224,32.005,14.7278,15,12.1153,0,119,117,4,137,6,1.01179,30.00384,0.0,0.0,7.85714,8.699,12.74002,0.0,0.0,116.0,31.36839,0.0,0.28,4.203,0.64931,4.76884,101.59476445296986,0.04406052258672524,4.134956321362801,0.18532527731319973,0.9745538897101013,76.80246197580863,0.10518532221798775,0.13028458995592698,0.17661544655557185,86.42927192944148,0.018195121130528437,0.05309569600919124,49.78073176631221,8.224681712962964,61523.33080407429,0.4556886274509804,0.10730452053851537,5865.1651060526765,463.17182707957545,0.036365108119943215,0.05186433680019181,0.051694408715953204
25,225,32.0265,14.7446,15,13.6975,0,119,117,4,136,7,1.00168,30.02307,0.0,0.0,12.60714,8.596,12.65063,0.0,0.0,120.0,31.38694,0.0,0.28,4.655,-1.0,4.832221,101.5874729782895,0.0438290121820804,4.188118485895939,0.18532527731320006,1.1443037381951113,77.38394579453886,0.10685904120108441,0.13072824398426633,0.1763762206256927,86.9144718338446,0.018213979830656552,0.05225855876064067,49.69195914562838,8.906635802469136,61566.566954021815,0.45311254901960796,0.10701332553815514,5892.78724517693,461.97666800976094,0.036592541359884836,0.052072023687454054,0.051771364158070134
26,226,32.1007,14.6131,15,14.5495,0,119,117,4,136,7,1.00592,30.08058,0.0,0.0,12.35714,8.545,12.66939,0.0,0.0,121.0,31.36949,0.0,0.28,4.869,-1.0,4.840578,101.55586354877988,0.043603267428773,4.25851230114848,0.18532527731319995,0.8090205528103622,77.47362162070839,0.10801397779801686,0.13084236639284924,0.17633607513774788,85.77836900768293,0.0182254959652169,0.051467612721434436,49.60513833128376,8.920717592592593,61504.61770542366,0.45015215686274523,0.10685216686755085,5953.5831480980805,460.68560281062383,0.03681289779369326,0.05205074294800821,0.05180185785256254
27,227,32.4195,14.7212,16,13.8344,0,119,117,4,136,7,1.00215,30.35574,0.0,0.0,11.75,8.471,12.55787,0.0,0.0,121.0,31.33708,0.0,0.28,6.811,-1.0,4.848674,101.50798021790835,0.04334972965511149,4.312983288360739,0.1853252773131988,0.9833336602472648,77.3837653098852,0.10866645155209777,0.13089109970704144,0.1762910880107903,87.29715217628689,0.018270593004091083,0.05064746773684265,49.592526094413095,8.91893325617284,61427.292084681634,0.4489615686274511,0.10671721622588909,6083.24487633596,459.3113624683114,0.037056168387096855,0.0517713445392284,0.05185663061458843
28,228,32.4693,15.0505,16,13.2337,0,119,117,4,136,7,0.99116,30.38469,0.0,0.0,11.85714,8.554,12.65483,0.0,0.0,121.0,31.23156,0.0,0.28,7.371,-1.0,4.810375,101.47971994662154,0.04314209989739834,4.3644124351467735,0.18532527731319748,0.9203195774592684,77.13493694977518,0.11009769182622378,0.13130496585030244,0.17596188397504575,88.1996218756951,0.018355488129045153,0.0498948135865349,49.65788909535349,9.353153935185185,61459.72874911613,0.4458960784313727,0.1067905191477234,6078.818263865079,457.7863351321573,0.03725522582137998,0.05178811469655301,0.0518928628801128
29,229,32.5098,15.1531,16,14.3318,0,119,117,4,136,7,0.99557,30.39925,0.0,0.0,14.82143,8.656,12.93846,0.0,0.0,121.0,31.14237,0.0,0.28,7.057,-1.0,4.750391,101.43975120578861,0.042976253712116635,4.364355142241884,0.1853252773131986,0.7762165720090612,76.64425028051993,0.11042514089807103,0.13227292897974052,0.17555653825502415,85.67148656353535,0.018449100815487316,0.04925475224822464,49.620908383969905,10.004726080246913,61539.69506282887,0.4452686274509803,0.10647075872260597,6120.593915746216,456.1196004967193,0.03750685221249716,0.05185982983199677,0.05191973551612757
30,230,32.8617,15.3197,16,14.791,0,120,117,4,136,7,0.99263,30.6893,0.0,0.0,11.42857,8.635,13.02602,0.0,0.0,121.0,31.11484,1e-05,0.28,6.112,-1.0,4.742797,101.38603560187391,0.042795475716317095,4.358481068094275,0.18532527731319745,1.1323908758061954,76.34703224433608,0.11022788397455247,0.13291077234622536,0.17568930197377505,90.9328416404233,0.018520395970566872,0.04864438146099687,49.62037809395496,10.94092399691358,61550.62256975312,0.44688509803921583,0.10601582033258895,6324.647175914254,454.2788918982805,0.03769995191136494,0.05163239690597763,0.05193090161391441
31,231,32.6176,15.519,16,15.3676,0,120,117,4,136,7,0.99696,30.49423,0.0,0.0,11.78571,8.796,13.17297,0.0,0.0,122.0,31.09052,2e-05,0.28,5.839,-1.0,4.73679,101.38941690055188,0.04263921824703767,4.339054864753564,0.18532527731319604,0.9778393692048596,75.56711650304493,0.11043248591802074,0.13292696055784417,0.1757185789119441,87.34902710482622,0.01859407602836122,0.048396798709947786,49.4776500183859,11.458043981481481,61520.3990059191,0.449369411764706,0.10548342651447888,6082.835647094994,452.25130976694163,0.037864058944220264,0.05159118723666664,0.05227192158851002
32,232,32.1805,15.0933,16,15.7014,0,120,117,4,136,7,0.99772,30.11296,0.0,0.0,8.96429,8.911,13.34639,0.0,0.0,122.0,31.04943,1e-05,0.28,4.737,0.62809,4.733967,101.4537470291352,0.04245988376888666,4.377038913490004,0.18532527731319748,0.77742500524197,75.50494976932005,0.11046600442210151,0.13173061798750565,0.17542798769407128,89.31287150697511,0.018666725688844383,0.04799205869469224,49.601991064754536,11.754533179012345,61513.58559071413,0.4513724705882354,0.10472002615826718,5878.728039551661,450.03380943718497,0.037988769903711236,0.051551601667639946,0.05258959888652782
33,233,31.751,14.8583,15,14.197,0,120,117,4,136,7,1.00383,29.68962,0.0,0.0,11.03571,8.852,12.97788,0.0,0.0,122.0,30.8996,2e-05,0.28,4.638,-1.0,4.888522,101.55164082907332,0.042285762806436936,4.412299334436261,0.17926661029090418,0.9882678138260139,75.69261198336481,0.1102115165549995,0.13072979681210087,0.17522307732918188,89.41037549714089,0.018815133413153377,0.04772447114336051,49.471623738606766,11.950086805555555,61517.924140261006,0.4505011764705883,0.10402972764883156,5731.354172446337,447.6402132996684,0.03806699746467477,0.051227419544915984,0.05310992199487094
34,234,31.4533,14.8617,15,14.2281,0,120,117,4,136,7,1.00776,29.41699,0.0,0.0,14.89286,9.13,12.77292,0.0,0.0,124.0,30.67948,0.0,0.28,4.355,-1.0,5.067072,101.5834601325272,0.04215431889491519,4.406310378128775,0.1792666102909027,0.8997737346559374,75.39369238200067,0.10968464590817978,0.12999670061261948,0.1748915835448993,90.47467233542807,0.018819836508673762,0.047686019670850545,49.45837647237896,11.986207561728396,61426.39434215789,0.44890039215686284,0.10371080448964563,5618.039575395747,445.11137663440377,0.0380886243260561,0.05119526675998006,0.05377372702496276
35,235,31.4661,14.6766,15,13.6891,0,120,117,4,136,7,0.99805,29.37098,0.0,0.0,12.5,8.994,12.77215,0.0,0.0,124.0,30.51544,3e-05,0.28,5.664,-1.0,5.265546,101.6165614346985,0.04203677167721245,4.40633451090773,0.16271402415986044,1.2166475543326272,74.57522321663272,0.10899360916128799,0.12936709154090467,0.1748152942731157,86.63368145158694,0.018894980713067507,0.04758767706877391,49.514969060450426,12.255111882716049,61339.817454926575,0.44888117647058834,0.10318633094624005,5616.845586362536,442.4552316425052,0.038011322165990444,0.0509527464906045,0.054555065111478035
36,236,31.8346,14.8638,15,13.7538,0,120,116,4,136,7,0.98415,29.69921,0.0,0.0,18.64286,8.974,12.62044,0.0,0.0,122.0,30.60512,0.0,0.28,5.547,-1.0,5.342745,101.55538153668178,0.04177704233448362,4.398333536541147,0.16049639811662966,1.1028576710867,74.17998937177167,0.10866544051124864,0.12844218097022708,0.17458166579658663,93.64811805043709,0.018898306476281577,0.04760997114668417,49.80639196325232,12.219376929012345,61303.91148704414,0.45218274509803935,0.1023291469582558,5779.959378531997,439.73709549435057,0.03780005987816436,0.05084805551169866,0.055125695523594254
37,237,32.3519,15.1069,15,14.701,0,120,116,4,136,7,1.00069,30.14173,0.0,0.0,16.5,8.859,12.78045,0.0,0.0,121.0,30.76155,1e-05,0.28,5.678,-1.0,5.573142,101.49934360273377,0.04119689996468405,4.389768009263624,0.1604963981166284,0.910799321520119,74.03570582014603,0.10822706269036837,0.12712347750820485,0.17453747576300613,88.404578264955,0.018946608247685893,0.04706264326481057,50.06853211956259,12.085503472222221,61201.94717839918,0.45318078431372555,0.10170380124813505,5895.975551078103,437.03309496003385,0.037580467910214695,0.0505048891705898,0.05614766853891877
38,238,32.1791,15.1269,15,13.9791,0,120,116,4,136,7,1.004,29.98549,0.0,0.0,15.78571,8.975,12.99326,0.0,0.0,121.0,30.85949,1e-05,0.28,5.595,-1.0,5.676481,101.51535521284573,0.04070749123082138,4.408203679188603,0.16049639811662755,0.8232409208371777,74.71560699615094,0.10776300497435039,0.12585289828697968,0.17414265949011426,91.35755641409926,0.018953298280474824,0.046457448498769455,50.25742971161266,12.122106481481481,61039.2316115308,0.4512023529411765,0.10100241467885382,5731.760856457667,434.4083404461706,0.037350233767443335,0.05021421250496961,0.057425517664137185
39,239,31.5796,15.3338,15,13.4253,0,120,116,4,136,7,0.99643,29.44667,0.0,0.0,11.75,9.228,13.00057,0.0,0.0,120.0,30.88668,0.0,0.28,5.103,-1.0,5.717631,101.63614842453279,0.040264294074715413,4.422426308715445,0.1604963981166275,1.0481598929139346,75.65910086447336,0.1072685387041712,0.12478148750523776,0.1736933924434351,91.03158853888986,0.01897991092435404,0.04589855358140787,50.41785741735387,12.506413966049383,60955.325837918426,0.4527427843137252,0.10025459313978813,5318.285698080927,431.779565127963,0.03724654135659446,0.049911290548072196,0.058663293037393045
40,240,31.4188,15.2464,15,15.1972,0,120,116,4,136,7,1.00832,29.30788,0.0,0.0,14.25,8.986,13.17017,0.0,0.0,118.0,30.88287,0.0,0.28,5.823,0.60918,5.554835,101.66140891380464,0.03983407923235214,4.464059849885998,0.16049639811662766,1.011420610057938,75.91791056964034,0.10660381231775481,0.12377633814383485,0.17331921802354672,90.01380560281702,0.01895604300881216,0.045369923913661896,50.509011916172355,13.032359182098766,60996.20076413707,0.4539160784313725,0.0999221760251692,5243.965508839163,429.09993847679357,0.03717808955228219,0.04963380604513977,0.059480390609685914
41,241,31.4205,15.4339,15,14.7242,0,119,116,4,137,6,0.99418,29.32093,0.0,0.0,13.67857,9.019,13.09641,0.0,0.0,116.0,30.91591,0.0,0.28,6.031,-1.0,5.599653,101.66316477863779,0.039403285796507405,4.484358353555947,0.16049639811662778,1.1442924559125964,75.90754834686095,0.10604129659439321,0.1231268013656064,0.17303142511514327,93.22486262267392,0.0189081722789309,0.04486351522955955,50.63115871099778,13.449797453703704,61010.11315850369,0.4564098039215686,0.09991249263188882,5299.039451885188,426.40987636260786,0.03715339031791137,0.0492962510211531,0.059592366143514174
42,242,31.2669,15.7371,15,13.8141,0,119,116,4,137,7,0.99728,29.19932,0.0,0.0,13.21429,9.028,13.25729,0.0,0.0,116.0,30.90752,1e-05,0.28,6.357,-1.0,5.630822,101.71981558640702,0.03900692062994664,4.521384143921338,0.16049639811662816,0.9976848704774589,76.71134457229668,0.10630853948016222,0.1223408146949885,0.17229665724410123,88.36663548751278,0.01887227624317727,0.04437058100628806,50.731881224078904,13.637924382716049,60994.45110613985,0.45724313725490195,0.10010709521665721,5173.943119098355,423.72463487346124,0.03712859404383695,0.04900704466742361,0.059114780121088624
43,243,31.0679,15.8643,15,14.5606,0,119,116,4,136,7,0.98943,29.02185,0.0,0.0,11.53571,9.094,13.52175,0.0,0.0,117.0,30.87345,1e-05,0.28,5.682,-1.0,5.719584,101.76790830598632,0.039111356185076454,4.558521804875424,0.16049639811662808,1.2884594560674922,77.42846199345219,0.10600520979935446,0.12168132412846469,0.1716631652356784,87.56007537086674,0.018833813258432947,0.043889599447609076,50.79245541419512,13.726851851851851,60988.77044310595,0.456656862745098,0.0992025290600494,5129.183996231938,421.0701395086847,0.037074064595635954,0.048697696742443924,0.05887262751700541
44,244,31.0138,15.8938,15,13.859,0,119,116,4,136,7,1.01984,28.96938,0.0,0.0,10.32143,8.965,13.63351,0.0,0.0,117.0,30.83302,0.0,0.28,6.926,-1.0,5.678263,101.75138659448456,0.03935885971268137,4.582957335868056,0.16049639811662827,1.1777123781319865,78.33676838399177,0.10576337133204124,0.12113664935513582,0.17123377592828976,85.9354916553753,0.018766667306791347,0.04342596635257595,50.764917444299776,14.243344907407407,61004.3064221674,0.454855294117647,0.09874161290015372,5165.493567666661,418.4257745985512,0.036943372203731444,0.04847950385448014,0.05866802333850332
